row,u,x,A0prime,local_rank,max_scaled_projection_residual,l2_scaled_projection_residual,smallest_retained_singular
967,0.7134535714285714,1.401632902331216,0.2013134745190252,4,0.035205478599776616,0.03521001241758238,1.937691926002511e-10
968,0.7134571428571428,1.4016258860277924,0.1997692735223047,4,0.035308039707322034,0.03531260886116884,1.3426968948741931e-09
969,0.7134607142857142,1.4016188697946128,0.1982295782549593,4,0.03541030172952555,0.035414906701008955,1.1507951556240276e-09
970,0.7134642857142857,1.4016118536316766,0.1966944170297131,4,0.03551224047725743,0.03551688176563886,7.799658976585625e-10
971,0.7134678571428571,1.4016048375389822,0.1951638181772083,4,0.03561383591767041,0.035618514023385194,1.2051511354787352e-09
972,0.7134714285714285,1.401597821516529,0.1936378100435008,4,0.035715066444856426,0.03571978188056931,1.6522878592835603e-09
973,0.713475,1.4015908055643156,0.1921164209875182,4,0.03581590875231325,0.03582066202964119,7.12311427547248e-10
974,0.7134785714285714,1.401583789682341,0.1905996793784839,4,0.0359163448279905,0.03592113647826645,1.067500047187583e-09
975,0.7134821428571428,1.4015767738706044,0.1890876135932979,4,0.036016417173093236,0.0360212477297451,1.6875688037978482e-09
976,0.7134857142857143,1.401569758129105,0.1875802520138856,4,0.03611611518963641,0.03612098520215124,9.988593218485697e-10
977,0.7134892857142857,1.4015627424578403,0.1860776230245042,4,0.036215409332008605,0.03622031934815627,5.181217185960182e-10
978,0.7134928571428572,1.401555726856811,0.1845797550090143,4,0.036314274459090835,0.03631922504239426,7.390517958778866e-10
979,0.7134964285714286,1.4015487113260152,0.1830866763481119,4,0.03641268435674599,0.03641767607486479,6.568077653275005e-10
980,0.7135,1.401541695865452,0.181598415416522,4,0.0365106120867645,0.03651564550988342,4.3628430607316217e-10
981,0.7135035714285713,1.4015346804751203,0.1801150005802026,4,0.03660802826739053,0.03661310397691469,1.3841906755357748e-09
982,0.7135071428571428,1.401527665155019,0.178636460193276,4,0.03670495692047615,0.036710075511593714,8.961839408983969e-10
983,0.7135107142857142,1.4015206499051471,0.1771628225953869,4,0.03680141415636295,0.03680657623381811,1.3832050361305825e-10
984,0.7135142857142857,1.4015136347255035,0.1756941161085581,4,0.036897371154676686,0.036902577336616026,4.041086016280562e-10
985,0.7135178571428571,1.4015066196160877,0.1742303690342399,4,0.036992800850936605,0.03699805175886062,2.610299638960612e-10
986,0.7135214285714285,1.4014996045768973,0.1727716096502741,4,0.03708767728166607,0.03709297354607613,6.963812596663576e-10
987,0.713525,1.4014925896079324,0.1713178662078201,4,0.037181973529258124,0.03718731579007104,1.4845011886340683e-09
988,0.7135285714285714,1.401485574709192,0.1698691669282425,4,0.03727566097670274,0.03728104988192141,1.1933978482708608e-09
989,0.7135321428571428,1.401478559880674,0.16842553999996,4,0.03736873239556457,0.03737416860469052,3.516688123264814e-10
990,0.7135357142857143,1.4014715451223785,0.1669870135752554,4,0.03746122509151152,0.0374667092829009,1.376780586141839e-09
991,0.7135392857142857,1.401464530434304,0.1655536157670475,4,0.03755311432614677,0.037558647185699345,1.1136639433330786e-09
992,0.7135428571428571,1.401457515816449,0.1641253746456245,4,0.037644369546303895,0.0376499517705672,7.34073316696931e-10
993,0.7135464285714286,1.4014505012688132,0.1627023182353396,4,0.03773496369064925,0.037740595984386824,1.0984592916099765e-09
994,0.71355,1.4014434867913952,0.1612844745112666,4,0.03782486794888834,0.03783055102816277,1.4360332666627834e-09
995,0.7135535714285713,1.401436472384194,0.1598718713958619,4,0.03791405300006219,0.03791978759067025,5.176585504670668e-10
996,0.7135571428571428,1.4014294580472082,0.1584645367553691,4,0.038002492646534276,0.03800827948329945,1.0519368252568805e-09
997,0.7135607142857142,1.4014224437804372,0.1570624983966232,4,0.038090222655448584,0.038096062495798604,1.4932949300772082e-09
998,0.7135642857142857,1.40141542958388,0.1556657840633779,4,0.03817723300362788,0.03818312661543972,8.040126170251157e-10
999,0.7135678571428571,1.401408415457535,0.1542744214328162,4,0.03826349170110823,0.03826943986843534,3.6627529029518794e-10
1000,0.7135714285714285,1.4014014014014016,0.1528884381119749,4,0.038348969903812286,0.03835497341250107,5.23567676986964e-10
1001,0.713575,1.4013943874154784,0.1515078616341358,4,0.03843363769613729,0.03843969734984736,3.643051332849702e-10
1002,0.7135785714285714,1.4013873734997648,0.1501327194551753,4,0.03851746488125301,0.038523581495259855,6.020136083414247e-10
1003,0.7135821428571428,1.4013803596542596,0.148763038949879,4,0.038600419215972036,0.0386065936204314,1.2618512661682827e-09
1004,0.7135857142857143,1.4013733458789617,0.1473988474082168,4,0.038682526383534116,0.038688759423297,6.193253176402601e-10
1005,0.7135892857142857,1.4013663321738696,0.1460401720315817,4,0.03876380506860327,0.03877009760787615,3.492126810063449e-10
1006,0.7135928571428571,1.4013593185389828,0.1446870399289911,4,0.03884420920207756,0.03885056212480511,5.164808752013327e-10
1007,0.7135964285714286,1.4013523049743002,0.1433394781132513,4,0.038923693108570384,0.03893010729900049,3.4924448111838363e-10
1008,0.7136,1.4013452914798206,0.1419975134970833,4,0.03900221231514544,0.03900868867384093,7.378191940010129e-10
1009,0.7136035714285714,1.401338278055543,0.140661172889215,4,0.03907972112174929,0.03908626056132299,1.3819333961039492e-09
1010,0.7136071428571428,1.4013312647014666,0.1393304829904757,4,0.039156173235867966,0.03916277667793519,1.0005361656486425e-09
1011,0.7136107142857142,1.40132425141759,0.1380054703896483,4,0.0392315351148768,0.03923820349815727,4.363613171708097e-10
1012,0.7136142857142856,1.401317238203912,0.1366861615596997,4,0.039305828428100036,0.039312562708821316,1.3003650833866593e-09
1013,0.7136178571428571,1.4013102250604317,0.135372582853561,4,0.039379046493462626,0.03938584765313911,1.0043039448843827e-09
1014,0.7136214285714285,1.4013032119871482,0.1340647605000789,4,0.03945117644683529,0.03945804548072479,6.509921670841062e-10
1015,0.713625,1.4012961989840604,0.1327627205998918,4,0.039522208219524776,0.03952914614484775,9.496188975399683e-10
1016,0.7136285714285714,1.4012891860511671,0.1314664891212683,4,0.03959212970839877,0.03959913756217871,1.1765330075327628e-09
1017,0.7136321428571428,1.4012821731884677,0.1301760918959144,4,0.03966092902232421,0.039668007858901455,3.2440082473425964e-10
1018,0.7136357142857143,1.4012751603959603,0.1288915546147438,4,0.03972858729282426,0.03973573819193504,9.846821774663838e-10
1019,0.7136392857142857,1.4012681476736446,0.1276129028236158,4,0.03979503135694774,0.03980225540163719,1.2486808194375416e-09
1020,0.7136428571428571,1.4012611350215194,0.126340161919037,4,0.03986025247307688,0.03986755077535174,5.88943051397874e-10
1021,0.7136464285714286,1.4012541224395834,0.1250733571438344,4,0.039924264980164034,0.039931638666368736,2.0811906408552182e-10
1022,0.71365,1.401247109927836,0.1238125135827895,4,0.03998708509718692,0.03999453533444212,3.1252667605315517e-10
1023,0.7136535714285714,1.401240097486275,0.1225576561582462,4,0.04004872787845389,0.04005625585039564,1.128444677002303e-10
1024,0.7136571428571429,1.401233085114901,0.1213088096256811,4,0.040109207954388125,0.040116814894062304,6.902702454653917e-10
1025,0.7136607142857142,1.4012260728137125,0.1200659985692836,4,0.04016853831257135,0.04017622546041742,1.0845900504845987e-09
1026,0.7136642857142856,1.401219060582707,0.1188292473973127,4,0.0402266552620156,0.040234423882285514,3.600229325918139e-10
1027,0.7136678571428571,1.401212048421885,0.1175985803378055,4,0.04028347866705833,0.040291330038550566,4.973730318890448e-10
1028,0.7136714285714285,1.401205036331245,0.1163740214338734,4,0.04033901995717364,0.04034695538298359,5.732718437911292e-10
1029,0.713675,1.4011980243107858,0.1151555945391584,4,0.040393289769552074,0.04040131058863223,3.9167739643081196e-10
1030,0.7136785714285714,1.4011910123605065,0.1139433233132221,4,0.04044629980737066,0.040454407394938094,7.162396173000543e-10
1031,0.7136821428571428,1.401184000480406,0.1127372312169076,4,0.04049805989126971,0.04050625564255086,1.2101009605043094e-09
1032,0.7136857142857143,1.4011769886704832,0.1115373415076727,4,0.040548579834777734,0.04055686519203562,7.866706273603859e-10
1033,0.7136892857142857,1.4011699769307373,0.1103436772348918,4,0.04059783724704756,0.04060621367430535,4.741851625130242e-10
1034,0.7136928571428571,1.4011629652611668,0.1091562612351372,4,0.04064571739122628,0.040654186360158384,1.1561841875771215e-09
1035,0.7136964285714286,1.401155953661771,0.1079751161274281,4,0.04069221542089848,0.040700778439088314,8.468764137582049e-10
1036,0.7137,1.4011489421325487,0.1068002643084559,4,0.0407373369977159,0.04074599560832935,5.312827272508754e-10
1037,0.7137035714285714,1.401141930673499,0.1056317279477864,4,0.04078108995476619,0.040789845734709985,7.63169843945777e-10
1038,0.7137071428571429,1.4011349192846203,0.1044695289830326,4,0.04082347964606385,0.04083233421011601,9.006026645245678e-10
1039,0.7137107142857142,1.401127907965913,0.1033136891150438,4,0.04086451190986765,0.040873466921976305,1.6245461792933226e-10
1040,0.7137142857142856,1.401120896717374,0.1021642298028902,4,0.04090418468002692,0.040913241817600254,8.608421664123942e-10
1041,0.7137178571428571,1.4011138855390035,0.101021172259184,4,0.04094238794826648,0.040951548927587345,9.735534557441788e-10
1042,0.7137214285714285,1.4011068744308004,0.0998845374450197,4,0.040979078941507464,0.040988345498903976,3.8461584755969687e-10
1043,0.7137249999999999,1.4010998633927634,0.0987543460650727,4,0.04101425936384619,0.0410236332686039,8.511831699526446e-11
1044,0.7137285714285714,1.4010928524248916,0.0976306185626427,4,0.041047931805168025,0.04105741489113257,1.6025863647421152e-10
1045,0.7137321428571428,1.4010858415271836,0.096513375114676,4,0.04108009753718951,0.04108969168178506,4.695759416851086e-11
1046,0.7137357142857143,1.401078830699639,0.0954026356267714,4,0.04111075712065619,0.04112046418695907,6.865044887602192e-10
1047,0.7137392857142857,1.4010718199422558,0.094298419728165,4,0.04113990971258345,0.041149731675003395,8.861723308991744e-10
1048,0.7137428571428571,1.401064809255034,0.0932007467667014,4,0.04116748972637685,0.04117742856146993,1.7326128646386617e-10
1049,0.7137464285714286,1.4010577986379718,0.092109635803787,4,0.04119339943638403,0.041203457154836816,5.393402856308202e-10
1050,0.71375,1.4010507880910683,0.0910251056093271,4,0.04121763241243438,0.04122781106457689,5.492993353452363e-10
