u,x,f3XX_selected,f4XX_recovered,f4XXX_selected,f2phi,f2phiX,f2phiF,f2phiY,f3phi,f3phiX,f4phi,f4phiX,f4phiXX,c3_selected,e3_selected,Ephi_reconstructed,c2_check,c2_reference,c2_residual
0.6107089272318079,1.6374412676964654,-106.69033805782092,2.8306383493757042e-14,0.0,74.03575683926162,-1226.3214171531915,-151.75762135895135,-58.57476701373906,1.25908450235075,-2236.0841141549777,-11.44714734261425,4.9677382491712185,4.1644258902426795e-10,236.8118660693471,-2464.0022017786814,0.0,52.86024573508734,52.86024573508733,7.105427357601002e-15
0.6107351837959489,1.637370871258184,-106.72172186535293,-0.0,0.0,74.10493554848298,-1226.2569936213583,-151.49539726904115,-57.92460148300173,1.202615800554333,-2229.304403679999,-11.440557664762615,4.967956010699578,-1.1751773259732417e-09,236.4909737847349,-2452.8391368715957,-2.842170943040401e-14,52.789350439283325,52.78935043928331,1.4210854715202004e-14
0.6107614403600901,1.6373004808725715,-106.75258300399568,-2.8278515789575152e-14,0.0,74.1744081650171,-1226.0852594538064,-151.23156691215223,-57.2766738608495,1.1524514247239441,-2222.395341249107,-11.431313914377416,4.966819361451399,8.50026155438978e-10,236.1687450399855,-2441.7146995822486,0.0,52.71848609567076,52.71848609567076,0.0
0.6107876969242311,1.6372300965388489,-106.78290826975069,2.8264592020238994e-14,0.0,74.24425250319909,-1225.8001354614617,-150.96606540478854,-56.63098662935545,1.1088413200209963,-2215.3489661341614,-11.419310525354629,4.964274881535456,-5.095436026676825e-10,235.84501175351295,-2431.39239062016,2.842170943040401e-14,52.64766151036175,52.64766151036175,0.0
0.6108139534883721,1.6371597182562343,-106.8126750899265,-2.8250674968416033e-14,0.0,74.31433772222428,-1225.3184343268795,-150.69880315994126,-55.9875527873384,1.076859511446835,-2208.048325562944,-11.402343774468733,4.959182521793307,1.1891548926247095e-09,235.51996914794717,-2421.123996107878,2.842170943040401e-14,52.57688995393666,52.57688995393665,7.105427357601002e-15
0.6108402100525131,1.6370893460239484,-106.84185662992996,1.1294705852838037e-13,0.0,74.38476200273917,-1224.7485100610588,-150.42968989948764,-55.34641029932103,1.0499843417799943,-2200.6475971032664,-11.383251891145852,4.9529834987885515,8.907040652275956e-10,235.19347844226232,-2410.724774107158,0.0,52.506186855274464,52.506186855274464,0.0
0.6108664666166541,1.6370189798412105,-106.87046534143401,-0.0,0.0,74.45556233407409,-1224.320672423116,-150.1587412599229,-54.7075405029529,1.0143700901409902,-2193.4731778047803,-11.368057660994815,4.948768641211684,-3.0386043752495815e-09,234.86535644168026,-2400.1021753655596,0.0,52.435548772762225,52.43554877276223,-7.105427357601002e-15
0.6108927231807952,1.6369486197072405,-106.89854049255959,-5.641792819968205e-14,0.0,74.52660692706928,-1224.108090311289,-149.88605200128669,-54.07090269395101,0.9658613627449313,-2186.6272204576794,-11.358564541248791,4.947470257343851,9.92679833414234e-10,234.5358886051031,-2388.820379799655,0.0,52.36495933519811,52.364959335198094,1.4210854715202004e-14
0.6109189797449363,1.6368782656212586,-106.92612479134144,2.8195073900433914e-14,0.0,74.59798888969245,-1224.0976617466483,-149.61171903098153,-53.436441074722545,0.9052149423800481,-2180.089471896442,-11.354439779019788,4.9489152003125145,7.772472645887134e-10,234.20501261276078,-2377.1240916398756,-2.842170943040401e-14,52.29440038052639,52.29440038052639,0.0
0.6109452363090773,1.636807917582485,-106.95325789668833,-0.0,0.0,74.66964962014943,-1224.285565445873,-149.33583698436274,-52.80411206980173,0.8326652150603973,-2173.8535257585645,-11.355577359698495,4.953056879902393,-6.812685082859162e-10,233.87275056949014,-2364.610036930282,0.0,52.22385505775521,52.223855057755216,-7.105427357601002e-15
0.6109714928732183,1.6367375755901403,-106.97998048149366,-0.0,0.0,74.74160888131057,-1224.6728299522017,-149.05851279124167,-52.17388555800987,0.7481981609885339,-2167.9192945393424,-11.361975646249935,4.95986641601697,2.389445418253511e-10,233.53915564056334,-2351.281116292278,-2.842170943040401e-14,52.153305961221164,52.153305961221164,0.0
0.6109977494373593,1.636667239643445,-107.00633234111612,-0.0,0.0,74.81385423486864,-1225.2675448282118,-148.7798406453113,-51.545717779808605,0.6513116198005701,-2162.296954694092,-11.373851371718231,4.9695173918051685,-2.746208015867928e-10,233.20418723453497,-2337.526638948144,-2.842170943040401e-14,52.082735982706225,52.08273598270622,7.105427357601002e-15
0.6110240060015003,1.6365969097416193,-107.03235586961804,-0.0,0.0,74.88633228254989,-1226.0708035961172,-148.49991849162765,-50.91955707368566,0.5420440110278623,-2156.9866719723605,-11.39118213557917,4.981947548486233,8.593689571212846e-10,232.86800157854321,-2323.158368022572,2.842170943040401e-14,52.012126717546266,52.01212671754627,-7.105427357601002e-15
0.6110502625656414,1.636526585883884,-107.05808507349877,5.625144693345619e-14,0.0,74.95909724859212,-1226.9843404556866,-148.21882739879857,-50.29537108885751,0.4261395902795341,-2151.8497709687526,-11.411453366274385,4.995595898008225,2.4576207190359566e-10,232.53052568564405,-2308.474299213827,-2.842170943040401e-14,51.94146345561428,51.94146345561428,0.0
0.6110765191297824,1.6364562680694603,-107.08352441587468,-0.0,0.0,75.0321249890816,-1227.7761252339842,-147.9365679693639,-49.67316121936072,0.3173220211613097,-2146.560685678127,-11.428694017444265,5.007446853514265,-1.8422640782229567e-09,232.19175921481923,-2293.7541584429036,-2.842170943040401e-14,51.87074564268363,51.87074564268363,0.0
0.6111027756939235,1.636385956297569,-107.10864292574595,-8.42940905526404e-14,0.0,75.10540280264367,-1228.3744999570242,-147.65302840801212,-49.05295356122568,0.21991255771324267,-2141.018850456502,-11.441045625324564,5.016978955827354,-1.3900741232945798e-09,231.85172276739019,-2279.6309025443643,0.0,51.79999030419079,51.79999030419079,0.0
0.6111290322580645,1.636315650567432,-107.13341905850515,-1.123367743319157e-13,0.0,75.17897111282058,-1228.8413914916905,-147.36811984166422,-48.43475880163508,0.13019139913500483,-2135.3117223512795,-11.450139078455699,5.025229698394663,5.982707471422961e-10,231.51030248817688,-2266.0668023183425,0.0,51.72921036710099,51.72921036710099,0.0
0.6111552888222055,1.63624535087827,-107.15783179356153,-2.8070363670975953e-14,0.0,75.25281145387486,-1229.156642222207,-147.081764827944,-47.81860197572738,0.049383143500348815,-2129.411895895834,-11.45544073974488,5.031855496931106,2.401355092826985e-09,231.16755032345398,-2252.5009236801297,5.684341886080802e-14,51.65841854048789,51.65841854048788,7.105427357601002e-15
0.6111815453863466,1.6361750572293037,-107.18185866158024,5.611308089382197e-14,0.0,75.3269327290322,-1229.319256386088,-146.79388052724025,-47.20450723173458,-0.02250224415486668,-2123.318981203758,-11.456949288156467,5.036868762723398,-3.955411656734532e-12,230.8233970474286,-2239.300082125832,2.842170943040401e-14,51.5876283262031,51.58762832620312,-1.4210854715202004e-14
0.6112078019504876,1.636104769619756,-107.2054784220982,-0.0,0.0,75.4013442684366,-1229.345242436123,-146.50438156405974,-46.59248801429925,-0.08642613091719273,-2117.0561629389167,-11.455085576680805,5.0404550616685135,-6.860152351610272e-10,230.47781532308144,-2226.5424947245365,-2.842170943040401e-14,51.51685266956023,51.51685266956024,-7.105427357601002e-15
0.6112340585146286,1.636034488048848,-107.22866996471323,-0.0,0.0,75.47607173017677,-1229.191593219261,-146.21318988256948,-45.982567030148225,-0.13984366770454443,-2110.5640343058803,-11.448748433926017,5.042150542623875,-6.48156881678006e-10,230.13079746811343,-2214.067100921283,2.842170943040401e-14,51.446104510741094,51.44610451074109,7.105427357601002e-15
0.6112603150787697,1.6359642125158014,-107.25140630774833,-5.603022176093349e-14,0.0,75.55104585998372,-1228.9107606217672,-145.92020418980647,-45.37476400466448,-0.18591685447016423,-2103.917352824742,-11.43931282333028,5.042524885506684,-1.1294015271811146e-10,229.78228055423943,-2201.983415127068,0.0,51.37539983937093,51.37539983937092,7.105427357601002e-15
