u,x,phi,f,h,phi_r,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,F_tensor,G_tensor,H_tensor,K_scalar,mu,crS2,photon_factor
100.0,0.01,0.9999999220943218,0.2500000194765925,0.99999945828554,-1.3631641258066547e-05,0.00033140541121879475,0.013270395115755715,-0.00249999653773769,0.24999987965375278,-10.361610320771579,-1.8301434357871196,-0.2499989782809171,-0.12500000754118798,24.999963643309837,0.4999997203543423,-0.0026512430832016333,0.4227042975670706,0.019999970743776397,-0.9999994407086846,-0.0013256222597095631,-0.2891928568524446,,1.0136195263011911,-24.999975852052536,0.12499890223677286,0.4999997203543423,2.0272379544176737,-1571.6239636540413,2499.9987965375276,24162.513280506926,-19727.666680658607,,-69589956.11842346,9.999996901895612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002319041468,-0.24999994202397677,0.0,0.0,0.0,1.0000002494809537,0.9999997505190462,0.9999997505190462,7.331670016895128e-06,0.01999997693997803,1.0,-0.5000000048738155
99.76896123941752,0.0100231573785787,0.9999999217782848,0.2500000195556025,0.9999994560880062,-1.366307877277217e-05,0.0003329406750544238,0.013404829532867115,-0.002505785858641984,0.24999987912936908,-7.902932889218994,-1.8301710899384995,-0.24999897164348617,-0.12500000755368787,24.94220387225055,0.4999997191475551,-0.0026635251920880307,0.4244011829133967,0.02004628530106712,-0.9999994382951102,-0.0013317633204060582,-0.29052071806655044,,1.0165693585786482,-24.942216069160406,0.12499889472327307,0.4999997191475551,2.033137611308763,-1569.7858062386513,2488.460203570498,24245.492249077102,-19771.697289772856,,-52712846.62340546,0.00010046365258479717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002328448945,-0.24999994178878995,0.0,0.0,0.0,1.0000002506377417,0.9999997493622581,0.9999997493622581,7.381965196329927e-06,0.02004629153681142,1.0,-0.5000000048740251
99.53845626792358,0.0100463683835757,0.9999999214607848,0.2500000196349784,0.9999994538802958,-1.3694645304451286e-05,0.0003344854172358087,0.01341684994870642,-0.002511588585960888,0.24999987860255404,-5.110325129123165,-1.8301780667098029,-0.24999896665071575,-0.1250000075662442,24.884577548457187,0.4999997179351734,-0.0026758831277228397,0.4256144708805118,0.02009270710960762,-0.9999994358703468,-0.00133794229453807,-0.2917839933907087,,1.0160626730644697,-24.884589780503934,0.12499888763389767,0.4999997179351734,2.0321242363452465,-1566.731179177761,2476.97486625606,24256.856108893175,-19815.666370901417,,-47339492.32801819,0.00010092948617521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002337899987,-0.24999994155251398,0.0,0.0,0.0,1.0000002517998983,0.9999997482001014,0.9999997482001014,7.432606804240352e-06,0.020092713385161443,1.0,-0.5000000048742318
99.30848385225879,0.0100696331391757,0.999999921141814,0.2500000197147219,0.999999451662362,-1.3726286117240918e-05,0.0003360364622176804,0.013432149211125458,-0.002517404750770463,0.24999987807329901,-4.24126478941843,-1.8301880308737102,-0.2499989623139292,-0.1250000075788584,24.827084363383385,0.4999997167171765,-0.002688291485745767,0.4264197434922301,0.020139236418005923,-0.999999433434353,-0.0013441464799189894,-0.29305027889644325,,1.015426729187292,-24.827096632481613,0.12499888051572838,0.4999997167171765,2.0308523447811955,-1562.6686156988144,2465.542538796128,24239.191685974678,-19859.73016954465,,-50433254.33236694,0.00010139747975949952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002347394794,-0.24999994131514391,0.0,0.0,0.0,1.000000252967439,0.999999747032561,0.999999747032561,7.483596142209509e-06,0.02013924273363795,1.0000000000000002,-0.5000000048744127
99.0790427620128,0.010092951769851,0.9999999208213664,0.2500000197948347,0.9999994494341574,-1.3757976098487645e-05,0.0003375940914245971,0.013427268099586762,-0.002523234384190206,0.24999987754159025,-5.53233410406031,-1.8302006814591656,-0.24999895792355273,-0.12500000759152963,24.76972400947323,0.4999997154935336,-0.002700752517552978,0.4273294250883613,0.020185873475217532,-0.9999994309870672,-0.001350377002247941,-0.29432581006167474,,1.0149431804681976,-24.769736313649446,0.12499887332967295,0.4999997154935336,2.0298852433503005,-1558.8700114488602,2454.1629765270195,24223.17030855972,-19903.964937835524,,-42246672.60119629,0.00010186764335319704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000235693357,-0.24999994107667464,0.0,0.0,0.0,1.0000002541403976,0.9999997458596025,0.9999997458596025,7.5349366901398235e-06,0.02018587983119831,1.0,-0.5000000048746475
98.85013176961749,0.0101163244003622,0.999999920499435,0.2500000198753184,0.9999994471956348,-1.3789748469537718e-05,0.00033915854101116316,0.013535030460449744,-0.002529077517402211,0.24999987700741857,-6.03533440336578,-1.8302123325625919,-0.2499989523962957,-0.12500000760425914,24.712496179831064,0.49999971426422307,-0.002713268112381035,0.4284374993870091,0.02023261853069875,-0.9999994285284461,-0.0013566348061441603,-0.29555568300811447,,1.0119304466945849,-24.712508554048675,0.12499886644903643,0.49999971426422307,2.0238597745900333,-1555.560190320015,2442.835935914303,24254.08767401289,-19948.272389210557,,-48377914.7917099,0.00010233998701827542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002366516518,-0.24999994083710106,0.0,0.0,0.0,1.00000025531879,0.9999997446812097,0.9999997446812097,7.586629776961501e-06,0.020232624927300664,1.0,-0.5000000048748758
98.62174965034195,0.0101397511557587,0.9999999201760128,0.2500000199561748,0.9999994449467468,-1.3821602921045377e-05,0.0003407335950821376,0.013616307842587504,-0.0025349341816418005,0.2499998764707705,-4.864696400548968,-1.8302224899894344,-0.24999894713815216,-0.12500000761704613,24.655400568278427,0.49999971302921425,-0.002725868543065464,0.4294844916609052,0.020279471834331663,-0.9999994260584285,-0.0013629350280342533,-0.29689625608098985,,1.0141126110260008,-24.65541294098091,0.12499885879577777,0.49999971302921425,2.028224096278994,-1552.1014806628227,2431.561174547574,24272.585666053263,-19992.65697910382,,-55445585.631111145,0.0001028145208633607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002376143837,-0.24999994059641814,0.0,0.0,0.0,1.0000002565026511,0.9999997434973483,0.9999997434973483,7.638678918937117e-06,0.020279478271828993,1.0,-0.500000004875064
98.39389518228478,0.0101632321613795,0.9999999198510928,0.2500000200374057,0.9999994426874452,-1.3853528696958294e-05,0.0003423138709523784,0.013513968873800165,-0.002540804408281779,0.24999987593163683,-4.451033614336735,-1.8302330975174397,-0.24999894351500662,-0.12500000762989202,24.598436869331785,0.4999997117884854,-0.002738510748128424,0.43030997633342805,0.020326433637098244,-0.9999994235769708,-0.0013692561371678477,-0.2981812605012257,,1.013263713738334,-24.598449282439894,0.12499885151788417,0.4999997117884854,2.0265262980674903,-1548.1082810163498,2420.3384511352947,24221.80750124999,-20037.14771548563,,-39942484.15119171,0.00010329125504395133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002385815736,-0.24999994035462078,0.0,0.0,0.0,1.0000002576919969,0.9999997423080026,0.9999997423080026,7.691085476592826e-06,0.020326440115767144,0.9999999999999999,-0.5000000048752834
98.16656714636609,0.010186767542854,0.9999999195246684,0.2500000201190127,0.9999994404176824,-1.3885505087921522e-05,0.0003438995679588042,0.013601525121193631,-0.002546688228730834,0.2499998753900037,-6.137521678472416,-1.8302467536434754,-0.24999893829150024,-0.12500000764279584,24.541604778222098,0.49999971054200537,-0.002751196322265019,0.4312905804195199,0.020373504190267514,-0.9999994210840107,-0.0013755989308933474,-0.29946024911211594,,1.0118131382699433,-24.54161724023422,0.1249988442773919,0.49999971054200537,2.023625144154405,-1544.4961584210396,2409.167525499476,24236.973713914518,-20081.80804525877,,-59871995.0598526,0.0001037701997626381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000239553242,-0.2499999401117038,0.0,0.0,0.0,1.0000002588868624,0.9999997411131374,0.9999997411131374,7.74385300036183e-06,0.020373510710386043,1.0,-0.5000000048755198
97.93976432632483,0.0102103574261023,0.9999999191967328,0.2500000202009975,0.9999994381374098,-1.3917576268435103e-05,0.0003454957133952831,0.013699340417543518,-0.0025525856744256213,0.2499998748458619,-5.274423605425204,-1.8302574936636002,-0.24999893264286177,-0.12500000765575903,24.48490399089023,0.4999997092897523,-0.0027639654838228257,0.4324640150849661,0.020420683745332246,-0.9999994185795046,-0.0013819835183962522,-0.30088132868097334,,1.017061700717767,-24.48491640870219,0.12499883603737383,0.4999997092897523,2.034122258537691,-1541.348692059517,2398.0481585708103,24268.668176604006,-20126.508061892117,,-50132439.58581543,0.00010425136526931476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002405294097,-0.24999993986766209,0.0,0.0,0.0,1.000000260087263,0.9999997399127368,0.9999997399127368,7.796982884674528e-06,0.020420690307180373,1.0,-0.5000000048757788
