u,x,phi,A0prime,f3,f4,N4,tilde_f3,f3X_integrated,f2,f2X,Ephi_residual,alpha4,alpha6,alpha7,Codd,K_even_corrected,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,v1,v4,c2,even_scalar_cr2,even_vector_cOmega2,even_angular_cond55,even_angular_cond56,even_angular_discriminant,even_cOmega_minus2,even_cOmega_plus2,HXX,HXF,HXY,HFF,HFY,HYY,H_norm,control_sigma_min,v13,e4,M22_0,P1_ZK_exact,K_ZK_exact,K_from_e1_identity,K_e1_identity_residual,D_scalar_radial_exact,even_tensor_cr2_exact,even_scalar_cr2_exact,even_vector_cr2_exact,K_even_corrected_OLD_PARSE_SUPERSEDED,even_scalar_cr2_OLD_TARGET
0.6102625656414103,1.638638933962728,0.6065042659127599,1.4526173006285916,-0.6096527859403907,-0.8488708580363473,0.0952611181689063,0.0,43.59708727698921,-1.0684820542525368,145.07326389030777,-1.1368683772161605e-13,1.843779449408024,-0.3381693996154452,2.0354330456570144,0.7809697306732734,1.0195794130910285,1.005194204118197,9.769676701226675,8.934023323545219,8.141732182628058,20.632268315087323,0.0,54.06520239754815,1.0000000000000009,1.0,3544.183015889282,1499864.940160253,6561773.489477034,491.29356432931104,3052.889451559972,1.6226770001364188,6.6827657889629855,12.289967384406523,16.431647257351987,17.33724845440838,24.933348217526685,37.29057262154943,1.2635035430660178,52.1829688120277,211.4353050330678,-363.8411111589664,0.28418747680335965,10.79441884995717,10.794418849954347,2.822631017806998e-12,4.388468855098084,1.0051942041181967,1.0602967007208077,9.769676701226674,1.0195794130910285,1.0000000000000009
0.6102888222055514,1.638568434509505,0.6065535732448782,1.453389777529775,-0.6111702040625332,-0.849438342768311,0.095502901401227,0.0,43.48552976644904,-1.069157528843088,145.01265051988008,-7.105427357601003e-14,1.842979325122152,-0.3386846611732134,2.038834916187368,0.7830187305995242,1.0252310008070946,1.0052067800270823,9.80131099504344,8.94758143860709,8.155339664749473,20.686274470549023,0.0,53.99434317334189,1.0,1.0,3547.2745939437555,1502451.1890789196,6573352.288523156,491.70981379243153,3055.564780151324,1.6156979787173933,6.665001126878394,12.246938150924326,16.41821753153869,17.29276211171955,24.87057543849173,37.20434416918867,1.2659174264355113,52.248154320390825,211.64403803752205,-366.0530649648438,0.28402728222810353,10.819866081572314,10.819866081568849,3.4656721936698887e-12,4.398462703185039,1.0052067800270827,1.0601948070971472,9.801310995043437,1.0252310008070946,1.0
0.6103150787696924,1.6384979411222422,0.6066028876674842,1.454160711485302,-0.6126876098455459,-0.8500058572720746,0.0957448642744601,0.0,43.37429106049077,-1.0698311589135137,144.9520173607443,-2.131628207280301e-13,1.842178564265768,-0.3391998578901892,2.0422374252687736,0.7850706053661427,1.0308948359343049,1.0052193616231306,9.83302216616782,8.961137887024703,8.168949701075094,20.740356406674778,0.0,53.92348332933521,0.9999999999999996,1.0,3548.740782600883,1503109.0908080942,6581124.778862351,491.6852410333981,3057.055541567485,1.6087647294697691,6.647341844971347,12.204138024184925,16.40490028367098,17.2484576803669,24.808051742874245,37.11853633183522,1.2683302585251968,52.28915164638605,211.76874479298408,-367.940806431232,0.2838670878594226,10.845327584890182,10.845327584886117,4.064304448547773e-12,4.408460638427112,1.0052193616231304,1.0600933080444388,9.83302216616782,1.0308948359343049,0.9999999999999996
0.6103413353338334,1.6384274538001562,0.6066522091829523,1.4549300977687694,-0.6142046041015583,-0.8505732285602041,0.0959869343829325,0.0,43.263379982799655,-1.0705029380511617,144.89137114317785,1.4210854715202004e-14,1.8413772475054464,-0.3397149234501031,2.0456401800785264,0.7871249450828514,1.0365700448263588,1.005231945899936,9.864804804766992,8.974690917835739,8.182560720314106,20.79450329733483,0.0,53.85263499327539,0.9999999999999996,1.0000000000000002,3549.698530811891,1503304.9674247298,6587139.789949179,491.5780752488163,3058.1204555630748,1.6018770185734492,6.629787447601558,12.161566471006752,16.391693231626643,17.204336272870883,24.745777474949755,37.0331484894443,1.2707420087239043,52.32502296046587,211.8713199733163,-369.7691383371848,0.2837068938178753,10.870799376222461,10.870799376228629,-6.16751094639767e-12,4.418461039846873,1.005231945899936,1.0599922234068069,9.864804804766992,1.0365700448263588,0.9999999999999996
0.6103675918979745,1.6383569725424645,0.6067015377936582,1.45569793165557,-0.6157213513538536,-0.851140527823824,0.0962291399794565,0.0,43.15279186009337,-1.0711728598476111,144.83070940520057,2.8421709430404014e-14,1.8405754341722904,-0.3402298793647383,2.049043308068449,0.7891819041162103,1.0422569581923875,1.005244534009882,9.896660673232518,8.988241100373713,8.196173232273797,20.84871922328779,0.0,53.781793886140186,0.9999999999999996,1.0,3551.994385779604,1504927.3397593594,6596954.757572387,491.7703089658214,3060.224076813782,1.5950345150868377,6.612337411839963,12.119222053029176,16.378596871757754,17.16039654404975,24.68375137409336,36.94817872720668,1.2731526463550291,52.37724200342987,212.034315403306,-371.8269227797888,0.2835467002206343,10.896282846155412,10.896282846163269,-7.856826300667308e-12,4.428464471196145,1.005244534009882,1.0598915431002593,9.89666067323252,1.0422569581923875,0.9999999999999996
0.6103938484621155,1.6382864973483848,0.6067508735019774,1.4564642084230144,-0.6172383416424643,-0.851707967341322,0.0964715694188656,0.0,43.04251433038037,-1.0718409178684858,144.77002434131643,-1.2789769243681806e-13,1.8397728941848528,-0.3407447982328034,2.052447239369039,0.7912419665281625,1.047956609504487,1.00525712960326,9.928597233356712,9.001790353571472,8.209788957476157,20.90301697509067,0.0,53.71094633231064,1.0,1.0,3555.673523816656,1508281.59358098,6609687.833646837,492.37110370826986,3063.3024201083863,1.588236834693024,6.594991211400547,12.07710282070468,16.365613337274784,17.116635752288783,24.62197126310864,36.86362443014066,1.2755621406772948,52.45131098909852,212.26822600203656,-374.20135877052985,0.2833865071798223,10.921782511661418,10.921782511655504,5.913491918363434e-12,4.438472766568998,1.00525712960326,1.0597912397558384,9.928597233356715,1.047956609504487,1.0
0.6104201050262565,1.6382160282171343,0.6068002163102855,1.45722892335041,-0.6187557626707535,-0.8522756284742902,0.0967142581455232,0.0,42.93254215546467,-1.072507105663769,144.70931302295452,4.263256414560601e-14,1.8389693934048144,-0.3412597056496297,2.055852125605163,0.793305314742198,1.053669388121353,1.0052697341554404,9.96061821512136,9.015339354588596,8.223408502420652,20.95740137437286,0.0,53.64008729134345,1.0000000000000002,1.0,3559.111530905212,1511277.078711252,6622166.574577431,492.87723386658536,3066.234297038626,1.5814836481229535,6.577748333788094,12.035207317289103,16.352743262871556,17.073052459153043,24.560435824944967,36.779483672934894,1.2779704608854554,52.52032951344148,212.48851752969628,-376.5117432392994,0.2832263148365383,10.947300013176486,10.947300013170247,6.23856521997368e-12,4.44848659057746,1.0052697341554402,1.0596913017391258,9.960618215121361,1.053669388121353,1.0000000000000002
0.6104463615903976,1.6381455651479309,0.6068495662209569,1.4579920717192882,-0.6202734925386947,-0.852843458481612,0.096957186494562,0.0,42.82287760971362,-1.073171416854122,144.64857770247318,1.8474111129762605e-13,1.8381647907031475,-0.3417745787944645,2.059257831403876,0.7953718191876662,1.0593950180474856,1.005282346873193,9.99272294786023,9.0288875015283,8.237031325615504,21.0118690005029,0.0,53.56922089995853,1.0,1.0,3562.3261115157607,1514091.4635638352,6633801.470531659,493.3546974867768,3068.971414028984,1.574774683695677,6.560608291226316,11.993534600660029,16.339985765409285,17.029646599276703,24.499144644493345,36.69575527352431,1.280377576111376,52.58729224950251,212.69721026219767,-378.8076773410286,0.2830661233054372,10.972834027448144,10.972834027446847,1.2967404927621828e-12,4.458505403407445,1.005282346873193,1.0595917346452222,9.99272294786023,1.0593950180474856,1.0
0.6104726181545386,1.6380751081399922,0.6068989232363685,1.4587536488134945,-0.62179152044098,-0.8534114527416514,0.0972003545796904,0.0,42.71352026873114,-1.0738338450593534,144.58781877800203,3.836930773104541e-13,1.83735947558183,-0.3422894121900712,2.0626643241635154,0.797441461956166,1.0651334613772845,1.005294967778109,10.0249092772862,9.042434650680562,8.250657296654062,21.0664193827815,0.0,53.49834799937324,1.0,1.0,3565.52328279039,1516856.4918040708,6645530.312904077,493.8153359867738,3071.7079468036163,1.5681096519260331,6.543570590614635,11.952083552320586,16.327340506345394,16.98641761653168,24.43809698577048,36.61243779012485,1.282783455424764,52.65315388787187,212.90182788623213,-381.0979845024394,0.2829059326872206,10.998384292587557,10.998384292596912,-9.354295116281719e-12,4.468529096637715,1.0052949677781087,1.0594925376484934,10.024909277286199,1.0651334613772845,1.0
0.6104988747186797,1.6380046571925362,0.6069482873588959,1.459513649919393,-0.6233098054219486,-0.8539795935608722,0.0974437569548929,0.0,42.604470421897126,-1.074494383881304,144.5270371362925,1.4210854715202004e-14,1.8365532208070108,-0.342804195599955,2.0660715430523524,0.7995141943315512,1.0708846145002937,1.0053075966613871,10.05717800790024,9.05598053261156,8.26428617220941,21.121051236673065,0.0,53.42747030495912,1.0000000000000002,1.0,3568.567439860863,1519469.8768144534,6656794.0655773,494.24553584659407,3074.321904014269,1.5614882704609625,6.526634741938938,11.91085310689371,16.314806995449466,16.943365085429754,24.37729219799067,36.52952984956985,1.285188067834208,52.71712865603938,213.09933116480303,-383.3718744595956,0.28274574309930867,11.023950255327836,11.023950255328948,-1.1119993814645568e-12,4.478557443506394,1.0053075966613871,1.0593937113786291,10.05717800790024,1.0708846145002937,1.0000000000000002
0.6105251312828207,1.637934212304781,0.6069976585909147,1.4602720703259993,-0.6248283309165676,-0.8545478738461948,0.0976873933882664,0.0,42.49572778334837,-1.0751530269222591,144.4662332721863,-8.526512829121202e-14,1.835746137988589,-0.3433189226162915,2.06947944981821,0.8015899921619124,1.0766484262531737,1.0053202335404297,10.089528408263137,9.069524979036352,8.27791779927284,21.17576392660226,0.0,53.35658883507441,1.0000000000000004,1.0,3571.568127460224,1522047.4337593112,6667909.154052485,494.6693172752814,3076.8988101849427,1.5549102549946097,6.509800257797675,11.86984216738586,16.302384866359468,16.90048847843092,24.31672956600947,36.44703003405193,1.2875913822880347,52.7803437434072,213.2909354197256,-385.6476921913916,0.28258555469183916,11.049531596215735,11.049531596213255,2.4797941478027496e-12,4.488590312304123,1.0053202335404294,1.059295255515536,10.089528408263135,1.0766484262531737,1.0000000000000004
0.6105513878469617,1.6378637734759451,0.607047036934801,1.461028905325066,-0.626347015255626,-0.855116258204253,0.0979312495948317,0.0,42.38729365672923,-1.0758097678194949,144.4054087886946,-9.947598300641405e-14,1.8349382803304943,-0.3438335764842861,2.0728879450602293,0.8036687643958986,1.0824247026955298,1.005332877824657,10.121959217418905,9.083067548337317,8.291551780240917,21.230555049734495,0.0,53.28570655217051,0.9999999999999996,1.0,3574.168117019924,1524150.8577857593,6678074.297578708,494.985542763319,3079.1825742566043,1.5483753344886295,6.49306665675962,11.8290497467101,16.290073428361286,16.857787557101428,24.25640856051108,36.36493707641909,1.2899933676750377,52.8375064564366,213.462912718154,-387.8458459921021,0.2824253675633773,11.075127363335367,11.075127363331497,3.870681553053146e-12,4.49862731446161,1.005332877824657,1.0591971727433742,10.121959217418903,1.0824247026955298,0.9999999999999996
0.6105776444111027,1.6377933407052463,0.6070964223929312,1.461784150211329,-0.6278658882139608,-0.8556847596804941,0.0981753352122563,0.0,42.27916659234638,-1.0764646002304818,144.34456335984265,7.105427357601003e-14,1.8341294659512144,-0.3443481580809403,2.0762970335012385,0.8057505336849271,1.0882134925328906,1.005345529958776,10.154471902303603,9.09660826468414,8.305188134004954,21.28542520697647,0.0,53.21482305444694,0.9999999999999994,1.0,3577.5808473579723,1527265.8938699083,6690021.143902954,495.53666436655385,3082.0441829914184,1.541883220141321,6.476433451408671,11.788474681461464,16.277872540026564,16.815261584350317,24.196328331214957,36.28324945097904,1.2923939928256498,52.90736411874244,213.6761118254702,-390.2357365828897,0.2822651818421645,11.100737681919606,11.100737681918728,8.775202786637237e-13,4.508668499027289,1.0053455299587761,1.0590994604412207,10.154471902303603,1.0882134925328906,0.9999999999999994
0.6106039009752438,1.6377229139919036,0.6071458149676815,1.4625378002825846,-0.629385354645577,-0.8562535543078742,0.0984197393117083,0.0,42.17133631139898,-1.0771175178037156,144.28369050840874,3.552713678800501e-13,1.8333196862776595,-0.3448627278665548,2.079707072113295,0.807835708425513,1.0940156666946963,1.0053581938038842,10.187071847172191,9.110148726242128,8.31882828845318,21.340385189359644,0.0,53.14392713031438,0.9999999999999996,1.0,3582.320400275408,1531830.4684018325,6705697.576622029,496.3921150523836,3085.9282852230244,1.5354335644231758,6.459900162250008,11.748115239591506,16.26578398470155,16.77290823573521,24.13648700975364,36.20196489851194,1.2947932265126707,52.994222933542645,213.9503321137487,-392.8756558190552,0.2821049976382728,11.126366318953052,11.12636631895983,-6.778577699151356e-12,4.5187153940459135,1.0053581938038842,1.0590020963618043,10.187071847172193,1.0940156666946963,0.9999999999999996
0.6106301575393849,1.637652493335135,0.6071952146614287,1.4632898508399172,-0.6309056370719376,-0.8568227387320805,0.0986645080537199,0.0,42.06379682535767,-1.077768514191018,144.22278671387895,7.105427357601003e-14,1.8325085393644032,-0.3453773174276847,2.083118247824777,0.8099245117538091,1.099831699469215,1.0053708713183092,10.21976430655404,9.1236897683935,8.332472991299108,21.395440893730804,0.0,53.07301273807824,0.9999999999999996,1.0,3587.029542981272,1536465.48117543,6720919.017518715,497.2780051629413,3089.7515378183307,1.5290260516405922,6.4434663119803375,11.707969973578388,16.253808619026987,16.730725961233443,24.076883218585845,36.12108153167208,1.297191037452392,53.08246086478388,214.2257922952536,-395.5508240216003,0.2819448150711758,11.152015280472208,11.152015280470312,1.8953727476400672e-12,4.528768811960231,1.0053708713183092,1.0589050677983944,10.219764306554039,1.099831699469215,0.9999999999999996
0.6106564141035259,1.6375820787341602,0.6072446214765491,1.464040297187824,-0.6324265158723024,-0.8573922173854679,0.098909591830802,0.0,41.95655273637525,-1.0784175830604714,144.1618558774581,-3.2684965844964614e-13,1.8316962554267089,-0.3458918880485953,2.086530332164355,0.8120167119659629,1.1056610950735806,1.0053835603166688,10.252545294179685,9.137230369365346,8.34612132865742,21.45058620156247,0.0,53.00208679604001,0.9999999999999996,1.0,3590.5179767779864,1539626.9247259076,6733311.642662254,497.8277144227907,3092.690262355196,1.5226604419397705,6.427131433009755,11.66803813389105,16.24194505921222,16.68871512437773,24.017516810231083,36.04059839557885,1.299587394305473,53.15184174398319,214.4366154801461,-397.9671218864787,0.2817846342899721,11.177682276959878,11.177682276959095,7.833733661755105e-13,4.53882782069162,1.0053835603166685,1.0588083852339638,10.252545294179681,1.1056610950735806,0.9999999999999996
0.6106826706676669,1.637511670188197,0.6072940354154199,1.464789134634304,-0.6339475991191478,-0.8579618197985224,0.0991549041306672,0.0,41.8496127342849,-1.0790647181150426,144.10090475172092,-3.1263880373444413e-13,1.830883188065188,-0.3464063733968414,2.0899429332269968,0.8141118974045899,1.1115029748332963,1.005396257029805,10.285407831843258,9.150768777877357,8.359771732907987,21.505810240777585,0.0,52.931161272911126,0.9999999999999998,1.0,3592.901184694147,1541569.0158845636,6742662.859438351,498.1186953116553,3094.782489382492,1.5163365247121277,6.410895056308025,11.628319237217127,16.230191029796245,16.646876821211826,23.958388103188227,35.96051486601762,1.3019822656776965,53.20626107438093,214.5914461937492,-400.1826369519891,0.28162445537683245,11.203363329716431,11.203363329714842,1.5898393712632242e-12,4.548890802602305,1.005396257029805,1.0587120674543486,10.285407831843258,1.1115029748332963,0.9999999999999998
0.6107089272318079,1.6374412676964654,0.607343456480418,1.465536358491111,-0.6354685783469254,-0.8585314117645626,0.0994003763157709,0.0,41.74298351223392,-1.0797099130151937,144.0399387411237,-1.4210854715202006e-13,1.8300695365377877,-0.346920720192371,2.0933557360599364,0.8162097397790192,1.117356638541123,1.0054089584672825,10.318346824204168,9.164303587482866,8.373422944239746,21.561104341786194,0.0,52.86024573508733,1.0000000000000004,1.0,3594.339749486025,1542382.024002954,6749750.13872345,498.155812201401,3096.1839372846243,1.5100540770001616,6.394756711933287,11.588812674451844,16.218544669261682,16.605211787929164,23.899497187685174,35.88083013893082,1.3043756201212002,53.24610878569787,214.69473764728096,-402.1979296514359,0.2814642784828972,11.22905525674976,11.229055256747149,2.611244553918368e-12,4.55895646403326,1.0054089584672825,1.058616128799836,10.318346824204166,1.117356638541123,1.0000000000000004
0.6107351837959489,1.637370871258184,0.60739288467392,1.46628196407384,-0.6369891229287403,-0.8591008494392974,0.0996459350212561,0.0,41.63667228960532,-1.0803531614809476,143.97896363860312,5.115907697472721e-13,1.829255430161394,-0.3474348714097273,2.096768403364852,0.8183098853470891,1.1232213325421263,1.0054216614430764,10.35135722354284,9.177833292828264,8.387073613459407,21.616459162880467,0.0,52.78935043928331,1.0,1.0,3594.6355910328016,1541925.447965242,6753703.240458772,497.92339422220834,3096.712196810593,1.5038128806954305,6.378715929301784,11.549517872731723,16.207003991863875,16.56372085351235,23.84084421256127,35.80154344232118,1.3067674261352562,53.27022998755738,214.740240305979,-403.9968496673258,0.281304103718017,11.254754645824224,11.254754645831275,-7.050360295579594e-12,4.569023418269591,1.0054216614430762,1.0585205847321697,10.35135722354284,1.1232213325421263,1.0
0.6107614403600901,1.6373004808725715,0.6074423199983038,1.4670259467021756,-0.6385088878524277,-0.8596699827037678,0.0998915036047806,0.0,41.53068661842444,-1.080994457231415,143.91798549732653,0.0,1.8284412958567928,-0.3479487674944805,2.100180582699933,0.8204119627482432,1.129096266416706,1.005434362636163,10.384432047522814,9.191356321788568,8.400722330799733,21.671864897169527,0.0,52.71848609567076,1.0,1.0,3593.917023513985,1540277.7894218273,6755128.414216313,497.4270178892687,3096.490005624716,1.4976127211581431,6.362772236465418,11.51043428289504,16.19556692527271,16.522404904868186,23.78242936327249,35.72265401768184,1.309157652167482,53.27904079091204,214.73258927301657,-405.5804527527144,0.2811439311842801,11.280457929006142,11.280457929001884,4.2579273440424e-12,4.57909021583854,1.0054343626361628,1.0584254512623572,10.384432047522813,1.129096266416706,1.0
