r_over_rs,u,photon_sphere_factor_rfprime_minus_2f,control_rank,sigma_max_normalized,sigma_min_normalized,sigma_ratio_normalized,dc2_dG2XX
1.7527659101304496,0.570526842301249,-0.35477987240504866,5,2.2717856007691233,0.17735155214818177,0.07806702889926699,0.0435676311664867
1.752846868326054,0.5705004915546257,-0.3548561145341704,5,2.27177948201147,0.17738369687223157,0.07808138874252585,0.04355162452935389
1.752927826521658,0.5704741432419976,-0.3549323357756107,5,2.2717733712068027,0.17741582900807018,0.0780957428486029,0.043535627282155646
1.7530087847172626,0.5704477973630274,-0.35500853615172157,5,2.2717672598704906,0.1774479465134758,0.0781100906100706,0.04351963941465657
1.753089742912867,0.570421453917378,-0.3550847156613653,5,2.2717611523123713,0.17748005043285306,0.07812443233840863,0.043503660922245106
1.7531707011084712,0.5703951129047122,-0.3551608743221013,5,2.271755046343247,0.17751214024638898,0.07813876787998034,0.043487691797459975
1.7532516593040754,0.5703687743246931,-0.3552370121265082,5,2.2717489423733044,0.17754421604941253,0.0781530972625573,0.04347173203524707
1.7533326174996795,0.5703424381769836,-0.35531312910130025,5,2.2717428425400756,0.17757627837716114,0.07816742064810908,0.04345578162711476
1.753413575695284,0.5703161044612469,-0.3553892252543358,5,2.2717367441963208,0.1776083265924053,0.0781817378471106,0.043439840565264246
1.7534945338908885,0.570289773177146,-0.35546530057537046,5,2.271730647103748,0.17764036063135544,0.07819604883960644,0.043423908845809614
1.7535754920864923,0.5702634443243442,-0.3555413550964344,5,2.2717245549332707,0.17767238140523647,0.07821035390025768,0.04340798646021991
1.7536564502820968,0.5702371179025048,-0.3556173888198976,5,2.271718462711629,0.17770438770797461,0.07822465266926536,0.043392073401736835
1.753737408477701,0.570210793911291,-0.3556934017413492,5,2.271712373985515,0.17773638039886464,0.07823894540268853,0.04337616966554103
1.7538183666733056,0.5701844723503663,-0.35576939388665063,5,2.271706289079272,0.1777683595729364,0.07825323213107199,0.04336027524156398
1.75389932486891,0.5701581532193942,-0.3558453652604979,5,2.2717002030399263,0.17780032402933593,0.07826751249632696,0.04334439012603253
1.753980283064514,0.5701318365180382,-0.35592131586450115,5,2.271694123747606,0.17783227568549298,0.07828178707092999,0.04332851431119398
1.7540612412601184,0.5701055222459619,-0.3559972457171811,5,2.2716880433687434,0.17786421264788507,0.0782960552911683,0.04331264778924534
1.7541421994557227,0.5700792104028289,-0.35607315482326835,5,2.271681967336065,0.17789613624131165,0.07831031755291223,0.043296790555651075
1.754223157651327,0.570052900988303,-0.35614904319159163,5,2.2716758935387595,0.17792804595799064,0.07832457370528276,0.04328094260135819
1.7543041158469317,0.5700265940020477,-0.3562249108293938,5,2.2716698210845028,0.17795994158543563,0.07833882368542315,0.04326510392141412
1.7543850740425355,0.5700002894437272,-0.3563007577515499,5,2.2716637524747085,0.17799182374210193,0.07835306767922891,0.04324927450867393
1.75446603223814,0.5699739873130051,-0.3563765839634443,5,2.271657685778186,0.17802369196139847,0.0783673055478049,0.043233454355220156
1.7545469904337443,0.5699476876095455,-0.35645238947068253,5,2.271651620566301,0.17805554614261276,0.0783815372615213,0.04321764345636753
1.7546279486293486,0.5699213903330125,-0.3565281742877408,5,2.2716455591363265,0.17808738685472364,0.07839576299149062,0.04320184180487847
1.7547089068249528,0.56989509548307,-0.3566039384228414,5,2.271639499586733,0.17811921363970004,0.07840998260159868,0.043186049392979986
1.7547898650205571,0.5698688030593824,-0.3566796818838301,5,2.271633442634874,0.17815102667756683,0.07842419614624485,0.04317026621452461
1.7548708232161614,0.5698425130616136,-0.3567554046722999,5,2.2716273865572867,0.1781828255493202,0.07843840350039147,0.0431544922647547
1.7549517814117657,0.569816225489428,-0.35683110680801583,5,2.2716213360099218,0.17821461140319006,0.07845260500864201,0.04313872753488884
1.75503273960737,0.56978994034249,-0.3569067882984587,5,2.2716152855808303,0.17824638292362677,0.07846680027866201,0.04312297201719188
1.7551136978029744,0.5697636576204638,-0.35698244915000593,5,2.271609238506178,0.17827814090468252,0.0784809895481492,0.04310722570691962
1.7551946559985787,0.569737377323014,-0.35705808937366834,5,2.2716031925764795,0.17830988481398644,0.07849517265898241,0.04309148859792756
1.755275614194183,0.5697110994498051,-0.357133708978299,5,2.2715971511730837,0.17834161548311717,0.07850934986030385,0.04307576068245798
1.7553565723897873,0.5696848240005018,-0.3572093079595272,5,2.271591109812916,0.17837333181475518,0.0785235208238888,0.043060041954282695
1.7554375305853915,0.5696585509747685,-0.3572848863487493,5,2.271585073920646,0.17840503515378417,0.07853768595418076,0.04304433240587206
1.7555184887809958,0.56963228037227,-0.35736044415264706,5,2.2715790377007625,0.1784367240882561,0.07855184482987017,0.04302863203021775
1.7555994469766003,0.569606012192671,-0.3574359813511349,5,2.2715730037221507,0.17846839923428226,0.07856599763329102,0.04301294082477415
1.7556804051722046,0.5695797464356366,-0.3575114979824691,5,2.2715669750848138,0.17850006137365032,0.07858014460127712,0.04299725877916527
1.7557613633678089,0.5695534831008314,-0.3575869940560769,5,2.271560946738827,0.17853170927733314,0.07859428536735619,0.04298158588571504
