u,x,phi,f,h,A0prime,phiprime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,selected_member,construction,T_H,S_SVT
0.715,1.3986013986013988,0.860763471272998,0.2888136109156587,0.411271779490215,0.0,-1.2403743022844986,0.1290227873942641,-2.071376835316839,-0.160992944503826,0.1723230168152354,46.11705751656172,1.1520555546223328e-11,0.2888745789533959,-0.2095001703086134,-0.3826710912124562,0.2983291130612311,-0.8934674960252812,10.22923828992602,1.1148570451267097,-0.5966582261224623,-1.0862253172002068,-0.29522596646150584,4.400112352310077e-06,0.1412683500069103,-0.1660151455124475,0.07820534647336812,0.2983291130612311,0.1161992180916798,-1.540852769940069,0.0880958342420181,7.396331908967726,-0.03765238508418393,0.03843545552524314,-0.0786347236624381,1.1671147268319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3992065.140847757,-0.1723230168152451,0.0,0.0,36527.41372229825,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,1.0,0.0
0.7128357142857142,1.4028477809954207,0.855458390316664,0.290467509467398,0.4013130789097655,0.514226652281473,-1.2578932859374894,0.0802420546874831,-9.344751870977605,-0.1890129882513029,0.1707105811682795,-3658.2041645776217,2.795856561692102,-383.99572896969516,-0.2126900302672857,3.058287696505104,0.2938548643993808,-0.5525027923450851,61.86847145431405,1.301439797322138,-0.5877097287987617,-0.6883688422066239,-30.12692731110111,20.87306391370646,5.119902661112465,-6.994791250032142,187.64259587581034,0.2938548643993808,3.5224833925510923,214.81893048623235,1.606546987277516,81.34795099245397,-20.006831717228152,119.28872044000309,29205.010368860858,381.2040502851916,196.02528261429237,-209.7935156646163,-0.13783162835790463,-152.22625542806696,9.752693411016638,25.200356210319306,-10.17508895033356,170177.78007648868,-1.1263084443645004,-4.876346705508319,12.150978778852002,139481.23081386983,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6334408770161846,0.3665591229838154
0.7128321428571428,1.4028548095374087,0.8554495490654332,0.2904702776400446,0.4012970925447018,0.5161948056510469,-1.257920444282235,0.0800622936708756,-9.370505171051768,-0.189122532263878,0.1707079944404419,-3658.0737938070515,2.8056996931548817,-385.2167101215284,-0.212695280128912,3.0702299451174424,0.2938476113112381,-0.551259802852795,62.048521012583016,1.302181647423298,-0.5876952226224764,-0.6868475461047407,-30.221072789957436,21.50998009871489,5.134664048431731,-7.01988952796631,188.24097643255192,0.2938476113112381,3.5321187702420516,215.54322939905487,1.611808729397724,81.60595205439847,-20.070826628873668,113.71552545856684,29315.367748730463,382.40111454256703,197.39346900204416,-211.20977734149176,-0.1385450298074522,-154.69247874928814,9.786592976967125,25.473370842074036,-10.210659648671378,169530.26646677163,-1.1296540572668958,-4.8932964884835615,12.193700326743537,139480.51257811245,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6320397505560378,0.3679602494439622
0.7128285714285714,1.4028618381498257,0.8554407075347941,0.2904730459397465,0.4012811076875225,0.5181638546349052,-1.2579475831163724,0.0798824642200271,-9.396255206857854,-0.1892321247795791,0.1707054079697787,-3657.8608947858324,2.81554151078957,-386.43663374688265,-0.2127005299226891,3.0821696606734044,0.2938403586747418,-0.5500163655974329,62.22852369249401,1.3029238167699302,-0.5876807173494837,-0.6853255677123746,-30.314696416439197,22.07777301210251,5.149403953256774,-7.044991888625743,188.83899416745783,0.2938403586747418,3.541736379689598,216.2652636741588,1.617069165123877,81.86389892954591,-20.134426141074194,121.87887597538065,29425.504007895845,383.59704085499874,198.76612131596934,-212.63049847576417,-0.13926426985091123,-156.88226790469275,9.820484961033465,25.748354897977965,-10.24622386880327,168885.894260873,-1.1329991079515713,-4.910242480516732,12.236415785465624,139478.56942665947,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6306379997346785,0.3693620002653215
0.7128249999999999,1.402868866832673,0.8554318657248813,0.2904758143664659,0.401265124339145,0.5201337874203918,-1.2579746996922718,0.0797025674058279,-9.422001869479418,-0.1893417651265286,0.1707028217564861,-3657.931513418451,2.8253819733498085,-387.65549774121473,-0.2127057796483634,3.094106791624448,0.2938331064901996,-0.5487724879662318,62.4084787122559,1.303666300725629,-0.5876662129803993,-0.6838029161538153,-30.407678381748354,22.94113418637778,5.164122380168815,-7.07009818723762,189.43668561823046,0.2938331064901996,3.551336236373459,216.98494532773498,1.6223282711419325,82.12179050834715,-20.197535024115936,107.88681379752234,29535.419345008035,384.7918287739521,200.14323126861464,-214.0556705324535,-0.13998928276439315,-160.20093590835276,9.854369216331724,26.025314226574984,-10.281781453886149,168244.65780772065,-1.1363435820529941,-4.927184608165862,12.279124970754893,139475.42053931483,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6292356329820592,0.3707643670179408
0.7128214285714285,1.4028758955859513,0.8554230236358291,0.2904785829201649,0.4012491425004867,0.5221045922713462,-1.2580018056578872,0.0795226042921137,-9.44774524296195,-0.1894514526372254,0.17070023580076,-3657.427145358165,2.835221040439055,-388.8733001720572,-0.212711029305681,3.1060412874515024,0.2938258547579196,-0.5475281772975757,62.58838530597112,1.304409094684296,-0.5876517095158393,-0.6822796004941383,-30.500434853016078,23.24555540150311,5.178819336721014,-7.09520828029817,190.0339188482103,0.2938258547579196,3.5609183580075316,217.70216848143528,1.6275860245896656,82.37962570362649,-20.260484258955124,112.99680907267611,29645.11402072295,385.9854771182039,201.52479015346088,-215.48528502272492,-0.1407207342801673,-161.36321688544274,9.888245598917326,26.304254598910322,-10.317332250110962,167606.55530238204,-1.1396874655037244,-4.944122799458663,12.32182770198111,139471.0868662985,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6278326586734357,0.3721673413265642
0.7128178571428571,1.402882924409662,0.855414181267542,0.2904813516008783,0.4012331621707025,0.5240762575273552,-1.258028955378789,0.0793425759357339,-9.473485894174466,-0.1895611866482537,0.1706976501026458,-3657.3947574799295,2.845058635778042,-390.0900297275311,-0.2127162788945518,3.1179730560164343,0.2938186034779839,-0.5462834408814768,62.76824206833264,1.3051521940685376,-0.5876372069559679,-0.6807556297397872,-30.594974346055157,24.061004571594253,5.193494676733913,-7.120321990122587,190.63005638653564,0.2938186034779839,3.570482644602395,218.41671005569117,1.6328423849294458,82.63740251946118,-20.324871134160016,145.85026383318473,29754.58790616797,387.1779725078546,202.91078282894566,-216.9193282349901,-0.14146147703241407,-164.4751491918264,9.922113846252149,26.585180919234936,-10.352875985161504,166971.59623049485,-1.1430307324122062,-4.961056923126074,12.364523650753023,139465.59356909152,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6264290851299025,0.3735709148700975
0.7128142857142857,1.4028899533038055,0.8554053386196755,0.2904841204087191,0.4012171833470433,0.5260487716029383,-1.258056124262936,0.0791624833866269,-9.49922323684422,-0.1896709665002121,0.1706950646620223,-3657.3496679524915,2.854894643382646,-391.3056647882192,-0.2127215284150654,3.129901959110025,0.2938113526502262,-0.5450382859600928,62.948046886096165,1.305895594329212,-0.5876227053004524,-0.6792310128392052,-30.690361337804482,24.892260729599457,5.208148083295571,-7.145439101652198,191.2253814639763,0.2938113526502262,3.580028865423527,219.1283285345088,1.638097292051135,82.89511795404503,-20.389951960779776,127.63790311291814,29863.840811365164,388.36929644105317,204.30119132111338,-218.35778089685363,-0.1422103275166151,-167.6330794045366,9.955973564508598,26.86809768287214,-10.388412255412694,166339.768977551,-1.1463733437652956,-4.977986782254299,12.407212325072477,139458.9567786702,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6250249206189741,0.3749750793810259
0.7128107142857143,1.402896982268384,0.8553964956923488,0.2904868893436544,0.4012012060303123,0.5280221229870368,-1.258083264428528,0.0789823276878668,-9.524956553679646,-0.1897807915384526,0.1706924794790706,-3656.848937769332,2.864729021419659,-392.5202029430152,-0.2127267778669844,3.141827944645128,0.2938041022749315,-0.5437927197280525,63.12779896926504,1.3066392909492732,-0.5876082045498631,-0.6777057586832321,-30.784790729661566,25.2760847629919,5.222779555757424,-7.170559471472814,191.8204604994097,0.2938041022749315,3.589557031773108,219.83711830380759,1.6433507224592403,83.15277088577868,-20.454291399711366,132.22675037919544,29972.87384696224,389.55945129807424,205.6960085040743,-219.8006341678326,-0.14296489616032293,-169.08275696986527,9.989824605273226,27.153010775070225,-10.423940902784205,165711.05589430715,-1.1497152850374117,-4.994912302636613,12.44989353860324,139451.19129164313,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.623620173354951,0.376379826645049
0.7128071428571429,1.402904011303398,0.8553876524856967,0.2904896584056464,0.4011852302214276,0.5299963002418877,-1.2581103871921284,0.0788021098757666,-9.550685928155538,-0.1898906611125371,0.1706898945539818,-3656.868583749912,2.874561731240143,-393.7336425305635,-0.2127320272500607,3.153750964272175,0.2937968523524002,-0.5425467493331699,63.307497585338176,1.3073832794408018,-0.5875937047048005,-0.676179876105978,-30.878664248611457,26.193402144375682,5.23738910688179,-7.19568295937159,192.41516623096788,0.2937968523524002,3.5990671651950312,220.5431908786618,1.6486026542603578,83.41036027456629,-20.518208933462248,130.3502731404733,30081.688236040187,390.7484363567463,207.09522559437826,-221.24787947239906,-0.14372581938640216,-172.54367472664546,10.023666830788471,27.439925840694894,-10.459461779922279,165085.45505893914,-1.1530565427645667,-5.0118334153942365,12.492567118256169,139442.31846355958,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6222148514997236,0.3777851485002764
0.7128035714285714,1.4029110404088485,0.855378808999854,0.2904924275946571,0.4011692559213066,0.5319712920025055,-1.2581374890158636,0.0786218309799264,-9.576411244779674,-0.1900005745761908,0.1706873098869468,-3656.4098887467608,2.884392735017572,-394.94598207771537,-0.2127372765640465,3.165670970636771,0.2937896028829326,-0.5413003818767742,63.487142017172594,1.3081275553447151,-0.5875792057658653,-0.6746533738852264,-30.971829924987496,26.643051878129654,5.25197675207961,-7.220809426519142,193.00954563753737,0.2937896028829326,3.6085592892123346,221.24667345714775,1.653853065997505,83.66788510194205,-20.581583762685398,132.39796163036954,30190.28528462324,391.9362521050842,208.4988344149613,-222.69950836266761,-0.14449296787658028,-174.23091704646205,10.05750010613786,27.72884858118586,-10.49497474241462,164462.9606198114,-1.15639710377324,-5.028750053068929,12.535232894455326,139432.35792302925,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.6208089631631426,0.3791910368368574
