u,x,phi,f,h,phiprime,A0prime,X,f2phi,f2X,f2F,f2Y,f3,f3X,f3XX,f4,f4X,f4XX,f4XXX,tf4,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY
0.7146071428571428,1.3993702833724826,0.8598084795995801,0.289110292440166,0.4094246876039258,-1.2437095159226066,1.229905828591592e-05,-0.3166517883490615,0.0732380172695754,-0.0002532339042310844,673917.0084670325,532064.7421350975,-6.156646583855936e-05,-0.0003676350303949,22864229.454937495,-4.25447504151428e-05,1.603453533846127e-05,-0.015224611257866005,126404445.67649262,0.0,-0.00012662313397022844,-2170702.791571415,-33506.89953944317,4770390.803891045,12846452.111515433,10497598.91982505
0.7146035714285714,1.3993772771116852,0.8597997813146545,0.2891129967845842,0.4094079744069274,-1.2437395371257598,1.380497013339862e-05,-0.3166541487694818,0.0807224237857772,-0.0003144901712674342,671971.7891017037,530525.0157807196,-6.90817619967551e-05,-0.0004123946366474,22914771.747968387,-4.773766435219141e-05,1.799261440283652e-05,0.09279934129782852,126668769.79306501,0.0,-0.00013002090233314002,-2163363.1477752794,-32574.66764560859,5008949.922795507,12686074.845265107,10357094.448616019
0.7146,1.3993842709207949,0.859791082732659,0.2891157012593104,0.4093912626300036,-1.2437695824365202,1.5463592078000205e-05,-0.3166565216845121,0.0888046950023618,-0.0003894930861344595,670030.5106882332,528988.4028859042,-7.73559861975061e-05,-0.0004616580712075,22958268.838052563,-5.345492106467887e-05,2.014853608491588e-05,0.1978374580737614,126894613.98680162,0.0,-0.00013313240747728214,-2156061.3278320557,-31662.467488659495,5236393.50938045,12525995.056130933,10217188.771660296
0.7145964285714286,1.399391264799812,0.8597823838536981,0.2891184058643166,0.4093745522738551,-1.243799599518451,1.7287022796974438e-05,-0.3166588804455321,0.0975176072451401,-0.00048103244678020663,668093.1129667629,527454.9003760902,-8.644888497742149e-05,-0.0005157779484807,22994836.39509322,-5.9737792029597006e-05,2.2517888330736124e-05,0.2999290713838283,127082611.42401734,0.0,-0.0001359303190968157,-2148797.0165118626,-30770.059871725738,5452897.585988599,12366231.941972677,10077892.226017982
0.7145928571428571,1.399398258748738,0.8597736846779038,0.2891211105995662,0.4093578433393879,-1.2438295993742157,1.928802268090643e-05,-0.3166612306563177,0.1068947015481532,-0.0005923971222895192,666159.6041800174,525924.5051766679,-9.642343387445424e-05,-0.0005751257399148,23024590.08899522,-6.662977845537578e-05,2.5117102827294023e-05,0.399113513545327,127233395.27103575,0.0,-0.00013838730688601106,-2141569.8985845875,-29897.205597907887,5658638.17497026,12206804.70064512,9939215.148744794
0.7145892857142857,1.3994052527675738,0.8597649852054082,0.2891238154650223,0.4093411358275076,-1.243859578404133,2.148002976399445e-05,-0.3166635704852988,0.1169704967493975,-0.0007274511579791415,664229.9768363154,524397.2142130279,-0.0001073459116382,-0.0006400921890899,23047645.589663442,-7.41766624612679e-05,2.796347451408249e-05,0.49543011687555705,127347598.69418052,0.0,-0.00014047604053913875,-2134379.6588201174,-29043.6654703065,5853791.298675747,12047732.530003045,9801167.876896454
0.7145857142857143,1.3994122468563204,0.8597562854363434,0.2891265204606487,0.4093244297391199,-1.2438895398892096,2.3877175012526527e-05,-0.3166659016043607,0.1277803797200861,-0.0008907195360639555,662304.2308153383,522873.02441056044,-0.0001192859712198,-0.0007110877073347,23064118.567002743,-8.24265560197591e-05,3.107518025193196e-05,0.5889182136918176,127425854.85977526,0.0,-0.0001421691897504691,-2127225.9819883406,-28209.20029202215,6038532.979455373,11889034.62790122,9663760.747528682
0.7145821428571428,1.3994192410149788,0.8597475853708415,0.2891292255864083,0.4093077250751304,-1.2439194742609145,2.6494296935950425e-05,-0.3166682191429885,0.1393598091632472,-0.0010874842219308846,660382.3523116205,521351.93269465637,-0.0001323167072518,-0.0007885427477592,23074124.690918,-9.14299474699904e-05,3.4471296581017804e-05,0.6796171363114067,127468796.93414357,0.0,-0.00014343942421427274,-2120108.552859145,-27393.5708661554,6213039.239659443,11730730.192194428,9527004.097697197
0.7145785714285714,1.3994262352435505,0.8597388850089849,0.2891319308422803,0.409291021836079,-1.2439494379683205,2.934695549161487e-05,-0.3166705518427377,0.1517447741754543,-0.001323891799189793,658464.3975280079,519833.93599070614,-0.000146514719371,-0.0008729081521129,23077779.63131408,-0.0001012397451888,3.817181643165544e-05,0.7675662170516251,127477058.08360918,0.0,-0.0001442594136248201,-2113027.056202418,-26596.53799580682,6377486.101638278,11572838.420737453,9390908.264457723
0.714575,1.3994332295420355,0.8597301843503766,0.2891346362283934,0.4092743200189622,-1.2439794416941001,3.245144524726731e-05,-0.3166729051395061,0.1649736498844334,-0.001607072811329261,656550.3736505095,518319.0312241001,-0.0001619601670583,-0.0009646554303077,23075199.058095858,-0.0001119113157075,4.219766392565356e-05,0.8528047882297698,127451271.47449563,0.0,-0.00014460182767638157,-2105981.1767880484,-25817.862484076963,6532049.587742178,11415378.511385063,9255483.584865976
0.7145714285714285,1.399440223910436,0.8597214833950058,0.2891373417447556,0.40925761962363,-1.2440094261871928,3.582480778046276e-05,-0.316675248866351,0.1790843004564413,-0.0019452746409520457,654640.2141354367,516807.2153202289,-0.0001787368338032,-0.0010642771408723,23066498.6411682,-0.0001235025273868,4.657071076506942e-05,0.9353721821631411,127392070.27312663,0.0,-0.0001444393360632277,-2098970.5993859232,-25057.30513406641,6676905.72032146,11258369.661992043,9120740.395977683
0.7145678571428571,1.3994472183487523,0.8597127821430043,0.2891400473913303,0.4092409206509884,-1.2440393910241654,3.948484328549209e-05,-0.3166775828090034,0.1941144375255039,-0.00234800926940188,652733.9149070014,515298.48520448315,-0.0001969321777302,-0.0011722871573869,23051794.050435975,-0.0001360737853675,5.131378970224102e-05,1.0153077311690375,127300087.64582576,0.0,-0.00014374460847962894,-2091995.0087659303,-24314.62674887572,6812230.521726432,11101831.070413167,8986689.03484856
0.7145642857142857,1.3994542128569858,0.8597040805945045,0.2891427531680809,0.4092242231019432,-1.2440693356755161,4.345012136884689e-05,-0.3166799066992092,0.2101028750792265,-0.0028262159007012666,650831.4717828057,513792.8378022532,-0.0002166373781595,-0.0012892209104552,23031200.955804057,-0.0001496880637029,5.645070694779614e-05,1.092650767564758,127175956.75891669,0.0,-0.00014249031461985583,-2085054.0896979575,-23589.58813160545,6938200.01430741,10945781.934503214,8853339.838534327
0.7145607142857142,1.3994612074351376,0.8596953787496384,0.2891454590749705,0.4092075269774002,-1.2440992624968197,4.7739991012994165e-05,-0.3166822217375101,0.2270890411760775,-0.0033924404012912156,648932.8835958621,512290.2700389296,-0.0002379473792826,-0.0014156356167558,23004835.027177308,-0.0001644109354069,6.200625374346068e-05,1.1674406236676016,127020310.77872302,0.0,-0.0001406491241781788,-2078147.526951893,-22881.950085356177,7054990.220414699,10790241.452116963,8720703.144090705
0.7145571428571428,1.3994682020832083,0.8596866766085383,0.2891481651119627,0.4091908322782654,-1.2441291628356566,5.237458969227309e-05,-0.3166845235203498,0.2451122758157677,-0.004061032446918275,647038.1376994369,510790.7788399029,-0.0002609609295498,-0.0015521104822153,22972811.9344606,-0.0001803105995341,6.800621681820652e-05,1.2397166317948671,126833782.8715684,0.0,-0.00013819370684886806,-2071275.0052976238,-22191.473413228465,7162777.162398614,10635228.821109192,8588789.288573418
0.7145535714285713,1.3994751968011998,0.8596779741713358,0.2891508712790207,0.4091741390054439,-1.2441590689973507,5.7374851625036174e-05,-0.3166868284951415,0.264211104725281,-0.0048483620595044285,645147.2640285874,509294.3611305637,-0.0002857806166963,-0.0016992468789328,22935247.34755881,-0.0001974579052461,7.447738770915867e-05,1.309518124263854,126617006.20377648,0.0,-0.0001350967323261945,-2064436.2095050388,-21517.918918322874,7261736.862609466,10480763.23933468,8457608.609038182
0.71455,1.399482191589112,0.8596692714377896,0.2891535775762249,0.4091574471570766,-1.2441890209065969,6.27625151562556e-05,-0.3166891569848438,0.2844270245784879,-0.005773055918195527,643260.299996376,507801.01383634866,-0.0003125128899077,-0.0018576684154961,22892256.93637822,-0.000215926367558,8.144756927566476e-05,1.3768844333898043,126370613.94167902,0.0,-0.00013133087030455602,-2057630.824344236,-20861.047403760138,7352045.343394889,10326863.90465298,8327171.442544764
0.7145464285714286,1.3994891864469468,0.8596605684076835,0.2891562840036474,0.4091407567315007,-1.2442189755038655,6.856012925393959e-05,-0.3166914870672013,0.3058022036816619,-0.006856254792491815,641377.1969743997,506310.7338825557,-0.000341268092108,-0.0020280211189028,22843956.37082102,-0.0002357921890946,8.894558391654455e-05,1.441854891494204,126095239.25158426,0.0,-0.00012686879047798985,-2050858.53458468,-20220.619672599983,7433878.6271108,10173550.014909297,8197488.1261407705
0.7145428571428571,1.399496181374705,0.8596518650811499,0.2891589905612515,0.4091240677296227,-1.2442489044434397,7.479105911886114e-05,-0.3166938043135125,0.328376254404941,-0.008121895032221379,639497.9219893874,504823.5181946218,-0.0003721604901161,-0.0022109736114155,22790461.320793346,-0.000257134280218,9.700128108371068e-05,1.5044688308922205,125791515.29982309,0.0,-0.00012168316254087301,-2044119.024996472,-19596.39652796366,7507412.73610458,10020840.767963208,8068568.996885993
0.7145392857142857,1.3995031763723875,0.8596431614583211,0.2891616972490004,0.4091073801523487,-1.244278815270359,8.147949090259669e-05,-0.3166961125660031,0.3521898175973169,-0.009597013770903785,637622.4791965495,503339.3636979372,-0.0004053082853084,-0.0024072171183947,22731887.45620006,-0.0002800342666963,0.0001056455406795,1.5647655839011523,125460075.25271912,0.0,-0.00011574665618747584,-2037411.9803494983,-18988.138772951726,7572823.692726534,9868755.361669488,7940424.39183615
0.7145357142857143,1.399510171439996,0.8596344575393293,0.2891644040668575,0.4090906940005849,-1.2443087061305282,8.865043552824937e-05,-0.3166984108821528,0.377284122456072,-0.011312079135847027,635750.863053933,501858.26731789275,-0.0004408336264172,-0.0026174655121826,22668350.44694603,-0.0003045764984002,0.000114910276586,1.6227844828382991,125101552.27659601,0.0,-0.00010903194111206876,-2030737.0854136478,-18395.607210664755,7630287.51932697,9717312.993882919,7813064.648046963
0.7145321428571428,1.3995171665775308,0.8596257533243066,0.2891671110147861,0.4090740092752372,-1.2443385768754485,9.6329731620818e-05,-0.3167006991876984,0.4037007688369735,-0.013301347705596815,633883.0697789353,500380.22597987886,-0.0004788626179081,-0.002842455329724,22599965.962936126,-0.0003308480549429,0.0001248284390403,1.6785648600209595,124716579.53777738,0.0,-0.0001015116870089225,-2024094.0249588075,-17818.562644203306,7679980.238256206,9566532.862458274,7686500.102574151
0.7145285714285714,1.3995241617849932,0.8596170488133851,0.2891698180927495,0.4090573259772118,-1.2443684300751823,0.0001045440475431,-0.3167029787921797,0.431478542421026,-0.01560325010279329,632019.098351412,498905.2366092859,-0.0005195253239277,-0.003082945763932,22526849.674075216,-0.0003589387482569,0.0001354340158535,1.7321460477664328,124305790.20258686,0.0,-9.315856357230729e-05,-2017482.4837548656,-17256.765876667945,7722077.871864547,9416434.165250333,7560741.092473435
