r_over_rs,u,phi,f,h,H_equals_F_equals_G,G4,G4_phi,K_target,K_verified,Q,G3X,X,XG3X,a1_Horndeski,a4_Horndeski,c4_Horndeski,mu,P1
1.4958855554779986,0.6685003383701087,0.7368341770300884,0.3314998124564081,0.3316104616615855,0.9749486901462956,0.4874743450731478,0.29053877339992884,0.0097422814724652,0.009742265331583622,1.8552270534574247,-2.1442163604585662,-0.22713247405671602,0.48702116686384134,-0.14577267795531867,0.16162462104336808,-0.19644961036891873,3.9460022278661113,0.4923454777389396
1.495966513673603,0.66846416070125,0.7367394346215443,0.331535981321692,0.3316422497969999,0.9748936022615327,0.4874468011307663,0.290910305377447,0.0097422814724652,0.00974226536287437,1.8551021620605797,-2.146671099284937,-0.22703521700422297,0.48736993886284957,-0.14578650840289004,0.1616320515940505,-0.19642815507992512,3.945717760479607,0.4923179338122035
1.4960474718692072,0.6684279869478805,0.7366447170467596,0.33157214662383533,0.33167412557915804,0.9748384584359218,0.4874192292179609,0.2912818288350412,0.0097422814724652,0.00974226539053391,1.8549770384124045,-2.1491270827211912,-0.22693798509669785,0.4877185698694914,-0.14580025597092328,0.16163949147875,-0.1964065397733967,3.9454323006115932,0.49229036191322784
1.4961284300648114,0.6683918171093645,0.7365500243147264,0.33160830835604016,0.3317060888301501,0.9747832587132665,0.48739162935663327,0.2916533433105942,0.0097422814724652,0.009742265418443918,1.8548516831380275,-2.1515843097007274,-0.22684077838144917,0.488067059565826,-0.14581392066243695,0.16164694065382804,-0.1963847646584739,3.945145849985061,0.49226276206585523
1.496209388260416,0.6683556511850663,0.736455356434391,0.3316444665115241,0.3317381393722395,0.9747280031374491,0.48736400156872456,0.29202484836250175,0.0097422814724652,0.009742265449239396,1.8547260968619914,-2.154042779646918,-0.22674359687035478,0.48841540766975927,-0.14582750249186588,0.16165439907570076,-0.19636282995967938,3.9448584103228406,0.49223513429334426
1.4962903464560202,0.6683194891743509,0.7363607134146516,0.3316806210835196,0.33177027702786427,0.9746726917524291,0.48733634587621455,0.2923963435302217,0.0097422814724652,0.009742265478552947,1.8546002802082457,-2.1565024913891326,-0.22664644061976333,0.4887636138609987,-0.14584100145938078,0.16166186670083904,-0.19634073588232745,3.9445699833475527,0.492207478615491
1.4963713046516245,0.668283331076583,0.7362660952643625,0.33171677206527367,0.33180250161963587,0.974617324602242,0.487308662301121,0.29276782836566123,0.0097422814724652,0.009742265511166304,1.8544742338001485,-2.158963444152222,-0.22654930965579448,0.4891116778447823,-0.14585441757489864,0.16166934348576806,-0.19631848264486063,3.944280570781624,0.4921797950567042
1.4964522628472288,0.6682471768911274,0.7361715019923302,0.331752919450049,0.3318348129703414,0.9745619017310015,0.4872809508655008,0.29313930241450353,0.0097422814724652,0.009742265540335082,1.8543479582604592,-2.16142563704736,-0.22645220401180077,0.48945959931698524,-0.1458677508460424,0.16167682938706854,-0.19629607046263092,3.9439901743472694,0.4921520836356683
1.496533221042833,0.6682110266173493,0.7360769336073182,0.33178906323112184,0.33186721090294136,0.9745064231828977,0.48725321159144885,0.29351076522695324,0.0097422814724652,0.009742265567070252,1.8542214542113407,-2.1638890691857506,-0.22635512372253805,0.48980737797738827,-0.145881001280013,0.16168432436137545,-0.19627349955042156,3.9436987957664837,0.492124344374984
1.4966141792384373,0.6681748802546138,0.7359823901180426,0.3318252034017838,0.3318996952405701,0.9744508890021971,0.48722544450109856,0.29388221634988837,0.0097422814724652,0.009742265599076427,1.8540947222743573,-2.1663537396749253,-0.22625806882146227,0.4901550135230014,-0.14589416888446058,0.1616918283653786,-0.19625077012361797,3.9434064367610415,0.4920965773006368
1.4966951374340416,0.6681387378022863,0.7358878715331739,0.3318613399553416,0.33193226580653873,0.9743952992332431,0.48719764961662154,0.2942536553251221,0.0097422814724652,0.009742265628540192,1.8539677630704683,-2.168819647480779,-0.22616103935205506,0.4905025056414106,-0.1459072536638324,0.16169934135582367,-0.19622788239329236,3.9431130990524768,0.49206878243089164
1.4967760956296459,0.6681025992597323,0.7357933778613375,0.33189747288511656,0.3319649224243335,0.9743396539204549,0.4871698269602274,0.29462508170951407,0.0097422814724652,0.009742265657212479,1.8538405772200262,-2.1712867918821646,-0.22606403533602054,0.49084985404468434,-0.14592025562962715,0.16170686328951134,-0.19620483657999588,3.942818784362073,0.49204095978883367
1.4968570538252504,0.6680664646263172,0.7356989091111127,0.33193360218444473,0.33199766491761523,0.9742839531083276,0.4871419765541638,0.29499649504181824,0.0097422814724652,0.009742265686502716,1.8537131653427792,-2.173755171778314,-0.22596705682075052,0.4911970584156306,-0.14593317478508813,0.16171439412329747,-0.19618163289317045,3.942523494410865,0.49201310939741516
1.4969380120208546,0.6680303339014071,0.7356044652910356,0.33196972784667633,0.3320304931102197,0.9742281968414328,0.4871140984207164,0.29536789488162557,0.0097422814724652,0.009742265718629572,1.8535855280578661,-2.1762247865179827,-0.22587010382230258,0.491544118471485,-0.14594601114360392,0.1617219338140932,-0.19615827155589008,3.9422272309196327,0.4919852312800312
1.497018970216459,0.6679942070843676,0.7355100464095944,0.3320058498651774,0.3320634068261581,0.9741723851644172,0.4870861925822086,0.2957392807664717,0.0097422814724652,0.009742265748152623,1.8534576659838176,-2.178695634972059,-0.22577317638935154,0.491891033893257,-0.1459587647080622,0.1617294823188653,-0.19613475277710146,3.941929995608884,0.4919573254562849
1.4970999284120632,0.6679580841745649,0.7354156524752328,0.3320419682333282,0.33209640588961975,0.9741165181220031,0.48705825906100153,0.29611065224405403,0.0097422814724652,0.009742265775637748,1.8533295797385432,-2.18116771619393,-0.22567627455828013,0.49223780437743814,-0.1459714354853469,0.1617370395946367,-0.19611107677111222,3.9416317901988402,0.4919293919488204
1.4971808866076675,0.6679219651713652,0.7353212834963498,0.33207808294452373,0.33212949012496845,0.9740605957589878,0.4870302978794939,0.2964820088698494,0.0097422814724652,0.00974226580578108,1.8532012699393412,-2.1836410294634327,-0.22557939834857754,0.49258442963562965,-0.14598402348783707,0.16174460559848555,-0.19608724375959993,3.9413326164094395,0.49190143078238446
