u,x,phi,f,h,phiprime,A0prime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,F_tensor,G_tensor,H_tensor,mu,P1,K_scalar,photon_factor
0.71,1.4084507042253522,0.848353517876929,0.2927048531029692,0.3891074914497098,-1.277579716040595,1.408450704225352,0.0,-17.306359605519546,-0.23766291160944258,0.16874066724270423,-2030.985756542183,6.137811452986366,-658.5312152897193,-0.2168304015607897,6.9499606010262385,0.28824371282860795,0.0,118.25126520489518,1.623908241287932,-0.5764874256572159,0.0,-42.73166439895938,337.2044016680054,6.260953281792684,-16.982907277378878,327.8104838620181,0.28824371282860795,3.620667210898604,371.02992776469415,3.277685092706518,165.1719506159788,-29.45580040408832,323.0873587659583,1354.2911304253364,643.5571181519587,906.4184762703643,-935.5437993680458,0.0,-3873.246322762169,20.6789793993539,319.16143530646633,-21.921009628064596,0.009488208358075845,-2.2374177579413965,-10.33948969967695,-26.57232237075363,642.8090971780821,1.0,1.0,1.0,2.8169014084507045,2.8697067162133436,4.739413432426687,-0.015501944752235985
0.7100035714285714,1.4084436194988958,0.8483625691003944,0.2927019864245451,0.3891222340831164,-1.2775573115330467,1.4084436194988956,0.0,-17.311295589365447,-0.2376650545634818,0.16874303754383838,-2032.5002468075807,6.139347504408294,-658.8847428083735,-0.21682523223254688,6.9520173263307115,0.28825058484414867,0.0,118.2861503663081,1.6239387881622653,-0.5765011696882973,0.0,-42.77079395141067,337.41151421706394,6.268610601153501,-16.98479920327651,327.9762894365453,0.28825058484414867,3.626445730821131,371.21640844293296,3.2786584132571885,165.2172190355991,-29.4805949293825,323.0873587659583,1354.9039505257315,643.9142268262614,906.9168842780124,-936.0505991634028,-5.684341886080802e-14,-3875.701796141943,20.685041617608967,319.3353247692962,-21.92699235052104,0.02783853587322782,-2.237975916950181,-10.342520808804483,-26.579105234565763,643.1273789643759,1.0,1.0,1.0,2.8168872389977917,2.869838150964088,4.739676301928176,-0.015517492439743541
0.7100071428571428,1.4084365348437138,0.848371620073979,0.2926991198673742,0.3891369783404891,-1.2775348802789726,1.4084365348437136,3.3308033166685136e-305,-17.316233808483524,-0.23766719790603316,0.16874540813612574,-2033.8770854454,6.140884156115037,-659.2385244309465,-0.2168200627652456,6.95407494292015,0.28825745737224373,-2.2759230148541235e-304,118.32105143554745,1.62396933761689,-0.5765149147444875,-2.924321179344108e-304,-42.80994340678551,337.6186246825126,6.276270744878198,-16.986691948670416,328.1422169608448,0.28825745737224373,3.632226799244241,371.39913211113753,3.2796321597346245,165.262510308348,-29.505403775480694,323.0873587659583,1355.4871033769364,644.2715963804117,907.4156547042546,-936.5577647485909,0.0,-3878.157244818972,20.691106289407674,319.50934009365,-21.93297760793968,0.04649364243255061,-2.2385342711163116,-10.345553144703837,-26.585890626029457,643.4405095023054,1.0,1.0,1.0,2.8168730696874276,2.869970369456888,4.739940738913776,-0.01553299508828243
0.7100107142857143,1.408429450259805,0.8483806707975455,0.2926962534314959,0.3891517242208918,-1.2775124424087667,1.4084294502598047,7.214970616155396e-204,-17.321174102029136,-0.23766934163679473,0.1687477790193561,-2035.3183700066998,6.142421373264346,-659.5925600958132,-0.21681489315921781,6.956133411338206,0.2882643304125016,-4.930005445282561e-203,118.35596731396518,1.6239998896495615,-0.5765286608250032,-6.334297317007611e-203,-42.84911276447744,337.8257330643838,6.283933934699244,-16.98858536631618,328.30826611699985,0.2882643304125016,3.638010576846709,371.5782287229101,3.280606318294667,165.30782046445955,-29.530226301795143,323.0873587659583,1356.0668872683993,644.6292268064835,907.9147875324586,-937.06529612479,-5.684341886080802e-14,-3880.61266879364,20.697173427433114,319.683481271772,-21.938965263802558,0.01822108412964485,-2.239092835382927,-10.348586713716557,-26.592678561132246,643.5926673452371,1.0,1.0,1.0,2.81685890051961,2.8701023415271756,4.740204683054351,-0.015548511930506992
0.7100142857142857,1.4084223657471682,0.8483897212712176,0.2926933871168664,0.3891664717255172,-1.2774900480589402,1.408422365747168,3.359201098562416e-153,-17.326116366903126,-0.23767148575608082,0.16875015019375675,-2036.7254003553785,6.143959212436592,-659.9468501495681,-0.21680972341417148,6.958192814302301,0.2882712039653604,-2.295372048990746e-152,118.39089729748618,1.6240304442627094,-0.5765424079307208,-2.949087621568918e-152,-42.888302023880044,338.0328393627101,6.291601314164387,-16.990479220012087,328.47443643649007,0.2882712039653604,3.6437978986830872,371.7538318667725,3.2815809202612547,165.35314273224367,-29.55506042843963,323.0873587659583,1356.6751638568326,644.9871180965511,908.4142827459924,-937.5731939548732,2.842170943040401e-14,-3883.0680680663327,20.703243514179768,319.85774829590684,-21.94495543100581,-0.022933566467351563,-2.2396516781196882,-10.351621757089884,-26.5994696593261,643.6964145541274,1.0,1.0,1.0,2.8168447314943363,2.8702347445038523,4.740469489007705,-0.01556400389089474
0.7100178571428571,1.4084152813058022,0.8483987714953124,0.2926905209233801,0.3891812208571377,-1.2774676689064208,1.4084152813058022,8.456037816887007e-123,-17.331060932988915,-0.23767363026466293,0.1687525216598797,-2038.095593318023,6.145497754525733,-660.3013947280702,-0.21680455352935193,6.960253232520132,0.2882780780318734,-5.778142585697614e-122,118.4258436406677,1.6240610014622279,-0.5765561560637468,-7.423460172322498e-122,-42.92751118438815,338.2399435775303,6.299272703368748,-16.992373747611467,328.64072842185834,0.2882780780318734,3.6495886368079726,371.9260576300589,3.282556000045285,165.39848364917688,-29.57990694995497,323.0873587659583,1357.2806901305498,645.3452702427002,908.9141403282415,-938.081458340033,-2.842170943040401e-14,-3885.5234426375114,20.70931663333648,320.0321411583054,-21.95094840361984,-0.016519440757690074,-2.2402107958928217,-10.35465831666824,-26.606264027496007,643.9517822423638,1.0,1.0,1.0,2.8168305626116044,2.870367258434642,4.740734516869284,-0.015579489427264503
0.7100214285714286,1.408408196935706,0.8484078214697011,0.2926876548510738,0.389195971614884,-1.2774452612733718,1.4084081969357058,1.5651830776394048e-102,-17.336007858735037,-0.2376757751622584,0.1687548934175284,-2039.4806330079539,6.147036938268508,-660.656193465458,-0.21679938350507158,6.962314582271149,0.28828495261167536,-1.0695244925419256e-101,118.46080674332518,1.6240915612460205,-0.5765699052233507,-1.3740179376782427e-101,-42.96674024539411,338.44704570887046,6.306947057269894,-16.99426914420401,328.80714244239596,0.28828495261167536,3.655382028482276,372.09500841085224,3.283531525049607,165.4438488103377,-29.60476771885341,323.0873587659583,1357.855987859413,645.7036832369944,909.4143602625594,-938.5900886196973,2.842170943040401e-14,-3887.9787925074825,20.715392327747,320.2066598512074,-21.956944046246495,0.0020742249788143763,-2.2407701242735385,-10.3576961638735,-26.613061077935864,644.2420483768531,1.0,1.0,1.0,2.816816393871412,2.8704995618986247,4.740999123797249,-0.015594987140842398
0.710025,1.408401112636879,0.8484168711942461,0.292684788899987,0.3892107239978204,-1.2774228359138233,1.4084011126368787,4.692186662830755e-88,-17.34095699235922,-0.2376779204485655,0.16875726546649272,-2040.8845857258661,6.1485767227941075,-661.0112462588717,-0.2167942133416624,6.964376822850166,0.2882918277043748,-3.206307154167904e-87,118.4957855687183,1.6241221236118435,-0.5765836554087496,-4.118986138452161e-87,-43.00598920629042,338.6541457567566,6.3146244029867535,-16.996165310108733,328.9736782752089,0.2882918277043748,3.661178092480017,372.2607775731047,3.284507477667663,165.48923547469397,-29.629642466978087,323.0873587659583,1358.412280909736,646.0623570714976,909.9149425323016,-939.099084688237,0.0,-3890.4341176765543,20.72147053426803,320.3813043668538,-21.962942215581528,0.011867051273981577,-2.241329660679598,-10.360735267134014,-26.6198607292024,644.4979792281754,1.0,1.0,1.0,2.816802225273758,2.8706317359618674,4.741263471923735,-0.015610492348015259
0.7100285714285713,1.4083940284093197,0.8484259206688098,0.292681923070159,0.3892254780050103,-1.2774003896045352,1.4083940284093197,3.381189814709369e-77,-17.34590824104291,-0.23768006612328194,0.16875963780656225,-2042.303881868842,6.150117061355761,-661.3665529321179,-0.2167890430394563,6.966439898964495,0.28829870330958013,-2.310487630559173e-76,118.53077948298767,1.6241526885574513,-0.5765974066191603,-2.968058055194207e-76,-43.045258066470765,338.861243721221,6.322304489441524,-16.99806222101611,329.14033584848073,0.28829870330958013,3.6669766447333747,372.4234357577328,3.2854838361410685,165.53464307180417,-29.65453147343973,323.0873587659583,1358.9468673518716,646.4212917382847,910.4158871208389,-939.6084462946039,-2.842170943040401e-14,-3892.889418145114,20.727551086492404,320.5560746974907,-21.968942768303908,0.02239370633740312,-2.241889388412166,-10.363775543246202,-26.626662767211748,644.7512254443058,1.0,1.0,1.0,2.8167880568186394,2.8707637661367964,4.741527532273593,-0.01562600585201135
0.7100321428571428,1.408386944253027,0.8484349698932555,0.2926790573616291,0.3892402336355188,-1.2773779245697925,1.4083869442530268,9.4193583552723e-69,-17.35086147906965,-0.2376822121861061,0.168762010437527,-2043.7330314415508,6.151657909448799,-661.7221133431722,-0.2167838725987847,6.968503765209593,0.28830557942690044,-6.436646639621985e-68,118.56578762744361,1.6241832560806027,-0.5766111588538009,-8.26821854912512e-68,-43.08454682532998,339.0683396023028,6.329987174103001,-16.999959822902575,329.3071150310173,0.28830557942690044,3.6727775803005853,372.58303022482664,3.286460580323296,165.58007011640063,-29.679434803805403,323.0873587659583,1359.4588612149125,646.7804872294428,910.9171940115588,-940.1181732444239,0.0,-3895.344693913622,20.733633858238143,320.7309708353702,-21.974945561076588,0.042325556434194445,-2.242449293218489,-10.366816929119071,-26.633467029583766,645.0306019578826,1.0,1.0,1.0,2.816773888506054,2.8708956565458545,4.741791313091709,-0.015641527488658324
0.7100357142857142,1.4083798601679998,0.8484440188674451,0.2926761917744369,0.3892549908884095,-1.277355435038106,1.4083798601679998,5.370992463538155e-62,-17.355816621847453,-0.2376843586367362,0.16876438335917684,-2045.1967818814505,6.153199219251318,-662.0779273038428,-0.21677870201997967,6.970568364685678,0.2883124560559442,-3.6702626414365364e-61,118.60080942438569,1.624213826179053,-0.5766249121118884,-4.714470883288838e-61,-43.12385548226179,339.2754334000343,6.33767215481805,-17.00185810530922,329.47401577875604,0.2883124560559442,3.6785806778136383,372.73958030327276,3.28743768768767,165.62551641724497,-29.704352837778448,323.0873587659583,1359.950466601114,647.1399435370474,911.4188631878342,-940.6282652599995,2.842170943040401e-14,-3897.7999449824615,20.739718664168493,320.90599277273986,-21.98095045054539,0.03498048758384065,-2.243009355032648,-10.369859332084246,-26.640273277978466,645.2145750967838,1.0,1.0,1.0,2.8167597203359995,2.8710273705263845,4.742054741052769,-0.015657059362313763
0.7100392857142857,1.408372776154237,0.8484530675913314,0.2926733263085932,0.389269749763476,-1.2773329799561668,1.408372776154237,1.8104403631004751e-56,-17.360773400931645,-0.23768650547508147,0.1687667565714515,-2046.6629275830965,6.154740996220939,-662.4339950323626,-0.21677353130315902,6.972633725782426,0.2883193331966042,-1.2371748296539716e-55,118.63584303973474,1.6242443988521595,-0.5766386663932084,-1.5890970598225146e-55,-43.16318403665865,339.4825251144416,6.345360529593012,-17.003756730705852,329.64103740138916,0.2883193331966042,3.6843867377908546,372.89308565266714,3.288415166933208,165.6709725278325,-29.72928332253145,323.0873587659583,1360.466666530092,647.4996606531633,911.920894633022,-941.1387228534467,2.842170943040401e-14,-3900.255171351942,20.745805879753007,321.08114050184116,-21.986957375817898,-0.014797803391269682,-2.2435696359196573,-10.372902939876504,-26.647081994373252,645.2527784602161,1.0,1.0,1.0,2.816745552308474,2.8711593637749893,4.7423187275499785,-0.015672575018246593
