u,x,phi,f,h,phiprime,A0prime,X,f2,f2X,f2F,f2Y,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,v6_A2_resolved,f2phi,f2phiX,f2phiF,f2phiY,f2phiphi,f3phi,f3phiX,f3phiphi,f4phi,f4phiX,f4phiXX,f4phiphi,f4phiphiX,tf4phi,tf4phiphi,Fbg_action,Ybg_action,principal_delta_f2XX,principal_delta_f2XF,principal_delta_f2FF,G2_lift,G2X_lift,G2phi_lift,G2XX_lift,G2Xphi_lift,G2phiX_lift,G2phiphi_lift,dc2_dG2XX,delta_c2_G2_lift
0.7099849962490622,1.4084804682959815,0.848315490505384,0.2927168974869094,0.3890455746686341,-1.2776736986610973,1.4084804682959815,-0.3175487397944234,23.325892849438883,-57.523371132583364,19.047146183304275,0.0,-312.6576653594749,50.62767318865285,-2.4282196025691007,169.96548468703307,-14.95402115584367,3.094868504418811,7.89092308779154,-18.49398856556697,-134.20155641596878,-36.5421881709659,-3.3438549658915457,1.327085083607756,2.813451242273481e-15,0.0,0.0,0.01606860100232991,725.8204528675532,-4097.118339328468,-467.7039248805894,104.83395172935356,6730.336397368868,238.74934392254963,-1415.1278230342928,452.51038645809126,-89.8384897151847,31.43437574635793,-2.849159254880662e-12,621.0480779070075,-636.4604619293052,0.0,0.0,1.3183306477047618,-1.6745369432440522,-321.9471679805624,-28.416340425212848,7.652612662346351e-09,0.0,0.0,0.0,-999.9681259936748,-100.53561455261752,-100.53561455261752,-10.107731967385146,0.2716164513617674,-271.60779385727864
0.7099587396849212,1.4085325584467046,0.8482489320102832,0.2927379803038977,0.3889372893563906,-1.277837955033739,1.4085325584467048,-0.317541984589398,23.270333034948663,-57.27281333690616,19.00924725196211,0.0,-311.80975515612425,50.430772257489885,-2.410156185038659,169.36365367880262,-14.88063977453268,3.097446658596516,7.87492862137621,-18.40080669237646,-133.79833079856013,-36.48649416146237,-3.337873458403987,1.324994641970067,-8.441797970145054e-15,0.0,0.0,0.017106485262456755,723.1694962659243,-4082.270053358369,-464.72076814494596,104.37948924865238,58679.78857776616,237.95625519402333,-1411.0554406299157,16781.866922395635,-89.55965778318897,31.354188628084774,1.379602338775978e-10,-6315.866980854069,2020.266133401516,0.0,0.0,1.317966269995307,-1.6740384999847844,-321.0725005866855,-28.357269472852032,6.608923798081898e-09,0.0,0.0,0.0,-999.9679581807246,-102.44185293840084,-102.44185293840084,-10.494669501756475,0.27163769906531715,-271.62899529925534
0.7099324831207802,1.4085846524504937,0.8481823600437772,0.292759069666533,0.388829091974931,-1.2780018795219297,1.4085846524504937,-0.3175351013080434,23.215004343111378,-57.02336627149002,18.971498402464814,0.0,-310.96662853870015,50.23514697525546,-2.392170382547107,168.76549146857772,-14.807621354729235,3.100021322309111,7.858998043325928,-18.30799090830453,-133.39731077049328,-36.430967682686656,-3.3319159645505225,1.3229117252777105,-8.443246947189635e-15,0.0,0.0,0.01814214865575791,719.5746320125425,-4063.0400177508373,-462.4854171336823,103.92774679851343,53009.592363547155,236.86633520027732,-1405.1351047559162,15011.645947507037,-89.15441456468857,31.22553484332427,-1.0943157479295856e-10,-5572.287939302101,1738.2821621823425,0.0,0.0,1.3176021698095786,-1.6735397538967294,-320.20277342796203,-28.2984437442571,7.794199121703145e-09,0.0,0.0,0.0,-999.9677894842994,-104.34325663742858,-104.34325663742858,-10.887865909480112,0.2716587026835307,-271.6499524166227
0.7099062265566392,1.408636750307776,0.8481157746213464,0.2927801655716225,0.3887209825767979,-1.2781654720782858,1.408636750307776,-0.3175280900904711,23.159902915576488,-56.77501108699002,18.933896852284946,0.0,-310.1282045364302,50.0407747350297,-2.3742605967304087,168.17093572725383,-14.734958940053296,3.1025925315490146,7.843130191074124,-18.215533855922786,-132.99845465662915,-36.37562618709907,-3.325982008769216,1.3208361626260012,-0.0,0.0,0.0,0.019175600199859588,716.4469905434482,-4046.017018337283,-459.9262512246493,103.47872056969433,47874.9743113353,235.92281354505678,-1400.12761999877,13410.051812154106,-88.81087899408486,31.120255500906282,-1.0391607849492595e-10,-4899.66893193074,1485.0908499267853,0.0,0.0,1.317238347363125,-1.6730407065285666,-319.3379025979424,-28.23985879034483,6.524336398280388e-09,0.0,0.0,0.0,-999.9676198997483,-106.24271528689493,-106.24271528689493,-11.28788005422,0.2716795913988564,-271.67079438645055
0.7098799699924981,1.4086888520189798,0.8480491757584799,0.2928012680159687,0.3886129612144156,-1.2783287325483692,1.4086888520189798,-0.3175209510235603,23.105006708157237,-56.527643245999606,18.896426005800397,0.0,-309.29407861045496,49.84754464337547,-2.3564177084550977,167.57968380700146,-14.66261452684436,3.1051604087157285,7.827318187397472,-18.123392132066066,-132.60153954036429,-36.32044661164205,-3.320068688713787,1.318766859162225,2.815386362737399e-15,0.0,0.0,0.020206848417960343,713.4628571701224,-4029.6946134607256,-457.28691140489883,103.03219428558292,47775.19378598346,235.02403364374712,-1395.4036898478716,13389.606318469274,-88.48593683766262,31.021840261598413,1.7152483294000998e-11,-4897.882947928918,1487.8958085594854,0.0,0.0,1.3168748028710682,-1.6725413591463403,-318.4774680669241,-28.181488415304162,6.339682572882469e-09,0.0,0.0,0.0,-999.9674494223963,-108.13990002659708,-108.13990002659708,-11.69461864435414,0.2717003469279808,-271.69150292475314
0.709853713428357,1.4087409575845324,0.8479825634706782,0.2928223769963696,0.3885050279400895,-1.2784916608291013,1.4087409575845324,-0.3175136842196828,23.050313893652326,-56.28125322567675,18.85908460544044,0.0,-308.4642075885384,49.655444776141614,-2.3386409548514564,166.9917022048802,-14.590584670213149,3.10772499462256,7.811561502861305,-18.03156218181209,-132.20654454869072,-36.26540765662181,-3.314175794637736,1.3167037496759564,-0.0,0.0,0.0,0.02123590122029001,710.4652908265914,-4013.317925014824,-454.6862182498263,102.58814107877026,47655.41152233016,234.12071574951182,-1390.6446645968977,13362.80784538223,-88.15868143617823,30.922310500976305,4.739887182344749e-11,-4893.284519035072,1490.0621009951728,0.0,0.0,1.3165115365480928,-1.672041713148402,-317.6214252089655,-28.123330572839215,6.898149039928479e-09,0.0,0.0,0.0,-999.9672780475432,-110.03460611505244,-110.03460611505244,-12.108010740646538,0.271720877086867,-271.7119858492454
0.709827456864216,1.4087930670048616,0.84791593777345,0.2928434925096192,0.3883971828060049,-1.278654256823212,1.4087930670048618,-0.3175062897940591,22.995823541340233,-56.03583677082642,18.82187207323016,0.0,-307.638566000254,49.46446741952969,-2.320929989177074,166.40696906770518,-14.51886761322791,3.1102863038415056,7.795859889325998,-17.940042782620896,-131.81345835367406,-36.21051872831633,-3.30830323604276,1.314646814323145,-0.0,0.0,0.0,0.02226276631491043,707.4980735029027,-3997.09451826731,-452.09074496214737,102.14654523921423,47128.21848894081,233.22660608967212,-1385.938031714673,13207.988041306508,-87.83495280275338,30.82386180053062,-8.643618725547121e-11,-4834.29474538971,1471.5337193156024,0.0,0.0,1.3161485486084488,-1.6715417699460176,-316.7697476953365,-28.065384287000235,7.455938134225136e-09,0.0,0.0,0.0,-999.9671057704647,-111.92678169756287,-111.92678169756287,-12.528016560626263,0.27174129671944214,-271.7323579988536
0.709801200300075,1.4088451802803952,0.8478492986823121,0.292864614552507,0.3882894258642252,-1.2788165204409654,1.4088451802803952,-0.3174987678656124,22.94153456435731,-55.79138802748639,18.784787711781277,0.0,-306.8171247860706,49.2746043123516,-2.30328435702819,165.82546089038325,-14.447461199509393,3.112844378986336,7.780213049506464,-17.84883193243299,-131.42226770753376,-36.15576980502971,-3.302450901353496,1.312596026260899,5.633708484750328e-15,0.0,0.0,0.02328745152109525,704.531735354491,-3980.8853238688935,-449.52266507082163,101.70739221308409,47675.42552535247,232.33246352519674,-1381.2252103544952,13390.187765878818,-87.51081910642664,30.7250786807702,5.5764345748164195e-11,-4918.883395228821,1504.2765003963468,0.0,0.0,1.315785839265942,-1.6710415309678293,-315.92240552828935,-28.007648393923546,6.749553454460464e-09,0.0,0.0,0.0,-999.9669325864114,-113.81659301019413,-113.81659301019413,-12.954645221059591,0.2717615568009186,-271.75257034912244
0.709774943735934,1.4088972974115608,0.8477826462127904,0.2928857431218189,0.3881817571666935,-1.278978451551982,1.4088972974115608,-0.3174911185330459,22.887447140581287,-55.54790790620471,18.747831784234354,0.0,-305.9998779349548,49.08585316797985,-2.285704174001125,165.24717062275872,-14.376365572177876,3.115399221321262,7.7646210824754895,-17.757930578171333,-131.03297227996995,-36.10117685950956,-3.296618847991279,1.3105514174493658,-0.0,0.0,0.0,0.02430996462673955,701.5762639439621,-3964.7412575868966,-446.974297568559,101.27067968162936,45379.909893988,231.44141363922623,-1376.5281293385785,12680.836661061661,-87.18761613350098,30.626431459035484,-1.422117466092357e-10,-4622.98690902667,1403.5287726650188,0.0,0.0,1.3154234087339385,-1.6705409975339607,-315.07939260676505,-27.950123244864496,6.664578692547723e-09,0.0,0.0,0.0,-999.9667584906088,-115.7042096394558,-115.7042096394558,-13.387909162599291,0.2717816185000524,-271.7725840688287
0.709748687171793,1.4089494183987863,0.847715980380422,0.2929068782143356,0.3880741767652355,-1.279140050047434,1.4089494183987863,-0.3174833419057353,22.833553807363476,-55.30536004818219,18.710998743868984,0.0,-305.1866833428411,48.89817516270274,-2.2681863161350293,164.67199138856046,-14.305567623557812,3.11795093833683,7.749081691214833,-17.66732375967758,-130.64549543850111,-36.04670922460163,-3.290806110669735,1.308512661705434,1.972488483186e-14,0.0,0.0,0.025330313314614626,698.9107897808609,-3949.983210146947,-444.2326290142601,100.83632594230606,40201.78235545321,230.6410146356663,-1372.4064657979518,11067.022391476226,-86.90271806009513,30.541024619235912,-1.259639344596209e-10,-3940.8658945415223,1166.8534663732373,0.0,0.0,1.3150612572253797,-1.6700401710186854,-314.2405615289638,-27.89280004042176,7.3750705334338645e-09,0.0,0.0,0.0,-999.966583478257,-117.58919063910851,-117.58919063910851,-13.827679828124236,0.271801569781627,-271.79248711856064
