u,x,cminus,cplus,c55,c56,disc,cV,delta_c4,delta_c5,delta_d3,delta_e4,delta_v13,delta_v5,delta_a9
0.6899774943735933,1.449322634657621,68.40841736094899,5595.976036915857,5664.384454276806,382811.8642752106,30554003.788751904,0.19982750511116879,14.637609954370403,-15.41894940073492,96.6925405045124,-102.43319819389407,138.96369722141208,-469.51463570373966,17.568680384949545
0.6899512378094523,1.449377789617323,68.55889015584307,5450.393170371099,5518.952060526942,373672.9066736289,28964140.21970006,0.20009901132940353,14.62303871741102,-15.37045496998051,96.67511316562505,-102.50365894384589,138.70170499186457,-468.89878831439285,17.52333194096596
0.6899249812453113,1.449432948775104,68.7857250440943,5404.598693163303,5473.384418207398,371759.23968160356,28470900.030749124,0.2003700311366413,14.608512378086697,-15.322419430310909,96.66115465207334,-102.57382672303572,138.4483882671794,-468.2886405575795,17.477864567985254
0.6898987246811703,1.4494881121314434,68.95228253169034,5550.294533787848,5619.246816319538,382705.4768278366,30045112.87540592,0.20064051062437285,14.59404776937115,-15.274889945213761,96.65093763020369,-102.64375175555558,138.204391015019,-467.684998907482,17.432294280899058
0.6898724681170292,1.4495432796868206,68.98755050613954,5734.378501666388,5803.366052172527,395600.7265050322,32096654.629488416,0.2009106492920951,14.579660731682786,-15.22791088078767,96.64471881258527,-102.71348142074204,137.97031930780238,-467.08862226059676,17.386636125879463
0.6898462115528882,1.4495984514417144,68.91095348694262,5890.134058874906,5959.045012361848,405894.7541629865,33886638.44270268,0.2011806835396929,14.565366038759587,-15.181523596494591,96.64273776722627,-102.78306004242175,137.7467384911747,-466.5002183809979,17.340904107769077
0.6898199549887472,1.4496536273966047,68.7134742252947,6077.63451053366,6146.347984758955,417615.38229031686,36107132.0205892,0.2014508468655077,14.551177341481253,-15.13576628646602,96.64521601313132,-102.85252872892983,137.5341710340304,-465.9204412044887,17.295111135238418
0.6897936984246061,1.4497088075519715,68.40144967699644,6193.349676657892,6261.751126334888,423634.09623995813,37514990.783196405,0.20172138246892254,14.537107128278905,-15.090673867531805,96.65235638045972,-102.92192526004114,137.33309500836947,-465.3498889365345,17.24926898237002
0.6897674418604651,1.449763991908294,68.10445481515217,6097.544180861683,6165.6486356768355,415269.92214888806,36354143.41002807,0.20199247323357328,14.523166700650329,-15.046277909795212,96.66434261162368,-102.99128401662516,137.14394314266758,-464.78910287303563,17.203388265202978
0.689741185296324,1.4498191804660523,67.9159595070214,5947.772396380232,6015.688355887253,403948.66922954115,34572711.71823932,0.20226401496178192,14.509366162243646,-15.0026066054226,96.68133917876514,-103.06063594866919,136.9671023903136,-464.23856687034544,17.157478431719802
0.689714928732183,1.449874373225726,67.79706765279616,5855.035282688452,5922.8323503412485,396954.2231699368,33492126.15756909,0.20253585468063426,14.495714419966124,-14.959684771299205,96.70349129295356,-103.13000857729793,136.8029139544383,-463.69870739064976,17.111547763751517
