u,x,target_c4,target_c5,target_e4,target_a9,got_c4,got_c5,got_e4,got_a9
0.6647186796699175,1.504395815229045,9.27491736940926,-9.26553148709235,80.56223554347626,7.392843601689798,9.27491736940926,-9.26553148709235,80.56223554347471,7.392843621429031
0.6646924231057765,1.5044552416100945,9.256469456902169,-9.22812314574075,80.63060776859608,7.38434448529405,9.256469456902169,-9.228123145740751,80.63060776859365,7.384344490188818
0.6646661665416354,1.5045146726862304,9.2383760910891,-9.191837950587699,80.69695302998495,7.3761910455373645,9.2383760910891,-9.191837950587699,80.69695302998761,7.376191017135046
0.6646399099774943,1.504574108458009,9.220642663425341,-9.156691386250447,80.76125588341239,7.368388770608895,9.220642663425341,-9.156691386250449,80.76125588341338,7.368388787051215
0.6646136534133533,1.5046335489259874,9.203274051700244,-9.122697493281844,80.82350232778862,7.360942641923705,9.203274051700244,-9.122697493281844,80.82350232777978,7.3609426635973705
0.6645873968492123,1.504692994090722,9.186274573081121,-9.089868735863103,80.88367993777416,7.353857087673267,9.186274573081121,-9.089868735863105,80.88367993777487,7.353857057138694
0.6645611402850713,1.504752443952769,9.169647935666806,-9.058215865298022,80.94177800061584,7.347135934903526,9.169647935666806,-9.058215865298022,80.94177800061496,7.347135932630049
0.6645348837209302,1.5048118985126862,9.153397188758134,-9.027747779892493,80.99778765662184,7.340782360325182,9.153397188758134,-9.027747779892493,80.99778765661995,7.340782395790059
0.6645086271567892,1.504871357771029,9.137524672103211,-8.998471381945322,81.05170204254564,7.334798840110908,9.137524672103211,-8.998471381945322,81.05170204254583,7.334798830208613
0.6644823705926481,1.504930821728356,9.122031964430859,-8.970391432734502,81.10351643699184,7.329187098989969,9.122031964430859,-8.970391432734502,81.10351643699698,7.329187067363474
0.6644561140285071,1.5049902903852233,9.106919831651846,-8.943510406567064,81.15322840676907,7.323948059014656,9.106919831651846,-8.943510406567066,81.15322840676868,7.323948099499832
0.6644298574643661,1.5050497637421882,9.092188175175481,-8.917828345154708,81.20083795292237,7.319081788441676,9.092188175175481,-8.917828345154708,81.20083795291708,7.319081803469366
0.664403600900225,1.5051092417998082,9.077835980868398,-8.893342713799095,81.2463476549543,7.314587451249089,9.077835980868398,-8.893342713799093,81.2463476549512,7.314587393587002
0.664377344336084,1.50516872455864,9.063861269266717,-8.870048261108725,81.28976281150392,7.310463257892876,9.063861269266717,-8.870048261108725,81.28976281150491,7.3104632823816065
0.664351087771943,1.5052282120192415,9.050261047743033,-8.847936884224612,81.3310915754982,7.306706417997177,9.050261047743033,-8.847936884224612,81.33109157550126,7.306706461616225
0.664324831207802,1.5052877041821704,9.037031265429041,-8.826997501809885,81.37034508150872,7.303313095769104,9.037031265429041,-8.826997501809885,81.37034508151356,7.3033130526105134
0.6642985746436609,1.5053472010479836,9.02416677179489,-8.807215937343189,81.40753756276264,7.30027836902965,9.02416677179489,-8.807215937343189,81.4075375627582,7.30027835483109
0.6642723180795198,1.5054067026172395,9.011661279893481,-8.788574815556192,81.44268645495414,7.297596192857152,9.011661279893481,-8.788574815556194,81.44268645495274,7.297596248416353
0.6642460615153788,1.505466208890495,8.999507335384871,-8.77105347515715,81.47581248369882,7.295259368945722,8.999507335384871,-8.771053475157151,81.47581248369275,7.295259363753274
0.6642198049512378,1.505525719868309,8.987696292560695,-8.754627901278404,81.50693973217878,7.293259521885194,8.987696292560695,-8.754627901278402,81.50693973218398,7.293259468547819
0.6641935483870968,1.5055852355512385,8.976218298690057,-8.739270681370112,81.53609568523602,7.291587083668343,8.976218298690057,-8.739270681370114,81.53609568523743,7.291587132674394
0.6641672918229558,1.505644755939842,8.965062288096359,-8.724950988512298,81.56331124592582,7.290231287819353,8.965062288096359,-8.724950988512298,81.56331124592214,7.290231312839524
0.6641410352588146,1.5057042810346777,8.954215987448382,-8.711634596324307,81.58862072032971,7.289180174609875,8.954215987448382,-8.711634596324307,81.5886207203333,7.2891801105125635
0.6641147786946736,1.5057638108363034,8.943665933797622,-8.699283929787851,81.61206176629247,7.288420608877015,8.943665933797622,-8.699283929787851,81.61206176629412,7.288420626457466
0.6640885221305326,1.5058233453452776,8.933397506908143,-8.687858156341566,81.63367530170453,7.287938311972699,8.933397506908143,-8.687858156341564,81.63367530170731,7.287938355823052
0.6640622655663916,1.5058828845621586,8.923394977398027,-8.677313321525473,81.65350536803109,7.287717909345241,8.923394977398027,-8.677313321525473,81.65350536802927,7.28771788160717
0.6640360090022506,1.5059424284875051,8.91364157212397,-8.667602533210342,81.6715989450343,7.287742995169239,8.91364157212397,-8.667602533210342,81.67159894504005,7.287742976703975
0.6640097524381096,1.5060019771218751,8.904119558085519,-8.658676198007813,81.68800571307565,7.287996215285403,8.904119558085519,-8.658676198007814,81.68800571307676,7.287996249087199
0.6639834958739684,1.5060615304658285,8.89481034588279,-8.650482312774539,81.7027777600715,7.288459369472555,8.89481034588279,-8.650482312774539,81.7027777600654,7.288459369996195
0.6639572393098274,1.5061210885199223,8.885694613418178,-8.642966813155418,81.71596923114753,7.28911353373424,8.885694613418178,-8.642966813155418,81.7159692311391,7.2891135115273595
0.6639309827456864,1.506180651284717,8.87675245007095,-8.636073979811918,81.72763592034332,7.289939202826803,8.87675245007095,-8.63607397981192,81.7276359203434,7.289939211667324
0.6639047261815454,1.50624021876077,8.867963520983247,-8.629746901315627,81.737834805391,7.290916452670775,8.867963520983247,-8.629746901315631,81.73783480539117,7.290916452697999
0.6638784696174044,1.506299790948641,8.859307250362281,-8.623927990622066,81.74662352866784,7.292025121563324,8.859307250362281,-8.62392799062207,81.74662352867048,7.292025131386813
0.6638522130532633,1.5063593678488896,8.85076302182715,-8.618559549569559,81.75405982990306,7.293245008242408,8.85076302182715,-8.61855954956956,81.75405982990108,7.293245004200769
0.6638259564891222,1.506418949462074,8.842310392813793,-8.613584372987825,81.76020093909445,7.294556083849749,8.842310392813793,-8.613584372987827,81.76020093909878,7.294556055216305
0.6637996999249812,1.506478535788754,8.833929318917729,-8.608946380808186,81.76510294129598,7.295938713719652,8.833929318917729,-8.608946380808183,81.76510294129596,7.29593873474366
0.6637734433608402,1.5065381268294888,8.825600382844272,-8.604591263155081,81.76882012836738,7.297373883722981,8.825600382844272,-8.60459126315508,81.76882012837092,7.297373908040967
0.6637471867966992,1.506597722584838,8.817305021408067,-8.600467119941905,81.77140435624852,7.298843424683121,8.817305021408067,-8.600467119941905,81.77140435624929,7.298843366148786
0.6637209302325581,1.506657323055361,8.809025742875097,-8.59652507325597,81.77290442957518,7.300330227244267,8.809025742875097,-8.596525073255972,81.77290442957434,7.300330216305382
0.6636946736684171,1.5067169282416173,8.800746325991746,-8.592719828144958,81.77336553813763,7.301818438634654,8.800746325991746,-8.59271982814496,81.7733655381368,7.30181851979189
0.663668417104276,1.506776538144167,8.792451991452936,-8.589010155748703,81.77282877135968,7.303293632182132,8.792451991452936,-8.589010155748705,81.77282877135852,7.303293579893385
0.663642160540135,1.5068361527635692,8.784129536507775,-8.585359272567093,81.77133073712963,7.304742940385319,8.784129536507775,-8.585359272567093,81.77133073713011,7.304742886422252
0.663615903975994,1.5068957721003844,8.77576742407481,-8.581735091554965,81.76890330940584,7.306155143010783,8.77576742407481,-8.581735091554963,81.76890330940546,7.306155222652565
0.663589647411853,1.5069553961551725,8.767355819319103,-8.578110325186199,81.76557352454704,7.307520703248276,8.767355819319103,-8.578110325186199,81.7655735245464,7.30752070188145
0.6635633908477119,1.5070150249284933,8.758886569247453,-8.574462427966289,81.76136363894666,7.308831747530706,8.758886569247453,-8.574462427966289,81.76136363894892,7.308831681217644
0.6635371342835709,1.507074658420907,8.750353124515197,-8.570773376120593,81.75629135025471,7.310081988221258,8.750353124515197,-8.570773376120597,81.75629135025596,7.310082008840202
0.6635108777194298,1.5071342966329735,8.741750407141854,-8.567029294876685,81.75037017171964,7.311266592823527,8.741750407141854,-8.567029294876685,81.75037017172025,7.3112666309713195
0.6634846211552888,1.5071939395652545,8.733074632808732,-8.56321995777667,81.74360993510047,7.312382008288677,8.733074632808732,-8.563219957776672,81.7436099350974,7.3123819690226615
0.6634583645911478,1.5072535872183086,8.724323101198658,-8.559338195945623,81.73601738404615,7.313425753727603,8.724323101198658,-8.559338195945623,81.73601738404591,7.313425747139141
0.6634321080270067,1.5073132395926976,8.715493971559406,-8.555379265726598,81.72759680930528,7.314396198514654,8.715493971559406,-8.5553792657266,81.72759680930287,7.31439622712211
0.6634058514628657,1.5073728966889814,8.706586042361094,-8.551340227850382,81.7183506723502,7.31529234443893,8.706586042361094,-8.551340227850384,81.7183506723517,7.315292335031377
0.6633795948987247,1.507432558507721,8.697598552784392,-8.54721938811641,81.70828016720502,7.316113629439376,8.697598552784392,-8.547219388116408,81.70828016720765,7.316113623707498
0.6633533383345837,1.5074922250494769,8.688531019564875,-8.543015837691964,81.69738568219356,7.316859766294805,8.688531019564875,-8.543015837691964,81.69738568219256,7.316859770967283
0.6633270817704426,1.5075518963148102,8.679383116023576,-8.538729112275272,81.68566714227101,7.317530623022048,8.679383116023576,-8.53872911227527,81.68566714227111,7.317530623643216
0.6633008252063015,1.507611572304282,8.670154592489409,-8.534358967883946,81.67312423418821,7.3181261441966585,8.670154592489409,-8.534358967883948,81.67312423418727,7.3181261436110905
0.6632745686421605,1.5076712530184528,8.660845230898847,-8.529905252940473,81.6597565349124,7.318646306063215,8.660845230898847,-8.529905252940472,81.65975653491151,7.3186463061163956
0.6632483120780195,1.5077309384578843,8.651454823001533,-8.525367846870452,81.64556357322658,7.319091094984405,8.651454823001533,-8.52536784687045,81.6455635732253,7.319091095094594
