u,x,A0prime,alpha4,alpha6,alpha7,Codd,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,region
0.6114178544636159,1.6355426860690536,1.4850844643488377,1.807878953906081,-0.3607378310914531,2.185470220801867,0.8737994575911662,1.0057536328311856,11.236473277024809,9.527914566431956,8.741880883207468,central_exact_SVT
0.611444111027757,1.63547245277926,1.4857846245089588,1.80704559041938,-0.3612470879003328,2.1888812816430763,0.8759705243798308,1.0057665236164297,11.271624587697364,9.541317052782134,8.755525126572305,central_exact_SVT
0.611470367591898,1.635402225521108,1.486483037480961,1.806212006001123,-0.3617560524651351,2.192291612777504,0.8781437184375455,1.0057794207122956,11.30684818273873,9.554711910858588,8.769166451110015,central_exact_SVT
0.611496624156039,1.63533200429382,1.4871796987663948,1.8053777597613248,-0.3622647053480702,2.195701097548352,0.8803189260966217,1.005792323484034,11.342145502995717,9.568098628343456,8.782804390193409,central_exact_SVT
0.61152288072018,1.6352617890966192,1.4878746038760164,1.804542954049526,-0.3627730985107675,2.1991100434758724,0.8824965092819974,1.0058052352211904,11.37752073201317,9.581478578712742,8.79644017390349,central_exact_SVT
0.611549137284321,1.6351915799287289,1.4885677483297937,1.80370723475394,-0.3632812829493774,2.202518752964709,0.8846768250577212,1.0058181589416657,11.412980882155482,9.594853109914116,8.810075011858835,central_exact_SVT
0.6115753938484622,1.6351213767893722,1.489259127657197,1.8028704785764136,-0.3637892462192942,2.2059271518806214,0.886859808356477,1.005831094012623,11.448526095202888,9.608221894301732,8.823708607522486,central_exact_SVT
0.6116016504126032,1.6350511796777734,1.4899487373973124,1.80203337485934,-0.3642969151493899,2.209334805082384,0.8890449880875925,1.0058440364708954,11.48414609899044,9.621583000364232,8.837339220329536,central_exact_SVT
0.6116279069767442,1.634980988593156,1.490636573099184,1.80119574853722,-0.364804230664237,2.2127413609674687,0.8912319858657274,1.0058569831479105,11.519837270234545,9.634934868912142,8.850965443869875,central_exact_SVT
0.6116541635408852,1.6349108035347435,1.4913226303220384,1.8003580821431495,-0.3653111330165052,2.216146463710724,0.8934204175338214,1.0058699308637338,11.555591693925123,9.648275923039376,8.864585854842893,central_exact_SVT
0.6116804201050262,1.6348406245017602,1.4920069046352638,1.799520629033052,-0.3658175586576138,2.2195497347120043,0.8956098722345989,1.0058828762287382,11.59140252907369,9.66160448547416,8.878198938848017,central_exact_SVT
0.6117066766691672,1.6347704514934298,1.4926893916187225,1.798683540143461,-0.366323449672895,2.2229508285580044,0.897799975452882,1.0058958162225111,11.62726403063662,9.674919027771866,8.891803314232018,central_exact_SVT
0.6117329332333084,1.6347002845089766,1.4933700868628934,1.797847107747212,-0.3668287447963864,2.226349379741733,0.8999903289937348,1.0059087476366202,11.663169203500471,9.688217933005117,8.905397518966932,central_exact_SVT
0.6117591897974494,1.6346301235476255,1.494048985969194,1.797011897327931,-0.3673333416033247,2.22974477853584,0.9021802576414568,1.0059216646472813,11.699105641364977,9.701498497246108,8.91897911414336,central_exact_SVT
0.6117854463615904,1.6345599686086008,1.4947260845502208,1.796177739854364,-0.3678372308306756,2.233136968423618,0.9043697095515864,1.0059345668716395,11.735073750817367,9.714760477062637,8.932547873694475,central_exact_SVT
0.6118117029257314,1.6344898196911268,1.495401378229707,1.7953442769381724,-0.3683404877073036,2.236526394549996,0.9065592002241089,1.0059474590249156,11.771082560249626,9.728005860486084,8.946105578199983,central_exact_SVT
0.6118379594898724,1.6344196767944286,1.4960748626428717,1.7945111175556827,-0.3688432165215392,2.239913674779978,0.9087494421313488,1.005960347601227,11.807143922295252,9.741237402975225,8.959654699119913,central_exact_SVT
0.6118642160540135,1.6343495399177308,1.4967465334365715,1.7936777888284896,-0.369345511299736,2.24329936645183,0.910941081128868,1.005973238417187,11.843269424098567,9.754457588914928,8.97319746580732,central_exact_SVT
0.6118904726181545,1.6342794090602586,1.497416386269605,1.792843950915986,-0.3698474691958738,2.246684045790516,0.9131347862535116,1.0059861374575374,11.879470138646049,9.767668985242423,8.986736183162064,central_exact_SVT
0.6119167291822956,1.6342092842212377,1.49808441681298,1.792008908045014,-0.3703491856936976,2.2500682795653675,0.9153312175898376,1.0059990505195204,11.91575944362907,9.780874114735091,9.00027311826147,central_exact_SVT
0.6119429857464366,1.6341391653998922,1.4987506207498476,1.791172282240181,-0.3708507622806687,2.253452670225278,0.9175310776183868,1.0060119838785146,11.952149236287624,9.79407565867922,9.013810680901113,central_exact_SVT
0.6119692423105776,1.6340690525954484,1.4994149937758694,1.7903340300622577,-0.3713522906589264,2.2568377630292047,0.9197350055788496,1.006024942921124,11.988648409489048,9.807276039884313,9.02735105211682,central_exact_SVT
0.6119954988747187,1.6339989458071316,1.5000775315993808,1.789493206581383,-0.3718538020758467,2.260223745791723,0.9219432357037264,1.0060379286925034,12.02526665826179,9.82047608453462,9.040894983166892,central_exact_SVT
0.6120217554388597,1.6339288450341678,1.500738229941711,1.788650892623836,-0.3723552100793749,2.263610105089936,0.9241552059172454,1.0060509359367074,12.061989722076062,9.833673510429104,9.054440420359745,central_exact_SVT
0.6120480120030007,1.6338587502757826,1.501397084537451,1.7878072177956947,-0.3728564324948322,2.266996350049327,0.9263703791344046,1.0060639608241428,12.098809983779072,9.846866148370063,9.067985400197308,central_exact_SVT
0.6120742685671418,1.633788661531202,1.5020540911343414,1.7869623409858977,-0.3733573980443817,2.270382053664373,0.9285882897580252,1.006077000476402,12.135720531945564,9.860052116974543,9.081528214657494,central_exact_SVT
0.6121005251312828,1.633718578799652,1.5027092454936966,1.7861164932164997,-0.3738580288073589,2.2737667494751226,0.9308084258761874,1.006090051498314,12.172713327635025,9.873229359461646,9.09506699790049,central_exact_SVT
0.6121267816954239,1.6336485020803588,1.5033625433906117,1.785270628719832,-0.374358248528191,2.277149980507098,0.9330302850732348,1.0061031106732516,12.2097754710718,9.886395863059192,9.108599922028391,central_exact_SVT
0.6121530382595649,1.633578431372549,1.5040139806141748,1.7844242893306246,-0.3748579847144665,2.280531312071973,0.9352533889587432,1.0061161749488734,12.24690396225694,9.899549714409677,9.122125248287892,central_exact_SVT
0.6121792948237059,1.633508366675449,1.5046635529678485,1.783578099108891,-0.3753571447775031,2.283910188885642,0.9374771204077452,1.006129240432799,12.28408655763196,9.912688469471446,9.135640755542568,central_exact_SVT
0.6122055513878469,1.6334383079882857,1.505311256269308,1.7827323681832732,-0.3758556919642033,2.287286389693931,0.9397012416433668,1.0061423056402583,12.321318076178851,9.925811158781515,9.149145558775723,central_exact_SVT
0.612231807951988,1.6333682553102848,1.505957086350861,1.781886946099514,-0.3763536810146882,2.290660240922235,0.9419261394309202,1.00615537307238,12.358604687597849,9.938919229085991,9.16264096368894,central_exact_SVT
0.612258064516129,1.6332982086406749,1.5066010390596796,1.7810410103775938,-0.376851190912423,2.29403221400548,0.944152367329768,1.006168446429463,12.39595945668722,9.952014767330128,9.17612885602192,central_exact_SVT
0.6122843210802701,1.633228167978681,1.507243110258047,1.7801948278062345,-0.3773482087057717,2.297402229793806,0.9463798511622868,1.006181525512285,12.433379692619022,9.965097432578046,9.189608919175225,central_exact_SVT
0.6123105776444111,1.633158133323532,1.5078832958237014,1.7793485235719924,-0.3778447166075526,2.300770180102959,0.948608483368092,1.0061946099223606,12.470863229957272,9.978166756200205,9.203080720411837,central_exact_SVT
0.6123368342085521,1.6330881046744543,1.508521591649667,1.7785020953636568,-0.3783407048736454,2.304136004905305,0.9508382112136454,1.0062076995956968,12.50840950556598,9.991222481974225,9.21654401962122,central_exact_SVT
0.6123630907726931,1.633018082030676,1.50915799364471,1.7776554133950508,-0.378836160575163,2.3074996250138327,0.95306895990357,1.006220794348491,12.54601856421454,10.004264269577073,9.22999850005533,central_exact_SVT
0.6123893473368341,1.632948065391424,1.5097924977336068,1.7768089040301027,-0.3793310731711163,2.31086097548306,0.9553006707846412,1.0062338941100122,12.583686734956094,10.017291841748468,9.243443901932238,central_exact_SVT
0.6124156039009753,1.6328780547559256,1.5104250998573123,1.7759621303862203,-0.3798254172145708,2.3142199023041963,0.9575331828137682,1.006246998029058,12.621415088415068,10.030304527599332,9.256879609216783,central_exact_SVT
0.6124418604651163,1.63280805012341,1.511055795973381,1.7751151859132623,-0.3803192348878983,2.3175766553160893,0.9597667984402448,1.0062601088090068,12.659207064233104,10.043303442174643,9.270306621264355,central_exact_SVT
0.6124681170292573,1.632738051493104,1.5116845820557565,1.7742678985861442,-0.3808125876694821,2.3209316002600806,0.9620019539945645,1.0062732299415789,12.697069770471634,10.056290210057252,9.283726401040322,central_exact_SVT
0.6124943735933983,1.6326680588642364,1.5123114540952411,1.7734199569317428,-0.3813054774743012,2.324284747789407,0.964238678346677,1.0062863615379478,12.735005967684106,10.069264882889977,9.297138991157627,central_exact_SVT
0.6125206301575393,1.632598072236035,1.5129364080997971,1.7725718458714153,-0.3817978298174965,2.32763565207269,0.9664764750100228,1.006299499695909,12.773005766901369,10.082225494804344,9.31054260829076,central_exact_SVT
0.6125468867216805,1.6325280916077278,1.5135594400946994,1.771723697876666,-0.3822895802500496,2.3309839269907675,0.9687149149650676,1.0063126410565126,12.811062654651272,10.095170344979673,9.32393570796307,central_exact_SVT
0.6125731432858215,1.632458116978544,1.5141805461229665,1.77087584722638,-0.3827806665754598,2.334329199628719,0.9709535832947483,1.006325782407134,12.84916881181252,10.108097792102866,9.337316798514877,central_exact_SVT
0.6125993998499625,1.6323881483477125,1.5147997222451306,1.770028601101135,-0.3832710223286251,2.337671071390854,0.973192034366747,1.006338920302033,12.887316162006323,10.121006082164165,9.350684285563416,central_exact_SVT
0.6126256564141035,1.6323181857144606,1.5154169645397435,1.7691821370044156,-0.3837605845123683,2.341009164084607,0.97542984496544,1.0063520515327262,12.925497826950044,10.13389355275597,9.364036656338428,central_exact_SVT
0.6126519129782445,1.6322482290780187,1.516032269103678,1.7683368906432264,-0.3842492925887444,2.344343113892737,0.977666607422611,1.0063651730787475,12.963705208922706,10.146758606434394,9.377372455570947,central_exact_SVT
0.6126781695423856,1.6321782784376146,1.516645632052256,1.7674929831321489,-0.384737043729935,2.347672305463885,0.9799016218387666,1.0063782790458329,13.001928088700138,10.159598529045676,9.39068922185554,central_exact_SVT
