u,x,phi,f,h,phiprime,A0prime,X,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,alpha1,alpha2,alpha4,alpha5,alpha6,alpha7,f3phi_holonomic,f3phiX_holonomic,f4phi_holonomic,f4phiX_holonomic
0.61,1.639344262295082,0.6060115820460082,0.3877061178917036,0.4269907184968781,-0.6977153826293326,1.4448087103799905,-0.1039309830769378,0.0,-5.2097281373263975,-0.33350374401956834,0.20343728385193668,134.7012360052749,0.6697317778711755,-25.36719487486942,-0.23822213813931425,1.4274561228145615,0.2623601672295019,0.0,26.874624346523966,1.7203945392098485,-0.5247203344590038,0.0,54.77125224480924,0.0,-10.890426242509909,-6.764873393931271,27.564521217328256,0.2623601672295019,-9.347582000022848,66.37307746405527,0.6660537312922761,53.22152310660973,56.537878208088294,0.0,206.95344633448536,20.098571751144934,29.03859153225142,-34.31156797164557,3.708962026394147e-10,0.0,3.21651562810936,10.488802495740872,-3.8059738098200486,1.851685000394141,-0.4348896688275366,-1.60825781405468,-3.766493613060675,50.870519881890424,0.26236016722950195,0.80412890702734,1.851685000394141,-0.4348896688275366,-0.33302686564613804,2.0015301172172646,3.614467477217709,-2326.1902091195257,-11.295143316014475,4.80705193786559
0.610026256564141,1.6392737021391723,0.6060608186038416,0.3876823466597964,0.4269487862618095,-0.697875587772359,1.4455963565018524,-0.1039685054157798,0.0,-5.219232407402248,-0.3334627908509744,0.20342105800625102,134.7141400256228,0.6721451780832206,-25.452878992196904,-0.23822653272693822,1.429863090603408,0.26235532744641515,0.0,26.925303427464165,1.7202887555960789,-0.5247106548928303,0.0,54.7009281041489,0.0,-10.881503188487333,-6.769077823521112,27.60046848753561,0.26235532744641515,-9.339224581055301,66.41602007146895,0.6670797793390608,53.32817221535894,56.4447066805026,0.0,207.2305000911677,20.15136070677823,29.130733616273204,-34.411329395698395,1.716848885280342e-09,0.0,3.2213020761166002,10.527820594477642,-3.810833790613327,1.8509041246108766,-0.4351910591278949,-1.6106510380583001,-3.7724689468273414,50.952628976478294,0.26235532744641515,0.8053255190291501,1.8509041246108766,-0.4351910591278949,-0.3335398896695304,2.0049085576621715,3.5277929555309706,-2319.5384897338563,-11.299511878391547,4.812001235150613
0.610052513128282,1.6392031480570586,0.6061100622284209,0.3876585742027041,0.4269068440946761,-0.6980358463922831,1.4463825070074,-0.104006042852432,0.0,-5.228739324088781,-0.3334218366886799,0.20340482940377683,134.78257186685028,0.6745626858496125,-25.53877219676464,-0.23823093049155622,1.4322718230989395,0.2623504843432378,0.0,26.976002454935898,1.7201829593189177,-0.5247009686864756,0.0,54.630561408958464,0.0,-10.872570961201477,-6.773282973352512,27.636508293025898,0.2623504843432378,-9.33086102589344,66.49309645977885,0.668106163745675,53.43487127745622,56.3515252764269,0.0,207.66869219987277,20.204259547508055,29.223087576552896,-34.51130698634657,8.238032478402602e-10,0.0,3.2260915410937936,10.566940667867843,-3.815695827496419,1.8501214133731563,-0.43549279391897694,-1.6130457705468968,-3.7784490758577953,51.07990680579081,0.2623504843432378,0.8065228852734484,1.8501214133731563,-0.43549279391897694,-0.3340530818728375,2.008289010812032,3.42069244467242,-2313.410668455477,-11.312818921028201,4.820929442449503
0.6100787696924231,1.6391326000479565,0.6061593129221199,0.3876348005199541,0.4268648919991371,-0.6981961584888928,1.4471671571604123,-0.1040435953874388,0.0,-5.238251192628277,-0.3333808815338261,0.2033885980451321,134.8802034115145,0.6769849805065835,-25.62489252299722,-0.23823533143309342,1.4346828126307647,0.26234563792043014,0.0,27.02673333798859,1.720077150383018,-0.5246912758408603,0.0,54.5601352011613,0.0,-10.863627030689921,-6.777489393681722,27.67264713402847,0.26234563792043014,-9.322489244440836,66.58827166314262,0.6691330658978387,53.541648466664554,56.25831464394555,0.0,208.1899529784024,20.257284032467126,29.315676145056464,-34.61152573839541,6.361702276080905e-10,0.0,3.2308854045158335,10.606170926769169,-3.8205610897171356,1.849336820114428,-0.4357949992479137,-1.6154427022579168,-3.784435620114625,51.231373862252156,0.2623456379204302,0.8077213511289584,1.849336820114428,-0.4357949992479137,-0.33456653294891936,2.0116720114186317,3.3028365949769074,-2307.557774918716,-11.330877302177306,4.832399835018054
0.6101050262565642,1.6390620581110824,0.6062085706873115,0.3876110256110742,0.4268229299788629,-0.6983565240745954,1.4479503022250106,-0.1040811630251061,0.0,-5.247770364285102,-0.33333992538755847,0.2033723639309375,135.0102972473735,0.6794127548721858,-25.71125848741098,-0.238239735551472,1.437096561524345,0.26234078817845563,0.0,27.07750821468662,1.7199713287930518,-0.5246815763569113,0.0,54.48963237664058,0.0,-10.854668848054837,-6.781697655286458,27.708891740488802,0.26234078817845563,-9.314107132902121,66.70352865592713,0.6701606708818859,53.64853248577274,56.16505526693933,0.0,208.80456985631662,20.310450284098327,29.408522627186226,-34.712011261108664,1.0475247336216853e-09,0.0,3.235685072473799,10.645519806506341,-3.8254307677074983,1.84854966006866,-0.4360978031165312,-1.6178425362368996,-3.790430229034364,51.40956670006247,0.26234078817845563,0.8089212681184498,1.84854966006866,-0.4360978031165312,-0.33508033544094296,2.0150581053968204,3.173044499191519,-2302.0113270095385,-11.354185704263429,4.846332050948281
0.6101312828207052,1.638991522245652,0.6062578355263702,0.387587249475593,0.4267809580375306,-0.6985169431669441,1.4487319374658525,-0.1041187457712744,0.0,-5.257298162755015,-0.3332989682510251,0.20335612706181547,135.14061851363707,0.6818464028430662,-25.797880842514413,-0.23824414284661288,1.4395133534788846,0.2623359351177794,0.0,27.128333919066733,1.719865494553703,-0.5246718702355588,0.0,54.41904300997613,0.0,-10.845694929175671,-6.7859080623690655,27.745245992746224,0.2623359351177794,-9.305713461103274,66.81919959097718,0.6711890821738643,53.755539504185826,56.07173587189282,0.0,209.42202991630808,20.363767643063877,29.501640551640367,-34.81277839292386,7.154383752094873e-10,0.0,3.2404913444923458,10.684992218699778,-3.830305538447835,1.8477598271215716,-0.4364012788313429,-1.6202456722461729,-3.796433842073363,51.588603521908674,0.26233593511777936,0.8101228361230864,1.8477598271215716,-0.4364012788313429,-0.33559454108693215,2.018447600058897,3.043037451936085,-2296.4897569229115,-11.37763985252875,4.860037338884987
0.6101575393848462,1.6389209924508816,0.6063071074416696,0.3875634721130385,0.4267389761788276,-0.6986774157698884,1.4495120581482142,-0.1041563436277311,0.0,-5.266833361340948,-0.3332580101253779,0.20333988743839074,135.24154262136008,0.6842855785194795,-25.884750785213733,-0.23824855331843406,1.4419329293539462,0.26233107873887007,0.0,27.17920413787095,1.7197596476696773,-0.5246621574777401,0.0,54.348375871386764,0.0,-10.836706573333917,-6.790120307952837,27.781706756232033,0.26233107873887007,-9.2973093045501,66.91721335472918,0.6722182016030478,53.8626546791081,55.97836654972427,0.0,209.95814304219058,20.417228493240778,29.5950188949198,-34.913814960991424,1.559442353027407e-09,0.0,3.245303520496458,10.724584187327622,-3.8351848061576077,1.846967448952002,-0.4367053645221749,-1.622651760248229,-3.8024456420128985,51.74475581780259,0.26233107873887,0.8113258801241146,1.846967448952002,-0.4367053645221749,-0.3361091008015239,2.021840208410663,2.923600521094237,-2290.7319218733787,-11.396565319701013,4.8714233406069205
0.6101837959489872,1.6388504687259875,0.6063563864355839,0.3875396935229396,0.4266969844064505,-0.6988379419081574,1.4502906595381646,-0.1041939566024597,0.0,-5.276373834817013,-0.33321705101177207,0.2033236450612904,135.31632149317875,0.6867296744503362,-25.97185247162561,-0.2382529669668515,1.4443548374329427,0.26232621904219866,0.0,27.230107900565294,1.7196537881456935,-0.5246524380843973,0.0,54.277646555438736,0.0,-10.827706093244068,-6.794333879642878,27.818268401656486,0.26232621904219866,-9.288896585604324,66.99955846035857,0.6732478598378266,53.9698522006478,55.8849651550263,0.0,210.4218969565047,20.47081915883605,29.68863781915483,-35.01509911216653,5.154987547939527e-10,0.0,3.2501203708551416,10.76428853088294,-3.840067524324559,1.8461729224848265,-0.4370099506191744,-1.6250601854275708,-3.8084641907842,51.880688764942704,0.26232621904219866,0.8125300927137854,1.8461729224848265,-0.4370099506191744,-0.3366239299189133,2.025235431891159,2.8135639641134493,-2284.7668699527767,-11.411487375972992,4.881089041203953
0.6102100525131283,1.638779951070186,0.6064056725104877,0.3875159137048251,0.4266549827241038,-0.6989985215814454,1.4510677369026708,-0.1042315846959808,0.0,-5.285918063527566,-0.3331760909113658,0.20330739993114333,135.3698156966097,0.689178260483621,-26.059174644186875,-0.23825738379177908,1.4467787555192784,0.26232135602823875,0.0,27.281037381740344,1.7195479159864877,-0.5246427120564775,0.0,54.20686621689372,0.0,-10.81869513719038,-6.798548413594395,27.854926940993366,0.26232135602823875,-9.280476681773488,67.06920374616936,0.6742779359774739,54.0771136950273,55.791544460738514,0.0,210.82722266133135,20.52452998045189,29.782483269725343,-35.11661536442685,5.137366088092676e-10,0.0,3.2549410257293325,10.804100149385501,-3.8449529507571927,1.8453766443157444,-0.4373149600121327,-1.6274705128646663,-3.8144884713957956,52.00032676915027,0.26232135602823875,0.8137352564323331,1.8453766443157444,-0.4373149600121327,-0.33713896798873694,2.028632913176263,2.7111391146184958,-2278.6390412365913,-11.423186306351353,4.8894746236448
0.6102363090772693,1.638709439482694,0.6064549656687547,0.3874921326582246,0.4266129711355043,-0.6991591548024501,1.4518432855097347,-0.1042692279126935,0.0,-5.295464348764714,-0.33313512982532234,0.20329115204858164,135.39815800213523,0.691630853163093,-26.14670454747394,-0.2382618037931278,1.4492043224189433,0.26231648969746735,0.0,27.331983818230245,1.7194420311968184,-0.5246329793949347,0.0,54.13604730954053,0.0,-10.809675548165888,-6.8027635001470115,27.891677828812895,0.26231648969746735,-9.272051129388801,67.12379470038059,0.6753082945588026,54.184418581946545,55.698118710090306,0.0,211.16308276261273,20.578350042528108,29.876539336113396,-35.21834620829057,1.361506463126716e-09,0.0,3.2597645097714336,10.844013257350925,-3.8498402537112493,1.8445786818441408,-0.43762030625965564,-1.6298822548857168,-3.8205173427978596,52.10057598203288,0.26231648969746735,0.8149411274428584,1.8445786818441408,-0.43762030625965564,-0.3376541472794013,2.032032252127356,2.61770112001633,-2272.3153510560287,-11.43106821225812,4.896230228409092
