u,x,E00,E11,JA,JAprime
0.6125206301575393,1.632598072236035,2.6028202173393495,-16.91620582562106,2.17330322553485e-12,4.502141057543626e-08
0.6125468867216805,1.6325280916077278,2.604055320353926,-16.909791104979963,-3.3349528495923495e-12,4.003806239192402e-09
0.6125731432858215,1.632458116978544,2.605284599220266,-16.903383690561622,1.6663696820710486e-12,-3.608395795575989e-08
0.6125993998499625,1.6323881483477125,2.606508040796124,-16.89698451097287,-1.1320752695026393e-12,5.0661134311258717e-08
0.6126256564141035,1.6323181857144606,2.607725632047246,-16.89059445366259,-9.580830080992558e-13,-6.439212877219892e-08
0.6126519129782445,1.6322482290780187,2.608937360020184,-16.884214364025368,2.4825253601004012e-12,6.330099128390552e-08
0.6126781695423856,1.6321782784376146,2.610143211838885,-16.87784569196582,-4.607920540073467e-12,-3.95522875008821e-08
0.6127044261065266,1.6321083337924789,2.611343174726505,-16.87148870174485,5.645871740381604e-12,-3.9089835791386726e-08
0.6127306826706677,1.6320383951418391,2.612537235945476,-16.865142378649256,-2.0244144384412326e-12,8.499056065793958e-08
0.6127569392348087,1.631968462484926,2.613725382897369,-16.858805212408367,-7.917872735119549e-13,-2.2276598062085536e-08
0.6127831957989497,1.6318985358209688,2.6149076030054745,-16.852475828496672,1.1286752052392496e-13,-9.099499078858368e-08
0.6128094523630908,1.6318286151491963,2.616083883742789,-16.846152822847714,5.704490567718129e-12,1.073745641853112e-07
0.6128357089272318,1.63175870046884,2.6172542127485166,-16.839834804665507,-7.865031188663201e-12,1.1088813616873847e-08
0.6128619654913728,1.6316887917791283,2.6184185777516253,-16.833520320160446,6.370413624495493e-12,-1.943378754979644e-07
0.6128882220555139,1.6316188890792922,2.619576966437063,-16.827207990041675,4.682220926886146e-12,2.4518234531669737e-07
0.6129144786196549,1.631548992368561,2.620729366669772,-16.820897256744434,-1.0204446387776538e-11,-9.302545104327274e-08
0.6129407351837959,1.6314791016461665,2.621875766443883,-16.814589253489213,9.290549235610781e-12,-5.583962828293802e-08
0.612966991747937,1.6314092169113372,2.6230161537215237,-16.808285206334624,-5.87266432839982e-12,1.235948208711015e-07
0.612993248312078,1.6313393381633052,2.624150516626382,-16.801986159757096,1.0284542410268541e-12,-8.482249610832477e-08
0.613019504876219,1.631269465401301,2.6252788433642085,-16.795693239859908,-1.3383119672635178e-13,-2.8420589149237453e-08
0.61304576144036,1.6311995986245549,2.6264011221920485,-16.789407561182053,2.715832297443739e-12,1.2563322516619077e-07
0.6130720180045011,1.6311297378322984,2.6275173415053357,-16.783130176611735,-9.065185376293815e-12,-8.980762735850293e-08
0.6130982745686422,1.631059883023762,2.628627489788551,-16.77686242525235,9.695671880093206e-12,-6.816852771296824e-08
0.6131245311327832,1.6309900341981782,2.6297315554932514,-16.770604880253828,-4.035224708220394e-12,1.4913974475582224e-07
0.6131507876969242,1.6309201913547773,2.630829527307047,-16.764356729891723,-9.764456443407835e-13,-7.658506367143617e-08
0.6131770442610652,1.630850354492791,2.631921394029922,-16.758116774795074,4.098836972111876e-14,-4.830762624568396e-09
0.6132033008252062,1.6307805236114512,2.6330071444268173,-16.751885180720695,1.091150157963924e-12,-6.014717316178638e-09
0.6132295573893474,1.630710698709989,2.6340867673871102,-16.745662221791218,1.812488358151478e-13,2.53899683198657e-08
0.6132558139534884,1.6306408797876375,2.6351602519716497,-16.739448045945824,-2.088443993450102e-12,5.195794868818946e-08
0.6132820705176294,1.630571066843628,2.6362275873031136,-16.733242841256182,-1.9505867831477684e-12,-1.6002007901559805e-07
0.6133083270817704,1.6305012598771926,2.63728876254165,-16.72704676334037,7.963651778040963e-12,1.7485924725106918e-07
0.6133345836459114,1.630431458887564,2.6383437669899856,-16.720860195111282,-1.2918540769871605e-11,-8.072459773706995e-08
0.6133608402100525,1.630361663873974,2.6393925901020108,-16.714682491299616,1.3653738921262911e-11,-9.497316892682992e-08
0.6133870967741936,1.630291874835656,2.640435221324503,-16.708512718589876,-7.28057547097028e-12,2.2803300511766437e-07
0.6134133533383346,1.6302220917718424,2.641471650272469,-16.702350849859002,-1.6671048926960988e-12,-1.762489806447469e-07
0.6134396099024756,1.6301523146817658,2.642501866653205,-16.696197969849965,3.3035037089197163e-12,4.3672226231883364e-08
0.6134658664666166,1.630082543564659,2.643525860238856,-16.690055001232277,-2.8402495520449814e-12,3.283913180425135e-08
0.6134921230307577,1.6300127784197558,2.6445436209581104,-16.683922843463307,3.3499473910426376e-13,-3.8128512949587514e-08
0.6135183795948987,1.629943019246289,2.6455551388076297,-16.67780245027857,-5.027510339770533e-13,2.1340084904552812e-08
0.6135446361590398,1.6298732660434918,2.646560403900691,-16.67169472767682,-1.983125348341285e-13,-3.331523776295593e-08
0.6135708927231808,1.6298035188105982,2.647559406440328,-16.66560055713979,1.0954413266458796e-12,5.2772218427709566e-08
0.6135971492873218,1.6297337775468412,2.6485521367338682,-16.659521353584015,-3.2909967005928245e-12,-5.0467367522542784e-08
0.6136234058514628,1.629664042251455,2.649538585223514,-16.65345720722447,5.061854917441394e-12,-1.9640190028374257e-08
0.6136496624156039,1.629594312923673,2.6505187424426144,-16.647407021703913,-1.805198577906263e-12,6.375701985106587e-08
0.6136759189797449,1.62952458956273,2.6514925990134244,-16.641369312936046,-5.137826878114844e-14,-1.4399423623353666e-08
0.613702175543886,1.6294548721678597,2.652460145714505,-16.635342721154064,-9.90851715332994e-13,-3.8715472867544364e-08
0.613728432108027,1.629385160738296,2.653421373382618,-16.62932585312275,3.675222530579394e-12,4.0534472669148065e-09
0.613754688672168,1.629315455273274,2.6543762729452434,-16.62331733713283,-1.325079755194258e-12,3.931230101344072e-08
0.6137809452363091,1.6292457557720277,2.6553248355310854,-16.617315720451497,4.320059157402286e-13,-2.065949837524247e-08
0.6138072018004501,1.6291760622337923,2.656267052330338,-16.61131968979259,2.5918279167917313e-14,-1.731285605863321e-08
0.6138334583645911,1.629106374657802,2.6572029146279244,-16.605328801316457,1.2014324120492333e-12,5.976072479366109e-08
0.6138597149287321,1.6290366930432925,2.6581324138473343,-16.599344303139596,-4.1158326580601175e-12,-4.622519311642994e-08
0.6138859714928732,1.628967017389498,2.6590555415361927,-16.59336736726778,4.211158447205925e-12,-3.807987259439483e-09
0.6139122280570143,1.628897347695654,2.659972289306083,-16.587399053219375,-4.047854695816801e-12,6.281605399293462e-08
0.6139384846211553,1.628827683960996,2.6608826489575854,-16.58144050700627,6.087004573798687e-13,-1.0258727269396855e-07
0.6139647411852963,1.6287580261847596,2.6617866123664182,-16.575492840521136,1.9891707321191333e-12,1.0060130479701002e-07
0.6139909977494373,1.62868837436618,2.662684171514792,-16.569557126582563,-5.563556033072168e-12,-4.4517311629136234e-08
0.6140172543135783,1.6286187285044933,2.6635753185396966,-16.563634734295356,5.151627147719615e-12,-5.298889883511007e-08
0.6140435108777195,1.6285490885989349,2.6644600456341685,-16.55772597238202,-1.3863318266663966e-12,7.497190198233061e-08
0.6140697674418605,1.6284794546487409,2.6653383451780215,-16.551829847442093,-9.314272975422356e-14,-2.4137878973240646e-08
0.6140960240060015,1.6284098266531477,2.6662102096787543,-16.545945264569223,-5.956013479528792e-13,-4.730091391998553e-09
0.6141222805701425,1.628340204611391,2.667075631717743,-16.540072565049208,1.0357751407092747e-12,-1.3992092160099117e-08
0.6141485371342835,1.628270588522708,2.667934604003138,-16.534211966925653,2.1354589396948843e-14,3.856856998394745e-08
0.6141747936984245,1.6282009783863345,2.668787119391026,-16.52836365066518,-1.876149597095917e-12,-1.3831553880272428e-08
0.6142010502625657,1.628131374201507,2.66963317086776,-16.52252780588277,1.5303857958622862e-12,-5.295387714811235e-08
0.6142273068267067,1.6280617759674632,2.6704727514855024,-16.516704634606057,1.4820038511371013e-12,8.661704708110718e-08
0.6142535633908477,1.6279921836834392,2.6713058544892085,-16.51089447968152,-4.224701920174041e-12,-5.0354137441609716e-08
0.6142798199549887,1.6279225973486724,2.672132473283407,-16.50509644116116,4.796481077990872e-12,-2.4764893115220012e-08
0.6143060765191297,1.6278530169623997,2.672952601288397,-16.49930967114324,-2.4066541962830967e-12,6.966548717147338e-08
0.6143323330832708,1.627783442523858,2.673766232092224,-16.493534394202246,-2.7936791347624933e-13,-3.63034235753563e-08
0.6143585896474119,1.6277138740322856,2.6745733594880274,-16.48777174407608,-2.839991848106785e-13,-1.1807108642467813e-08
0.6143848462115529,1.6276443114869197,2.6753739773092016,-16.482022608472793,1.1484864816504005e-12,1.6881016601875483e-08
0.6144111027756939,1.627574754886998,2.676168079518429,-16.47628790692239,-1.7182462484690845e-12,9.185095907373296e-09
0.6144373593398349,1.627505204231758,2.6769556602925815,-16.47056859937089,3.1449394018310265e-13,-1.851775704670626e-08
0.614463615903976,1.6274356595204376,2.6777367138620045,-16.464865553727734,-4.1300971579354705e-13,9.087592191973311e-09
0.614489872468117,1.6273661207522754,2.6785112346359914,-16.45917978616812,1.8508806489451802e-14,-4.795071832169378e-09
0.614516129032258,1.627296587926509,2.6792792171493938,-16.453512468621973,3.639791563641035e-13,-2.647897795850176e-08
0.6145423855963991,1.6272270610423776,2.680040656055778,-16.44786322429508,1.442668696197768e-12,5.4059467486686485e-08
0.6145686421605401,1.6271575400991187,2.6807955461748225,-16.442230818550627,-2.950969830805073e-12,-4.801838800491001e-08
0.6145948987246812,1.6270880250959712,2.6815438824274653,-16.436613848254066,5.374190329509358e-12,-3.8762972276105535e-08
0.6146211552888222,1.6270185160321742,2.682285659850505,-16.431010990019917,-1.839841485602856e-12,1.6973517980501566e-07
0.6146474118529632,1.626949012906966,2.683020873663528,-16.42542089481322,-5.57271167845998e-12,-1.8481374647668657e-07
0.6146736684171042,1.626879515719586,2.6837495192436487,-16.41984223684891,1.0129438021914603e-11,6.873616711068558e-08
0.6146999249812453,1.6268100244692731,2.6844715920818683,-16.414273585333557,-9.116213983991332e-12,5.272137305063743e-08
0.6147261815453864,1.6267405391552665,2.685187087803463,-16.40871380941897,6.25603650270955e-12,-1.1420521012197608e-07
0.6147524381095274,1.6266710597768057,2.6858960021404696,-16.40316291493272,-2.9020626043279533e-12,1.4895265344060063e-07
0.6147786946736684,1.62660158633313,2.6865983310439745,-16.397622242877333,-3.0776948849167105e-12,-9.423408100426703e-08
0.6148049512378094,1.6265321188234791,2.687294070580259,-16.39209285255021,3.1423831616817257e-12,-2.1688131512283178e-08
0.6148312078019504,1.626462657247093,2.687983216890783,-16.38657582377817,-9.891027613692418e-13,8.399786273373641e-08
0.6148574643660915,1.6263932016032114,2.6886657663647933,-16.381072281505766,-2.9121833130138457e-12,-4.890457866369275e-08
0.6148837209302326,1.626323751891074,2.6893417155099058,-16.375583289907528,2.9352912982980905e-12,-5.881949472162438e-08
0.6149099774943736,1.6262543081099217,2.690011060880081,-16.37010997404589,1.7593572724316863e-12,8.02090784168316e-08
0.6149362340585146,1.626184870258994,2.690673799283639,-16.364653595531827,-3.2463570518835414e-12,7.2798568998609985e-09
0.6149624906226556,1.6261154383375318,2.6913299277134586,-16.359213857552113,9.510221628731137e-13,-7.406347488839345e-08
0.6149887471867966,1.6260460123447755,2.691979443193124,-16.35378949487654,2.4675233102574337e-12,4.346248130836336e-08
0.6150150037509378,1.6259765922799656,2.692622342906238,-16.348379920630197,-1.5793155006317136e-12,-1.1901946590097404e-09
0.6150412603150788,1.625907178142343,2.6932586242609338,-16.342985575558632,1.5261546284929912e-13,8.11134344093212e-08
0.6150675168792198,1.6258377699311488,2.693888284817087,-16.337606618763548,-5.633043802412818e-12,-1.6761031470434207e-07
0.6150937734433608,1.625768367645624,2.6945113221995127,-16.33224326620855,1.1560142353260828e-11,1.0827625521153416e-07
0.6151200300075018,1.6256989712850096,2.6951277342142963,-16.32689567558434,-1.2633436658020428e-11,3.435231075104626e-08
0.6151462865716429,1.6256295808485468,2.695737518896132,-16.3215642085304,9.841152590228257e-12,-1.7742981862189982e-07
