u,x,f4_old,f4_new,f3_new,f2F_new,f2_new,f2X_new,E00,E11,JA,A2_res
0.6901087771942985,1.449046922813521,-1.504370467847623,16.137094752358234,-39.52015918028523,-88.68392194269092,-101.08270027089178,125.09011464452888,-6.050715484207103e-15,-2.1149748619109232e-14,7.932037743411568e-15,3.979039320256561e-13
0.6901350337584395,1.4489917930322302,-1.5052483747129326,16.172675441821376,-39.59766886494347,-88.87851981940724,-101.31523611175275,125.2735227375826,-3.708144902248023e-14,-3.622102617839573e-14,-3.294066469611094e-14,2.4158453015843406e-13
0.6901612903225807,1.4489366674456647,-1.5061280248051234,16.20997109712423,-39.67881236186833,-89.08189175219604,-101.55777665795634,125.46567281917947,9.769962616701378e-15,-1.021405182655144e-14,1.9623544487675275e-15,-4.263256414560601e-14
0.6901875468867217,1.4488815460533466,-1.5070093888938303,16.246481479437865,-39.75830681388625,-89.28132594438966,-101.79594128098188,125.65393772542976,2.4868995751603507e-14,-2.1649348980190553e-15,-5.887392729267936e-15,-1.1368683772161603e-13
0.6902138034508627,1.4488264288547967,-1.5078924793748163,16.28342887426699,-39.83873484075432,-89.4830375693222,-102.03676230616152,125.84449155821267,1.3711254354120683e-14,6.494804694057166e-15,2.1254262116668533e-14,-1.1368683772161603e-13
0.6902400600150037,1.4487713158495366,-1.5087772961205974,16.31990102957606,-39.91816910229497,-89.68238735766246,-102.27499001042409,126.03272657422684,-1.4432899320127035e-15,1.329492071988625e-14,1.5534440004022607e-14,-3.126388037344441e-13
0.6902663165791447,1.4487162070370876,-1.5096639142950958,16.362019485693786,-40.00954281483623,-89.91051433075275,-102.54587122227257,126.24956998854643,3.674838211509268e-14,1.6514567491299204e-14,-1.6287024091368797e-15,8.526512829121202e-14
0.6902925731432858,1.4486611024169709,-1.5105527477277865,16.408522979179192,-40.11019237034428,-90.1610130330172,-102.84216575829755,126.48865369004159,4.785061236134425e-14,1.5681900222830336e-14,2.025552000279401e-14,1.4210854715202004e-14
0.6903188297074269,1.4486060019887088,-1.5114436842096497,16.448229508513066,-40.19649393165335,-90.3769969822172,-103.09947573657767,126.693480957191,-3.5638159090467525e-14,-2.5202062658991053e-14,-4.4272302302329545e-15,5.684341886080802e-14
0.6903450862715679,1.4485509057518229,-1.5123362490653336,16.479284378972398,-40.264528448926974,-90.54901561342307,-103.30708698073639,126.85467477009152,2.6367796834847468e-14,1.4710455076283324e-14,4.181046140219515e-14,-9.947598300641403e-14
0.6903713428357089,1.4484958137058348,-1.5132300102068736,16.50270179935547,-40.31643787842141,-90.68221436515928,-103.4708096880513,126.97735368025297,9.492406860545088e-15,9.18709552877317e-15,3.341685449431162e-15,-5.684341886080802e-14
0.6903975993998499,1.4484407258502665,-1.51412452427773,16.51880423086665,-40.35290265099154,-90.77822010159963,-103.59247155176553,127.06314134630726,3.47499806707674e-14,9.131584377541913e-15,1.8213223830661154e-14,-1.7053025658242404e-13
0.690423855963991,1.4483856421846393,-1.5150193033259385,16.521815765574516,-40.361720777710886,-90.80761937937162,-103.63874127970365,127.08283875342508,-9.936496070395151e-15,3.6637359812630166e-15,-2.4062881429694522e-14,9.947598300641403e-14
0.690450112528132,1.448330562708476,-1.5159136556392498,16.52090452682978,-40.362257446345005,-90.81705861665743,-103.6624360954486,127.08277698488374,5.162537064506978e-15,-1.3322676295501878e-14,1.6711291242590521e-16,-9.947598300641403e-14
0.6904763690922731,1.4482754874212982,-1.5168080375710726,16.53616662550034,-40.39696419639817,-90.90884450631836,-103.77945892940558,127.16453862082679,-5.440092820663267e-15,1.4738210651898953e-14,-1.717183729706689e-14,9.947598300641403e-14
0.6905026256564141,1.4482204163226284,-1.5177034657142636,16.569931307742856,-40.47076310658363,-91.09486746192988,-104.00331506567605,127.3399129646623,-2.2593038551121936e-14,-1.6653345369377348e-15,3.856573630023181e-14,1.8474111129762605e-13
0.6905288822205551,1.4481653494119884,-1.518600909948738,16.620420934273138,-40.579901061068085,-91.36610986920464,-104.3238224772293,127.59992946621634,-2.1538326677728037e-14,-8.576472865229334e-15,1.0404574251179901e-14,-2.1316282072803006e-13
0.6905551387846962,1.4481102866889006,-1.519501347371987,16.689778454400436,-40.728906300468324,-91.7335166213418,-104.75341938934348,127.95543873786855,-7.271960811294775e-15,-4.1022740759899534e-14,-2.2314713808495352e-14,-2.1316282072803006e-13
0.6905813953488372,1.4480552281528876,-1.5204057455740332,16.771700986293677,-40.904467973215866,-92.16502099630108,-105.25579644480516,128.3745874910131,-2.3814283878209608e-14,-1.6292522886374172e-14,3.2763574832638543e-14,0.0
0.6906076519129782,1.4480001738034718,-1.521314286104408,16.84633458887673,-41.06465197891826,-92.55951374808755,-105.71635907917131,128.75698812739913,2.842170943040401e-14,5.495603971894525e-15,-7.731649518950091e-15,-2.2737367544323206e-13
0.6906339084771193,1.4479451236401757,-1.5222262388034815,16.90804533095073,-41.197557155087104,-92.8882790434665,-106.10253621047052,129.0741428096288,4.0745185003743245e-14,1.1657341758564144e-14,4.012332654573542e-15,8.526512829121202e-14
0.6906601650412603,1.4478900776625212,-1.5231410719043166,16.960790921378667,-41.31154170741634,-93.17145730908308,-106.4371392057261,129.34605675425314,-1.2156942119645464e-14,-2.6673108166619386e-14,1.9979238063365737e-14,1.7053025658242404e-13
0.6906864216054013,1.4478350358700316,-1.5240582184729294,17.003756863478817,-41.404884266168786,-93.40488133067723,-106.71542453263758,129.56860247686797,-1.1157741397482823e-14,-2.4646951146678475e-14,2.1986806395391686e-14,2.1316282072803006e-13
0.6907126781695424,1.4477799982622297,-1.5249771316375134,17.03541285566496,-41.474351915584016,-93.58073461532761,-106.92850750313796,129.73402991944403,1.7263968032921184e-14,3.2279734440976426e-14,-3.4696042450957896e-14,9.947598300641403e-14
