u,x,v6,f3,f2F,f2,f2X,E00,E11,JA,A2res
0.6635108777194298,1.5071342966329735,2.8201998826911407,0.24948680546440158,2.8043260804209957,3.242585028905036,29.918611117124634,1.6653345369377348e-16,2.1094237467877974e-15,-5.649783727027146e-16,-1.4302916684361122e-07
0.6635371342835709,1.507074658420907,2.8201788835474293,0.24958718523552165,2.8050665754331034,3.242713455562372,29.91586446740793,1.1102230246251565e-16,-7.854827899222983e-15,6.068002082011702e-16,3.669044934540011e-08
0.6635633908477119,1.5070150249284933,2.820157869643898,0.2496885129636484,2.805808531157097,3.2428431076875115,29.913111279266765,-1.4988010832439613e-15,-6.411537967210279e-15,1.4646216577042974e-15,-1.5535281339129625e-08
0.663589647411853,1.5069553961551725,2.8201368409181944,0.24979079971091758,2.806551968097576,3.242974008400382,29.910351385916158,2.7755575615628914e-16,3.1363800445660672e-15,5.858212976382869e-16,2.6274052933317193e-09
0.663615903975994,1.5068957721003844,2.82011579731509,0.24989404708683005,2.807296889282736,3.2431061609294574,29.9075847822567,8.881784197001252e-16,6.9111383282915995e-15,4.602666882065782e-16,3.5264795528178183e-09
0.663642160540135,1.5068361527635692,2.8200947387695257,0.24999825788783145,2.808043299893053,3.243239570976112,29.904811443716873,2.220446049250313e-16,8.326672684688674e-16,-8.368095294855495e-17,-2.614359284613954e-10
0.663668417104276,1.506776538144167,2.820073665217617,0.2501034261988357,2.808791189233787,3.2433742261888208,29.902031452062104,7.216449660063518e-16,-1.0103029524088925e-14,3.1378896920397895e-16,-3.3571780522212435e-08
0.6636946736684171,1.5067169282416173,2.820052576602974,0.25020960100331047,2.8095406468234647,3.2435102280677603,29.89924415720104,0.0,2.7755575615628914e-16,4.602024290906143e-16,7.821460273893521e-08
0.6637209302325581,1.506657323055361,2.8200314728474583,0.2503169191689277,2.8102919228880303,3.243647860634802,29.896447717847394,1.2212453270876722e-15,8.271161533457416e-15,4.60181064029094e-16,-5.393548552223848e-08
0.6637471867966992,1.506597722584838,2.8200103538681978,0.25042533119800203,2.811044927623646,3.243787021595108,29.89364280287775,1.6653345369377348e-16,-9.853229343548264e-15,-1.2758974230678388e-15,-6.4273930067138e-09
0.6637734433608402,1.5065381268294888,2.8199892195987974,0.25053467904175175,2.8117993728415533,3.2439273833823474,29.89083155820223,1.3322676295501878e-15,4.912736883966318e-15,1.254922952994782e-16,-5.132165137311517e-09
0.6637996999249812,1.506478535788754,2.8199680699902965,0.25064482272612065,2.812555003221291,3.2440686559120087,29.888015884145346,-1.1657341758564144e-15,-3.747002708109903e-15,0.0,4.831515132419639e-09
0.6638259564891222,1.506418949462074,2.819946905008697,0.2507556130508835,2.8133115462468337,3.2442105296319967,29.885197772412447,-8.881784197001252e-16,-8.93729534823251e-15,3.3461518400597524e-16,-3.1767115771241805e-08
0.6638522130532633,1.5063593678488896,2.8199257246391847,0.2508669177014202,2.8140687604969528,3.244352730453138,29.88237903441324,-5.551115123125783e-17,-8.604228440844963e-16,-4.600746502481947e-16,5.920661860780996e-08
0.6638784696174044,1.506299790948641,2.8199045288839693,0.2509784705226919,2.814826155046549,3.2444947011287364,29.879563255001727,3.3306690738754696e-16,1.27675647831893e-15,-2.509382454882996e-16,-3.2955005446755337e-08
0.6639047261815454,1.50624021876077,2.8198833177720717,0.2510902791790481,2.8155837410154625,3.244636454489261,29.876750362447545,-1.1102230246251565e-16,-8.326672684688674e-16,-3.345689290815515e-16,3.3650701669607486e-08
0.6639309827456864,1.506180651284717,2.8198620913212302,0.25120266128720264,2.8163421028402804,3.2447786541651897,29.873936070524984,5.551115123125783e-17,-2.220446049250313e-16,-1.7982253363780194e-15,-5.435630778816147e-09
0.6639572393098274,1.5061210885199223,2.8198408494885006,0.2513159419199306,2.8171018392039406,3.244921979673247,29.871115964050198,-5.551115123125783e-16,-5.662137425588298e-15,1.9863205207165466e-15,-1.2955371503364788e-07
0.6639834958739684,1.5060615304658285,2.8198195922015845,0.25143044474427195,2.8178635466997473,3.245067107930598,29.868285670893094,8.326672684688674e-16,-4.579669976578771e-15,-3.13615176689377e-16,1.0634464825409751e-07
0.6640097524381096,1.5060019771218751,2.819798319337164,0.25154650099474113,2.818627836029568,3.2452147316226547,29.865440698951844,3.885780586188048e-16,4.163336342344337e-15,3.763209796866944e-16,-1.334198396207853e-08
0.6640360090022506,1.5059424284875051,2.819777030754234,0.2516643917994993,2.819395227378006,3.2453654404570536,29.86257723946789,-5.551115123125783e-16,-1.326716514427062e-14,-3.553980050873761e-16,9.997843913867044e-08
0.6640622655663916,1.5058828845621586,2.8197557262867567,0.2517840622123698,2.8201656244799986,3.245519124564655,29.85969604982769,1.6653345369377348e-16,2.0816681711721685e-15,-6.480491156416318e-16,-2.3303606877522753e-08
0.6640885221305326,1.5058233453452776,2.819734405786746,0.25190526599278057,2.820938573559446,3.2456752685249954,29.856800459627742,-7.771561172376096e-16,1.609823385706477e-15,5.016925590234572e-16,2.4458977121444292e-08
0.6641147786946736,1.5057638108363034,2.8197130691408385,0.2520278271813572,2.821713747203917,3.245833500443488,29.85389289350728,-7.216449660063518e-16,-1.1102230246251565e-16,-6.479900345039016e-16,-9.632486808186513e-09
0.6641410352588146,1.5057042810346777,2.8196917162508863,0.2521515544687756,2.822490789846775,3.24599341666258,29.850975979237568,9.43689570931383e-16,1.942890293094024e-16,-2.7172539318978917e-16,-1.2659824966121391e-08
0.6641672918229558,1.505644755939842,2.819670347037157,0.2522762652019699,2.823269361605467,3.2461546314306613,29.84805222314921,-1.6653345369377348e-16,-1.8596235662471372e-15,1.0450501789037494e-16,3.115502383854718e-08
0.6641935483870968,1.5055852355512385,2.8196489614439955,0.25240176024566774,2.8240490916675274,3.246316724075207,29.845124354599726,-3.3306690738754696e-16,1.8041124150158794e-15,-4.807012674820877e-16,-4.6722827551359813e-08
0.6642198049512378,1.505525719868309,2.8196275594435463,0.2525280590499075,2.8248300164336246,3.2464797358244755,29.842192091827634,3.885780586188048e-16,-5.10702591327572e-15,-5.851750215793637e-16,2.4429672668135893e-07
0.6642460615153788,1.505466208890495,2.8196061409728417,0.25265534621325336,2.825612480072846,3.2466440568535018,29.83925295501969,1.2212453270876722e-15,-6.189493362285248e-15,-3.1347242995054675e-16,-1.3182513103338067e-07
0.6642723180795198,1.5054067026172395,2.8195847059838846,0.25278363221790967,2.8263965021871127,3.246809709232561,29.836306781770645,9.992007221626409e-16,-4.6074255521944e-15,-1.29562747626504e-15,6.560289134149855e-08
0.6642985746436609,1.5053472010479836,2.819563254402599,0.2529129191160695,2.8271820866738753,3.2469766972104885,29.833353562421664,2.220446049250313e-16,-1.7763568394002505e-15,-2.2985901402765826e-16,-2.1570471747667241e-07
0.664324831207802,1.5052877041821704,2.819541786157501,0.25304321000198216,2.827969239306166,3.2471450271702054,29.830393266276317,1.609823385706477e-15,-4.246603069191224e-15,4.179066385728189e-16,6.20069660062228e-08
