u,x,phi,f,h,phiprime,A0prime,X,f2X,f2F,f2Y,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,f3phi,f3phiX,f4phi,f4phiX
0.6700750187546887,1.492370215290917,0.7409718620290369,0.3299259652586121,0.3303173239557552,-1.1836179073911248,1.4923702152909168,-0.2313792505772078,56.020587410152125,-13.365692225738751,0.0,-136.389137612989,30.7349386964906,5.259238110456916,31.58313197969486,9.854179505607693,7.167000235464781,-8.450095802024382,20.830125854820608,-31.379746901303957,-2.774365311763873,1.8521254075571159,0.4036832136800694,-0.0,0.0,0.0,-169.4171012551125,-101.59219826658963,85.04970193494253,2.353487007322869
0.6701012753188297,1.4923117397802397,0.7410410810512682,0.3298997318756078,0.3302972977663558,-1.1838354445814727,1.4923117397802397,-0.2314502757840259,56.05262774748353,-13.400631044507954,0.0,-136.32318288931657,30.77566186819316,5.258272406995481,31.593588317694625,9.85149763656931,7.1639911643748295,-8.465691109481627,20.82531800264429,-31.374029606833684,-2.7856421397272824,1.8590393460295684,0.4038461494432804,-0.0,0.0,0.0,-233.46014564015675,-101.72516101344918,113.3477902397899,2.354682995338083
0.6701275318829707,1.492253268851872,0.7411103073662959,0.3298734988579099,0.3302773231490767,-1.1840528927100191,1.492253268851872,-0.2315213076292466,56.09189099254891,-13.441633226004319,0.0,-136.25730061089195,30.822867838495476,5.257304178191763,31.604049766915704,9.848809818700008,7.160982030537022,-8.484152957671775,20.82049886234553,-31.368341037300635,-2.796922653513346,1.8672206227119377,0.4040092276023128,-3.92391311312482e-14,0.0,0.0,-245.10428641535862,-101.88067661300217,118.50868190117765,2.356703890192656
0.6701537884471117,1.4921948025052754,0.741179540967551,0.3298472662084983,0.3302574001619204,-1.184270251571511,1.4921948025052754,-0.2315923460973935,56.12993019100544,-13.481637482050603,0.0,-136.19149115915178,30.868980182792072,5.256333403601936,31.614516555975268,9.846115977549765,7.157972827743009,-8.502135376409264,20.815668210960546,-31.362681716268582,-2.808214606142751,1.8751915482408015,0.4041724550708344,1.9611130621137392e-14,0.0,0.0,-238.67075582009562,-102.03236525663564,115.6856954761153,2.3585772136811656
0.6701800450112528,1.4921363407399115,0.7412487818484554,0.3298210339303555,0.3302375288629061,-1.184487520959404,1.4921363407399115,-0.2316633911725122,56.168596981763955,-13.522192682836634,0.0,-136.12575456044317,30.91565987690602,5.255360082322586,31.624988721815644,9.843416112228743,7.154963559310874,-8.520372056704181,20.81082605085,-31.357051653876656,-2.819510589073713,1.8832762110140568,0.4043358322400675,-0.0,0.0,0.0,-241.66163738056636,-102.18636868286376,117.02486545748674,2.3605315703016174
0.6702063015753938,1.4920778835552422,0.7413180300024176,0.3297948020264675,0.3302177093100641,-1.184704700637883,1.4920778835552422,-0.2317344428272184,56.20661067139463,-13.562226876279045,0.0,-136.06009081905387,30.961758018837145,5.254384202646278,31.635466297772712,9.840710192097289,7.151954218257964,-8.538355384367467,20.8059722971522,-31.351450980180687,-2.830813938533895,1.8912503292731269,0.4044993606084267,-1.959427289853746e-14,0.0,0.0,-234.86259752752557,-102.33849457616672,114.0380703922132,2.3623901603572013
0.6702325581395349,1.4920194309507286,0.7413872854228365,0.3297685704998226,0.3301979415614416,-1.1849217904257598,1.4920194309507289,-0.2318055010555217,56.24564194320831,-13.603139113206014,0.0,-135.99449974296738,31.008773389713852,5.253405776131764,31.64594917106693,9.837998264785837,7.148944813193615,-8.55674768213127,20.801107095427376,-31.34587933068265,-2.8421248129404018,1.899406596430327,0.4046630347948908,-0.0,0.0,0.0,-265.68321657627905,-102.49317935968617,127.67867445873819,2.364381476584196
0.6702588147036759,1.491960982925833,0.7414565481030998,0.3297423393534118,0.3301782256750998,-1.1851387900725272,1.4919609829258331,-0.2318765658243356,56.29286817636296,-13.650947011259483,0.0,-135.9289831636931,31.063147230859613,5.25242472835539,31.656438505399656,9.8352800168939,7.145935328472218,-8.578396353489236,20.796229511410488,-31.34033929006093,-2.853442840788977,1.9090036834544022,0.4048268964046141,1.9577431379951982e-14,0.0,0.0,-308.61564945294316,-102.67365525629889,146.6768065353563,2.367505576622207
0.6702850712678169,1.4919025394800167,0.7415258180365842,0.3297161085902298,0.3301585617091115,-1.1853556994030274,1.4919025394800165,-0.2319476371300757,56.34200470887815,-13.700389517354198,0.0,-135.86354429288284,31.119242594820335,5.251440930205128,31.666936297109643,9.832554901422068,7.142925735137185,-8.600810502762505,20.79133790579445,-31.33483529289596,-2.864769531277591,1.9189408146183746,0.4049910173595527,-0.0,0.0,0.0,-281.2294789553093,-102.8598734638925,134.59186076968712,2.370881517356464
0.670311327831958,1.4918441006127416,0.7415950952166563,0.329689878213273,0.3301389497215656,-1.185572518194828,1.4918441006127414,-0.2320187149506851,56.38169588575947,-13.74194172474284,0.0,-135.79818084800297,31.166868037809714,5.250454472997841,31.67744111901205,9.82982331426474,7.139916058320881,-8.619484183799786,20.786433471258547,-31.329364088361014,-2.876106201251349,1.9272258343058797,0.4051553444030161,-0.0,0.0,0.0,-219.11203400292737,-103.0166851974242,107.14650858177626,2.3729233818803626
0.670337584396099,1.49178566632347,0.7416643796366714,0.3296636482255412,0.3301193897705642,-1.1857892462299156,1.49178566632347,-0.2320897992658568,56.41184580578866,-13.775512622847323,0.0,-135.73288850749236,31.205934229040317,5.249465509069967,31.687950362240855,9.8270859369413,7.136906326277905,-8.634376473968485,20.781518265977013,-31.32391986967321,-2.88744213772578,1.9338401199911461,0.4053197826969653,-0.0,0.0,0.0,-166.5246287070361,-103.1445849914084,83.90580549782737,2.373634574249667
0.67036384096024,1.491727236611664,0.7417336712899718,0.3296374186300375,0.3300998819142231,-1.1860058832702804,1.491727236611664,-0.2321608900474764,56.433141680290845,-13.801668607164828,0.0,-135.6676633750273,31.237054785126297,5.248474184906723,31.698461607581784,9.824343413827572,7.1338965709984965,-8.645757327824793,20.77659422386332,-31.31849726093113,-2.898791530122317,1.9389025272167604,0.4054842438474841,-0.0,0.0,0.0,-124.03881942371765,-103.24464891529838,65.12698183877251,2.373067857133377
0.6703900975243811,1.4916688114767858,0.7418029701698918,0.329611189429767,0.3300804262106718,-1.1862224291714158,1.4916688114767858,-0.2322319873040574,56.44592240164483,-13.820684474739759,0.0,-135.60250150086202,31.260530847587646,5.2474806450929,31.7089724192756,9.8215963851587,7.130886821713906,-8.653758631819672,20.771663262503825,-31.31309081828536,-2.91014516954525,1.9424709053927656,0.4056486391319667,-1.9535398330077502e-14,0.0,0.0,-50.75167278653767,-103.31822411676048,32.715029020773216,2.3712759867564825
0.6704163540885221,1.4916103909182972,0.7418722762697544,0.3295849606277375,0.330061022718053,-1.186438883639815,1.4916103909182974,-0.2323030909858001,56.44306574595198,-13.826565884482484,0.0,-135.53739827027348,31.269966068943987,5.246485064362638,31.719479987254655,9.818845612178867,7.127877118166404,-8.655549235712531,20.7667276677372,-31.307694295787044,-2.921494358634245,1.943292242103932,0.4058128679643336,-1.9527003827452567e-14,0.0,0.0,31.054887170787616,-103.3436041994222,-3.4758531973160847,2.3674699433758826
0.6704426106526631,1.491551974935661,0.7419415895828686,0.3295587322269612,0.330041671494524,-1.1866552465045526,1.4915519749356607,-0.2323742010909202,56.43544077027482,-13.828432397075199,0.0,-135.47234754779677,31.27511221873995,5.245487689297516,31.729980340571277,9.816092147737493,7.124867524122593,-8.65544183070155,20.761790561722016,-31.30229911431971,-2.932851701484968,1.9432739682007503,0.4059768049671985,1.951861335375796e-14,0.0,0.0,-16.66786712460496,-103.3541234707593,17.639060114737664,2.3631686769527174
0.6704688672168042,1.4914935635283388,0.7420109101025352,0.3295325042304515,0.3300223725982553,-1.186871517516631,1.4914935635283388,-0.2324453175870821,56.44679636661378,-13.846251836585772,0.0,-135.40735331740635,31.29729014702864,5.244488366107927,31.74047602398722,9.81333532716152,7.121858009108762,-8.66287101061011,20.7568499547681,-31.29691084465476,-2.944208584282373,1.9465908424539748,0.406140539879196,3.9020453816097295e-14,0.0,0.0,-151.81327680606182,-103.42325392275868,77.44859304501797,2.361325596008353
0.6704951237809452,1.4914351566957942,0.7420802378220421,0.3295062766412257,0.33000312608743,-1.1870876965201984,1.491435156695794,-0.2325164404784536,56.479925763791655,-13.88239540325098,0.0,-135.34242467768559,31.339014376712303,5.243486727220571,31.750972782213058,9.810573594384309,7.118848481377434,-8.678952542975338,20.75190119508856,-31.29154206409912,-2.955575070606136,1.9537377269928151,0.406304262396606,-1.9501844484781947e-14,0.0,0.0,-266.68257657073474,-103.56023818499766,128.3033606905925,2.3622432787660044
0.6705213803450862,1.4913767544374892,0.7421495727346697,0.3294800494623028,0.3299839320202443,-1.187303783277547,1.491376754437489,-0.2325875697371636,56.532591820434774,-13.935004192877582,0.0,-135.2775702419618,31.398283382877445,5.242482424338473,31.761476062234586,9.807805475761572,7.11583885484744,-8.70280368799144,20.7469398883022,-31.286204728177488,-2.966942368932657,1.9643250888661485,0.4064681531093662,-3.898693216490262e-14,0.0,0.0,-381.70920043002343,-103.75867998681876,179.24362499188916,2.3656857489811216
0.6705476369092273,1.4913183567528865,0.7422189148336834,0.3294538226967057,0.3299647904549091,-1.1875197775287707,1.4913183567528865,-0.2326587053266603,56.60685985873404,-14.005838858693432,0.0,-135.21279873155854,31.476958256076465,5.2414751093943295,31.77199135302144,9.805029494685044,7.1128290463376524,-8.735251332818384,20.741961636314446,-31.28091085827319,-2.978324600113741,1.9787200922026444,0.4066323929357255,-0.0,0.0,0.0,-513.5654698392498,-104.02384496326744,237.65204508101073,2.371909599212722
0.6705738934733683,1.491259963641449,0.7422882641123395,0.3294275963474598,0.3299457014496481,-1.187735679135426,1.4912599636414487,-0.2327298472580032,56.69942855670973,-14.092142401361858,0.0,-135.14811900198072,31.57208175396771,5.24046442379575,31.7825243065057,9.802244131930426,7.10981897006938,-8.77498922688218,20.73696192865613,-31.275672701085607,-2.989718814329537,1.996345531674665,0.4067971691300731,1.9476721332936252e-14,0.0,0.0,-560.633232235068,-104.34609914941792,258.5318437348766,2.380407973576385
0.6706001500375094,1.4912015751026388,0.7423576205638843,0.3294013704175926,0.3299266650626966,-1.1879514878214203,1.4912015751026393,-0.2328009954883362,56.78769073750108,-14.174883778071436,0.0,-135.08353490305979,31.66335758201826,5.239450199599904,31.79307739763375,9.799448703435743,7.1068085770690335,-8.813031693994082,20.731938751342103,-31.27049560319992,-3.001119890863477,2.0132231236086695,0.406962551831297,-0.0,0.0,0.0,-482.6319485528536,-104.65553140706852,224.02902639915382,2.38815508647492
