u,x,phi,f,h,phiprime,A0prime,X,f2,f2X,f2F,f2Y,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,v6_A2_resolved,f2phi,f2phiX,f2phiF,f2phiY,f2phiphi,f3phi,f3phiX,f3phiphi,f4phi,f4phiX,f4phiXX,f4phiphi,f4phiphiX,tf4phi,tf4phiphi,Fbg_action,Ybg_action,principal_delta_f2XX,principal_delta_f2XF,principal_delta_f2FF,G2_lift,G2X_lift,G2phi_lift,G2XX_lift,G2Xphi_lift,G2phiX_lift,G2phiphi_lift,dc2_dG2XX,delta_c2_G2_lift
0.7069654913728431,1.4144961984751456,0.8405768403599925,0.2951835108496644,0.3771812815308019,-1.2943648046777874,1.4144961984751458,-0.3159610344184239,15.306495682433532,-25.41171817821359,13.2483517025272,0.0,-231.3067125796592,37.473172278763315,-0.7192560783076374,118.2756299826035,-8.24929906789957,3.374069029820588,1.2627253225012436,-9.557299139632654,-98.3332712785579,-30.99701051923736,-3.531848833419441,-8.946169730087208,-0.0,0.0,0.0,2.592189690019748,457.1713774962568,-2604.8094049262586,-249.0142583510211,65.99183103952382,31136.335397926938,160.96397525722358,-977.6446788207531,9044.953398441023,-59.53394450233885,22.06048689172455,3.529432824760164e-11,-3613.6573004297875,1188.6286696923091,0.0,0.0,1.2782965342929673,-1.6155675810747687,-238.26301091640514,-19.382693384877353,4.537041558861286e-09,0.0,0.0,0.0,-999.9416969710853,-303.7185045749412,-303.7185045749412,-92.25030849364208,0.27303281295865145,-273.0168943186629
0.7069392348087021,1.4145487345466123,0.8405088362195382,0.2952053244605351,0.3770834225002114,-1.294490319931668,1.414548734546612,-0.3159403237710119,15.270563488882242,-25.252485638424382,13.222592583817054,0.0,-230.82600372559688,37.370777911689174,-0.7070856042978733,117.94850509890041,-8.203520344973724,3.376383909745838,1.251600849682505,-9.492960131053536,-98.09658200598864,-30.955417305553816,-3.527784192865928,-8.947667434535344,-1.4397892254830633e-15,0.0,0.0,2.5927419524384625,455.3314444878696,-2594.769669851333,-247.77418480150928,65.74925179424294,24924.95169684514,160.3979958201025,-974.538777759267,7037.317714136293,-59.31750106174434,21.99132246594143,-1.1358780502783384e-10,-2751.9527830626566,850.9516411275212,0.0,0.0,1.2779653748142876,-1.6150431771478744,-237.76729529587658,-19.343198169158267,4.327181848536169e-09,0.0,0.0,0.0,-999.9413900240445,-305.34507334548243,-305.34507334548243,-93.24107867373719,0.2730363362639738,-273.02033361087035
0.7069129782445611,1.414601274520728,0.8404408204417712,0.2952271442229924,0.3769856566366605,-1.2946154943934285,1.4146012745207284,-0.3159194990155343,15.23474940947494,-25.09380130264541,13.196909249306536,0.0,-230.34741037827706,37.26890594385223,-0.6949494696718119,117.62292113673449,-8.157901581844184,3.378697505417555,1.2403578324880074,-9.42879665673552,-97.8608471070415,-30.913908959559866,-3.5236507452982586,-8.949159406466816,1.1520946323731261e-14,0.0,0.0,2.5932927459114863,453.9162269581485,-2586.7544125183827,-246.21507594503524,65.50790097558732,18313.35567026274,159.96952141362024,-972.325939196825,4899.219176495798,-59.160126030982724,21.945237166509912,-9.671562299966655e-11,-1833.3372004793075,493.22281337430456,0.0,0.0,1.2776345147100214,-1.6145186232485809,-237.27376183139478,-19.303824689934345,4.894484755804949e-09,0.0,0.0,0.0,-999.9410814611605,-306.9691730424019,-306.9691730424019,-94.23562542369265,0.27303974597744607,-273.02365887456796
0.7068867216804201,1.4146538183979285,0.8403727930430573,0.2952489701333842,0.3768879839783851,-1.2947403280439316,1.4146538183979285,-0.3158985602965407,15.199023577512069,-24.93552294655904,13.171278393132722,0.0,-229.8704550653086,37.16743654096341,-0.6828356384132803,117.29854075859103,-8.112394410062151,3.3810101082146184,1.2271788200046685,-9.36474574401289,-97.62578693121272,-30.872430924342307,-3.5184761055540195,-8.950622358536847,5.401680336957594e-15,0.0,0.0,2.593842074178305,452.97915574196304,-2581.009122098639,-244.29286908471624,65.26754375372353,11054.206649341459,159.69598441240242,-971.11671958069,2549.2598739545456,-59.069377745050694,21.92512785832155,2.0263527753128572e-10,-823.1864148035462,98.00945176533793,0.0,0.0,1.2773039541435585,-1.6139939207001148,-236.78191491245926,-19.26453603124825,4.905099374873593e-09,0.0,0.0,0.0,-999.9407712739285,-308.5906201300097,-308.5906201300097,-95.23381140955266,0.2730429394321537,-273.02676744668827
0.7068604651162791,1.414706366178648,0.8403047540397672,0.2952708021880558,0.3767904045634915,-1.294864820846242,1.414706366178648,-0.3158775077497635,15.163355076751845,-24.777504477605582,13.145675863333363,0.0,-229.39464697514327,37.066246256035555,-0.6707317120136622,116.97501627140913,-8.066949014686168,3.38332199744808,1.206077765472092,-9.300742708906215,-97.391113168454,-30.83094191231204,-3.5090552783770557,-8.951975615311879,-5.4029198368550986e-15,0.0,0.0,2.5943899397475536,452.39918986419036,-2576.94950157156,-242.1000375634145,65.02795039047898,9618.847762339752,159.5383161656235,-970.6517797963133,2085.8899337496723,-59.02839455402147,21.924711980333537,3.5292886154292404e-11,-627.5006842600637,14.266400806787981,0.0,0.0,1.2769736932778168,-1.6134690707784307,-236.29124499745444,-19.22529392902437,3.9310478055124095e-09,0.0,0.0,0.0,-999.9404594537989,-310.2098940606301,-310.2098940606301,-96.2359083116524,0.27304602925738897,-273.02977194766896
0.706834208552138,1.4147589178633215,0.8402367034482786,0.295292640383348,0.3766929184299596,-1.2949889727089912,1.4147589178633215,-0.3158563414842545,15.127735744030009,-24.619706923736338,13.120095305407611,0.0,-228.91985505253172,36.965302733623965,-0.6586344618012419,116.65225578710474,-8.021552328370376,3.38563322856667,1.1678378578215294,-9.236770379015276,-97.15674957652234,-30.78943385630605,-3.490452149967812,-8.95309266613067,-0.0,0.0,0.0,2.594936344135298,451.6413425915816,-2572.067633787885,-240.05490416064418,64.78905519791032,14622.76364649385,159.32305476161227,-969.8193478792507,3712.8428058286017,-58.96233140286874,21.914967618335552,-1.0655742421276423e-10,-1332.7438614197877,287.78129181161813,0.0,0.0,1.2766437322752526,-1.6129440746210615,-235.8016161418386,-19.18608828513524,4.3173646027463235e-09,0.0,0.0,0.0,-999.9401459921773,-311.82683650390976,-311.82683650390976,-97.241796275271,0.2730489874134051,-273.0326443371765
0.706807951987997,1.4148114734523842,0.8401686412849773,0.2953144847155977,0.3765955256156435,-1.2951127836171132,1.414811473452384,-0.315835061646172,15.092189187433661,-24.462240760667278,13.094555251321932,0.0,-228.4464508081459,36.86469981972978,-0.6465533716937415,116.33052227212792,-7.976242332192855,3.387943645830786,1.1036302612782936,-9.17287790607676,-96.92291597304956,-30.74791831925359,-3.4579373225560994,-8.953850442662368,-0.0,0.0,0.0,2.595481289104221,450.55733093795,-2565.638697274093,-238.2752179420328,64.55103236372516,18267.675754946737,159.00183732227816,-968.2943130804032,4902.67522005764,-58.850432443706474,21.88696169643111,1.5274825382476174e-10,-1847.7867535073049,499.4668317839011,0.0,0.0,1.2763140712978653,-1.6124189335529522,-235.31341420691228,-19.14694839328017,4.6016924918342045e-09,0.0,0.0,0.0,-999.9398308804242,-313.44117426645,-313.44117426645,-98.25128141863121,0.273051748274006,-273.03531899071373
0.7067816954238559,1.4148640329462714,0.8401005675662515,0.2953363351811387,0.3764982261582644,-1.29523625353063,1.4148640329462714,-0.315813668369385,15.05672917707886,-24.30517270620735,13.069066542067251,0.0,-227.97465202234395,36.76449129394355,-0.6344940893617945,116.00996685965099,-7.931041515460706,3.3902531168281085,1.0077016131483263,-9.109095309960374,-96.68974173602956,-30.706447535848127,-3.408428904206727,-8.95416878818859,-1.1534196980852731e-14,0.0,0.0,2.5960247775127834,449.30194687777185,-2558.385840584454,-236.640752744162,64.31398861665296,20617.720478252715,158.62471064235513,-966.3965987594433,5673.119318987664,-58.714333709893616,21.848714164523678,1.8013989175497286e-12,-2181.9835407556416,640.9267163961639,0.0,0.0,1.2759847105071687,-1.6118936488340667,-234.82686524596954,-19.10789137992278,4.593625786191712e-09,0.0,0.0,0.0,-999.9395141098541,-315.0530503238389,-315.0530503238389,-99.26442861567998,0.27305440571772205,-273.03788977893396
0.7067554388597149,1.414916596345418,0.8400324823084978,0.2953581917763013,0.3764010200954176,-1.2953593824129663,1.414916596345418,-0.3157921617892951,15.021369513815271,-24.148567749813566,13.043640053828783,0.0,-227.50467430040825,36.66473109711592,-0.6224621683612099,115.69074090878962,-7.885972066573418,3.392561570006793,0.8781592682092811,-9.04545166691117,-96.45735538868972,-30.665027130666346,-3.3409127505914755,-8.954020749605776,-3.605270218152428e-16,0.0,0.0,2.5965668128054977,447.84729304366596,-2550.2018710903862,-235.1743058090059,64.07803012476421,23643.25008403296,158.18260949554562,-964.0804258946774,6662.860435455714,-58.55009372884486,21.798824197110868,-1.4300274321814085e-10,-2611.084127928714,818.1228616730217,0.0,0.0,1.2756556500642138,-1.6113682217300265,-234.3421931798758,-19.06893443211281,4.000833329495605e-09,0.0,0.0,0.0,-999.9391956717363,-316.6626613722084,-316.6626613722084,-100.2813386467637,0.27305691369545004,-273.04031065323505
0.7067291822955739,1.4149691636502597,0.8399643855281176,0.295380054497412,0.3763039074645687,-1.2954821701875645,1.4149691636502597,-0.3157705420216807,14.986123468412966,-23.992488631249728,13.018286258326915,0.0,-227.03672442419833,36.56547066297077,-0.6104629583314534,115.37298899926282,-7.841055325647416,3.3948689287215417,0.7164292077142993,-8.981975138807194,-96.22588042308672,-30.623694099564663,-3.2561521473462465,-8.953425140183676,-0.0,0.0,0.0,2.5971073990438116,446.18322902507356,-2541.023721199462,-233.8847657889486,63.84325365655601,27088.80578486512,157.67216056051868,-961.3149419812388,7790.4608616222795,-58.356255011292056,21.73663020617709,6.85837584457989e-11,-3099.5115625513463,1021.2105077067191,0.0,0.0,1.2753268901295811,-1.610842653404169,-233.85961274314778,-19.030094102946205,4.450154472911609e-09,0.0,0.0,0.0,-999.9388755572943,-318.26991369135936,-318.26991369135936,-101.30192998512072,0.27305924308014745,-273.04255248608854
