u,x,leading_power,root0,root1,root2
0.7047336834208552,1.4189757400921856,3,-655.39861488789,0.0679333141111203,687522.6919162717
0.7047074268567142,1.419028609447771,1,-688.5008292790651,0.06810790364464601,10115.399903637403
0.7046811702925732,1.4190814827432026,3,-748.4276464284693,0.06828269115412272,282639.80910603405
0.7046549137284321,1.4191343599789206,3,-662.7015814775406,0.06845768292420946,203212.7561159255
0.704628657164291,1.4191872411553654,3,-630.7414096239942,0.0686329456508733,152373.08867503068
0.70460240060015,1.4192401262729777,1,-704.0610289763927,0.0688084810447857,10293.267008822962
0.704576144036009,1.4192930153321976,1,-709.4351665587121,0.06898428951448819,10320.668005554558
0.704549887471868,1.4193459083334663,3,-665.129603698122,0.06916037210528098,76830.42604012288
0.704523630907727,1.4193988052772246,3,-579.0171003765216,0.06933672297616529,64068.95088504919
0.7044973743435858,1.4194517061639131,3,-517.7098835579459,0.06951338356425074,54362.624930942446
0.7044711177794448,1.4195046109939728,3,-547.437036149214,0.06969041646627967,46359.75825633951
0.7044448612153038,1.4195575197678445,1,-747.4578802812395,0.06986777016708906,10333.588946572447
0.7044186046511628,1.4196104324859689,3,-760.5110783236549,0.07004535925000391,34504.056656041175
0.7043923480870218,1.4196633491487878,3,-919.1724015281084,0.07022310197134272,30157.26839762385
0.7043660915228807,1.4197162697567418,3,-1073.5685712568024,0.07040091528465815,26493.845072168915
0.7043398349587396,1.4197691943102724,3,-1293.5718488342252,0.070578705461657,23449.152654526813
0.7043135783945986,1.419822122809821,3,-1096.5414579319977,0.0707563804019054,21058.008607783337
0.7042873218304576,1.419875055255828,3,-794.4455077031987,0.07093402274215327,19189.980348431054
0.7042610652663166,1.4199279916487355,3,-590.081394278302,0.07111178456409512,17647.74394543071
0.7042348087021755,1.4199809319889851,1,-871.9853073703175,0.07128981441212333,9615.470926521415
0.7042085521380345,1.4200338762770186,3,-307.21062648310505,0.0714682628278073,15492.524031695266
0.7041822955738934,1.4200868245132767,3,-304.002906272427,0.07164728927255638,14464.709124308278
0.7041560390097524,1.4201397766982016,1,-947.2872584030071,0.07182694467458273,9242.495750925933
0.7041297824456114,1.420192732832235,3,-439.98583780452054,0.07200711159100238,12132.484534438996
0.7041035258814703,1.420245692915819,1,-1013.52751373725,0.07218771794765631,8886.260132778552
0.7040772693173293,1.4202986569493947,3,-568.9958761318544,0.0723686914037979,10381.50944714969
0.7040510127531883,1.4203516249334045,1,-1097.9088756481126,0.07254996105271919,8433.413795309294
0.7040247561890473,1.4204045968682903,3,-695.3721290005738,0.07273144734295829,8981.171781852323
0.7039984996249062,1.420457572754494,3,-592.5107001679653,0.07291311807042317,8508.118037555803
0.7039722430607651,1.4205105525924586,3,-530.0063190714789,0.0730950385444266,8061.75378027111
0.7039459864966241,1.4205635363826252,3,-588.6414804639143,0.07327723291830754,7609.112540240458
0.7039197299324831,1.4206165241254365,1,-1433.1954663738009,0.07345969782796583,6953.788469428891
0.7038934733683421,1.4206695158213345,1,-1533.0726729200096,0.07364243403398821,6605.897581330945
0.7038672168042011,1.4207225114707622,1,-1649.5631106159615,0.07382544000692028,6241.12061208173
0.7038409602400599,1.4207755110741618,1,-1785.2285844652874,0.07400873028599023,5867.012641808849
0.7038147036759189,1.4208285146319757,1,-1944.1954826780193,0.07419238476855237,5484.965534954614
0.7037884471117779,1.4208815221446465,3,-579.6974921289083,0.07437638728898413,5675.2370692993245
0.7037621905476369,1.420934533612617,3,-665.7072506730462,0.07456064644539462,5358.8636798896305
0.7037359339834959,1.4209875490363295,1,-2640.5604434738966,0.07474507883492822,4261.988505380988
0.7037096774193548,1.4210405684162275,1,-2976.4547830935426,0.0749295958055206,3849.733979917016
0.7036834208552137,1.4210935917527534,3,-1230.7837339072375,0.07511411184602602,4610.383327888267
0.7036571642910727,1.42114661904635,3,-1148.3374511142913,0.07529850675281774,4421.278361336892
0.7036309077269317,1.4211996502974604,1,-4446.661001586315,0.0754828166076756,2723.413857913698
0.7036046511627907,1.421252685506528,1,-5100.0451397970455,0.07566719430376542,2424.852657415136
0.7035783945986497,1.4213057246739953,1,-5838.015397735398,0.07585179412924063,2166.5073749530334
0.7035521380345086,1.421358767800306,1,-6659.214293178742,0.0760367720277519,1945.6363614052993
0.7035258814703675,1.4214118148859032,3,-236.7899537548935,0.07622229468968784,4453.548633286883
0.7034996249062265,1.42146486593123,3,-328.53006567997255,0.07640846269419051,4198.0769109631765
0.7034733683420855,1.42151792093673,3,-342.605911232476,0.0765951827004681,3952.765739284652
0.7034471117779445,1.4215709799028469,3,-453.74437213799916,0.07678236106771025,3784.452374969663
0.7034208552138034,1.4216240428300235,1,-12265.48301857287,0.0769699271577458,1204.1166085418552
0.7033945986496624,1.4216771097187042,1,-13739.60439970656,0.07715780638729616,1104.2293387981433
0.7033683420855213,1.421730180569332,3,-681.8373267204665,0.07734591700774937,3370.9811420926812
0.7033420855213803,1.4217832553823508,3,-474.9863702211614,0.07753422147012,3408.1509639167007
0.7033158289572393,1.4218363341582043,3,-471.8837913845938,0.07772285226077229,3380.8632162529584
0.7032895723930983,1.421889416897337,1,-20887.980545405815,0.07791182932328224,815.086031740824
0.7032633158289572,1.421942503600192,3,-707.7271372514797,0.07810105246169678,3110.251980931186
0.7032370592648162,1.4219955942672136,3,-869.8887643937275,0.07829043673823387,3024.1846829219307
0.7032108027006752,1.4220486888988455,3,-1009.0673881671581,0.07847989076429501,2947.797631077902
0.7031845461365341,1.4221017874955326,3,-1296.9747778006342,0.07866932410256662,2895.4358971800784
0.7031582895723931,1.4221548900577183,3,-1161.3781629356743,0.07885861744903154,2842.956392643936
0.703132033008252,1.4222079965858474,3,-862.5464853998885,0.07904782391685138,2824.8028753282106
0.703105776444111,1.4222611070803637,3,-622.5210949193709,0.07923710330373274,2870.290092964953
0.70307951987997,1.422314221541712,3,-440.799593605015,0.07942661425199916,2984.5839688300116
0.703053263315829,1.4223673399703365,1,-47114.380527485344,0.07961651717968832,488.7377739847199
0.7030270067516879,1.4224204623666814,3,-262.4244359582869,0.07980698383751403,3346.2943829610726
0.7030007501875468,1.422473588731192,1,-55400.58598071129,0.07999810136198138,451.7015719331683
0.7029744936234058,1.4225267190643125,3,-376.7423316334062,0.0801897604880272,3033.628970468693
0.7029482370592648,1.4225798533664875,1,-65085.2929200376,0.08038187298856539,418.6378679793036
0.7029219804951238,1.4226329916381624,3,-551.6007011999832,0.08057436422443527,2891.286528632134
0.7028957239309828,1.4226861338797814,3,-690.2955291572935,0.08076715785030276,2827.009495890923
0.7028694673668416,1.4227392800917895,3,-759.379190027337,0.08096017113956892,2806.162606806919
0.7028432108027006,1.4227924302746322,3,-666.781503567101,0.08115335505943737,2846.8794997625027
0.7028169542385596,1.4228455844287538,3,-614.9816198478048,0.08134677131370659,2890.759461102091
0.7027906976744186,1.4228987425545996,3,-644.9268462501385,0.0815404566371096,2900.2157007952
0.7027644411102776,1.4229519046526151,3,-620.5950444680063,0.08173440574045686,2924.482146919688
0.7027381845461365,1.4230050707232451,3,-669.62403372519,0.08192861938868418,2943.235390474512
0.7027119279819954,1.4230582407669357,3,-612.4475956394865,0.08212309716033987,2986.5788792572735
0.7026856714178544,1.4231114147841313,3,-566.8750603203589,0.082317846721636,3093.020502845404
0.7026594148537134,1.4231645927752778,1,-156068.35287618407,0.08251295388745111,297.3633065062086
0.7026331582895724,1.4232177747408206,3,-677.2242047198409,0.0827084141493506,3107.6917119195423
0.7026069017254313,1.4232709606812055,3,-789.7280748066378,0.0829041303762305,3103.3764982143693
0.7025806451612903,1.423324150596878,1,-198489.63201766933,0.08310001329838822,276.22038148181304
0.7025543885971492,1.4233773444882836,3,-1100.7502752311216,0.08329596791648677,3168.003712501869
0.7025281320330082,1.4234305423558684,3,-1352.8909485057256,0.0834919040046669,3235.031771641104
0.7025018754688672,1.4234837442000778,3,-1309.9451033364214,0.0836876920210247,3294.3483636556816
0.7024756189047261,1.4235369500213586,1,-275198.3021600934,0.08388335902220471,250.91508076406657
0.7024493623405851,1.4235901598201557,1,-298777.6334342299,0.08407906605013037,245.61149912149898
0.7024231057764441,1.4236433735969156,3,-561.470241363393,0.0842749778929163,3750.453505575943
0.702396849212303,1.4236965913520845,3,-424.9289617621693,0.0844712607565005,4113.478451903742
0.702370592648162,1.4237498130861086,1,-382823.3805305381,0.08466809171653986,231.8468279076192
0.702344336084021,1.4238030387994338,3,-427.7883139628747,0.08486558171131862,4452.087049931311
0.7023180795198799,1.423856268492507,1,-452699.2590738513,0.08506363474621312,222.73740032379783
0.7022918229557389,1.423909502165774,3,-552.3654883743612,0.08526214960114202,4601.331453082046
0.7022655663915979,1.4239627398196812,3,-621.4765629142086,0.08546105115727566,4745.948644861581
0.7022393098274569,1.4240159814546756,3,-739.5479126081971,0.08566025959125786,4911.110207620358
0.7022130532633158,1.4240692270712034,3,-812.5926661546737,0.08585969108313855,5135.493820181325
0.7021867966991747,1.4241224766697116,3,-723.5189849771771,0.08605928493237959,5447.522738955967
0.7021605401350337,1.4241757302506466,3,-673.1366243959668,0.08625909708617245,5807.471831708502
0.7021342835708927,1.424228987814455,3,-677.3455260056171,0.08645917411162013,6168.8008828610045
