u,x,L,mode,root_re,root_im,psi_coordinate_weight,scalar_coordinate_weight,vector_coordinate_weight,positive
0.7065191297824456,1.41538984274626,6,2,295.3745149679364,0.0,0.42316642739188615,0.5751675719246424,0.0016660006834715202,True
0.7064928732183046,1.4154424452219527,6,0,-68429.80784414419,0.0,0.994044911613,0.005955048553169215,3.9833830716084516e-08,False
0.7064928732183046,1.4154424452219527,6,1,-904.4478669028073,0.0,0.9372351586764601,0.06254986449010233,0.00021497683343753144,False
0.7064928732183046,1.4154424452219527,6,2,266.52634307407175,0.0,0.3208403595531021,0.6767229163792482,0.0024367240676498214,True
0.7064666166541635,1.4154950516076965,6,0,-70029.30428976938,0.0,0.9940294153926093,0.005970543606881433,4.100050938480097e-08,False
0.7064666166541635,1.4154950516076965,6,1,-1348.4797121347347,0.0,0.9487643699999823,0.051020361620996005,0.00021526837902178633,False
0.7064666166541635,1.4154950516076965,6,2,279.8061558024178,0.0,0.38436658098425314,0.6136414593678957,0.0019919596478511067,True
0.7064403600900224,1.4155476619039278,6,0,-71728.3065108085,0.0,0.9940151834949232,0.0059847747541389405,4.175093783660818e-08,False
0.7064403600900224,1.4155476619039278,6,1,-1536.0981793923315,0.0,0.9491441977326208,0.050688854933876204,0.00016694733350291707,False
0.7064403600900224,1.4155476619039278,6,2,274.9681663120945,0.0,0.296983190663183,0.7002727248811939,0.0027440844556231823,True
0.7064141035258814,1.4156002761110815,6,0,-73613.897311906,0.0,0.9940042134145579,0.005995744441338785,4.214410327433246e-08,False
0.7064141035258814,1.4156002761110815,6,1,-1853.1418540515933,0.0,0.9553158572979521,0.0445196730262829,0.0001644696757650701,False
0.7064141035258814,1.4156002761110815,6,2,271.91331827264304,0.0,0.34051164647241017,0.6570357094784187,0.0024526440491710907,True
0.7063878469617404,1.415652894229595,6,0,-75398.75641976255,0.0,0.9939916568293652,0.006008300464704332,4.2705930471550835e-08,False
0.7063878469617404,1.415652894229595,6,1,-2081.8092909530083,0.0,0.9576989452653555,0.04216001566030175,0.00014103907434278142,False
0.7063878469617404,1.415652894229595,6,2,279.4714382354109,0.0,0.2954148460174005,0.7017216336396692,0.0028635203429302402,True
0.7063615903975994,1.4157055162599037,6,0,-77259.67266689365,0.0,0.9939718340853549,0.006028121891641461,4.4023003626787593e-08,False
0.7063615903975994,1.4157055162599037,6,1,-2480.1933748218235,0.0,0.96332367127714,0.03655166018300834,0.00012466853985169048,False
0.7063615903975994,1.4157055162599037,6,2,272.8125941039197,0.0,0.2924501609871447,0.7046077370392709,0.002942101973584396,True
0.7063353338334584,1.415758142202444,6,0,-79198.19395917408,0.0,0.9939744520368595,0.006025504985429089,4.297771141874908e-08,False
0.7063353338334584,1.415758142202444,6,1,-2565.5991618368257,0.0,0.9640035611378809,0.03587045131682108,0.00012598754529804135,False
0.7063353338334584,1.415758142202444,6,2,274.6905504792615,0.0,0.3048921405575443,0.6922443085599664,0.0028635508824893844,True
0.7063090772693172,1.4158107720576525,6,0,-81077.56427728146,0.0,0.994010315052353,0.005989646237114,3.871053304885266e-08,False
0.7063090772693172,1.4158107720576525,6,1,-2066.8402399452884,0.0,0.955209429381839,0.04464467914137536,0.00014589147678564603,False
0.7063090772693172,1.4158107720576525,6,2,282.14038056428063,0.0,0.2834190618466105,0.7135932515715336,0.002987686581855862,True
0.7062828207051762,1.4158634058259647,6,0,-83125.1546589603,0.0,0.9940477860677723,0.005952179421048615,3.4511179052281293e-08,False
0.7062828207051762,1.4158634058259647,6,1,-1557.2985594561421,0.0,0.9456502930913545,0.05415931486697694,0.00019039204166863667,False
0.7062828207051762,1.4158634058259647,6,2,280.24836706602173,0.0,0.31781140921986356,0.6795770274353944,0.002611563344742036,True
0.7062565641410352,1.415916043507818,6,0,-85251.19264565152,0.0,0.9940785511787812,0.005921417723625164,3.1097593531976367e-08,False
0.7062565641410352,1.415916043507818,6,1,-1078.1764573095577,0.0,0.9350936305540847,0.06466484575975125,0.0002415236861640192,False
0.7062565641410352,1.415916043507818,6,2,291.54937192132076,0.0,0.3349380955875632,0.6626982792080107,0.002363625204426111,True
0.7062303075768942,1.4159686851036484,6,0,-87431.40537057967,0.0,0.9941119042950272,0.005888068023425951,2.768154672730595e-08,False
0.7062303075768942,1.4159686851036484,6,1,-507.01035945391845,0.0,0.9257327159110907,0.07390031290454029,0.00036697118436895885,False
0.7062303075768942,1.4159686851036484,6,2,292.61772165235305,0.0,0.3971053135095124,0.6012092368614823,0.001685449629005261,True
0.7062040510127532,1.4160213306138925,6,0,-89828.52351115526,0.0,0.9941378793678015,0.005862095671026287,2.4961172277006905e-08,False
0.7062040510127532,1.4160213306138925,6,1,-60.042522625930935,0.0,0.9434784204995145,0.05570712489640315,0.0008144546040823718,False
0.7062040510127532,1.4160213306138925,6,2,340.7699925831582,0.0,0.5431103105923152,0.456310449956655,0.000579239451029747,True
0.7061777944486122,1.4160739800389872,6,0,-92404.68457202753,0.0,0.9941327417229617,0.005867233588599982,2.4688438304895964e-08,False
0.7061777944486122,1.4160739800389872,6,1,-117.70038575578862,0.0,0.9318655762285185,0.06752609630644028,0.0006083274650412747,False
0.7061777944486122,1.4160739800389872,6,2,317.7245220051751,0.0,0.48722704417660767,0.5118525263610059,0.0009204294623864864,True
0.706151537884471,1.4161266333793692,6,0,-95073.8548118744,0.0,0.9941117993817178,0.005888174948985105,2.5669297190000725e-08,False
