u,x,R,K11,K13,K33,K12,K23,K22,M11,M13,M33,eq46_11,eq46_13,eq46_33,kinetic_residual,kinetic_scaled,projected_residual,projected_scaled,literal_residual,literal_scaled,predicted_residual,prediction_scaled,rank1_scaled,null_quadratic_B1,null_quadratic_B2,alpha7_scaled
0.6715453863465867,1.4891026285510014,-0.14812555073809372,2.009016406978791,25.954031617037973,335.2943036394613,9.164018636511663,517.9225716693788,52.752211407211774,-0.2975866617294042,-3.844455227192379,-49.6656533859408,1.2784552367622352e-11,1.163551538157598e-11,5.722608582141299e-16,-5.4569682106375694e-12,5.262500121377339e-16,2.3169832275016233e-08,1.508459334801858e-11,11905.528717728415,1.148125550740328,11905.528717705247,1.946025966781603e-12,6.750882033167346e-16,9233757.684784692,127384397654.61581,1.458538282395048e-12
0.6715716429107277,1.4890444088225605,-0.14812531385657934,2.008933688835361,25.959815490435997,335.457573359809,9.166147259985491,518.155400297728,52.756693938577776,-0.2975739354743597,-3.8453058023179807,-49.68975833948824,7.724352979900016e-09,3.864904983301281e-09,1.000970686220473e-15,-1.0913936421275139e-11,1.051807289684701e-15,-7.700691867285059e-06,5.010201808660799e-09,11913.367395223024,1.1481253131144418,11913.367402923714,6.463906937875615e-10,1.349574832292583e-15,-5984699.082567899,-83260002786.0462,6.162920964433996e-13
0.6715978994748687,1.4889861936463966,-0.14812507582138051,2.008851275743953,25.965616784062316,335.6212892002629,9.168287673997515,518.389026685021,52.76121416523187,-0.2975612469589434,-3.846158958606315,-49.71392891005839,1.930716980801356e-09,9.66724010364508e-10,4.287788662080613e-16,0.0,0.0,1.9274611986475065e-06,1.2532135264846469e-09,11921.23328043611,1.148125076007013,11921.23327850865,1.6168303675515314e-10,6.744859249350216e-16,-2045780.0378548196,-28802395435.51795,1.3576618388898732e-12
0.6716241560390097,1.4889279830219766,-0.1481248366338615,2.0087691679850876,25.97143553823843,335.7854524387451,9.170439894433104,518.6234528405319,52.76577214828748,-0.29754860495233315,-3.847014645539684,-49.73816528651638,3.676849784647818e-10,1.8423329163933902e-10,2.857132874391418e-16,-5.4569682106375694e-12,5.252086791728056e-16,-3.6757228372152895e-07,2.38833554758462e-10,11929.126428430476,1.1481248365984842,11929.126428798048,3.0813009310905986e-11,0.0,7636216.582770047,104879166243.55243,2.2752577151036867e-12
0.6716504126031507,1.4888697769487664,-0.14812459629538813,2.0086873393120905,25.977268742515022,335.9499898834183,9.17260266142324,518.8585601260622,52.77036134389545,-0.29753600120900664,-3.847872445408335,-49.76245662692104,3.4463309732500997e-11,1.7280236303717755e-11,4.283607264933757e-16,-1.8189894035458565e-12,1.749534210271138e-16,3.45009993907297e-08,2.2402514428509367e-11,11937.042798917617,1.1481245962987063,11937.042798883116,2.8902277220772464e-12,1.1792917270148408e-15,-10337148.402547147,-142409374633.42834,1.0704318346543937e-13
0.6716766691672919,1.4888115754262323,-0.14812435480732775,2.0086057658493592,25.98311366561971,336.11483509559275,9.174774831277789,519.094240901467,52.77497582615257,-0.2975234331287147,-3.8487319476053807,-49.78679308970602,1.865774088699849e-16,1.1538585068943753e-16,2.85434225289362e-16,5.4569682106375694e-12,5.245114503237162e-16,0.0,0.0,11944.978707663244,1.1481243548073277,11944.978707663242,1.5228067358369526e-16,5.051833805888265e-16,9897671.844659394,135324513978.01312,4.2364878916008144e-13
0.6717029257314329,1.4887533784538407,-0.14812411217104995,2.0085244222693746,25.988967400932427,336.2799172755801,9.176955188019287,519.3303805125264,52.77960929496752,-0.29751089680184906,-3.849592722638839,-49.81116418739943,6.948678043150395e-11,3.464354596458034e-11,0.0,-5.4569682106375694e-12,5.241624155371492e-16,6.926052265043836e-08,4.491324741456163e-11,11952.930229840491,1.1481241121777026,11952.93022977123,5.794533908171223e-12,1.3465488852664476e-15,-7666538.999561444,-106922301481.99791,1.0497465093077006e-12
0.6717291822955739,1.4886951860310582,-0.1481238683879256,2.0084432863552433,25.99482738611266,336.4451739436734,9.179142661936284,519.5668778219895,52.78425619506414,-0.2974983892331581,-3.8504543890837573,-49.83556066498538,7.410502656055737e-10,3.6973260711705964e-10,7.128872699322606e-16,5.4569682106375694e-12,5.238133122924494e-16,-7.396747605525889e-07,4.793368989873998e-10,11960.893899125904,1.1481238683169241,11960.89389986558,6.184116975200352e-11,1.682427314555642e-16,4586680.055551728,59014892898.987526,1.5754404663764992e-13
0.6717554388597149,1.488636998157351,-0.1481236234593275,2.0083623145069662,26.000688598970864,336.6104824500326,9.181335150097746,519.8035343338327,52.7889056771167,-0.2974859020867829,-3.85131621519686,-49.859964354891176,3.88976578023827e-09,1.942107528592929e-09,4.275230106680152e-16,3.637978807091713e-12,3.4897629309165705e-16,3.887959110215888e-06,2.5178689412059217e-09,11968.862911630946,1.1481236238322832,11968.862907742989,3.248393011565552e-10,6.726675506834069e-16,-28045.312450812366,-4511665806.81521,1.821060306849238e-12
0.6717816954238559,1.488578814832186,-0.14812337738663017,2.0082815063909476,26.006550970677292,336.7758410552097,9.183532625363096,520.0403473913303,52.7935575932027,-0.29747344409725274,-3.8521781340132835,-49.88437499932064,1.5556065090494093e-08,7.772481142800826e-09,7.121896743918079e-16,-1.8189894035458565e-11,1.7437193384588247e-15,-1.557051746203797e-05,1.0076874619972305e-08,11976.83714720017,1.1481233758940095,11976.837162770687,1.3000524546616804e-09,1.6809108017989273e-15,-3127166.864694716,-44110321244.58871,2.1219015100043522e-12
