u,x,phi,f,h,phiprime,A0prime,a1,c2,c4,F_tensor,G_tensor,H_tensor
0.7099849962490622,1.4084804682959815,0.848315490505384,0.2927168974869094,0.3890455746686341,-1.2776736986610973,1.4084804682959815,0.0,0.0,1.365313773827064e-100,728.9201972029264,7.189355783301356,-6.384061341833407
0.7099587396849212,1.4085325584467046,0.8482489320102832,0.2927379803038977,0.3889372893563906,-1.277837955033739,1.4085325584467048,0.0,0.0,4.027697352816274e-36,746.1923620287896,7.191539873448038,-6.384816066403779
0.7099324831207802,1.4085846524504937,0.8481823600437772,0.292759069666533,0.388829091974931,-1.2780018795219297,1.4085846524504937,0.0,0.0,8.5413138335865e-22,763.8188223867704,7.193722168404481,-6.3855703091594656
0.7099062265566392,1.408636750307776,0.8481157746213464,0.2927801655716225,0.3887209825767979,-1.2781654720782858,1.408636750307776,0.0,0.0,1.718125313162548e-15,781.675212529282,7.195902664026095,-6.386324068899212
0.7098799699924981,1.4086888520189798,0.8480491757584799,0.2928012680159687,0.3886129612144156,-1.2783287325483692,1.4086888520189798,0.0,0.0,6.035310917869006e-12,799.7962054008881,7.19808135763993,-6.38707734442193
0.709853713428357,1.4087409575845324,0.8479825634706782,0.2928223769963696,0.3885050279400895,-1.2784916608291013,1.4087409575845324,0.0,0.0,1.1310293554804361e-09,818.1639707385215,7.2002582717499735,-6.387830134525958
0.709827456864216,1.4087930670048616,0.84791593777345,0.2928434925096192,0.3883971828060049,-1.278654256823212,1.4087930670048618,0.0,0.0,4.3099303567986474e-08,836.6531637615052,7.202434307315943,-6.388582438012448
0.709801200300075,1.4088451802803952,0.8478492986823121,0.292864614552507,0.3882894258642252,-1.2788165204409654,1.4088451802803952,0.0,0.0,6.277534625496542e-07,854.0281475200671,7.204620884522273,-6.389334253680643
0.709774943735934,1.4088972974115608,0.8477826462127904,0.2928857431218189,0.3881817571666935,-1.278978451551982,1.4088972974115608,0.0,0.0,4.893474357603262e-06,864.6083014516051,7.20688944637388,-6.390085580307516
0.709748687171793,1.4089494183987863,0.847715980380422,0.2929068782143356,0.3880741767652355,-1.279140050047434,1.4089494183987863,0.0,0.0,2.4834114950063106e-05,852.4492021194224,7.209513075453047,-6.390836416613177
0.7097224306076519,1.4090015432425005,0.8476493012007503,0.292928019826834,0.3879666847115536,-1.2793013158544246,1.4090015432425005,0.0,0.0,9.267858463388827e-05,785.9250666927157,7.213225709426943,-6.391586761201472
0.7096961740435108,1.4090536719431306,0.8475826086893293,0.2929491679560867,0.3878592810572309,-1.2794622488211318,1.4090536719431306,0.0,0.0,0.00027543587375704196,616.3848890906202,7.21955361001374,-6.392336612212808
0.7096699174793698,1.409105804501105,0.8475159028617228,0.2929703225988619,0.3877519658537313,-1.27962284888451,1.409105804501105,0.0,0.0,0.0006882884390877587,282.2200427591409,7.231120827600364,-6.393085966976227
0.7096436609152288,1.409157940916851,0.8474491837335005,0.2929914837519243,0.387644739152394,-1.279783115955754,1.409157940916851,0.0,0.0,0.001502700483139491,-283.2442745811191,7.2518344907001095,-6.393834821791195
0.7096174043510878,1.4092100811907984,0.8473824513202438,0.2930126514120332,0.3875376010044412,-1.2799430498646225,1.4092100811907984,0.0,0.0,0.002947140059537635,-1142.9079629332914,7.286901966838707,-6.394583171254791
0.7095911477869468,1.4092622253233744,0.8473157056375422,0.2930338255759441,0.3874305514609739,-1.2801026505629185,1.4092622253233744,0.0,0.0,0.005300639344551527,-2348.4330453221082,7.342684874493162,-6.395331007785958
0.7095648912228056,1.4093143733150078,0.8472489467009943,0.2930550062404087,0.3873235905729713,-1.2802619179261367,1.409314373315008,0.0,0.0,0.008880997858657081,-3935.4317154708615,7.4264309370332695,-6.396078321322144
0.7095386346586646,1.4093665251661267,0.8471821745262071,0.293076193402174,0.3872167183912909,-1.2804208518743982,1.4093665251661267,0.0,0.0,0.01403003207869126,-5921.490984482354,7.545938354462341,-6.39682509915271
0.7095123780945236,1.4094186808771596,0.8471153891287967,0.2930973870579829,0.3871099349666704,-1.280579452286826,1.4094186808771596,0.0,0.0,0.02109812961860451,-8306.54603842711,7.709204100554022,-6.397571325580979
0.7094861215303826,1.4094708404485352,0.8470485905243875,0.293118587204574,0.3870032403497253,-1.2807377190883844,1.4094708404485354,0.0,0.0,0.030429833662451444,-11074.884334842442,7.924095466831128,-6.398316982077766
0.7094598649662416,1.4095230038806823,0.8469817787286129,0.2931397938386822,0.3868966345909501,-1.2808956521416732,1.409523003880682,0.0,0.0,0.042351550260774765,-14198.060008550097,8.198069776533341,-6.399062047303434
0.7094336084021005,1.4095751711740292,0.846914953757116,0.2931610069570373,0.3867901177407186,-1.2810532513759414,1.4095751711740292,0.0,0.0,0.057161905825225845,-17638.13034985289,8.537954329473427,-6.399806497283802
0.7094073518379594,1.4096273423290049,0.8468481156255475,0.2931822265563656,0.3866836898492821,-1.281210516682835,1.4096273423290049,0.0,0.0,0.07512485446272087,-21350.8018945957,8.949788896319518,-6.400550305666785
0.7093810952738184,1.4096795173460377,0.8467812643495674,0.293203452633389,0.3865773509667716,-1.2813674479762178,1.4096795173460377,0.0,0.0,0.09646535280471545,-25288.24723681052,9.438726652721703,-6.401293444178731
0.7093548387096774,1.409731696225557,0.8467143999448441,0.2932246851848249,0.386471101143195,-1.281524045119823,1.4097316962255573,0.0,0.0,0.12136726168603369,-29401.46607272975,10.008985832047975,-6.402035882748825
0.7093285821455364,1.4097838789679915,0.8466475224270561,0.2932459242073866,0.3863649404284412,-1.2816803080543662,1.4097838789679915,0.0,0.0,0.14997306772591365,-33642.1569292129,10.663842854208397,-6.402777589904142
0.7093023255813953,1.4098360655737707,0.8465806318118866,0.2932671696977842,0.386258868872272,-1.2818362367232086,1.4098360655737705,0.0,0.0,0.1823850130681831,-37964.09774971248,11.40565757008228,-6.403518533161274
0.7092760690172543,1.4098882560433228,0.8465137281150305,0.2932884216527225,0.3861528865243301,-1.2819918309518712,1.4098882560433228,0.0,0.0,0.21866725348338478,-42324.14644862031,12.235921983753073,-6.404258679421698
0.7092498124531132,1.4099404503770772,0.8464468113521917,0.2933096800689023,0.3860469934341389,-1.28214709065971,1.4099404503770774,0.0,0.0,0.2588487156230182,-46682.876594899215,13.155324959742547,-6.40499799507867
0.7092235558889722,1.4099926485754632,0.8463798815390815,0.2933309449430203,0.3859411896510972,-1.2823020157874785,1.4099926485754637,0.0,0.0,0.30292638127722304,-51004.904820660864,14.163826717063301,-6.4057364464060225
0.7091972993248312,1.41004485063891,0.8463129386914193,0.2933522162717694,0.3858354752244805,-1.2824566062249343,1.41004485063891,0.0,0.0,0.3508687825430357,-55259.02951029309,15.260738186164254,-6.406473999829554
0.7091710427606901,1.4100970565678472,0.8462459828249336,0.293373494051838,0.3857298502034429,-1.2826108618675531,1.4100970565678472,0.0,0.0,0.40261954269995237,-59418.19689885922,16.444801463000225,-6.407210622166126
0.7091447861965491,1.4101492663627035,0.8461790139553628,0.2933947782799101,0.3856243146370203,-1.2827647826221642,1.4101492663627035,0.0,0.0,0.45810084143088936,-63459.34835757404,17.714268590360387,-6.407946280697447
0.7091185296324081,1.4102014800239089,0.8461120320984508,0.2934160689526661,0.3855188685741189,-1.2829183684388668,1.4102014800239089,0.0,0.0,0.517216719346247,-67363.17027016546,19.06697672368041,-6.408680943432099
0.709092273068267,1.410253697551893,0.846045037269951,0.2934373660667823,0.3854135120635246,-1.283071619169461,1.410253697551893,0.0,0.0,0.5798561658929089,-71113.83028770541,20.500418401387897,-6.409414579236253
0.709066016504126,1.4103059189470843,0.8459780294856264,0.2934586696189304,0.3853082451539049,-1.2832245347721682,1.4103059189470843,0.0,0.0,0.6458959574513777,-74698.65258764275,22.01180615880125,-6.410147157944209
0.7090397599399849,1.410358144209914,0.8459110087612464,0.2934799796057784,0.3852030678937986,-1.2833771150831383,1.4103581442099138,0.0,0.0,0.7152032296487636,-78107.81309092183,23.598131115591876,-6.410878650402983
0.7090135033758439,1.4104103733408104,0.8458439751125921,0.2935012960239893,0.385097980331629,-1.2835293601090136,1.4104103733408104,0.0,0.0,0.7876377806080501,-81334.00858982967,25.25621545851457,-6.411609028596664
0.7089872468117029,1.4104626063402042,0.8457769285554482,0.2935226188702234,0.3849929825156879,-1.2836812696799045,1.4104626063402042,0.0,0.0,0.8630541109012149,-84372.14993290087,26.9827589429706,-6.412338265685463
0.7089609902475619,1.4105148432085246,0.8457098691056116,0.2935439481411358,0.3848880744941511,-1.2838328437555937,1.4105148432085246,0.0,0.0,0.9413032121295484,-87219.09912499541,28.77437968581742,-6.413066336038882
0.7089347336834209,1.4105670839462017,0.8456427967788851,0.2935652838333779,0.3847832563150673,-1.2839840822217865,1.4105670839462017,0.0,0.0,1.0222341200146465,-89873.36325871189,30.62764960394996,-6.413793215251533
0.7089084771192797,1.4106193285536657,0.8455757115910812,0.2935866259435967,0.3846785280263636,-1.284134984987337,1.4106193285536657,0.0,0.0,1.1056952501543313,-92334.89407292087,32.539124911323654,-6.414518880171808
0.7088822205551387,1.410671577031346,0.8455086135580202,0.2936079744684354,0.3845738896758458,-1.2842855519957663,1.4106715770313465,0.0,0.0,1.1915355356381174,-94604.82423074282,34.50537210834433,-6.415243308889019
0.7088559639909977,1.410723829379673,0.8454415026955302,0.2936293294045332,0.3844693413111933,-1.2844357831172888,1.410723829379673,0.0,0.0,1.2796053858750243,-96685.2952675174,36.522989901750584,-6.415966480732708
0.7088297074268567,1.4107760855990772,0.8453743790194479,0.2936506907485246,0.3843648829799639,-1.2845856782965752,1.410776085599077,0.0,0.0,1.3697574855047334,-98579.28279794208,38.58862748585404,-6.41668837625891
0.7088034508627157,1.4108283456899882,0.845307242545618,0.2936720584970408,0.3842605147295906,-1.2847352374489662,1.4108283456899882,0.0,0.0,1.4618474513914204,-100290.41226727977,40.69899958999207,-6.417408977230034
0.7087771942985747,1.4108806096528366,0.8452400932898919,0.2936934326467087,0.3841562366073837,-1.2848844604777536,1.4108806096528366,0.0,0.0,1.5557343645489552,-101822.8491641191,42.85089867693947,-6.418128266574843
0.7087509377344335,1.4109328774880527,0.8451729312681316,0.2937148131941509,0.3840520486605302,-1.2850333472990498,1.410932877488053,0.0,0.0,1.6512811925612145,-103181.17580176929,45.04120464677244,-6.41884622837832
0.7087246811702925,1.4109851491960668,0.845105756496205,0.293736200135986,0.3839479509360927,-1.2851818978388438,1.4109851491960668,0.0,0.0,1.748355116709348,-104370.26199446619,47.26689236690935,-6.419562847843932
0.7086984246061515,1.4110374247773092,0.84503856898999,0.2937575934688285,0.3838439434810107,-1.2853301119713634,1.4110374247773092,0.0,0.0,1.8468277766754344,-105395.21754756491,49.525037322216804,-6.420278111253681
0.7086721680420105,1.4110897042322106,0.8449713687653714,0.293778993189289,0.3837400263421021,-1.2854779896714592,1.4110897042322104,0.0,0.0,1.9465754443655114,-106261.29030941147,51.812819648882275,-6.420992005920405
0.7086459114778695,1.4111419875612017,0.844904155838241,0.293800399293974,0.3836361995660542,-1.2856255308396265,1.4111419875612017,0.0,0.0,2.047479137161948,-106973.77126523377,54.12752678338952,-6.421704520175228
0.7086196549137284,1.4111942747647128,0.8448369302244995,0.2938218117794861,0.3835324631994368,-1.2857727353701704,1.411194274764713,0.0,0.0,2.1494246797410566,-107538.00239671415,56.466554937629574,-6.422415643315303
0.7085933983495873,1.411246565843175,0.8447696919400565,0.2938432306424234,0.3834288172886935,-1.2859196031937743,1.4112465658431752,0.0,0.0,2.252302722515825,-107959.29275606513,58.827409582805046,-6.423125365559871
0.7085671417854463,1.4112988607970187,0.8447024410008286,0.2938646558793804,0.3833252618801443,-1.2860661342385806,1.4112988607970187,0.0,0.0,2.3560087237895955,-108242.88199249173,61.20770510284088,-6.423833678006085
0.7085408852213053,1.4113511596266748,0.844635177422739,0.2938860874869476,0.3832217970199829,-1.286212328438282,1.4113511596266748,0.0,0.0,2.460442901801434,-108393.88858989952,63.60516375778664,-6.424540572613789
0.7085146286571643,1.4114034623325744,0.8445679012217204,0.2939075254617113,0.3831184227542806,-1.28635818567092,1.4114034623325742,0.0,0.0,2.565510162058619,-108417.33547171514,66.01761408137553,-6.425246042149572
0.7084883720930233,1.4114557689151486,0.8445006124137124,0.2939289698002538,0.3830151391289828,-1.2865037059022435,1.4114557689151488,0.0,0.0,2.6711200046272037,-108318.07837283857,68.44298881990845,-6.425950080144867
0.7084621155288822,1.411508079374828,0.8444333110146633,0.2939504204991534,0.3829119461899126,-1.2866488890010122,1.411508079374828,0.0,0.0,2.777186415418607,-108100.80459239714,70.8793225004017,-6.426652680860679
0.7084358589647411,1.4115603937120438,0.8443659970405295,0.2939718775549843,0.3828088439827697,-1.2867937349256908,1.4115603937120438,0.0,0.0,2.883627744943122,-107770.05222496399,73.32474871341336,-6.427353839268012
0.7084096024006001,1.4116127119272273,0.8442986705072738,0.2939933409643166,0.3827058325531253,-1.286938243602015,1.4116127119272277,0.0,0.0,2.9903665775137878,-107330.13029842425,75.7774971730749,-6.428053550997214
0.7083833458364591,1.4116650340208097,0.8442313314308664,0.2940148107237172,0.3826029119464268,-1.2870824149546365,1.4116650340208097,0.0,0.0,3.097329593431561,-106785.15763666011,78.23589061486952,-6.428751812298644
0.7083570892723181,1.411717359993222,0.8441639798272859,0.294036286829748,0.3825000822079987,-1.2872262488848372,1.4117173599932222,0.0,0.0,3.20444742631588,-106139.05591661406,80.69834158028401,-6.429448620018575
0.708330832708177,1.411769689844896,0.8440966157125187,0.2940577692789679,0.3823973433830384,-1.2873697453250446,1.4117696898448964,0.0,0.0,3.311654517401702,-105395.5453015305,83.1633491300178,-6.4301439715741635
0.708304576144036,1.4118220235762629,0.8440292391025597,0.2940792580679304,0.3822946955166215,-1.2875129042015154,1.4118220235762629,0.0,0.0,3.4188889683331736,-104558.12543002445,85.62949552034485,-6.430837864913096
0.708278319579895,1.411874361187754,0.8439618500134094,0.2941007531931865,0.3821921386536965,-1.2876557254436722,1.411874361187754,0.0,0.0,3.5260923937404076,-103630.06618947822,88.09544287212537,-6.4315302984767815
0.7082520630157539,1.4119267026798008,0.8438944484610779,0.2941222546512823,0.3820896728390882,-1.287798208955683,1.411926702679801,0.0,0.0,3.633209774651357,-102614.47266260894,90.55992985588017,-6.4322212711861075
0.7082258064516129,1.4119790480528354,0.843827034461581,0.2941437624387606,0.3819872981174942,-1.287940354719553,1.4119790480528351,0.0,0.0,3.740189313617495,-101514.17974493594,93.02176841674245,-6.432910782413206
0.7081995498874718,1.412031397307289,0.8437596080309422,0.2941652765521601,0.381885014533487,-1.2880821625963352,1.4120313973072889,0.0,0.0,3.8469822922602415,-100331.82627382416,95.47984054736214,-6.433598831949787
0.7081732933233308,1.4120837504435937,0.8436921691851942,0.2941867969880149,0.3817828221315174,-1.288223632552453,1.412083750443594,0.0,0.0,3.9535429318052424,-99069.8718616298,97.93309513393085,-6.434285419976268
0.7081470367591898,1.4121361074621803,0.843624717940376,0.2942083237428559,0.3816807209559075,-1.2883647644907583,1.4121361074621803,0.0,0.0,4.059828257060831,-97730.52880277456,100.38054487280975,-6.434970547052897
0.7081207801950488,1.4121884683634822,0.8435572543125338,0.2942298568132096,0.3815787110508558,-1.2885055583676075,1.4121884683634822,0.0,0.0,4.16579796417904,-96315.82512050169,102.82126327616035,-6.435654214091094
0.7080945236309077,1.4122408331479304,0.8434897783177219,0.294251396195599,0.3814767924604344,-1.288646014091935,1.4122408331479306,0.0,0.0,4.271414292466281,-94827.54275512099,105.25438176562547,-6.436336422328943
0.7080682670667666,1.412293201815957,0.8434222899720009,0.2942729418865429,0.3813749652285888,-1.288786131590009,1.412293201815957,0.0,0.0,4.37664190042809,-93267.32139500785,107.67908686221256,-6.43701717330732
0.7080420105026256,1.412345574367994,0.8433547892914408,0.2942944938825559,0.3812732293991435,-1.288925910815685,1.412345574367994,0.0,0.0,4.481447746170121,-91636.53236484942,110.09461747538494,-6.437696468862862
0.7080157539384846,1.4123979508044735,0.8432872762921163,0.2943160521801495,0.3811715850157917,-1.2890653516666677,1.4123979508044735,0.0,0.0,4.585800972234294,-89936.37637194998,112.50026228866986,-6.43837431110157
0.7079894973743436,1.412450331125828,0.8432197509901118,0.2943376167758303,0.3810700321221049,-1.2892044541089986,1.412450331125828,0.0,0.0,4.68967279488959,-88167.87137519414,114.89535725039485,-6.439050702379729
0.7079632408102026,1.4125027153324892,0.8431522134015164,0.2943591876661021,0.3809685707615248,-1.2893432180668136,1.4125027153324894,0.0,0.0,4.793036397876558,-86331.74741582248,117.27928316038593,-6.439725645286573
0.7079369842460614,1.41255510342489,0.8430846635424284,0.2943807648474641,0.3808672009773703,-1.289481643437987,1.41255510342489,0.0,0.0,4.895866830565656,-84428.60705055139,119.6514633578819,-6.440399142637206
0.7079107276819204,1.4126074954034622,0.843017101428954,0.2944023483164111,0.3807659228128366,-1.2896197301768668,1.4126074954034624,0.0,0.0,4.998140910465359,-82458.86957280918,122.01136151072018,-6.441071197450238
0.7078844711177794,1.4126598912686386,0.8429495270772047,0.2944239380694352,0.3806647363109887,-1.289757478240385,1.412659891268638,0.0,0.0,5.0998371300050085,-80422.66962308495,124.35847949661375,-6.441741812932466
0.7078582145536384,1.4127122910208516,0.8428819405032995,0.2944455341030239,0.380563641514766,-1.289894887543477,1.4127122910208516,0.0,0.0,5.2009355674864555,-78319.94554067403,126.69235538007601,-6.44241099246723
0.7078319579894974,1.4127646946605337,0.8428143417233648,0.2944671364136612,0.3804626384669833,-1.2900319580153146,1.412764694660534,0.0,0.0,5.301417802101661,-76150.46536474222,129.01256148275337,-6.443078739606181
0.7078057014253563,1.412817102188118,0.8427467307535341,0.2944887449978269,0.3803617272103281,-1.2901686895966251,1.4128171021881175,0.0,0.0,5.401266832895379,-73913.7458041651,131.31870254206768,-6.443745058052291
0.7077794448612152,1.4128695136040363,0.8426791076099488,0.2945103598519971,0.3802609077873639,-1.290305082216232,1.412869513604036,0.0,0.0,5.500467001545344,-71609.09367185317,133.6104139558944,-6.444409951646437
0.7077531882970742,1.412921928908722,0.8426114723087563,0.2945319809726438,0.3801601802405255,-1.2904411358204726,1.412921928908722,0.0,0.0,5.599003918836008,-69235.57640272757,135.88736011156126,-6.445073424360667
0.7077269317329332,1.4129743481026076,0.8425438248661116,0.2945536083562355,0.3800595446121222,-1.2905768503370283,1.4129743481026074,0.0,0.0,5.696864394684286,-66792.0262083516,138.14923279465447,-6.445735480288865
0.7077006751687922,1.4130267711861262,0.8424761652981764,0.2945752419992367,0.379959000944338,-1.2907122257111965,1.4130267711861262,0.0,0.0,5.794036371588866,-64277.020099178844,140.39574967605313,-6.446396123634388
0.7076744186046511,1.413079198159711,0.8424084936211191,0.2945968818981082,0.3798585492792277,-1.290847261865046,1.413079198159711,0.0,0.0,5.890508861365957,-61688.883080525564,142.6266528725434,-6.4470553586987975
