u,x,S_SVT,T_H,v1_target,v4_target,c2_target
0.7103642857142857,1.4077284290756251,0.99999678251635,3.217483650068158e-06,677.8179108448032,0.0,-46.462864729302325
0.7103678571428571,1.407721351613601,0.9999963208273576,3.679172642361314e-06,678.1341717115038,0.0,-46.497063105934515
0.7103714285714285,1.4077142742227406,0.9999958036512008,4.196348799085494e-06,678.4500189173583,0.0,-46.5312129949926
0.710375,1.407707196903044,0.999995225670566,4.77432943386037e-06,678.7654488184406,0.0,-46.56531414609073
0.7103785714285714,1.4077001196545105,0.999994581199358,5.418800642025032e-06,679.0804575142181,0.0,-46.599366291048625
0.7103821428571429,1.4076930424771377,0.9999938641687656,6.135831234384825e-06,679.39504083766,0.0,-46.633369143198145
0.7103857142857143,1.4076859653709253,0.9999930681135278,6.931886472155454e-06,679.7091943451188,0.0,-46.667322396660225
0.7103892857142857,1.4076788883358722,0.9999921861584342,7.813841565796069e-06,680.0229133067137,0.0,-46.70122572566963
0.7103928571428572,1.4076718113719773,0.9999912110050984,8.788994901561151e-06,680.3361926966891,0.0,-46.73507878388973
0.7103964285714285,1.4076647344792397,0.9999901349190392,9.865080960843913e-06,680.6490271839871,0.0,-46.76888120374235
0.7103999999999999,1.4076576576576578,0.999988949717101,1.1050282899028325e-05,680.9614111230815,0.0,-46.802632595756286
0.7104035714285714,1.407650580907231,0.9999876467552486,1.2353244751364238e-05,681.2733385449335,0.0,-46.836332547919525
0.7104071428571428,1.407643504227958,0.9999862169167638,1.3783083236167269e-05,681.5848031483405,0.0,-46.869980625062695
0.7104107142857142,1.4076364276198376,0.9999846506008738,1.5349399126177084e-05,681.89579829145,0.0,-46.90357636824908
0.7104142857142857,1.4076293510828692,0.9999829377118388,1.706228816135678e-05,682.2063169835978,0.0,-46.937119294187106
0.7104178571428571,1.4076222746170517,0.999981067648522,1.8932351478009326e-05,682.5163518775064,0.0,-46.970608894668985
0.7104214285714285,1.4076151982223832,0.999979029294469,2.097070553097968e-05,682.8258952617831,0.0,-47.00404463602799
0.710425,1.4076081218988634,0.9999768110085124,2.318899148760509e-05,683.1349390536644,0.0,-47.03742595860829
0.7104285714285714,1.4076010456464911,0.999974400615926,2.5599384073989907e-05,683.4434747922973,0.0,-47.070752276277915
0.7104321428571428,1.407593969465265,0.999971785400144,2.821459985610174e-05,683.7514936322825,0.0,-47.10402297595509
0.7104357142857143,1.4075868933551845,0.99996895209506,3.104790494010923e-05,684.0589863375853,0.0,-47.137237417158474
0.7104392857142857,1.407579817316248,0.9999658868779218,3.411312207829009e-05,684.3659432759467,0.0,-47.1703949315956
0.7104428571428572,1.407572741348455,0.9999625753628312,3.7424637168730605e-05,684.6723544135432,0.0,-47.203494822762025
0.7104464285714286,1.4075656654518034,0.9999590025948611,4.099740513890102e-05,684.978209310265,0.0,-47.236536365590446
0.7104499999999999,1.4075585896262934,0.9999551530447952,4.4846955204896e-05,685.2834971151391,0.0,-47.26951880609906
0.7104535714285714,1.407551513871923,0.9999510106044992,4.898939550077651e-05,685.5882065625084,0.0,-47.30244136110444
0.7104571428571428,1.4075444381886917,0.9999465585829284,5.344141707163912e-05,685.8923259683125,0.0,-47.3353032179285
0.7104607142857142,1.407537362576598,0.99994177970277,5.822029722993238e-05,686.19584322707,0.0,-47.368103534163886
0.7104642857142857,1.4075302870356408,0.999936656097728,6.334390227200855e-05,686.4987458091031,0.0,-47.400841437448854
0.7104678571428571,1.4075232115658194,0.999931169310444,6.883068955594016e-05,686.8010207583064,0.0,-47.43351602528323
0.7104714285714285,1.407516136167133,0.9999253002910576,7.469970894232066e-05,687.1026546903222,0.0,-47.46612636487157
0.710475,1.4075090608395793,0.9999190293963988,8.097060360132096e-05,687.4036337911984,0.0,-47.49867149300133
0.7104785714285714,1.4075019855831583,0.9999123363898094,8.766361019064365e-05,687.7039438163096,0.0,-47.53115041593262
0.7104821428571428,1.407494910397869,0.9999052004415896,9.479955841031256e-05,688.0035700899473,0.0,-47.563562109343415
0.7104857142857143,1.4074878352837092,0.9998976001300586,0.0001023998699414,688.3024975052143,0.0,-47.595905518291175
0.7104892857142857,1.4074807602406791,0.9998895134432224,0.0001104865567774,688.6007105242545,0.0,-47.628179557194464
0.7104928571428571,1.4074736852687773,0.9998809177810434,0.0001190822189566,688.8981931791133,0.0,-47.66038310986639
0.7104964285714286,1.4074666103680022,0.9998717899582926,0.0001282100417074,689.1949290728438,0.0,-47.692515029559196
0.7104999999999999,1.4074595355383537,0.999862106207984,0.0001378937920161,689.4909013810332,0.0,-47.72457413903834
0.7105035714285713,1.407452460779829,0.9998518421853676,0.0001481578146324,689.7860928538835,0.0,-47.75655923070164
0.7105071428571428,1.4074453860924292,0.99984097297248,0.0001590270275201,690.0804858183461,0.0,-47.78846906668933
0.7105107142857142,1.4074383114761515,0.9998294730832268,0.0001705269167732,690.3740621811174,0.0,-47.820302379072615
0.7105142857142857,1.4074312369309958,0.9998173164689927,0.0001826835310072,690.6668034315194,0.0,-47.85205787001588
0.7105178571428571,1.4074241624569606,0.9998044765247572,0.0001955234752426,690.9586906451191,0.0,-47.883734212005
0.7105214285714285,1.4074170880540449,0.9997909260957047,0.000209073904295,691.2497044874688,0.0,-47.91533004807556
0.710525,1.4074100137222476,0.9997766374843112,0.0002233625156888,691.5398252183118,0.0,-47.94684399207838
0.7105285714285714,1.407402939461568,0.9997615824578908,0.0002384175421091,691.8290326960667,0.0,-47.97827462896295
0.7105321428571428,1.4073958652720044,0.999745732256589,0.0002542677434109,692.1173063826826,0.0,-48.00962051508887
0.7105357142857143,1.4073887911535563,0.9997290576017994,0.0002709423982005,692.4046253487392,0.0,-48.040880178552406
0.7105392857142857,1.4073817171062222,0.9997115287049936,0.0002884712950064,692.6909682789259,0.0,-48.07205211954288
0.7105428571428571,1.4073746431300012,0.9996931152769412,0.0003068847230586,692.9763134777347,0.0,-48.103134810711694
0.7105464285714286,1.4073675692248924,0.9996737865373077,0.0003262134626923,693.2606388754901,0.0,-48.134126697567595
0.71055,1.4073604953908945,0.9996535112246068,0.0003464887753931,693.5439220346445,0.0,-48.165026198891105
0.7105535714285713,1.4073534216280066,0.9996322576064968,0.0003677423935031,693.8261401562758,0.0,-48.19583170716162
0.7105571428571428,1.4073463479362274,0.9996099934903936,0.0003900065096064,694.1072700869016,0.0,-48.22654158901009
0.7105607142857142,1.4073392743155555,0.9995866862343964,0.0004133137656035,694.3872883254743,0.0,-48.25715418568294
0.7105642857142856,1.407332200765991,0.9995623027584952,0.0004376972415049,694.6661710305576,0.0,-48.287667813518055
0.7105678571428571,1.4073251272875318,0.9995368095560492,0.0004631904439508,694.9438940279082,0.0,-48.31808076445706
0.7105714285714285,1.407318053880177,0.9995101727055208,0.0004898272944792,695.2204328179881,0.0,-48.348391306543476
0.710575,1.4073109805439257,0.9994823578824432,0.0005176421175567,695.4957625838493,0.0,-48.37859768445464
0.7105785714285714,1.407303907278777,0.9994533303716086,0.0005466696283915,695.7698581991093,0.0,-48.40869812003773
0.7105821428571428,1.4072968340847294,0.9994230550794572,0.0005769449205427,696.0426942361762,0.0,-48.43869081286709
0.7105857142857143,1.407289760961782,0.999391496546656,0.000608503453344,696.3142449745078,0.0,-48.46857394080026
0.7105892857142857,1.4072826879099338,0.9993586189608432,0.0006413810391566,696.5844844091118,0.0,-48.49834566055571
0.7105928571428571,1.4072756149291838,0.9993243861695316,0.0006756138304684,696.8533862591275,0.0,-48.528004108294795
0.7105964285714286,1.4072685420195308,0.9992887616931472,0.0007112383068529,697.1209239765697,0.0,-48.55754740021797
0.7106,1.4072614691809735,0.9992517087381942,0.0007482912618057,697.3870707551323,0.0,-48.58697363316378
0.7106035714285714,1.4072543964135116,0.9992131902105288,0.0007868097894713,697.6517995391017,0.0,-48.616280885216824
0.7106071428571428,1.4072473237171437,0.9991731687287264,0.0008268312712735,697.9150830324411,0.0,-48.64546721633181
0.7106107142857142,1.4072402510918678,0.9991316066375276,0.0008683933624725,698.1768937078839,0.0,-48.674530668956194
0.7106142857142856,1.407233178537684,0.999088466021358,0.0009115339786421,698.4372038160011,0.0,-48.703469268648384
0.7106178571428571,1.4072261060545903,0.9990437087178936,0.0009562912821064,698.695985394591,0.0,-48.73228102472927
0.7106214285714285,1.4072190336425865,0.9989972963316706,0.0010027036683293,698.9532102778444,0.0,-48.76096393090815
0.710625,1.4072119613016711,0.9989491902477216,0.0010508097522783,699.2088501057673,0.0,-48.78951596593628
0.7106285714285714,1.4072048890318432,0.9988993516452288,0.0011006483547712,699.4628763335088,0.0,-48.81793509424914
0.7106321428571428,1.4071978168331014,0.9988477415111792,0.0011522584888207,699.7152602407662,0.0,-48.846219266617304
0.7106357142857143,1.4071907447054448,0.9987943206540142,0.0012056793459857,699.9659729412044,0.0,-48.87436642079889
0.7106392857142857,1.4071836726488725,0.9987390497172588,0.001260950282741,700.2149853918751,0.0,-48.90237448219257
0.7106428571428571,1.4071766006633832,0.9986818891931228,0.0013181108068771,700.4622684026684,0.0,-48.930241364494684
0.7106464285714286,1.407169528748976,0.9986227994360612,0.0013772005639388,700.7077926457332,0.0,-48.95796497035428
0.71065,1.4071624569056498,0.998561740676286,0.0014382593237138,700.9515286648975,0.0,-48.98554319202915
0.7106535714285714,1.407155385133403,0.9984986730332202,0.0015013269667798,701.193446885079,0.0,-49.01297391204267
0.7106571428571429,1.4071483134322358,0.99843355652888,0.0015664434711198,701.433517621609,0.0,-49.04025500383294
0.7106607142857142,1.407141241802146,0.998366351101188,0.0016336488988119,701.671711089691,0.0,-49.067384332418314
0.7106642857142856,1.4071341702431328,0.9982970166171856,0.0017029833828144,701.9079974136156,0.0,-49.09435975503943
0.7106678571428571,1.4071270987551951,0.998225512886176,0.0017744871138239,702.1423466360553,0.0,-49.12117912181181
0.7106714285714285,1.4071200273383322,0.9981517996727464,0.0018482003272536,702.3747287272934,0.0,-49.14784027637402
0.710675,1.4071129559925424,0.99807583670969,0.00192416329031,702.6051135944156,0.0,-49.17434105653518
0.7106785714285714,1.407105884717825,0.9979975837108136,0.0020024162891865,702.8334710903598,0.0,-49.200679294909776
0.7106821428571428,1.407098813514179,0.9979170003836224,0.0020829996163775,703.0597710230161,0.0,-49.22685281956115
0.7106857142857143,1.4070917423816034,0.9978340464418788,0.0021659535581213,703.2839831641865,0.0,-49.25285945463347
0.7106892857142857,1.4070846713200966,0.9977486816180248,0.0022513183819752,703.5060772584986,0.0,-49.27869702098211
0.7106928571428571,1.407077600329658,0.9976608656754692,0.0023391343245309,703.7260230322097,0.0,-49.30436333679591
0.7106964285714286,1.4070705294102868,0.997570558420727,0.002429441579273,703.9437902019527,0.0,-49.32985621821712
0.7107,1.4070634585619812,0.9974777197154124,0.0025222802845877,704.1593484834796,0.0,-49.3551734799648
0.7107035714285714,1.4070563877847404,0.9973823094880752,0.0026176905119248,704.3726676001288,0.0,-49.38031293593293
0.7107071428571429,1.4070493170785636,0.9972842877458816,0.0027157122541184,704.5837172913443,0.0,-49.40527239979784
0.7107107142857142,1.4070422464434496,0.9971836145861338,0.0028163854138661,704.7924673210985,0.0,-49.430049685619856
0.7107142857142856,1.407035175879397,0.9970802502076092,0.0029197497923908,704.9988874861382,0.0,-49.45464260843056
0.7107178571428571,1.407028105386405,0.99697415492176,0.00302584507824,705.2029476241937,0.0,-49.479048984819606
0.7107214285714285,1.407021034964473,0.9968652891637096,0.0031347108362904,705.4046176220355,0.0,-49.503266633510954
0.7107249999999999,1.4070139646135988,0.9967536135030888,0.0032463864969111,705.6038674235157,0.0,-49.52729337594108
0.7107285714285714,1.4070068943337823,0.9966390886546898,0.0033609113453102,705.8006670373394,0.0,-49.55112703681359
0.7107321428571428,1.406999824125022,0.996521675488938,0.003478324511062,705.9949865449172,0.0,-49.574765444666795
0.7107357142857142,1.406992753987317,0.9964013350421828,0.0035986649578172,706.1867961079224,0.0,-49.59820643241484
0.7107392857142857,1.4069856839206665,0.9962780285268004,0.0037219714731995,706.376065975898,0.0,-49.6214478378986
0.7107428571428571,1.4069786139250684,0.9961517173411109,0.0038482826588891,706.5627664936507,0.0,-49.64448750441901
0.7107464285714286,1.4069715440005226,0.9960223630791044,0.0039776369208956,706.7468681084663,0.0,-49.66732328125602
0.71075,1.4069644741470275,0.9958899275399788,0.0041100724600212,706.9283413773946,0.0,-49.689953024200115
0.7107535714285714,1.406957404364583,0.995754372737484,0.0042456272625159,707.1071569742,0.0,-49.71237459605279
0.7107571428571429,1.4069503346531866,0.9956156609090744,0.0043843390909256,707.2832856964181,0.0,-49.73458586714363
0.7107607142857143,1.4069432650128384,0.995473754524866,0.004526245475134,707.4566984720068,0.0,-49.75658471580903
0.7107642857142856,1.4069361954435369,0.9953286162964056,0.0046713837035943,707.6273663661519,0.0,-49.77836902889231
0.7107678571428571,1.4069291259452807,0.995180209185221,0.004819790814779,707.795260587768,0.0,-49.79993670221666
0.7107714285714285,1.4069220565180691,0.99502849641122,0.0049715035887799,707.960352495927,0.0,-49.82128564105505
0.7107749999999999,1.4069149871619009,0.9948734414608512,0.0051265585391488,708.1226136061779,0.0,-49.84241376059366
0.7107785714285714,1.4069079178767752,0.994715008095088,0.005284991904912,708.2820155967055,0.0,-49.86331898638353
0.7107821428571428,1.4069008486626906,0.9945531603572152,0.0054468396427846,708.4385303144052,0.0,-49.88399925478795
0.7107857142857142,1.4068937795196463,0.9943878625804188,0.0056121374195813,708.5921297807688,0.0,-49.904452513414846
0.7107892857142857,1.4068867104476412,0.9942190793951784,0.0057809206048217,708.7427861977003,0.0,-49.92467672154678
0.7107928571428571,1.4068796414466742,0.9940467757364684,0.0059532242635317,708.8904719531714,0.0,-49.94466985055889
0.7107964285714286,1.4068725725167444,0.9938709168507612,0.0061290831492386,709.0351596267478,0.0,-49.964429884327885
0.7108,1.4068655036578503,0.9936914683028396,0.0063085316971603,709.1768219950203,0.0,-49.983954819636175
0.7108035714285714,1.4068584348699913,0.993508395982412,0.006491604017588,709.3154320368478,0.0,-50.00324266656077
0.7108071428571429,1.406851366153166,0.993321666110539,0.006678333889461,709.4509629385333,0.0,-50.022291448859896
0.7108107142857143,1.4068442975073734,0.9931312452458674,0.0068687547541326,709.5833880988447,0.0,-50.041099204348164
0.7108142857142857,1.4068372289326123,0.9929371002906728,0.0070628997093272,709.712681133884,0.0,-50.05966398526031
0.7108178571428571,1.4068301604288824,0.9927391984967204,0.0072608015032794,709.8388158818573,0.0,-50.07798385860932
0.7108214285714285,1.4068230919961815,0.9925375074709066,0.0074624925290933,709.9617664077824,0.0,-50.096056906543154
0.7108249999999999,1.4068160236345093,0.992331995180774,0.007668004819226,710.0815070078844,0.0,-50.11388122667186
0.7108285714285714,1.4068089553438643,0.9921226299597814,0.0078773700402186,710.1980122140923,0.0,-50.13145493241146
0.7108321428571428,1.4068018871242458,0.9919093805124194,0.0080906194875806,710.3112567982224,0.0,-50.1487761532986
0.7108357142857142,1.4067948189756525,0.991692215919137,0.0083077840808629,710.4212157761746,0.0,-50.16584303531132
0.7108392857142857,1.4067877508980833,0.9914711056410876,0.0085288943589123,710.5278644119127,0.0,-50.182653741171535
0.7108428571428571,1.4067806828915372,0.9912460195246952,0.0087539804753046,710.6311782213565,0.0,-50.19920645064265
0.7108464285714285,1.4067736149560133,0.9910169278060428,0.0089830721939571,710.7311329761675,0.0,-50.2154993608204
0.71085,1.4067665470915105,0.9907838011150844,0.0092161988849156,710.827704707379,0.0,-50.231530686411816
0.7108535714285714,1.4067594792980271,0.9905466104796824,0.0094533895203174,710.9208697089647,0.0,-50.24729866001179
0.7108571428571429,1.4067524115755627,0.9903053273294744,0.0096946726705256,711.0106045411652,0.0,-50.262801532358594
0.7108607142857143,1.4067453439241162,0.9900599234995644,0.0099400765004356,711.0968860338485,0.0,-50.27803757259722
0.7108642857142857,1.4067382763436862,0.9898103712340506,0.0101896287659494,711.1796912896676,0.0,-50.293005068525446
0.7108678571428572,1.406731208834272,0.9895566431893822,0.0104433568106178,711.2589976870808,0.0,-50.307702326829585
0.7108714285714285,1.4067241413958724,0.9892987124375604,0.0107012875624395,711.334782883346,0.0,-50.3221276733216
0.7108749999999999,1.4067170740284862,0.9890365524691366,0.0109634475308634,711.4070248172891,0.0,-50.336279453157225
0.7108785714285714,1.4067100067321123,0.9887701371961276,0.0112298628038723,711.4757017120595,0.0,-50.35015603105466
