u,x,f2FF,f2XF,f2XX,v1_target,v4_target,c2_target
0.7138678571428572,1.4008194793954465,-3378.00372996131,0.0,6.805813947050107,35.225116124707114,0.0,-2.730719264713308
0.7138714285714285,1.4008124712333154,-3434.340578861496,0.0,6.720865826990788,34.73169672017639,0.0,-2.6951082054186952
0.7138749999999999,1.4008054631413065,-3491.93378050447,0.0,6.636355574134987,34.24236137850862,0.0,-2.659797123798658
0.7138785714285714,1.400798455119418,-3550.8181242393107,0.0,6.552288946273493,33.75711292125411,0.0,-2.624786152769239
0.7138821428571428,1.40079144716765,-3611.0291889486793,0.0,6.4686705818147265,33.27595388186456,0.0,-2.59007540396925
0.7138857142857142,1.4007844392860005,-3672.6037129950314,0.0,6.385504735800222,32.798886503028264,0.0,-2.555664967580524
0.7138892857142857,1.4007774314744683,-3735.5796376714366,0.0,6.302795716066075,32.32591273401965,0.0,-2.52155491214967
0.7138928571428571,1.4007704237330532,-3799.996152489642,0.0,6.220547833286231,31.857034228072884,0.0,-2.487745284411702
0.7138964285714285,1.4007634160617537,-3865.893742392206,0.0,6.138765180187837,31.392252339780633,0.0,-2.454236109115614
0.7139,1.4007564084605688,-3933.3145411655946,0.0,6.057451558643671,30.931568122523444,0.0,-2.4210273888524974
0.7139035714285714,1.4007494009294974,-4002.302465391198,0.0,5.976612338641891,30.474982325927538,0.0,-2.38811910388588
0.7139071428571429,1.4007423934685383,-4072.902240113538,0.0,5.896252333088407,30.02249539335223,0.0,-2.3555112119844326
0.7139107142857143,1.4007353860776908,-4145.160071693639,0.0,5.816375407478606,29.574107459410786,0.0,-2.3232036482572904
0.7139142857142857,1.4007283787569536,-4219.12373091894,0.0,5.736985607755389,29.12981834752106,0.0,-2.291196324991743
0.7139178571428572,1.4007213715063258,-4294.8426138608465,0.0,5.6580868525703565,28.68962756749331,0.0,-2.259489131493825
0.7139214285714285,1.4007143643258064,-4372.367805399254,0.0,5.579683177976516,28.25353431316494,0.0,-2.228081933932482
0.7139249999999999,1.400707357215394,-4451.752228415677,0.0,5.501777781026427,27.821537460003764,0.0,-2.196974575181732
0.7139285714285714,1.4007003501750876,-4533.051283882587,0.0,5.4243751774575255,27.39363556288571,0.0,-2.1661668746755334
0.7139321428571428,1.4006933432048865,-4616.3218416696045,0.0,5.34748018938629,26.969826853774936,0.0,-2.1356586282559213
0.7139357142857142,1.4006863363047894,-4701.622611390698,0.0,5.271096590711909,26.55010923951195,0.0,-2.1054496080290437
0.7139392857142857,1.4006793294747957,-4789.014364496364,0.0,5.195228175799085,26.134480299630276,0.0,-2.0755395622235264
0.7139428571428571,1.4006723227149032,-4878.560017416445,0.0,5.119878634902583,25.722937284215188,0.0,-2.0459282150520113
0.7139464285714285,1.400665316025112,-4970.324718466514,0.0,5.045051760818901,25.315477111807837,0.0,-2.0166152665762977
0.71395,1.4006583094054206,-5064.375938359037,0.0,4.970750718418165,24.9120963673528,0.0,-1.987600392575625
0.7139535714285714,1.400651302855828,-5160.783554879741,0.0,4.896978648806239,24.512791300195317,0.0,-1.958883244418873
0.7139571428571428,1.400644296376333,-5259.620214518793,0.0,4.823739811535023,24.117557822122727,0.0,-1.9304634489400874
0.7139607142857143,1.400637289966935,-5360.961312961357,0.0,4.751038181141572,23.72639150546044,0.0,-1.9023406083181666
0.7139642857142857,1.4006302836276323,-5464.885001294503,0.0,4.678877313619452,23.339287581214112,0.0,-1.87451429995998
0.7139678571428572,1.4006232773584244,-5571.47230150306,0.0,4.607260766856068,22.956240937267886,0.0,-1.8469840763878385
0.7139714285714286,1.40061627115931,-5680.807227416292,0.0,4.536192021351154,22.57724611663369,0.0,-1.8197494651307036
0.7139749999999999,1.4006092650302884,-5792.976911385984,0.0,4.465674398660955,22.202297315769176,0.0,-1.7928099686206043
0.7139785714285714,1.4006022589713578,-5908.071486658421,0.0,4.395710441277496,21.831388382893252,0.0,-1.766165064089023
0.7139821428571428,1.4005952529825176,-6026.183994388943,0.0,4.326303157840514,21.464512816476518,0.0,-1.7398142034760655
0.7139857142857142,1.400588247063767,-6147.411584947063,0.0,4.257456215405377,21.101663763675106,0.0,-1.7137568133357215
0.7139892857142857,1.4005812412151044,-6271.855125573858,0.0,4.189172550863847,20.742834018882395,0.0,-1.6879922947497676
0.7139928571428571,1.4005742354365291,-6399.619324431253,0.0,4.1214551694302015,20.388016022333726,0.0,-1.6625200232456854
0.7139964285714285,1.40056722972804,-6530.812898198825,0.0,4.054306925489435,20.037201858773944,0.0,-1.6373393487192252
0.714,1.400560224089636,-6665.548747897877,0.0,3.9877307156696467,19.69038325619045,0.0,-1.6124495953618678
0.7140035714285714,1.400553218521316,-6803.9441187606035,0.0,3.9217287096914704,19.347551584613537,0.0,-1.5878500615932751
0.7140071428571428,1.400546213023079,-6946.1205013634535,0.0,3.8563032977662077,19.008697854987044,0.0,-1.5635400199989373
0.7140107142857143,1.400539207594924,-7092.204181500295,0.0,3.7914574737335944,18.673812718105523,0.0,-1.539518717272777
0.7140142857142857,1.40053220223685,-7242.326460813401,0.0,3.7271936166282438,18.342886463627426,0.0,-1.5157853741653513
0.7140178571428571,1.400525196948856,-7396.62382415963,0.0,3.663514026739447,18.015909019158343,0.0,-1.4923391854371995
0.7140214285714286,1.4005181917309404,-7555.2381738815475,0.0,3.6004208975095287,17.692869949411442,0.0,-1.4691793198179337
0.714025,1.4005111865831028,-7718.317075985288,0.0,3.537916434177199,17.37375845544317,0.0,-1.4463049199708395
0.7140285714285713,1.400504181505342,-7886.014018912731,0.0,3.4760024132708205,17.058563373976988,0.0,-1.4237151024639063
