u,x,phi,f,h,A0prime,phiprime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,selected_member,construction,T_H,S_SVT,JA,metric_residual_14,metric_residual_15,region
0.7135785714285714,1.4013873734997648,0.8572912417904553,0.2898945017433384,0.4046707582404223,0.1501327194551753,-1.252117651527111,0.1137905592771398,-4.2870514181949,-0.1687537101063686,0.1712540719199424,6945.445208439074,0.8711648090188666,-127.98754248368233,-0.211596794882054,0.7051639387475201,0.2953730940499561,-0.785048064516349,26.253153287016893,1.164242226005154,-0.5907461880999123,-0.9699834784074124,-6.564641253319358,58.24647861943884,1.8659001736978056,-2.228206323834681,63.69926521662086,0.2953730940499561,1.326186023324199,70.45487723256727,0.5664342483841138,30.532909089274515,-3.697277748482145,34.61283062083429,251.94637749499185,88.03409956656145,13.216798772715538,-17.51525876513912,0.0,-677.2107494170414,3.0672889407364856,0.49606848555990174,-3.1870034341023423,1.3044981540928748,-0.4700385034908345,-1.5336444703682428,-3.789857406640379,112.26640528239504,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8928685085264895,0.1071314914735105,-4.184807042563171e-17,6.245004513516506e-17,2.914335439641036e-16,inner_same_action_SVT_H
0.7135821428571428,1.4013803596542596,0.8573000238505977,0.2898917602746504,0.4046870560283171,0.148763038949879,-1.25208925241538,0.1139184347865456,-4.266874262700116,-0.1686777653803167,0.1712567106782339,7008.002883439039,0.8634940970647079,-126.91108413615915,-0.2115915335626717,0.6957097783600013,0.2953804386352465,-0.7859377179109944,26.109722350536508,1.1637292837902673,-0.5907608772704929,-0.9710436008297292,-6.506745648025841,57.73714320688057,1.8515247362864535,-2.209743783584114,63.16621233302607,0.2953804386352465,1.316226639309479,69.82682716529237,0.5622441404159065,30.32896060309881,-3.662209395836259,34.29722487916967,249.74564820848644,87.24016718529029,12.97811238897929,-17.238894228028688,0.0,-671.2938774239474,3.040417834955664,0.48266585970440823,-3.159021389431235,1.3058942752248155,-0.4674151507517211,-1.520208917477832,-3.7565049211049106,111.275784225569,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8938453518882047,0.1061546481117953,2.927104663244908e-17,1.3877787807814454e-16,-2.6367796834847473e-16,inner_same_action_SVT_H
0.7135857142857143,1.4013733458789617,0.8573088056238083,0.2898890189344192,0.4047033552885754,0.1473988474082168,-1.2520608989596698,0.1140458205400608,-4.246767032239818,-0.1686021315200919,0.1712593496770734,7070.477146620471,0.8558502517181078,-125.83758499681298,-0.2115862722016411,0.6862880196730814,0.2953877836440778,-0.786824008883928,25.966783773056875,1.1632184760850757,-0.5907755672881556,-0.9720994811153876,-6.449086917358421,57.22953283250367,1.8371875813148637,-2.191350534705418,62.63461307091553,0.2953877836440778,1.3062917267398657,69.19951519998023,0.558068333463971,30.12571509787591,-3.6273015549954883,33.98288146004208,247.54831739444563,86.44939793372535,12.7425416145654,-16.965774878648684,0.0,-665.3969703675396,3.0136389253460614,0.4695589867595447,-3.131136246116865,1.3072846827937277,-0.4648009270919795,-1.506819462673031,-3.723269014161217,110.2866877865344,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8948182881873166,0.1051817118126834,-2.416945461487768e-18,1.873501354054952e-16,1.8041124150158796e-16,inner_same_action_SVT_H
0.7135892857142857,1.4013663321738696,0.8573175871103159,0.2898862777225681,0.4047196560230139,0.1460401720315817,-1.2520325496844713,0.1141727140140688,-4.226730271854882,-0.1685268100852569,0.1712619889163023,7132.851389873234,0.8482334715618688,-124.76708268076499,-0.2115810107991757,0.6768989107259131,0.2953951290761959,-0.7877069199285122,25.8243414115676,1.1627098137107037,-0.590790258152392,-0.9731510981832616,-6.391666254582519,56.72366050293762,1.822889216531687,-2.173026996180374,62.104486124127355,0.2953951290761959,1.2963816585855124,68.57340290276481,0.5539069385865936,29.923177954210484,-3.592554670053122,33.669806653779204,245.35576936608555,85.66180846250882,12.510065244401188,-16.695880504046713,0.0,-659.5201800259217,2.986952921262409,0.4567430201046652,-3.1033487335231613,1.308669348504253,-0.4621959009407466,-1.4934764606312048,-3.6901505484237704,109.29990183040633,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8957872979543922,0.1042127020456078,-1.676308466365374e-17,-6.938893903907228e-18,2.3592239273284576e-16,inner_same_action_SVT_H
0.7135928571428571,1.4013593185389828,0.8573263683099871,0.2898835366391347,0.4047359582307203,0.1446870399289911,-1.252004174179158,0.1142991126929879,-4.206764458492907,-0.1684518026300861,0.1712646283956965,7195.113640183081,0.8406439292508536,-123.69960769880832,-0.2115757493555615,0.6675426691199025,0.2954024749312463,-0.7885864335928923,25.68239865299304,1.1622033074523477,-0.5908049498624925,-0.9741984310235572,-6.334484847555049,56.21953920504662,1.808630039185388,-2.154773561171471,61.57584662731043,0.2954024749312463,1.286496722637935,67.94858803445179,0.5497600538335241,29.721353888744957,-3.557969305389737,33.35800672953679,243.16828224473232,84.87741535911258,12.28066198513348,-16.429190681253598,0.0,-653.6636579510292,2.960360445203483,0.44421315774936265,-3.0756594940785065,1.3100482473566455,-0.4596001321043109,-1.4801802226017415,-3.657150279091246,108.3154779253875,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8967523617855285,0.1032476382144714,-7.117791282974653e-18,1.3877787807814454e-16,2.6367796834847473e-16,inner_same_action_SVT_H
0.7135964285714286,1.4013523049743002,0.8573351492226879,0.2898807956841562,0.4047522619107819,0.1433394781132513,-1.2519757805849423,0.1144250140696208,-4.186870069569388,-0.1683771107034529,0.171267268115032,7257.258418542649,0.8330817975787752,-122.63519067524648,-0.2115704878710841,0.6582195126373304,0.2954098212088742,-0.7894625324824146,25.54095888743981,1.1616989680583445,-0.5908196424177484,-0.9752414587007832,-6.277543878557545,55.717181904373845,1.7944104485764414,-2.136590622258584,61.04870981055383,0.2954098212088742,1.276637208398726,67.32516605294522,0.5456277773323516,29.520247622140698,-3.523546114257324,33.04748793441387,240.98612849846688,84.09623514555287,12.054310457052807,-16.165684901668474,0.0,-647.827555450523,2.93386212019758,0.4319646424822642,-3.0480691706476604,1.31142135434889,-0.4570136804358736,-1.46693106009879,-3.624268961891905,107.333467554843,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8977134603450914,0.1022865396549086,-2.5856138578036866e-17,-6.938893903907228e-18,-1.3877787807814457e-17,inner_same_action_SVT_H
0.7136,1.4013452914798206,0.8573439298482852,0.2898780548576699,0.4047685670622866,0.1419975134970833,-1.2519473668389511,0.1145504156455085,-4.167047582892264,-0.1683027358486092,0.1712699080740848,7319.277839853718,0.8255472494501074,-121.5738623428162,-0.2115652263460291,0.6489296592069191,0.2954171679087256,-0.79033519926207,25.400025507665383,1.161196806238643,-0.5908343358174513,-0.9762801603567542,-6.220844524127921,55.21660154356406,1.7802308459883287,-2.118478571380119,60.52309094976512,0.2954171679087256,1.2668034070294178,66.70323013110432,0.541510207273244,29.31986387833046,-3.4892857185355215,32.738256492558975,238.80957498125505,83.31828427608326,11.830989196046957,-15.905342572874599,0.0,-642.0120235694361,2.907458569704205,0.41999276201238117,-3.0205784064303822,1.3127886444817551,-0.4544366058259538,-1.4537292848521024,-3.591507352962019,106.35392210989232,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8986705743684813,0.1013294256315187,1.8628877625997457e-17,6.938893903907227e-17,3.191891195797325e-16,inner_same_action_SVT_H
0.7136035714285714,1.401338278055543,0.8573527101866454,0.2898753141597132,0.4047848736843218,0.140661172889215,-1.2519189330715623,0.1146753149312872,-4.147297476585647,-0.1682286796029624,0.1712725482726311,7381.165025099941,0.8180404578516957,-120.51565353754674,-0.2115599647806817,0.6396733268690294,0.2954245150304461,-0.7912044166589585,25.259601908540887,1.160696832663268,-0.5908490300608924,-0.9773145152136185,-6.164387954891084,54.71781104076672,1.7660916346176545,-2.100437799773597,59.99900537601325,0.2954245150304461,1.2569956113007017,66.08287117456294,0.537407441893523,29.12020738376267,-3.4551887390240035,32.430318604268535,236.638882971824,82.54357913486878,11.610676655584378,-15.648143020483431,0.0,-636.217213071586,2.881150417514698,0.40829284910298175,-2.993187844858974,1.314150092763887,-0.4518689681926922,-1.440575208757349,-3.55886620872302,105.37689288151194,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.8996236846649244,0.1003763153350756,-2.53742774210514e-17,9.714451465470121e-17,1.3877787807814454e-16,inner_same_action_SVT_H
0.7136071428571428,1.4013312647014666,0.8573614902376343,0.2898725735903235,0.4048011817759747,0.1393304829904757,-1.2518904806785365,0.1147997094470451,-4.127620229013302,-0.1681549434978523,0.1712751887104471,7442.912309225678,0.8105615958242846,-119.46059519358714,-0.2115547031753276,0.6304507337407437,0.295431862573682,-0.7920701674647536,25.11969148651206,1.1601990579607784,-0.590863725147364,-0.978344502576884,-6.108175335389676,54.220823288040414,1.751993219503827,-2.0824686979161644,59.47646847201889,0.295431862573682,1.2472141155412846,65.46417783976027,0.5333195794621901,28.921282866643345,-3.4212557929807055,32.12368044508596,234.47430821304556,81.77213603366239,11.393351208733062,-15.394065490013837,0.0,-630.4432744210078,2.85493828765254,0.3968602816982244,-2.9658981294954985,1.3155056742169122,-0.449310827472125,-1.42746914382627,-3.5263462857582786,104.40243105262348,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9005727721202609,0.0994272278797391,6.854960597816391e-18,-1.0408340855860844e-16,-4.85722573273506e-16,inner_same_action_SVT_H
0.7136107142857142,1.40132425141759,0.8573702700012708,0.2898698331494904,0.4048174913374753,0.1380054703896483,-1.2518620687437283,0.1149235967227016,-4.1080163332234,-0.1680815290583563,0.1712778293873347,7504.519502524345,0.8031108419422874,-118.40871988387069,-0.211549441530224,0.6212621044661899,0.2954392105381181,-0.792932434538323,24.9802977393348,1.1597034927168586,-0.5908784210762364,-0.9793701018386342,-6.052207823904859,53.725651149659406,1.7379360314800738,-2.0645716606824425,58.95549649876732,0.2954392105381181,1.2374592341989,64.8469772388429,0.529246721036022,28.723095197495915,-3.387487605442894,31.818348164844625,232.3152809965474,81.00397120934123,11.178991150174664,-15.143089174704366,0.0,-624.6903577622446,2.8288228227832306,0.38569048304039244,-2.938709922444989,1.3168553619126908,-0.4467622454449269,-1.4144114113916153,-3.4939483635416684,103.43028386192424,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.901517817699907,0.0984821823000929,1.1316566327391349e-17,-1.0408340855860844e-16,1.6653345369377348e-16,inner_same_action_SVT_H
0.7136142857142856,1.401317238203912,0.8573790494779479,0.2898670928370858,0.4048338023718779,0.1366861615596997,-1.2518336850706735,0.1150469742983509,-4.088486334718922,-0.1680084378031313,0.1712804703031569,7565.980440986398,0.7956883946772186,-117.36006580278995,-0.2115441798455615,0.6121076870860951,0.2954465589235331,-0.7937912008081025,24.841424526778347,1.1592101474731429,-0.5908931178470663,-0.9803912924804468,-5.9964865722931275,53.23230746056111,1.723920588801152,-2.04674710142074,58.43610847848505,0.2954465589235331,1.2277313494130806,64.23069383737472,0.5251889776646999,28.525649757097916,-3.3538846510881726,31.514327886798085,230.16000037883015,80.23910082166286,10.967574698314845,-14.89519328509492,0.0,-618.9586129022767,2.8028047323632155,0.3747789217829845,-2.911623952514349,1.318199122846553,-0.4442232905168494,-1.4014023661816075,-3.4616733038865366,102.4598335390236,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9024588024515474,0.0975411975484525,-8.966928529900058e-18,2.0816681711721685e-17,1.3877787807814454e-16,inner_same_action_SVT_H
0.7136178571428571,1.4013102250604317,0.8573878286675771,0.2898643526531327,0.4048501148786087,0.135372582853561,-1.2518052738433756,0.1151698397246484,-4.069030751117388,-0.167935671243942,0.1712831114576945,7627.283695313464,0.7882944419276441,-116.31466821491686,-0.2115389181216206,0.602987717156642,0.29545390772958,-0.7946464492747648,24.703075515819563,1.1587190327242984,-0.59090781545916,-0.981408054076666,-5.941012725804528,52.74080502461509,1.709947364219191,-2.0289954231033347,57.91832192141729,0.29545390772958,1.2180308080071176,63.61584396325923,0.5211464550552086,28.32895165464909,-3.3204473385583766,31.21162570664659,228.0101644987986,79.47754095076212,10.75907999735433,-14.650356907589352,0.0,-613.2481892903754,2.7768846902313915,0.36412111209248493,-2.884640912763587,1.319536928932359,-0.4416940275586187,-1.3884423451156958,-3.429521924507814,101.49186036917504,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.903395707508148,0.0966042924918521,-1.7761951248217758e-17,-9.020562075079396e-17,-5.273559366969495e-16,inner_same_action_SVT_H
0.7136214285714285,1.4013032119871482,0.8573966075700249,0.2898616125976687,0.4048664288567555,0.1340647605000789,-1.2517768450592046,0.1152921905631807,-4.049650094974462,-0.1678632308855505,0.1712857528507207,7688.422424079709,0.7809291696360701,-115.27256193506503,-0.2115336563586897,0.593902427939924,0.2954612569559,-0.7954981630137742,24.56525433836076,1.158230158917083,-0.5909225139118001,-0.9824203662975391,-5.885787422908078,52.25115661295659,1.6960168238275402,-2.0113170258840256,57.402154173453646,0.2954612569559,1.2083579517957854,63.00301063028151,0.5171192579308311,28.133005949444023,-3.2871762313430217,30.910247691602745,225.86768234112387,78.71930759474682,10.553485119421776,-14.408559047343546,0.0,-607.5592359987046,2.7510633636920008,0.3537126137441068,-2.8577614896008283,1.3208687527558636,-0.4391745207880574,-1.3755316818460004,-3.397495034918474,100.52722125452397,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9043285140908472,0.0956714859091527,-1.0994245116204129e-17,-4.163336342344337e-17,2.6367796834847473e-16,inner_same_action_SVT_H
0.713625,1.4012961989840604,0.8574053861851579,0.2898588726707309,0.4048827443054061,0.1327627205998918,-1.2517483952832993,0.1154140243868421,-4.030344877259921,-0.1677911182254937,0.1712883944820092,7749.388213543178,0.7735927631064402,-114.23378170306768,-0.2115283945570574,0.5848520519554808,0.2954686066021353,-0.7963463251779924,24.42796461522609,1.157743536448788,-0.5909372132042707,-0.9834282089124134,-5.830811795114241,51.76337496228959,1.682129432910463,-1.9937123082893948,56.88762253183842,0.2954686066021353,1.198713122129477,62.39275559299962,0.5131074906938118,27.937817684668666,-3.2540718567168962,30.610199879440227,223.73439378441532,77.96441666725151,10.35076806672786,-14.169778636624876,0.0,-601.8919017025703,2.725341417942756,0.34354903220931826,-2.8309863672090185,1.3221945670525277,-0.4366648342094688,-1.362670708971378,-3.365593441896613,99.56674186957336,"action-realized Cinf v5/c3/e3 handover; current a5,v7,v12",inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9052572035119022,0.0947427964880978,8.710191676650629e-18,0.0,-3.747002708109903e-16,inner_same_action_SVT_H
