u,x,phi,f,h,A0prime,phiprime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,selected_member,construction,T_H,S_SVT
0.71,1.4084507042253522,0.848353517876929,0.2927048531029692,0.3891074914497098,1.408450704225352,-1.277579716040595,0.0,-17.30635970894099,-0.23766291160957706,0.16874066724274153,696.6338853247729,6.13781144166901,-658.5312218884266,-0.21683040156082567,6.949960577871813,0.2882437128285604,0.0,118.2512659122288,1.6239082412877621,-0.5764874256571211,0.0,-42.73166511950568,0.0,6.260952744772892,-16.982907422254495,327.81048729215433,0.2882437128285604,3.6206668200071754,371.0288029575941,3.2776850848130503,165.17195474626138,-29.45580202477685,0.0,1354.2726271631511,643.5571249525171,906.4184858486157,-935.5438086655437,0.0,0.0,20.678979200018926,319.16143867909,-21.921009691778615,0.010005361867296936,-2.2374177338788725,-10.339489600009463,26.57232211460979,642.8061946651693,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.0,1.0
0.7100392857142857,1.408372776154237,0.8484530675913314,0.2926733263085932,0.389269749763476,1.408372776154237,-1.2773329799561668,1.8104998267661213e-56,-17.360773245549485,-0.23768650547486928,0.16876675657139262,699.8586845389183,6.154741013679678,-662.4334120611531,-0.21677353130310337,6.972633760177809,0.28831933319667813,-1.2372154608529395e-55,118.63584197752616,1.6242443988524222,-0.5766386663933563,-1.589149237380695e-55,-43.16311870675168,0.0,6.345361359709388,-17.003756505269426,329.64076621879383,0.28831933319667813,3.684387342514319,372.8926819394933,3.288415179242278,165.67096620138355,-29.729230542026944,0.0,1360.5000066861687,647.4990726163425,911.9200664579722,-941.1378951109431,0.0,0.0,20.745806186877815,321.08084890704265,-21.986957441235333,0.01000359893026014,-2.24356969112607,-10.372903093438907,26.647082388861662,645.3423822259462,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,1.4584470544636752e-55,1.0
0.7100428571428571,1.4083656922117378,0.8484621160653197,0.2926704609639641,0.3892845102642082,1.408365692211738,-1.277310559408647,7.316065818312004e-52,-17.36573209302913,-0.23768865270174647,0.16876913007494632,700.1624722977646,6.156283355420477,-662.7895491553797,-0.21676836044726008,6.974699976261324,0.2883262108503439,-4.999524564684303e-51,118.67089036415548,1.6242749741078557,-0.5766524217006878,-6.421427505280901e-51,-43.20244655754943,0.0,6.353052790036058,-17.00565580129149,329.80782370699075,0.2883262108503439,3.6901961210040803,373.04332563414306,3.2893930712296138,165.71644107113997,-29.754158557271193,0.0,1360.9987021221311,647.8588644392357,912.4221980714748,-941.6484562691562,0.0,0.0,20.751895874276595,321.25603014407204,-21.992966763944352,0.010003379964040767,-2.2441301808610326,-10.375947937138298,26.65389365247572,645.5357385009598,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,5.893314713808991e-51,1.0
0.7100464285714285,1.4083586083405009,0.8484711642893642,0.2926675957405599,0.3892992723904154,1.408358608340501,-1.2772881146025392,5.782533569891065e-48,-17.37069297775854,-0.23769080031748716,0.16877150386983797,700.4496295904898,6.157826248673512,-663.145919721283,-0.21676318945261694,6.976767033008993,0.28833308901676863,-3.951604915462171e-47,118.7059533103523,1.624305551944492,-0.5766661780335373,-5.075279044132939e-47,-43.24179196056741,0.0,6.360747221566035,-17.007555755316854,329.9749932845417,0.28833308901676863,3.6960075798349146,373.1916917986373,3.2903713700336668,165.76193440196568,-29.77909844399733,0.0,1361.4880396306892,648.2188965151731,912.9246629961245,-942.1593540763722,0.0,0.0,20.75798799191889,321.43132697423573,-21.998978443905287,0.010003170676099443,-2.244690875152618,-10.378993995959444,26.66070740957022,645.7238011927894,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,4.657898707562051e-47,1.0
0.71005,1.4083515245405254,0.8484802122633277,0.2926647306384202,0.3893140361411619,1.4083515245405254,-1.277265651022011,1.268152208591407e-44,-17.375655803055146,-0.23769294832167256,0.16877387795582496,700.7240761691671,6.159369653791381,-663.5025160256648,-0.21675801831947478,6.978834886499969,0.2883399676956023,-8.666245509139431e-44,118.74103015548799,1.6243361323602328,-0.5766799353912045,-1.113014766021041e-43,-43.2811541069921,0.0,6.368444492959303,-17.00945632977648,330.14227131507437,0.2883399676956023,3.7018216002813906,373.33707615204077,3.291350057433924,165.8074452312426,-29.804049700350042,0.0,1361.9669928564415,648.5791611707443,913.4274504200329,-942.6705775450805,0.0,0.0,20.764082415140102,321.6067355890546,-22.00499235624833,0.010002961995472934,-2.245251761265173,-10.382041207570051,26.667523499732265,645.9064249780597,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,1.021487612915032e-43,1.0
0.7100535714285714,1.40834444081181,0.8484892599870725,0.2926618656575843,0.3893288015155118,1.40834444081181,-1.2772431664698052,9.972288252576621e-42,-17.380620472236377,-0.23769509671388367,0.16877625233266466,700.9841393033515,6.160913531126688,-663.859330335328,-0.21675284704813444,6.980903492813408,0.28834684688649415,-6.814887337374762e-41,118.77612023893391,1.6243667153529802,-0.5766936937729883,-8.752097494278194e-41,-43.32053218800998,0.0,6.376144442875847,-17.011357487101307,330.30965416221613,0.28834684688649415,3.7076380636180777,373.4787744134183,3.292329115209868,165.85297259635263,-29.829011824473994,0.0,1362.4345354439847,648.939650732539,913.930549531529,-943.1821156879919,0.0,0.0,20.770179019275652,321.7822521802028,-22.011008376103682,0.010002744851198,-2.2458128264630464,-10.385089509637826,26.674341762573295,646.0834645333948,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,8.032419613776531e-41,1.0
0.7100571428571428,1.4083373571543538,0.8484983074604615,0.2926590007980914,0.3893435685125294,1.408337357154354,-1.2772206642942503,3.408055482999801e-39,-17.38558688861965,-0.23769724549370155,0.1687786270001145,701.2325876914259,6.162457841032035,-664.2163549170748,-0.21674767563889683,6.982972808028465,0.288353726589094,-2.3290282949707314e-38,118.81122290006142,1.6243973009206363,-0.576707453178188,-2.9909679427972165e-38,-43.359925394807526,0.0,6.3838469099756505,-17.013259189722287,330.47713818959454,0.288353726589094,3.7134568511195436,373.61608230183504,3.293308525140987,165.89851553467778,-29.853984314513873,0.0,1362.889641037917,649.3003575271468,914.4339495191592,-943.6939575180379,0.0,0.0,20.776277679660936,321.95787293950764,-22.017026378601543,0.010002510172311402,-2.2463740580105864,-10.388138839830468,26.681162037729074,646.2547745354196,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,2.745036103763497e-38,1.0
0.7100607142857143,1.4083302735681558,0.8485073546833573,0.2926561360599811,0.3893583371312787,1.4083302735681558,-1.2771981335099103,5.86372666894969e-37,-17.390554955522404,-0.2376993946607074,0.16878100195793183,701.460016908402,6.164002543860023,-664.573582037708,-0.21674250409206272,6.985042788224292,0.28836060680305126,-4.007246675754228e-36,118.84633747824189,1.6244278890611035,-0.5767212136061025,-5.145962260926727e-36,-43.39933291857121,0.0,6.391551732918695,-17.015161400070365,330.64471976083706,0.28836060680305126,3.7192778440603584,373.74829553635556,3.294288269006763,165.94407308359993,-29.878966668614368,0.0,1363.3312832828356,649.6612738811576,914.9376395716873,-944.2060920483708,0.0,0.0,20.78237827163137,322.13359405894926,-22.023046238872105,0.010002248887849901,-2.2469354431721418,-10.391189135815685,26.687984164859735,646.4202096607584,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,4.722858779721721e-36,1.0
0.7100642857142857,1.4083231900532145,0.84851640165563,0.2926532714432902,0.3893731073708865,1.4083231900532147,-1.2771756175695541,5.694691663982227e-35,-17.395524582992813,-0.2377015442145094,0.1687833772058895,701.7041237908941,6.165547602709652,-664.9310045093705,-0.21673733240791712,6.987113392532975,0.28836748752803687,-3.891766941806657e-34,118.88146335886721,1.6244584797724093,-0.5767349750560737,-4.997477748818536e-34,-43.438754007405265,0.0,6.399258761695259,-17.017064083119056,330.81239549601366,0.28836748752803687,3.725100932092836,373.87477680831597,3.2952683298547307,165.98964434743297,-29.903958420282034,0.0,1363.7586519435479,650.0223926629642,915.441609641129,-944.7185090676061,0.0,0.0,20.788480679190414,322.3094119993112,-22.029067840759193,0.010001951335205908,-2.247496970099204,-10.394240339595207,26.694807994776237,646.5797626332136,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,4.586604482155684e-34,1.0
0.7100678571428571,1.408316106609529,0.8485254483775948,0.2926504069479141,0.3893878792340988,1.4083161066095295,-1.2771531455404528,3.4167454503709324e-33,-17.400496056830978,-0.23770369415629067,0.16878575274465016,701.9855138372735,6.1670931340031805,-665.2886455924939,-0.2167321605858236,6.989184750526006,0.2883743687649472,-2.3350354905203363e-32,118.91660249648676,1.6244890730598698,-0.5767487375298944,-2.9983412104224867e-32,-43.4781910833921,0.0,6.406968478051549,-17.018967346199833,330.98017633514115,0.2883743687649472,3.7309264719521615,373.99860091803276,3.2962487615322758,166.03523216704698,-29.928961075124487,0.0,1364.182276071352,650.3837369925941,915.9458922835664,-945.2312416499232,0.0,0.0,20.79458527024886,322.48533822144594,-22.035091554328467,0.010001580764114051,-2.2480586764447765,-10.39729263512443,26.701633999433273,646.740416925913,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,2.7518422481259385e-32,1.0
0.7100714285714286,1.408309023237099,0.8485344948493783,0.2926475425738079,0.3894026527221328,1.4083090232370992,-1.27713066627167,1.3613635943721652e-31,-17.405469454826566,-0.2377058444865694,0.1687881285745008,702.2551115763832,6.1686391692948925,-665.646511706233,-0.21672698862553486,6.991256897444767,0.2883812505141609,-9.30377596878295e-31,118.95175542344973,1.6245196689257215,-0.5767625010283219,-1.194621522273776e-30,-43.51764479899852,0.0,6.414681011256012,-17.020871219327443,331.1480653043779,0.2883812505141609,3.7367545596127565,374.1206924311848,3.297229578728167,166.0808373148382,-29.953975039834734,0.0,1364.6038165280504,650.7453132607511,916.4504964943685,-945.7442989315343,0.0,0.0,20.800692144847517,322.66137589078465,-22.041117479674647,0.010001136627841169,-2.248620572372042,-10.400346072423758,26.70846230686868,646.9027307048538,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,1.0964147554910531e-30,1.0
