x,u,a1_archive,a1_selected,a2_archive,a2_selected,a5_archive,a5_selected,P,R
1.052942012223403,0.9497199165682352,3.401682523885503,3.401696443531138,-52.872981580860845,-52.87298158086087,593.944051012143,607.0324135794109,8.440718762517298,-2.0647096654535413
1.053495764080104,0.9492207126937852,3.389509295617933,3.389502224642464,-52.66695257976096,-52.66695257976099,-159.18910537824152,-186.31912437568886,8.442529574124324,-2.0656811033776354
1.0540495159368048,0.948722033339423,3.3772673192485287,3.377271311389114,-53.16904663698413,-53.16904663698413,-650.3369073548292,-674.4653868650023,8.542251003695515,-2.0666502922880343
1.0546032677935055,0.9482238776789026,3.3648635815666483,3.3648611132688764,-53.68598341748529,-53.68598341748531,95.6425936483578,138.16314234800166,8.652199972880963,-2.0676195040240004
1.0551570196502065,0.947726244887712,3.352442021946062,3.352451151163023,-52.98885476128346,-52.98885476128348,946.3087861326331,937.8024023167371,8.563861796159784,-2.0685833788363803
1.0557107715069074,0.9472291341430698,3.340243452135223,3.340242919054464,-52.64134917690251,-52.64134917690252,-637.5372901630221,-669.4490892979271,8.536816954151682,-2.0695502553504106
1.056264523363608,0.9467325446239192,3.327908693110889,3.327898748787668,-53.51601656341647,-53.51601656341651,140.4382807805899,171.06200329288245,8.71036801464422,-2.0705170916700553
1.056818275220309,0.946236475510925,3.3155751683224493,3.315603135379481,-51.98092205939575,-51.98092205939578,1912.9339589739632,1917.1768285530495,8.494992371666976,-2.071478743131135
1.05737202707701,0.945740925986468,3.303749550169502,3.3037305018522023,-51.27728990444062,-51.277289904440636,-1075.5827108662045,-1070.1320380107559,8.396768124156086,-2.0724494435203766
1.0579257789337106,0.9452458952346408,3.291568654018983,3.291573055149026,-53.439965325331904,-53.43996532533192,-1549.803002328439,-1587.8747100887138,8.777367159061324,-2.073411415698495
1.0584795307904116,0.9447513824412436,3.2790387495530013,3.27903916637047,-53.44809220866369,-53.44809220866373,1256.3041471103334,1249.5210936426572,8.802724011683226,-2.0743694173214147
1.0590332826471125,0.944257386793779,3.266772996089542,3.266786169953449,-51.887572812199934,-51.88757281219996,1162.9966503967698,1227.7490643087417,8.581388540950975,-2.0753322889005017
1.0595870345038132,0.9437639074814492,3.2548356070467346,3.2548281196114637,-51.3108685576598,-51.31086855765982,115.63909294921612,90.75198113373074,8.519464634129799,-2.076292693468263
1.060140786360514,0.9432709436951496,3.242883821727142,3.2428907339688005,-51.5854720784192,-51.585472078419215,-603.9409696057804,-644.3577899993626,8.588004230300442,-2.077255613499979
1.060694538217215,0.9427784946274648,3.230819156612627,3.230813954105876,-52.24027462780396,-52.240274627803984,-199.6263863756825,-158.51056998918457,8.729105713684383,-2.0782167009502936
1.061248290073916,0.942286559472666,3.218633610105556,3.218639660758249,-51.87880345028776,-51.87880345028778,883.3287954410546,878.6855101474482,8.678533127112924,-2.0791731513801865
1.061802041930617,0.9417951374267036,3.2066480284751364,3.2066565920881844,-51.27726470576641,-51.277264705766434,-392.1776635633906,-421.3041493772245,8.625214893288152,-2.0801309897914075
1.0623557937873176,0.9413042276872065,3.1946457352591,3.1946270651210646,-52.066503040334894,-52.066503040334894,1.53954527292359,31.190486765040205,8.78510809970901,-2.0810903612580147
1.0629095456440183,0.9408138294534732,3.182534464387174,3.182566097207688,-50.8888740441822,-50.888874044182195,1744.1731738465437,1745.8971432738074,8.608680395416751,-2.082043021499363
1.0634632975007192,0.9403239419264712,3.170915977676973,3.1708977739361828,-50.03051577162343,-50.030515771623435,-872.9893044653203,-870.1336146029172,8.493767848829753,-2.0830052773003773
1.06401704935742,0.9398345643088324,3.159017974316473,3.1590207742451955,-52.02258358361762,-52.02258358361763,-1472.8877262632209,-1504.0160187682245,8.860626081246107,-2.0839595337271968
1.064570801214121,0.9393456958048452,3.1467737572170718,3.146776339087069,-52.033011834104656,-52.03301183410469,1261.4336866883473,1253.2534670780608,8.885075321551156,-2.0849083248110505
1.0651245530708218,0.9388573356204554,3.134800049378958,3.1348113942340077,-50.46984789726611,-50.46984789726613,1122.8628534196794,1189.2595369658075,8.651996630671809,-2.0858635274214232
