u,x,phi,f,h,phiprime,A0prime,T_H,S_SVT,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,construction
0.5515230871346237,1.813160724051259,0.5099330950260855,0.438616122867156,0.4948325295065454,-0.4469231611174665,0.0,1.0,0.0,-7.379076310388288e-11,-0.16926845816067398,-0.3314755920226541,0.18281644181301693,-2.363055129244458,-7.718829240348814e-09,-0.3767647361238065,-0.18472556967437478,0.14388063760518188,0.20840141559090233,3.364708192736998e-10,0.4091268783607503,1.5114610464196199,-0.41680283118180467,3.3998453942511993e-10,-0.0101554326503534,0.0,-4.535980239383089e-11,-0.15493870535082324,0.12011713183601096,0.20840141559090233,-4.489101151291278e-11,-0.05458458415769085,0.05560868765257456,0.10495959112796953,-0.0227229949958219,0.0,-0.014003433463832593,1.7459404841483186,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0732442926612027,-0.23293857857851097,0.0,-0.0,0.0,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5842169975093569,1.7116927516029417,0.5607099199820295,0.4105401327645884,0.46307869164271,-0.5639871049082629,0.0959180981343216,0.7793915074941474,0.2206084925058525,-0.01930571046214064,0.5721722332594918,-0.303362494660778,0.17404899828308423,180.94638503901314,-0.31087206691421104,-0.11825539758131531,-0.18792594155614092,0.09836386338751237,0.2119756199120334,0.09405029580000114,-0.18063172642106018,1.477870105501875,-0.4239512398240668,0.10154893487580938,-0.060638813682711214,0.0,-0.010469448513632022,-0.17019711284972217,0.1251626043699513,0.2119756199120334,-0.009694923242591852,0.6178201027470571,0.059939373845358745,0.23031412249693595,-0.14401812891616092,0.0,1.3639053551907867,1.2544741660740317,0.12032677616846033,-0.1730841616485954,0.0622531301339529,0.0,0.0410776798185029,0.002885378881178234,-0.1275652165301923,1.2844093091166628,-0.25340614815257445,-0.0205388399092514,-0.04435280715766181,-0.9949586624113064,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5842435779242956,1.7116148773989208,0.5607538445255567,0.4105170252845071,0.4630467950175801,-0.5641036652356195,0.0966527294939962,0.7782112082207503,0.2217887917792496,-0.01934857361474695,0.598338013354529,-0.30335434938866196,0.17404443761016228,3.1668811974632964,-0.31120377849121644,-0.11051390032938992,-0.1879339620562048,0.09832437963235266,0.211981996958033,0.09426441498418975,-0.17738690070214946,1.4779136099333443,-0.423963993916066,0.10178713684932307,-0.06174690376195473,0.0,-0.010415068306388057,-0.17025914351040658,0.12512330837787072,0.211981996958033,-0.009643894380311394,0.6290170296232751,0.05995495421553568,0.48217990629845014,-0.14568480469494383,0.0,1.354605696234606,1.2533278474281686,0.12113755740476741,-0.1745907441699397,0.0634304771963539,0.0,0.0416821973472472,0.002927068891851607,-0.12873734850689933,1.2840335497673239,-0.25367239340048775,-0.0208410986736236,-0.045008623097871445,-1.0354992422539664,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5842701583392345,1.7115370102804184,0.5607977742312785,0.4104939170661555,0.4630148874702655,-0.564220184849097,0.0973905865988727,0.7770292163764552,0.2229707836235448,-0.019391349283236457,0.5710549113288085,-0.3033461938438543,0.17403988153111558,-197.71990426178726,-0.31153528160476696,-0.1185243966762238,-0.18794199305556056,0.09828529303736108,0.2119883806987902,0.09447813220633587,-0.17995933658940239,1.4779570718704063,-0.4239767613975804,0.10202493997820232,-0.06286651506707462,0.0,-0.010358973226344942,-0.17032189422970517,0.12508383337534867,0.2119883806987902,-0.009591284732926282,0.6411713029060155,0.05997074715181809,0.21330998946918242,-0.1473630769882146,0.0,1.4343430496436331,1.2521915895436255,0.12195167343982857,-0.17610571300133107,0.0646263617034248,0.0,0.042292856070263,0.0029692362532547684,-0.12991699548898394,1.285706811832909,-0.25393901372137845,-0.0211464280351315,-0.045671162218276426,-0.977195498352316,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5842967387541732,1.7114591502464684,0.5608417088950907,0.4104708081728869,0.4629829693096186,-0.5643354458166717,0.0981316678195234,0.7758455452750082,0.2241544547249918,-0.019432126326478623,0.5770413840711281,-0.3033374770297416,0.17403533011584754,266.87636651550787,-0.3118672464503225,-0.11673178018517165,-0.1879500345070597,0.09824626938311898,0.21199477118790053,0.09468213543845473,-0.17891730983487497,1.4779978063725223,-0.42398954237580105,0.10225228757295424,-0.06399927340757265,0.0,-0.010299747568069392,-0.1703849279393797,0.12504354131700315,0.21199477118790053,-0.009535783764390524,0.6529932644512828,0.05998675568013954,0.26848917174396714,-0.14905107619504698,0.0,1.4595204517200924,1.2510654994902202,0.12276914401644048,-0.1776298184883477,0.065838543098812,0.0,0.0429096927303964,0.0030118852147771437,-0.13110418686353148,1.2861012786948298,-0.25420598202284317,-0.0214548463651982,-0.04634046560544289,-0.9800083016056732,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5843233191691121,1.711381297296103,0.5608856486259514,0.4104476985708872,0.4629510403736717,-0.5644522018718822,0.0988759750480198,0.7746602081703853,0.2253397918296146,-0.019475224145460313,0.5921176554633889,-0.30332944431191394,0.1740307833251704,-165.36253249989755,-0.3121981475813151,-0.11225959234768508,-0.18795808643685213,0.09820807520458297,0.21200116839626287,0.09489747031482894,-0.1768314057849641,1.4780418814287823,-0.42400233679252575,0.10249190739287711,-0.06514316148499931,0.0,-0.010240511840499506,-0.1704492663311522,0.12500370964091853,0.21200116839626287,-0.009480281362679805,0.6648232192648221,0.06000298266915805,0.4124264381009196,-0.15075569702355948,0.0,1.4699464271332003,1.249949896252673,0.12359001475315426,-0.17916203652932267,0.0670707133204138,0.0,0.0435327462099119,0.0030550208037293204,-0.13229894018162944,1.2861288726706799,-0.25447336719611513,-0.0217663731049559,-0.04701657671486641,-1.0000390412696,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5843498995840508,1.711303451428357,0.5609295934162312,0.4104245882625382,0.4629191006755878,-0.5645682248904802,0.0996235090791202,0.7734732182566253,0.2265267817433747,-0.019517146326809814,0.5687388671983529,-0.3033210874653502,0.17402624116047405,-3.991263272911514,-0.31252920261574324,-0.11912998128713796,-0.18796614884382473,0.09817011118489684,0.2120075723255083,0.09510710071943931,-0.17896335988202697,1.4780843845121843,-0.4240151446510166,0.10272540124250572,-0.06630016102414824,0.0,-0.010178698104144599,-0.17051410146920862,0.12496328710340124,0.2120075723255083,-0.009422400054781118,0.6773963514083402,0.06001943107765644,0.18166209528467006,-0.152471755148828,0.0,1.5451072479619536,1.2488448013162978,0.1244143014023463,-0.1807032872857589,0.0683200214493191,0.0,0.0441620347562521,0.003098647321332262,-0.13350127688146934,1.287695847182524,-0.25474109482659296,-0.022081017378126,-0.047699516710157,-0.9473079147762968,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5843764799989897,1.7112256126422625,0.5609735432268378,0.4104014772600194,0.4628871502748646,-0.5646839693343929,0.1003742700373309,0.7722845886675908,0.2277154113324092,-0.01955860483800187,0.5866555086550169,-0.30331261172130036,0.1740217036339273,103.4928317262484,-0.312860250028301,-0.11382123390180164,-0.1879742217196917,0.09813247469299693,0.21201398298533877,0.09531449530143898,-0.17656145408153995,1.4781263154622106,-0.42402796597067755,0.10295651461143475,-0.06746958372532944,0.0,-0.010114800088469739,-0.17057960828177576,0.12492254106573979,0.21201398298533877,-0.00936259743398706,0.6895120601901915,0.0600361039236077,0.3532162650007271,-0.15419955945599004,0.0,1.5518138381903248,1.247750389192402,0.1252420345039829,-0.1822531629450266,0.0695881741164728,0.0,0.0447975948139813,0.0031427694478318746,-0.13471122068025865,1.287599169257135,-0.2550091754945624,-0.0223987974069906,-0.04838932641290677,-0.972393749610466,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5844030604139284,1.7111477809368545,0.5610174980805464,0.4103783655562723,0.4628551891390606,-0.5648010170312513,0.101128258794412,0.7710943324768209,0.2289056675231791,-0.019602088263332713,0.597116279888612,-0.30330473524391505,0.17401717073633052,-31.129462156271746,-0.3131901448929413,-0.11071140737424043,-0.18798230507041874,0.09809569216886511,0.21202040036936204,0.0955317819289127,-0.17493966878074602,1.478171174217638,-0.4240408007387241,0.10319834817732924,-0.06865132944937893,0.0,-0.010050603790610133,-0.17064638351460723,0.12488207790285732,0.21202040036936204,-0.009302527226445222,0.7018878405220944,0.060053004199328464,0.45228063715161376,-0.15594503017048458,0.0,1.5713779346420886,1.2466669502014043,0.126073257970408,-0.18381158944960768,0.0708756030676933,0.0,0.0454394639043379,0.0031873922647715227,-0.13592879157606585,1.2877953252724688,-0.25527765189872625,-0.0227197319521689,-0.049086047829406565,-0.9835691134325368,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.5844296408288673,1.711069956311165,0.5610614580615259,0.4103552531251894,0.4628232171434386,-0.5649173374266767,0.1018854771661415,0.7699024626973127,0.2300975373026873,-0.01964440242356648,0.5693823297704315,-0.30329653624864283,0.17401264243708484,-151.61227324248227,-0.31352033395035883,-0.11887766120363222,-0.18799039891634767,0.09805910409507139,0.21202682445495322,0.09574339440744749,-0.1775147097090586,1.4782144687501513,-0.42405364890990643,0.10343408763974626,-0.06984616291064275,0.0,-0.0099837626129438,-0.17071368491964767,0.12484107176494859,0.21202682445495322,-0.009240017385625781,0.7150086379797149,0.06007013487853408,0.17924774392402332,-0.1577014271168373,0.0,1.6557422328249456,1.245594474350903,0.12690798737475106,-0.18537886620515948,0.0721816074487106,0.0,0.0460876536842303,0.003232520212467796,-0.13715400650891812,1.2895844641843413,-0.2555464432484717,-0.0230438268421151,-0.049789695046723176,-0.9210155909241204,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
0.584456221243806,1.7109921387642306,0.5611054230252445,0.4103321400116296,0.4627912345069741,-0.5650330214212104,0.1026459238056956,0.7687089922813919,0.231291007718608,-0.019685685767076428,0.5883048112924282,-0.3032880546910831,0.17400811885217496,308.19568373510526,-0.31386058821110085,-0.11326700832938613,-0.18799850329657952,0.0980201912722044,0.21203325536142895,0.09595000658012555,-0.1749524099243008,1.478256393381651,-0.4240665107228579,0.10366445972377164,-0.07105440071268465,0.0,-0.009914351270223939,-0.17078155926066074,0.12479953206819996,0.21203325536142895,-0.009175137597410267,0.7275960798778572,0.06008749915694969,0.36055581329992387,-0.15946954180374578,0.0,1.6621714144215396,1.2445331399747066,0.1277462538595069,-0.18695509948774047,0.0735061522667567,0.0,0.0467422061565769,0.003278158060031499,-0.13838689378828942,1.2894185327111414,-0.25581556161469243,-0.0233711030782884,-0.05050031490589145,-0.9481514402084664,FINAL OUTER same-action selected member: variable-G4(phi) healthy MH emitter on resolved A0prime background + genuine-SVT DeltaC; common V recanonicalized; v12 minus; lower member v5=c3=e3=0; a5 JET9D8 holonomic
