u,x,K11,K12,K13,K21,K22,K23,K31,K32,K33,R11,R12,R13,R21,R22,R23,R31,R32,R33,G11,G12,G13,G21,G22,G23,G31,G32,G33,S11,S12,S13,S21,S22,S23,S31,S32,S33,M11,M12,M13,M21,M22,M23,M31,M32,M33
0.5515230871346237,1.813160724051259,0.026603329625048883,-0.014687850955056092,-0.0,-0.014734051347163369,0.09505142286193262,-0.0,-0.0,-0.0,2.181052900146555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013667399228064099,0.002055279811100855,0.0,0.002055279811100855,0.022834252831971342,0.0,0.0,0.0,0.4733790487764159,7.37188088351104e-14,-0.0689067018567307,0.0,0.06890670185646346,-1.7561785359276882e-12,0.0,0.0,0.0,4.092726157978177e-11,0.03541331806093699,-305.3919297192358,-0.0,-305.3919297192333,-91.99275604050163,-0.0,-0.0,-0.0,1.8601566892419192
0.5515496675495626,1.8130733437712376,0.030251600374604393,0.002750736665618092,-0.0,0.002753716600447622,0.10394944537998341,-0.0,-0.0,-0.0,2.180756817788768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013664231489777037,0.0020489505044270747,0.0,0.0020489505044270747,0.02282337653300679,0.0,0.0,0.0,0.47327081790786774,-1.9984014443252818e-15,-0.04088572900801071,0.0,0.0408857290079411,1.3461454173580023e-15,0.0,0.0,0.0,1.3073986337985843e-12,0.007969539242015938,-36.34303591519907,-0.0,-36.34303591519931,-10.811214732756392,-0.0,-0.0,-0.0,1.6671794535608933
0.5515762479645013,1.8129859719129144,0.030046240679549446,-0.00023978684625092228,-0.0,-0.00024014856893495723,0.10237412020052186,-0.0,-0.0,-0.0,2.180460785689543,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013660999418634589,0.002043402258414723,0.0,0.002043402258414723,0.022812850268520344,0.0,0.0,0.0,0.4731626044620022,7.718825578706401e-14,-0.04290356476176993,0.0,0.04290356476182333,-6.787626016802051e-14,0.0,0.0,0.0,1.5560885913146194e-12,0.009734418546709738,26.642324667415636,-0.0,26.6423246674152,8.020910256172177,-0.0,-0.0,-0.0,1.6746201552139064
0.5516028283794402,1.81289860847507,0.029844849278747587,0.0010023487865851166,-0.0,0.0010023145067640273,0.1029848833057365,-0.0,-0.0,-0.0,2.1801648039108246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013657785594403258,0.002037593914823589,0.0,0.002037593914823589,0.02280220891421313,0.0,0.0,0.0,0.473054408621003,-3.9246383920499284e-14,-0.04467603692122166,0.0,0.04467603692120886,7.91033905045424e-15,0.0,0.0,0.0,-1.3038459201197838e-12,0.010327189106152638,-6.947763645337595,-0.0,-6.947763645337871,-2.0097090951282466,-0.0,-0.0,-0.0,1.6878010153980636
0.5516294087943789,1.8128112534564889,0.02996832926599234,-0.00020409014589972685,-0.0,-0.0002038585946806462,0.10228672208214083,-0.0,-0.0,-0.0,2.1798688723151445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013654572481170635,0.0020318316135177353,0.0,0.0020318316135177353,0.022791550218934597,0.0,0.0,0.0,0.47294623007911585,-2.4980018054066022e-14,-0.04278917330502556,0.0,0.042789173304987244,2.117750419472486e-14,0.0,0.0,0.0,-8.064660050877137e-13,0.009001449986684198,-7.029330554350841,-0.0,-7.02933055435051,-2.0359951239363134,-0.0,-0.0,-0.0,1.6782275150373527
0.5516559892093178,1.812723906855953,0.030006728914971373,0.001339527448452671,-0.0,0.0013393551321268168,0.103103629936401,-0.0,-0.0,-0.0,2.179572990953387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013651353211364545,0.0020261660399564993,0.0,0.0020261660399564993,0.022780992998930764,0.0,0.0,0.0,0.47283806899161385,1.0341727474383333e-13,-0.04321526446628039,0.0,0.04321526446627478,-3.300137940698278e-14,0.0,0.0,0.0,9.592326932761353e-14,0.00877262014462785,7.48851111384899,-0.0,7.488511113849248,2.2842450995557,-0.0,-0.0,-0.0,1.6770634495427006
0.5516825696242565,1.8126365686722463,0.029916619383115045,0.00023824510170433744,-0.0,0.00023833541870484434,0.10246856608682307,-0.0,-0.0,-0.0,2.1792771598356024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01364813660700756,0.002020414599912789,0.0,0.002020414599912789,0.022770397638665847,0.0,0.0,0.0,0.47272992541471515,3.0253577421035516e-15,-0.044103889070087304,0.0,0.04410388907008092,-2.1899149160731213e-14,0.0,0.0,0.0,1.0587086762825493e-12,0.009025435248865201,0.2973787740091999,-0.0,0.2973787740090173,0.1479088454945377,-0.0,-0.0,-0.0,1.6816175917714025
0.5517091500391954,1.8125492389041515,0.029909602665310106,0.0005742478576706844,-0.0,0.0005743049569463116,0.1026082263703733,-0.0,-0.0,-0.0,2.178981378903262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013644923743074827,0.0020146582447299203,0.0,0.0020146582447299203,0.022759781871376793,0.0,0.0,0.0,0.4726217992396344,-4.052314039881821e-15,-0.04329512269335052,0.0,0.043295122693353685,2.989275493803234e-14,0.0,0.0,0.0,3.268496584496461e-13,0.008378117819245015,-7.506059324788254,-0.0,-7.506059324787985,-2.1550491171937045,-0.0,-0.0,-0.0,1.6817638006245583
0.5517357304541342,1.8124619175504533,0.029989293198631348,-0.0002580387197888001,-0.0,-0.0002581708339893275,0.10214874730693749,-0.0,-0.0,-0.0,2.1786856481444667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013641708219895257,0.0020089925102487515,0.0,0.0020089925102487515,0.02274922607948421,0.0,0.0,0.0,0.4725136904612981,1.7930101847696278e-14,-0.04288274265257107,0.0,0.04288274265259125,-1.5085155347094314e-14,0.0,0.0,0.0,-7.176481631177012e-13,0.007830724488780362,8.505765420007451,-0.0,8.50576542000752,2.5589363403899186,-0.0,-0.0,-0.0,1.6771144186038494
0.551762310869073,1.8123746046099345,0.029895509481396534,0.0019095665911441628,-0.0,0.0019096381971110028,0.10327637710318754,-0.0,-0.0,-0.0,2.178389967584007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013638491440190727,0.0020032505721789616,0.0,0.0020032505721789616,0.022738671948741268,0.0,0.0,0.0,0.47240559917826425,-6.927791673660977e-14,-0.045013752690651165,0.0,0.045013752690627414,1.0394463068053028e-14,0.0,0.0,0.0,6.536993168992922e-13,0.00825722921100121,3.203331054781606,-0.0,3.2033310547819718,1.0076049676486118,-0.0,-0.0,-0.0,1.6743383703797652
