u,x,K11,K12,K13,K21,K22,K23,K31,K32,K33,R11,R12,R13,R21,R22,R23,R31,R32,R33,G11,G12,G13,G21,G22,G23,G31,G32,G33,S11,S12,S13,S21,S22,S23,S31,S32,S33,M11,M12,M13,M21,M22,M23,M31,M32,M33
0.5515230871346237,1.813160724051259,0.0007495820591972117,-0.0010826368014107413,-0.0,-0.0010835172309628053,0.10431848605016635,-0.0,-0.0,-0.0,0.311578985735222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002919347311211635,-0.0001403148756565345,0.0,-0.0001403148756565345,0.022625643418789552,0.0,0.0,0.0,0.06762557839663086,2.905488349913554e-14,0.0014525218181909662,0.0,-0.001452521818208943,-2.5809909764973327e-12,0.0,0.0,0.0,2.5721647034515627e-12,0.0054223766335101,-6.48752106448671,-0.0,-6.487521064354254,6.875816471178052,-0.0,-0.0,-0.0,1.7622572230692997
0.5515496675495626,1.8130733437712376,0.0007587268325655108,-0.0007640896617800708,-0.0,-0.0007640328726610376,0.10420182115209933,-0.0,-0.0,-0.0,0.31153668825553815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002918723684840963,-0.0001403191528181956,0.0,-0.0001403191528181956,0.02261661819404772,0.0,0.0,0.0,0.0676101168439811,-2.08904074594507e-15,0.0020450595126933735,0.0,-0.002045059512696488,-1.3425371925279705e-13,0.0,0.0,0.0,1.8491874698156607e-12,0.003899952616195104,-0.7530080160584429,-0.0,-0.7530080160591979,1.344242478485509,-0.0,-0.0,-0.0,1.7345525482719422
0.5515762479645013,1.8129859719129144,0.0007581061813871359,-0.0008201820792416853,-0.0,-0.00082018897291647,0.10419328411350164,-0.0,-0.0,-0.0,0.3114943979556489,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00029180830892089674,-0.00014030699613417247,0.0,-0.00014030699613417247,0.022607687947600378,0.0,0.0,0.0,0.06759465778028603,9.491105817938106e-16,0.001996640808071509,0.0,-0.0019966408080707675,7.0360384185619296e-15,0.0,0.0,0.0,-4.39648317751562e-13,0.003988615008312809,0.593389324760728,-0.0,0.5933893247520386,0.05076127546555066,-0.0,-0.0,-0.0,1.7354792114276747
0.5516028283794402,1.81289860847507,0.0007574864959432014,-0.0007947979684593612,-0.0,-0.0007947986215790783,0.1041270189888101,-0.0,-0.0,-0.0,0.3114521148444034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002917447252171533,-0.00014030054261083782,0.0,-0.0001403005426108378,0.02259872209578183,0.0,0.0,0.0,0.06757920123157188,-1.0538445116559103e-16,0.0019532168960452456,0.0,-0.0019532168960459165,-8.383571614700713e-14,0.0,0.0,0.0,4.631850458736153e-13,0.004050800826556359,-0.12328102301447219,-0.0,-0.1232810230104979,0.7404449489729314,-0.0,-0.0,-0.0,1.737225864838376
0.5516294087943789,1.8128112534564889,0.0007576959479229373,-0.0008178141479087062,-0.0,-0.0008178097352626087,0.10406960808810307,-0.0,-0.0,-0.0,0.31140983890216356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002916811548411767,-0.0001402932749710495,0.0,-0.0001402932749710495,0.022589720241427524,0.0,0.0,0.0,0.06756374715415939,1.7997756063259374e-16,0.0019879838431760555,0.0,-0.001987983843175549,1.3058998327153404e-14,0.0,0.0,0.0,1.4832579608992091e-13,0.0039891607546241456,-0.12574131985275752,-0.0,-0.1257413198531603,0.7413685290431127,-0.0,-0.0,-0.0,1.7357219044673504
0.5516559892093178,1.812723906855953,0.0007576910406039174,-0.0007882660527625401,-0.0,-0.0007882693366649983,0.10406814140404733,-0.0,-0.0,-0.0,0.3113675701361981,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002916174206391449,-0.00014028412544755684,0.0,-0.00014028412544755687,0.022580785168665275,0.0,0.0,0.0,0.06754829557023054,-1.1230166102604855e-15,0.001973411667543224,0.0,-0.001973411667542959,-1.8568480086855743e-14,0.0,0.0,0.0,-1.6608936448392342e-13,0.003972758026660914,0.18462944044357218,-0.0,0.18462944044043725,0.4428012064832779,-0.0,-0.0,-0.0,1.7354193200062336
0.5516825696242565,1.8126365686722463,0.0007573566662114201,-0.0008082531729330968,-0.0,-0.0008082514517150276,0.10400325525411253,-0.0,-0.0,-0.0,0.31132530854794305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002915537520031333,-0.00014027698113065,0.0,-0.00014027698113064997,0.02257183536343665,0.0,0.0,0.0,0.06753284648781643,-1.2793585635328952e-16,0.0019488673503421892,0.0,-0.0019488673503416133,-1.940114735532461e-14,0.0,0.0,0.0,4.574118861455645e-14,0.003999355424141475,0.031495184887332876,-0.0,0.03149518489066388,0.5903783708801352,-0.0,-0.0,-0.0,1.7359336142068624
0.5517091500391954,1.8125492389041515,0.000757234214012685,-0.0008012887864177337,-0.0,-0.0008012876981926932,0.10396140599509462,-0.0,-0.0,-0.0,0.31128305412903734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00029149017704574085,-0.00014027011246928712,0.0,-0.00014027011246928712,0.022562862797360687,0.0,0.0,0.0,0.06751739989137631,7.003946034256359e-17,0.0019605618050645944,0.0,-0.0019605618050632647,1.5737411374061594e-14,0.0,0.0,0.0,1.0613732115416497e-13,0.003985535785966257,-0.1354737290508934,-0.0,-0.13547372904864477,0.7503210735711953,-0.0,-0.0,-0.0,1.7358182156559718
0.5517357304541342,1.8124619175504533,0.000757334730488262,-0.0008172256342699261,-0.0,-0.0008172281521751604,0.10393786083849788,-0.0,-0.0,-0.0,0.3112408068777809,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00029142652894514605,-0.00014026149083660037,0.0,-0.0001402614908366004,0.022553917690809704,0.0,0.0,0.0,0.06750195578018545,-2.1510571102112408e-16,0.0019638515067255573,0.0,-0.001963851506725999,2.058075931898884e-14,0.0,0.0,0.0,1.1102230246251565e-13,0.0039517823665896085,0.2064943036118299,-0.0,0.20649430360772328,0.4208675589608582,-0.0,-0.0,-0.0,1.735017746290898
0.551762310869073,1.8123746046099345,0.0007569915190900264,-0.0007749669731080093,-0.0,-0.0007749656083635243,0.10391460427483282,-0.0,-0.0,-0.0,0.3111985667977154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00029136284423390726,-0.00014025467889109723,0.0,-0.00014025467889109726,0.022544994384495105,0.0,0.0,0.0,0.06748651416832344,1.474514954580286e-17,0.0019127244487665202,0.0,-0.0019127244487659027,2.4980018054066022e-15,0.0,0.0,0.0,-1.865174681370263e-13,0.003983064922105311,0.09419721938918599,-0.0,0.094197219388364,0.5299932371451794,-0.0,-0.0,-0.0,1.7344848897444811
