u,x,phi,svt_weight,horndeski_weight,K_even_corrected,alpha4,alpha7,Codd,even_angular_cond55,even_angular_cond56,even_cOmega_minus2,Ephi_residual,pure_svt_full_pass,carrier_status
0.6006226265048805,1.6649389414767148,0.5888609730532274,0.9999493241924143,5.0675807585665034e-05,0.00499999982190915,1.9519689854527011,1.0786078822662863,0.3535568407409919,-10718.362562650247,-2045101.3187384934,-10905.885168796583,7.405388575316331e-15,False,common Horndeski+SVT hybrid required
0.6006469452465201,1.6648715321270398,0.5889043769129761,0.9999523378938769,4.7662106123058656e-05,0.005000000023496927,1.952533487839032,1.0799834434597262,0.35373008963480534,-10703.812098364566,-2035534.8976214665,-10890.717516534478,-1.1593427408363039e-14,False,common Horndeski+SVT hybrid required
0.6006712639881596,1.6648041282356265,0.5889477861218291,0.9999552029153171,4.479708468285715e-05,0.0050000001977921656,1.9530980792610697,1.0813592564284917,0.3539028400753969,-10689.405218624248,-2026064.6096474603,-10875.697992089585,4.500786603634919e-14,False,common Horndeski+SVT hybrid required
0.6006955827297992,1.6647367298018125,0.5889912006815857,0.9999579248931774,4.20751068226366e-05,0.00500000000335614,1.953662756799159,1.0827353247576654,0.3540750845392853,-10674.959339517936,-2016627.0733167578,-10860.641356492106,-3.684952593537211e-14,False,common Horndeski+SVT hybrid required
0.6007199014714387,1.6646693368249348,0.5890346205940453,0.9999605093280982,3.9490671901787344e-05,0.004999999857111111,1.9542275055298466,1.0841116191631883,0.3542468731321148,-10660.554167041568,-2007239.3448279148,-10845.627697984186,-1.8564116563968547e-14,False,common Horndeski+SVT hybrid required
0.6007442202130783,1.6646019493043305,0.589078045861008,0.9999629615854068,3.703841459323787e-05,0.005000000243950213,1.9547923497405035,1.0854881595595394,0.3544181619248889,-10646.210088142738,-1997920.15872661,-10830.678627990383,-2.377458332666701e-14,False,common Horndeski+SVT hybrid required
0.6007685389547178,1.664534567239337,0.5891214764842737,0.9999652868956806,3.4713104319350485e-05,0.0049999994542854675,1.955357271783341,1.0868649475935623,0.3545889493470208,-10631.89226543451,-1988648.8636961752,-10815.75802831129,2.8446097281383476e-14,False,common Horndeski+SVT hybrid required
0.6007928576963574,1.664467190629292,0.5891649124656431,0.999967490355388,3.25096446119888e-05,0.005000000226384133,1.9559222674413212,1.0882419533621148,0.35475928222032205,-10617.64329397765,-1979439.514076625,-10800.909239192244,-6.215143702742433e-14,False,common Horndeski+SVT hybrid required
0.6008171764379969,1.6643998194735332,0.589208353806917,0.9999695769276029,3.0423072397089967e-05,0.005000000087322271,1.9564873921802262,1.089619203064966,0.35492911541396505,-10603.445968193433,-1970293.8959112712,-10786.115364488545,-4.941364243451223e-14,False,common Horndeski+SVT hybrid required
0.6008414951796365,1.664332453771398,0.5892518005098967,0.9999715514427954,2.844855720463002e-05,0.004999999832772121,1.9570525992489798,1.0909966892189797,0.35509845087618885,-10589.07893202613,-1961137.5229054673,-10771.151960958266,-3.6004514946929906e-14,False,common Horndeski+SVT hybrid required
0.600865813921276,1.6642650935222245,0.5892952525763829,0.9999734185996982,2.6581400301761704e-05,0.005000000451661375,1.9576178651449967,1.0923743849065957,0.35526733080559547,-10574.451845108955,-1951945.6680512128,-10755.92805070274,2.7524183892565308e-14,False,common Horndeski+SVT hybrid required
0.6008901326629156,1.6641977387253506,0.5893387100081777,0.9999751829662467,2.4817033753343765e-05,0.005000000039794005,1.958183198288516,1.093752307589869,0.35543570233109906,-10559.648849054242,-1942751.0059484811,-10740.529156638559,3.474370044835972e-14,False,common Horndeski+SVT hybrid required
0.6009144514045551,1.664130389380114,0.5893821728070836,0.9999768489805911,2.315101940886244e-05,0.0049999996892662775,1.9587486566275223,1.0951304476911747,0.35560357235998746,-10544.510682960006,-1933500.1189400856,-10724.793757789212,-7.417582500892798e-15,False,common Horndeski+SVT hybrid required
