u,x,phi_Xi,f,h,chi,w_Horndeski_formal,w_SVT_formal,w_core_formal,sector,A0prime,f3,f4,N4,tilde_f3,f3X_integrated,f2,f2X,Ephi_residual,alpha4,alpha6,alpha7,Codd,K_even_corrected,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,v1,v4,c2,even_scalar_cr2,even_vector_cOmega2,even_angular_cond55,even_angular_cond56,even_angular_discriminant,even_cOmega_minus2,even_cOmega_plus2,HXX,HXF,HXY,HFF,HFY,HYY,H_norm,control_sigma_min,v13,e4,M22_0,K_ZK_exact,D_h1_pivot_l2,K_ext_certified_reference,core_F_certified_lower_bound,core_GH_certified_lower_bound,core_EF_scalar_kinetic_limit,explicit_unreduced_rep_available,full_center_to_infinity_unreduced_coefficients_available
0.6178405521583753,1.6185405708747702,0.6210387305854019,0.380551306541722,0.4140471351557285,1.9594590392086395,0.0,1.0,0.0,central_SVT_explicit,1.5963601060304002,-1.0008197553602771,-0.9938206167684681,0.16839292382638826,0.0,23.320915598343333,-1.167862566809379,128.6373501828909,2.8421709430404014e-14,1.61765220261597,-0.45951115884690524,2.8903036018501673,1.3742714669737277,2.8963017028048825,1.0089963808839748,20.6759832375271,12.130305378387192,11.561214407400668,36.2784064060963,0.0,37.34031160981054,0.9999999999999998,1.0,2201.5090340056736,523425.24537429144,2752982.6466043373,271.15198047165285,1930.3570535340205,0.7432095392766801,4.5180216906452735,6.14952318696409,15.949132337115223,10.275659321287725,14.670270334334035,25.178610183669566,1.7965288994897541,29.111872460782592,79.61494402740789,-524.5800820128911,17.43434199070142,-15.805431154278732,,,,,True,False
0.6178711702582893,1.6184603654220815,0.6210987307848026,0.3805231370893746,0.41399501897885,1.9598043953034672,0.0,1.0,0.0,central_SVT_explicit,1.5965863268839497,-1.0019482189811793,-0.9942156103567801,0.16866771879544615,0.0,23.284252239857484,-1.1678432585800007,128.58419200533345,6.2771746508556e-15,1.616958497578461,-0.4597828276670242,2.892546399334245,1.3759944412063576,2.903309896843715,1.0090117802929228,20.715463421742488,12.137487166312097,11.570185597336982,36.323920484344384,0.0,37.304519140033136,1.0,1.0,2185.6191266183996,515349.7300851552,2715564.8980340543,268.86352780280333,1916.7555988155962,0.7423327277261127,4.517297894583259,6.141151494974459,15.955604204618153,10.265168135315601,14.652421627049447,25.16583536326831,1.7976309326062159,28.765418059319483,78.1001540273916,-521.2135706754497,17.452064293869697,-15.81461177759212,,,,,True,False
0.617903483510303,1.618375728065184,0.6211620643286144,0.380493406060562,0.4139400050625288,1.960169004637196,0.0,1.0,0.0,central_SVT_explicit,1.5968221971622545,-1.003131747393411,-0.9946292764848879,0.168956580000098,0.0,23.2459386850929,-1.1678196003493948,128.52829400390704,5.6285510069437935e-14,1.6162312824797025,-0.46006671284671247,2.894896623406624,1.377798947124325,2.910682240555416,1.0090279984917914,20.756908296939386,12.144992427241343,11.579586493626495,36.371589840997444,0.0,37.267166713365484,0.9999999999999996,1.0,2168.974367788361,506979.4980777018,2676533.343433503,266.4815971418089,1902.4927706465523,0.7414200546490279,4.516576195907389,6.132402828680434,15.962448997151556,10.254215497848705,14.633725836681183,25.152538175324946,1.7987836336587089,28.401924091625315,76.51053380691773,-517.7018894939165,17.47062729893155,-15.824220861190193,,,,,True,False
0.6179357907517511,1.6182911153009083,0.6212253978724263,0.3804636785160298,0.4138849887029454,1.9605336824853448,0.0,1.0,0.0,central_SVT_explicit,1.597054647835836,-1.0043068083499653,-0.9950393106435625,0.16924411205161027,0.0,23.208067600024908,-1.1677920973683076,128.47263697142097,-1.3657154477542135e-14,1.6155095483220718,-0.4603473098207932,2.8972272435960904,1.379587467856379,2.918026437868931,1.009044176334122,20.798099631462197,12.15241137538332,11.588908974384362,36.418838736344114,0.0,37.23030165775359,0.9999999999999998,1.0000000000000002,2153.7490740218236,499429.29461858975,2640942.8806776134,264.327630682259,1889.4214433395643,0.7405223537352214,4.515904284484281,6.123756527271271,15.969312783202671,10.243403132986508,14.615197731938649,25.139460445595482,1.799923955723295,28.066122809242945,75.02079149966154,-514.6094800617735,17.489026958780816,-15.833737077617892,,,,,True,False
0.617968091983741,1.6182065271200288,0.621288731416238,0.3804339544552336,0.4138299699182125,1.960898428766524,0.0,1.0,0.0,central_SVT_explicit,1.597284132749169,-1.0054751476187767,-0.9954464732111572,0.16953073238320945,0.0,23.17056624184914,-1.1677612698566768,128.41717823662228,-3.010002870651861e-14,1.6147920886994203,-0.46062517490280275,2.899541562041793,1.381363035264888,2.9253479728821823,1.0090603297365128,20.839090102830923,12.159758632132034,11.598166248167171,36.46574700919611,0.0,37.19383964302552,1.0,1.0,2139.771916390378,492602.20903256733,2608244.16103123,262.38535899409084,1877.3865573962871,0.7396375520888665,4.515275805673664,6.115198151204558,15.976197558969007,10.232709989915087,14.596813700223414,25.126573720939714,1.8010535186103296,27.756626422064194,73.62344042103571,-511.911867903921,17.507292255118852,-15.843176555064284,,,,,True,False
0.6179986876085438,1.6181264136169584,0.6213487316156386,0.380405798031726,0.4137778446383654,1.961244040926388,0.0,1.0,0.0,central_SVT_explicit,1.5974987954932667,-1.0065763027000196,-0.9958297829974938,0.16980163485849448,0.0,23.135368972691214,-1.1677289909396547,128.3648120954638,-1.8068559475224084e-14,1.6141159010957895,-0.46088598865042973,2.901719593695061,1.3830339388249857,2.9322647683632725,1.0090756197548802,20.877754263044267,12.166655521890833,11.606878374780244,36.50989165422902,0.0,37.159653258267426,0.9999999999999999,1.0,2127.70763614776,486792.74051266286,2579991.8334492366,260.7380735533806,1866.9695625943789,0.7388111873110589,4.514720863920203,6.107170837351143,15.982743328955202,10.222687918864988,14.57952929568191,25.114542616131946,1.8021136636840893,27.487790769569386,72.38583111928655,-509.71767721003835,17.5244781190482,-15.85205143889243,,,,,True,False
0.6180309771410885,1.6180418732825312,0.6214120651594505,0.3803760807534852,0.413722821182988,1.9616089202380231,0.0,1.0,0.0,central_SVT_explicit,1.597722508562393,-1.007733216827648,-0.9962320923784195,0.17008714184433085,0.0,23.098550223357794,-1.167691700370346,128.30970865323496,-1.0221874878742277e-13,1.6134053751559356,-0.461158854224793,2.9040040818249935,1.3847867280965627,2.9395471435617218,1.009091755028324,20.918407038676154,12.173871633837416,11.616016327299974,36.55620121912449,0.0,37.12392421476728,0.9999999999999998,1.0,2116.2000940933576,481333.0452789898,2552980.297906186,259.1984408277035,1857.001653265654,0.7379512813362062,4.514177775119426,6.09878128841168,15.98968132841033,10.21222041070213,14.561421723925562,25.10202968605855,1.8032222480367492,27.229587437011865,71.1699066958027,-507.7773638906767,17.54250148656462,-15.861351711370636,,,,,True,False
0.6180632606674473,1.617957357504309,0.6214753987032623,0.3803463669573766,0.4136677953559016,1.9619738677423373,0.0,1.0,0.0,central_SVT_explicit,1.5979430965377535,-1.0088848971319822,-0.9966321957741692,0.17037242507149933,0.0,23.062079963523153,-1.1676509114953852,128.25477970935603,-1.0805023479946067e-14,1.6126975966104888,-0.4614291949502767,2.9062735148536896,1.3865285868702162,2.9468112119107963,1.0091078973924401,20.95891067978873,12.181021548710605,11.625094059414758,36.60222365668121,0.0,37.08856263233801,1.0000000000000004,1.0,2106.0037710035153,476588.72972526815,2528901.65659424,257.8762590681583,1848.127511935357,0.7371047400101168,4.513681455920816,6.090481839813133,15.996655341434554,10.20187142626433,14.543461544846217,25.089720435804335,1.804319454775172,26.99969760765372,70.05331666479293,-506.25069394839284,17.560405141792437,-15.870582449703953,,,,,True,False
0.618095538188733,1.617872866273068,0.6215387322470741,0.3803166566428557,0.4136127671752567,1.9623388833576263,0.0,1.0,0.0,central_SVT_explicit,1.5981604933752844,-1.010031923284964,-0.9970303523353636,0.1706577465895788,0.0,23.025950310140345,-1.1676065521800578,128.20001613545364,-5.837459096242693e-14,1.6119924986687604,-0.46169708950471294,2.9085283691839474,1.3882603042246868,2.954058678249665,1.0091240588000931,20.999278779911638,12.188107355360053,11.634113476735791,36.64797983697975,0.0,37.05355490472566,0.9999999999999999,1.0,2097.0281465589455,472481.1592534912,2507613.349704858,256.7427746270333,1840.285371931912,0.7362717625784408,4.5132332827585815,6.082273450415909,16.00367135383576,10.191640832646737,14.525650227558007,25.07762014244252,1.8054050285089842,26.79471130647977,69.02648492883735,-505.0827678815905,17.578194731482714,-15.879746417166201,,,,,True,False
0.6181261113548131,1.6177928445834346,0.6215987324464748,0.3802885132401544,0.4135606330600929,1.9626847503787488,0.0,1.0,0.0,central_SVT_explicit,1.598363758228106,-1.0111149435727904,-0.9974060383222534,0.17092812719047312,0.0,22.99200273965459,-1.1675615244168107,128.14826957788867,5.684341886080804e-14,1.6113263524079846,-0.46194887430702875,2.9106525670847154,1.3898927347483676,2.9609114455361576,1.0091393869413525,21.03741921295602,12.194767557524806,11.642610268338862,36.69111404973935,0.0,37.020678480011,0.9999999999999998,1.0,2088.4924195995036,468598.6535115926,2487420.777755603,255.66955057880355,1832.8228690207,0.735494000796635,4.512849352272027,6.074573308204746,16.01035547302632,10.182047246590377,14.508900980747939,25.066332838804325,1.8064236431163345,26.600015383135446,68.0531463669973,-503.9663281233752,17.594955080942025,-15.888373463829234,,,,,True,False
