u,x,phi,f,h,phiprime,A0prime,X,Fbg,Ybg,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
0.6558702175543886,1.5246918875639817,0.7047310070679107,0.3441028573604591,0.3472487335454194,-1.0578921221915614,1.5246918875639817,-0.1943092345713074,1.172969109537442,-0.9116749194000334,0.0,-5.050774274098359,-0.26352181231189054,0.1728361083713264,89.69711241290096,1.784293544452896,-54.985434839933774,-0.24886499456263647,2.084680476782992,0.25114018188793313,0.0,29.35618909323677,1.5316455918634977,-0.5022803637758663,0.0,44.75973575686374,,-11.97763875409556,-9.526758452102193,46.382327016883515,0.25114018188793313,-8.512949502315877,-17.346117781259142,0.8528480304679454,54.90333465896389,30.040974920584766,,-96.9619417071964,42.05863841327363,64.12646479070516,-71.35902732074747,0.0,139.14860809851012,4.74362236005457,24.443275161136363,-5.711667367131741,0.6710463254424865,-0.6256242616154684,-2.371811180027285,-6.830294687646592,-24.80799072354569
0.6558964741185296,1.524630851757386,0.7047955836649343,0.3440767890495031,0.34720872236411937,-1.0581312655761694,1.524630851757386,-0.19437469513457703,1.1728289075359442,-0.9118730453892727,0.0,-5.049775693407711,-0.2634861002830609,0.1728196041549009,89.67330235578339,1.7845023363818484,-54.987518256574006,-0.24886990594329628,2.084623273096385,0.25113522570398805,0.0,29.35260880199151,1.5315540522854192,-0.5022704514079761,0.0,44.76423639294322,,-11.980143812003448,-9.52817741482014,46.388100742282525,0.25113522570398805,-8.513783622341728,-17.334178782693087,0.8528106308780764,54.89293965208055,30.037728069425718,,-96.88418339660446,42.06403197781376,64.13212090268412,-71.36480120718369,0.0,139.066647262134,4.743889510147795,24.44445252921674,-5.712188723915604,0.6691712082672316,-0.6257081268482478,-2.3719447550738977,-6.831466499238543,-24.78553995950655
0.6559227306826706,1.5245698208373126,0.7048601696871163,0.3440507198966291,0.3471687349062448,-1.0583704094407906,1.5245698208373126,-0.19444016876853965,1.1726888002136966,-0.9120712329061097,0.0,-5.048779712545706,-0.26345039968966644,0.172803105563887,89.64597030948758,1.78471161235001,-54.98963024414239,-0.2488748095512599,2.0845664259841317,0.2511302775587944,0.0,29.349043153071293,1.5314625690585433,-0.5022605551175888,0.0,44.768725615289696,,-11.982646445195018,-9.529597323275938,46.3938870783206,0.2511302775587944,-8.514616350455348,-17.32451913893986,0.8527734725199,54.88257079541136,30.034473949600585,,-96.81570864862836,42.06944937680058,64.13781289911324,-71.37061319152637,0.0,138.98461686047827,4.744158118282035,24.44564348012454,-5.712711456539815,0.6672934766042342,-0.6257921276610556,-2.3720790591410177,-6.83264021393405,-24.767400938529384
0.6559489872468117,1.5245087948031748,0.7049247651327661,0.3440246499033677,0.3471287712150362,-1.0586095536611175,1.524508794803175,-0.19450565546295379,1.1725487877070873,-0.9122694820610354,0.0,-5.047786096948249,-0.26341471054784804,0.172786612609773,89.61467526921918,1.7849212609234675,-54.99176643637188,-0.24887970536838142,2.084509854111816,0.25112533746972293,0.0,29.345490786001005,1.5313711422820313,-0.5022506749394459,0.0,44.773204848920486,,-11.9851469506262,-9.531018061083188,46.39968412689621,0.25112533746972293,-8.515447862252255,-17.317423635147154,0.8527365252400538,54.872225295096676,30.031213662564472,,-96.75731581966636,42.0748870718317,64.14353538135784,-71.37645755056742,0.0,138.90250530451573,4.74442797172804,24.44684595466216,-5.713235365521497,0.6654114703473268,-0.6258762423813362,-2.37221398586402,-6.833815524886303,-24.754160247348903
0.6559752438109527,1.524447773654386,0.7049893700001857,0.3439985790712515,0.3470888313337705,-1.058848698122607,1.5244477736543862,-0.1945711552112184,1.1724088701526219,-0.9124677929819,0.0,-5.046794615568996,-0.26337903287375913,0.17277012530405708,89.57956512492862,1.7851311722423637,-54.993922528386356,-0.24888459337649563,2.0844534773063423,0.25112040545416275,0.0,29.34195036034534,1.5312797720551408,-0.5022408109083255,0.0,44.77767546710564,,-11.987645613872576,-9.532439511029771,46.40549000673457,0.25112040545416275,-8.516278325874811,-17.312794658192978,0.8526997593268978,54.86190039873387,30.027948270398724,,-96.7086388121126,42.080341573125146,64.14928302576674,-71.38232864071732,0.0,138.8203027016435,4.744698860762948,24.448057922538805,-5.713760253753647,0.6635262328144521,-0.625960449576375,-2.372349430381474,-6.834992129436038,-24.74539018370096
0.6560015003750937,1.5243867573903598,0.7050539842876717,0.34397250740181573,0.3470489153057566,-1.0590878427267125,1.5243867573903596,-0.19463666801266358,1.1722690476869106,-0.9126661658246341,0.0,-5.045805027757249,-0.2633433666835639,0.1727536436582464,89.5401358905091,1.7853412317795412,-54.996094031310925,-0.24888947355741942,2.084397211988834,0.25111548152951957,0.0,29.338420479418893,1.5311884584772124,-0.5022309630590391,0.0,44.78213901115587,,-11.990142759315535,-9.533861560784887,46.41130279329882,0.25111548152951957,-8.517107934900029,-17.310954480103792,0.8526631437948798,54.85159323901387,30.024678955865685,,-96.67139282713804,42.08580924031176,64.15505027998807,-71.388220576071,0.0,138.7379962904383,4.744970566698961,24.449277266631626,-5.714285915064294,0.6616369376726388,-0.6260447268398731,-2.3724852833494805,-6.836169711866918,-24.742189736469957
0.6560277569392348,1.524325746010509,0.7051186079935132,0.3439464348965974,0.3470090231743384,-1.0593269873163034,1.5243257460105089,-0.19470219384513965,1.1721293204466816,-0.9128646006447264,0.0,-5.044817138241124,-0.2633077119934385,0.17273716768385752,89.49995729202342,1.785551346439573,-54.998277296390505,-0.24889434589295079,2.0843409901793,0.2511105657132171,0.0,29.33490000998427,1.5310972016476823,-0.5022211314264342,0.0,44.78659655843619,,-11.992638607698456,-9.53528410312872,46.41712086286342,0.2511105657132171,-8.517936817206804,-17.309561206283668,0.8526266534836086,54.841301490891084,30.02140655893738,,-96.63566891810584,42.0912871140368,64.16083263064667,-71.39412857207583,0.0,138.6555786767175,4.745242911733444,24.45050226609147,-5.714812183826652,0.6597456779275759,-0.6261290561460862,-2.372621455866722,-6.8373480152264206,-24.73983987742337
0.6560540135033758,1.524264739514248,0.7051832411159915,0.3439203615571365,0.3469691549828928,-1.059566131812326,1.524264739514248,-0.19476773271524606,1.1719896885687664,-0.9130630976327438,0.0,-5.043831079178938,-0.26327206881957077,0.17272069739241636,89.46355301082306,1.785761578842672,-55.000474797298104,-0.24889921036486987,2.0842848577405344,0.2511056580226957,0.0,29.331389722565127,1.5310060016660723,-0.5022113160453914,0.0,44.791047350089,,-11.99513299778629,-9.536707207393144,46.42294530221958,0.2511056580226957,-8.518764881345138,-17.305647545057695,0.8525903056414836,54.83102671840803,30.018130499169217,,-96.5893523179514,42.09677720546757,64.16663314148136,-71.40005587668722,0.0,138.57305429127666,4.745516016798373,24.451734087726592,-5.715339172095708,0.6578495576675716,-0.6262134496523021,-2.3727580083991864,-6.838527212933882,-24.73215352526232
0.6560802700675169,1.5242037379009896,0.7052478836533823,0.34389428738497474,0.3469293107748317,-1.059805276046018,1.5242037379009896,-0.1948332845966572,1.1718501521901137,-0.9132616568251698,0.0,-5.042847045467589,-0.26323643717816,0.17270423279545813,89.42845976525301,1.785972021330053,-55.002690179509145,-0.2489040669549376,2.0842288822559354,0.25110075847541374,0.0,29.327890752790204,1.530914858631997,-0.5022015169508275,0.0,44.79549022663718,,-11.99762568254168,-9.538130970857402,46.428777698019005,0.25110075847541374,-8.519591984331697,-17.30083297467502,0.8525541255570122,54.82077123447315,30.01484989526158,,-96.54030904137224,42.10228247823088,64.17245632748285,-71.4060072759962,0.0,138.49043247149146,4.7457900598477805,24.452974451159346,-5.715867049070926,0.6559517355105957,-0.6262979257077105,-2.3728950299238902,-6.839707560667815,-24.72341462713524
0.6561065266316579,1.5241427411701485,0.7053125356039522,0.34386821238165766,0.3468894905936016,-1.0600444199463603,1.5241427411701485,-0.19489884949903372,1.1717107114477812,-0.9134602784274672,0.0,-5.041865022144275,-0.26320081708541826,0.17268777390452808,89.39280660337617,1.786182666520936,-55.0049231717142,-0.24890891564489692,2.0841730585599625,0.25109586708884674,0.0,29.32440301605043,1.5308237726451606,-0.5021917341776935,0.0,44.79992524339247,,-12.000116672109973,-9.539555383168072,46.43461791923359,0.25109586708884674,-8.520418132056314,-17.296347864798946,0.8525181113622292,54.810534852523915,30.011564795835756,,-96.4917691821478,42.10780271568037,64.1783018557289,-71.41198241717403,0.0,138.4077131104505,4.7460650279327,24.45422322850897,-5.716395801020858,0.6540485628141539,-0.6263824828145768,-2.37303251396635,-6.840889039058484,-24.714777950285367
0.6561327831957989,1.5240817493211376,0.7053771969659637,0.34384213654873125,0.3468496944826807,-1.06028356337786,1.5240817493211376,-0.19496442740838382,1.1715713664789353,-0.9136589625344937,0.0,-5.040885019875547,-0.2631652085575675,0.17267132073117963,89.35748713488141,1.786393519164049,-55.00717397886862,-0.2489137564164723,2.0841173903124512,0.2510909838804874,0.0,29.32092657678751,1.530732743805355,-0.5021819677609748,0.0,44.80435233154415,,-12.002605949977173,-9.540980448432274,46.44046605037153,0.2510909838804874,-8.521243315465162,-17.291599755656158,0.8524822644897906,54.80031769348701,30.008275155709487,,-96.4426779128538,42.1133380880329,64.18416998296168,-71.417981572324,0.0,138.32489442442417,4.746340931242324,24.45548051658937,-5.716925438358272,0.6521432097964253,-0.6264671220778771,-2.373170465621162,-6.842071662080308,-24.706029082534087
0.6561590397599399,1.5240207623533717,0.70544186773767,0.34381605988774505,0.34680992248558273,-1.0605227061986464,1.5240207623533717,-0.19503001830842026,1.1714321174208562,-0.9138577092306444,0.0,-5.039907046455656,-0.26312961161084236,0.17265487328697626,89.32191371780578,1.7866045826610049,-55.00944275067654,-0.2489185892513697,2.0840618801199047,0.25108610886784577,0.0,29.3174614827543,1.530641772212464,-0.5021722177356915,0.0,44.80877141555892,,-12.005093497302337,-9.542406167066044,46.44632214364685,0.25108610886784577,-8.522067523592536,-17.286977938412203,0.8524465859891348,54.790119844592205,30.00498092632647,,-96.39332814725309,42.11888872071568,64.19006089762195,-71.42400494112246,0.0,138.241978861819,4.746617777260433,24.456746386175787,-5.717455969189697,0.6502343622276437,-0.6265518443580602,-2.3733088886302167,-6.8432554398119265,-24.69700655355289
