u,x,K11,K12,K13,K21,K22,K23,K31,K32,K33,R11,R12,R13,R21,R22,R23,R31,R32,R33,G11,G12,G13,G21,G22,G23,G31,G32,G33,S11,S12,S13,S21,S22,S23,S31,S32,S33,M11,M12,M13,M21,M22,M23,M31,M32,M33
0.5515230871346237,1.813160724051259,0.030273838531168926,0.002790938415042271,-0.0,0.0006122615250916882,0.10339213964240303,-0.0,-0.0,-0.0,2.181052900146395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006508849836912545,0.00011746214381093173,0.0,0.00011746214381093173,0.022309706559218767,0.0,0.0,0.0,0.4733790487763232,-7.718270467194088e-13,-0.0411628148397829,0.0,0.041162814840206,1.910360758472507e-12,0.0,0.0,0.0,-1.944044925039634e-11,0.011805893878247056,0.35808940882054263,-0.0,0.35808940882317225,-1.1873712872555775,-0.0,-0.0,-0.0,1.6834011707227088
0.5515496675495626,1.8130733437712376,0.0302672499224253,0.0028015611508568905,-0.0,0.0006021080879662355,0.1033667429113183,-0.0,-0.0,-0.0,2.180756819092359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006507093034305131,0.00011516047607849092,0.0,0.00011516047607849092,0.02230083426640171,0.0,0.0,0.0,0.47327081789462977,7.194245199571014e-14,-0.04120463192346349,0.0,0.04120463192337599,1.0193235144839718e-13,0.0,0.0,0.0,-1.7351453607261647e-11,0.011676561248749794,0.36304118674127395,-0.0,0.3630411867400062,-1.1872044003702138,-0.0,-0.0,-0.0,1.6818843879014236
0.5515762479645013,1.8129859719129144,0.03026087220245703,0.002816611522574952,-0.0,0.0005921100265041807,0.10334257124913637,-0.0,-0.0,-0.0,2.180460788088271,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006505336616762408,0.0001128587055739361,0.0,0.0001128587055739361,0.022291965836089903,0.0,0.0,0.0,0.4731626044797798,-5.1458837191376006e-14,-0.041246735553335814,0.0,0.04124673555334604,-1.0627609903224311e-13,0.0,0.0,0.0,-2.3803181647963356e-12,0.011547518402365774,0.3629894398023371,-0.0,0.3629894398020657,-1.1872849821207305,-0.0,-0.0,-0.0,1.6818655150593358
0.5516028283794402,1.81289860847507,0.03025447742208097,0.0028310962834287856,-0.0,0.0005820968295015029,0.10331824866047605,-0.0,-0.0,-0.0,2.1801648071197413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006503580587356158,0.00011055682761751954,0.0,0.00011055682761751954,0.02228310121253505,0.0,0.0,0.0,0.4730544085255069,1.0824674490095276e-15,-0.041288772032609986,0.0,0.04128877203262821,-2.0539125955565396e-15,0.0,0.0,0.0,3.197442310920451e-14,0.011418650040702538,0.362652555901674,-0.0,0.3626525559022208,-1.1873701506737375,-0.0,-0.0,-0.0,1.6818452092517755
0.5516294087943789,1.8128112534564889,0.030248059367655816,0.002845248998953498,-0.0,0.0005720962952100346,0.10329384542074761,-0.0,-0.0,-0.0,2.179868876172372,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006501824948084868,0.00010825484258573795,0.0,0.00010825484258573795,0.022274240406367822,0.0,0.0,0.0,0.4729462300255475,-6.938893903907228e-15,-0.04133075427032756,0.0,0.04133075427032583,-3.126665593100597e-14,0.0,0.0,0.0,5.293543381412746e-13,0.011289952788645807,0.3624541253054303,-0.0,0.36245412530504717,-1.1874437748336089,-0.0,-0.0,-0.0,1.6817866282441767
0.5516559892093178,1.812723906855953,0.030241620493886,0.0028592243480050628,-0.0,0.0005621997332347431,0.1032694276111703,-0.0,-0.0,-0.0,2.1795729952317844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006500069701101051,0.00010595274987307946,0.0,0.00010595274987307946,0.022265383416477255,0.0,0.0,0.0,0.47283806897364156,3.58046925441613e-15,-0.04137268862782102,0.0,0.04137268862782806,4.798939023942239e-14,0.0,0.0,0.0,-1.7266188478970435e-12,0.011161420286805335,0.36219515904915833,-0.0,0.3621951590489834,-1.1875151358030687,-0.0,-0.0,-0.0,1.6817478212642096
0.5516825696242565,1.8126365686722463,0.030235448063007403,0.0028730212529932964,-0.0,0.0005502025302579448,0.10324438535650032,-0.0,-0.0,-0.0,2.179277164283598,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006498314848647503,0.00010365054955375954,0.0,0.00010365054955375954,0.02225653024045548,0.0,0.0,0.0,0.4727299253635333,-7.244205235679146e-15,-0.041414571889967625,0.0,0.04141457188997072,1.083855227790309e-14,0.0,0.0,0.0,-5.186961971048731e-13,0.011033338201230551,0.36259319985612015,-0.0,0.36259319985630284,-1.187563260002644,-0.0,-0.0,-0.0,1.6817053145846088
0.5517091500391954,1.8125492389041515,0.030226736269375068,0.00288586861556539,-0.0,0.000557860825450545,0.10322452544536774,-0.0,-0.0,-0.0,2.178981383313432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006496560392979923,0.00010134824031120254,0.0,0.00010134824031120254,0.022247680889959237,0.0,0.0,0.0,0.4726217991889675,2.0261570199409107e-15,-0.04145640781446641,0.0,0.041456407814452645,-9.409140133698202e-15,0.0,0.0,0.0,6.643574579356937e-13,0.010902903678008604,0.35545996574622574,-0.0,0.3554599657463553,-1.1878124549740194,-0.0,-0.0,-0.0,1.6816460347077835
0.5517357304541342,1.8124619175504533,0.030233950979234064,0.002902762917285473,-0.0,0.000441383486514145,0.10317146639246692,-0.0,-0.0,-0.0,2.178685652306906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0064948063362201105,9.904582137684292e-05,0.0,9.904582137684292e-05,0.022238835364112183,0.0,0.0,0.0,0.4725136904436938,-4.390932062392494e-14,-0.04149819432909567,0.0,0.041498194329132126,4.125866315263238e-14,0.0,0.0,0.0,3.836930773104541e-13,0.010788576563418579,0.4165791279790936,-0.0,0.4165791279775915,-1.1861844016314353,-0.0,-0.0,-0.0,1.6817006800667322
0.551762310869073,1.8123746046099345,0.0301834805263608,0.002920060914443967,-0.0,0.0007896088236743586,0.10324672440772378,-0.0,-0.0,-0.0,2.178389971249655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006493052742644686,9.67430514236944e-05,0.0,9.67430514236944e-05,0.02222999365153208,0.0,0.0,0.0,0.47240559912146535,5.473399511402022e-14,-0.04154133896837708,0.0,0.04154133896835626,-1.7486012637846216e-14,0.0,0.0,0.0,-8.668621376273222e-13,0.010616811428648428,0.09360978785151283,-0.0,0.09360978785778151,-1.195150867693646,-0.0,-0.0,-0.0,1.6813332401025238
0.5517888912840118,1.8122873000813804,0.030216213766598832,0.0027685790338387584,-0.0,0.00030384703491211085,0.10304797140304581,-0.0,-0.0,-0.0,2.1780943401273163,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00649129903837118,9.444217114957474e-05,0.0,9.444217114957474e-05,0.022221155812626542,0.0,0.0,0.0,0.47229752521603874,-1.049160758270773e-14,-0.041567652610491404,0.0,0.04156765261046175,-6.50868248186498e-15,0.0,0.0,0.0,1.3926637620897964e-12,0.010528274801081035,1.046457770907903,-0.0,1.046457770888956,-1.1684725313896605,-0.0,-0.0,-0.0,1.6816063051623835
0.5518154716989506,1.8122000039635744,0.030442607517334436,0.0039309956449851136,-0.0,-0.0004471520946455268,0.10311740517584196,-0.0,-0.0,-0.0,2.1777987589255163,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006489547633507815,9.213382489698871e-05,0.0,9.213382489698871e-05,0.02221232158754454,0.0,0.0,0.0,0.47218946872117207,4.438116540939063e-14,-0.041705011612201866,0.0,0.04170501161218817,1.2934098236883074e-14,0.0,0.0,0.0,2.1245227799226996e-12,0.010633723490192282,-0.1763847768301357,-0.0,-0.17638477679178544,-1.2044506077004575,-0.0,-0.0,-0.0,1.683083803539985
0.5518420521138894,1.812112716255302,0.028736283083728123,-0.005630628283661565,-0.0,0.0036980108394358037,0.10176659668007051,-0.0,-0.0,-0.0,2.177503227629903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006487791034214455,8.984708987853847e-05,0.0,8.984708987853847e-05,0.022203491809348573,0.0,0.0,0.0,0.4720814296306276,4.873879078104437e-14,-0.040944283252277495,0.0,0.04094428325228944,-4.50195436485501e-14,0.0,0.0,0.0,1.4246381851990009e-12,0.008807396428656257,-10.906499599758291,-0.0,-10.906499599758078,-1.4961715763847991,-0.0,-0.0,-0.0,1.6720304553433296
0.5518686325288282,1.812025436955348,0.027665569630010975,-0.023909630828221395,-0.0,-0.005969734739743163,0.09438109088600281,-0.0,-0.0,-0.0,2.177207747050896,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006486001820621956,8.768920967923492e-05,0.0,8.768920967923405e-05,0.022194669351775626,0.0,0.0,0.0,0.4719734079279556,-4.8433479449272454e-14,-0.03940139221119538,0.0,0.03940139221120104,-6.661338147750939e-15,0.0,0.0,0.0,1.3500311979441904e-13,0.00761156335149943,5.0232188060973995,-0.0,5.0232188060582645,-1.0820064922388994,-0.0,-0.0,-0.0,1.6669635264997322
