u,x,phi,f,h,A0prime,phiprime,T_H,S_SVT,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,construction
0.5515230871346237,1.813160724051259,0.5099330950260855,0.438616122867156,0.4948325295065454,0.0,-0.4469231611174665,1.0,0.0,-7.379076310301373e-11,-0.1692703813509019,-0.3314755920226336,0.1828164418130057,-1.750367054628441,4.5359915634956286e-11,-0.3767735261941452,-0.1847255696743872,0.1438825757649567,0.2084014155908882,3.3647081926973446e-10,0.4090725450769104,1.511461046419517,-0.4168028311817764,3.39984539421157e-10,-0.0101554326503534,0.0,-4.5359802393302456e-11,-0.1549391936956211,0.1883867630769095,0.2084014155908882,-4.4891011512384036e-11,0.0565350768284947,0.0556086876525711,0.1046940298321663,-0.0227229525537606,0.0,0.2372441719645834,1.745940484148201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0732442926612684,-0.2329385785784967,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5551646039812403,1.8012675751096536,0.5153124681303886,0.4355074680599133,0.4919683636648135,0.0,-0.457792828852152,1.0,0.0,0.0007744789922468536,-0.1160828390708814,-0.32701452418921095,0.18164530582090863,-1.7558162467028628,-0.006502193436140146,-0.3717096561553908,-0.18461075891103684,0.14530420590248752,0.2085444213387844,-0.003556673835991159,0.31709727592796333,1.5017631068305166,-0.41708884267756885,-0.003614738430577403,-0.010933032242554017,0.0,0.00048519467747269534,-0.15561084329403244,0.18829448618719724,0.2085444213387844,0.00047740085420377087,0.06725915097277248,0.05598448872758808,0.10019462819150116,-0.02149253251808903,0.0,0.22730455385180248,1.7242381569481022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801986077807604,-0.23143892080833914,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5551911843961791,1.801181337357853,0.5153519507017873,0.4354847740315407,0.4919469051424761,0.0,-0.45787426665906017,1.0,0.0,0.0007785222847119916,-0.1156212363995302,-0.3269824717087032,0.18163673883424117,-1.6100820792589738,-0.00659461806493999,-0.3716362721990528,-0.18461010422437704,0.14530490898238177,0.20854545286611417,-0.0035754282885509065,0.31643010483945566,1.5016941633018936,-0.41709090573222835,-0.0036339575194673608,-0.010936541751831376,0.0,0.00048779567691307037,-0.1556160087579178,0.1882944183109282,0.20854545286611417,0.0004799391442634251,0.06732615453880048,0.05598720909768132,0.10016085792326852,-0.021483753429339822,0.0,0.22718261928372385,1.7240803815446997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0802503119315585,-0.2314278433927586,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.555217764811118,1.8010951078631183,0.5153914364132317,0.4354620799552698,0.4919254385838193,0.0,-0.45795463480529874,1.0,0.0,0.0007825374329174817,-0.11515865421507002,-0.32695042890361065,0.18162817213579224,-1.6334381493309724,-0.006687670660523307,-0.3715623751669887,-0.18460945290772238,0.14530547512220432,0.2085464848690458,-0.0035940554882540675,0.31576304152221124,1.5016252570752062,-0.4170929697380916,-0.0036530490512827894,-0.010940012887510607,0.0,0.0004903797818178828,-0.15562117935921643,0.18829436166729369,0.2085464848690458,0.0004824605750781565,0.06739299719269133,0.05598992930079245,0.10012707059608326,-0.021474977533670996,0.0,0.22706001933300757,1.7239226153108196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803020304507764,-0.2314167639885102,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5552443452260568,1.8010088866242655,0.5154309253399059,0.4354393858067829,0.4919039638796957,0.0,-0.45803590214031414,1.0,0.0,0.0007865244778102116,-0.11469509932861877,-0.32691839577461507,0.18161960573632632,-1.7518458160687231,-0.006781347479079317,-0.37148796802181444,-0.18460880495974344,0.14530590509636446,0.20854751735964103,-0.0036125555934448253,0.3150960862187036,1.5015563881936733,-0.41709503471928205,-0.003672013162601057,-0.010943445705184601,0.0,0.0004929470071145331,-0.15562635509991873,0.18829431624985182,0.20854751735964103,0.0004849651645287317,0.06745967985045409,0.055992649341377765,0.10009326574332565,-0.02146620484353472,0.0,0.22693675859646384,1.7237648581985863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803537632812712,-0.23140568260369426,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5552709256409956,1.8009226736401092,0.51547041748265,0.4354166915857861,0.4918824810269628,0.0,-0.4581173423579867,1.0,0.0,0.0007904840636694049,-0.11423059909874535,-0.3268863721138833,0.18161103963957917,-1.7370599530682727,-0.006875631533187933,-0.371413064571956,-0.18460816030661126,0.14530620257173218,0.20854855033880035,-0.0036309314923348925,0.3144292366930982,1.5014875558935812,-0.4170971006776008,-0.003690852727972131,-0.010946841063837748,0.0,0.0004954977305943846,-0.15563153587354753,0.1882942818170751,0.20854855033880035,0.0004874532923901778,0.06752620683909547,0.055995369227154056,0.10005944305278344,-0.02145743525914295,0.0,0.22681285566713802,1.7236071099662054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.080405510060697,-0.23139459928863848,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5552975060559344,1.800836468909463,0.5155099128599776,0.4353939972862284,0.4918609899979275,0.0,-0.4581979209346126,1.0,0.0,0.0007944161111879467,-0.11376515600914223,-0.3268543579623651,0.18160247385669728,-1.7389030133121892,-0.006970521984224813,-0.37133766536103646,-0.18460751896115501,0.14530636769191288,0.2085495838196569,-0.0036491828013793617,0.3137624948207174,1.5014187603704023,-0.41709916763931393,-0.0037095673422706723,-0.010950198847696234,0.0,0.0004980318956546887,-0.1556367217040191,0.18829425841185052,0.2085495838196569,0.0004899249049638776,0.06759257817014093,0.05599808896154514,0.10002560451419135,-0.02144866878913933,0.0,0.2266883116696998,1.7234493706076555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0804572707961835,-0.23138351404253427,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5553240864708732,1.8007502724311422,0.515549411372522,0.43537130293985,0.4918394909373889,0.0,-0.45827901446571717,1.0,0.0,0.0007983205412426833,-0.113298771795571,-0.32682235336095183,0.18159390839881234,-1.7384663733328605,-0.0070660179884480395,-0.3712617710187536,-0.1846068809361912,0.14530640060465302,0.208550617815329,-0.0036673091377986207,0.3130958599726472,1.5013500018193795,-0.4171012356306581,-0.003728156601066779,-0.010953518947691187,0.0,0.0005005494457771707,-0.15564191261602467,0.1882942460777064,0.208550617815329,0.000492379948645526,0.06765879419405678,0.05600080854797172,0.09999174871231138,-0.021439905456164875,0.0,0.2265631282003412,1.7232916401169178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0805090454948614,-0.23137242686457318,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.555350666885812,1.8006640842039614,0.5155889131782377,0.4353486084959418,0.491817983612981,0.0,-0.45836100483639713,1.0,0.0,0.000802197274900972,-0.1128314488533647,-0.3267903583504684,0.1815853432770407,-1.738198002416489,-0.00716211870618754,-0.3711853821508782,-0.18460624624452374,0.1453063014560162,0.20855165233892056,-0.003685310119608211,0.31242933325428485,1.5012812804354942,-0.4171033046778412,-0.003746620100656729,-0.010956801238961441,0.0,0.0005030503245321967,-0.1556471086344677,0.18829424486034915,0.20855165233892056,0.0004948183699294195,0.06772485502296145,0.05600352798985114,0.09995787512329667,-0.021431145247245167,0.0,0.22643730670170498,1.7231339184879708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0805608341638666,-0.23136133775394624,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5553772473007508,1.800577904226737,0.5156284181979358,0.4353259139797617,0.4917964681401691,0.0,-0.45844168940125046,1.0,0.0,0.0008060462334416212,-0.11236318994830428,-0.32675837297168336,0.18157677850248408,-1.7379255523077823,-0.007258823297878474,-0.37110849930555884,-0.18460561489894367,0.14530607038972013,0.20855268740352123,-0.0037031853657156495,0.3117629171743371,1.5012125964135083,-0.4171053748070425,-0.0037649574381611165,-0.010960045602424256,0.0,0.0005055344755916304,-0.15565230978343197,0.18829425480341602,0.20855268740352123,0.0004972401154208054,0.06779076058294072,0.05600624729059747,0.09992398566894585,-0.021422388162252688,0.0,0.22631084830936277,1.7229762057147977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806126368103355,-0.23135024670984494,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5554038277156896,1.8004917324982832,0.5156679263956258,0.4353032194027537,0.491774944570727,0.0,-0.45852274679175553,1.0,0.0,0.0008098673383428045,-0.1118939970317549,-0.32672639726530384,0.1815682140862292,-1.7376534088618483,-0.007356130922504738,-0.37103112311050074,-0.18460498691222924,0.14530570755050792,0.20855372302220637,-0.0037209344958648535,0.3110966115947948,1.501143949947943,-0.4171074460444128,-0.003783168211468663,-0.010963251924195004,0.0,0.0005080018427219137,-0.15565751608734119,0.1882942759505868,0.20855372302220637,0.0004996451318292007,0.067856511156336,0.05600896645362147,0.09989007884818979,-0.021413634211923396,0.0,0.22618375462622103,1.7228185017913802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806644534414085,-0.23133915373146052,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5554304081306284,1.8004055690174168,0.5157074378278892,0.4352805247467376,0.491753412820186,0.0,-0.45860439100011857,1.0,0.0,0.0008136605112652089,-0.11142387208147962,-0.326694431271975,0.18155965003934801,-1.7373776845795872,-0.007454040741187243,-0.3709532541432079,-0.18460436229714589,0.14530521308671737,0.20855475920803693,-0.003738557130558986,0.3104304169481051,1.501075341233073,-0.41710951841607385,-0.0038012520191578586,-0.010966420087077782,0.0,0.0005104523697731053,-0.1556627275704764,0.18829430834565428,0.20855475920803693,0.0005020333659576464,0.06792210694998979,0.05601168548233059,0.09985615537410147,-0.021404883398715616,0.0,0.2260560269363825,1.722660806711703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0807162840642273,-0.23132805881798463,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5554569885455672,1.8003194137829528,0.515746952497447,0.4352578300106446,0.4917318728851338,0.0,-0.458685435182548,1.0,0.0,0.0008174256740576939,-0.11095281746799993,-0.3266624750322833,0.1815510863728971,-1.7370987250458088,-0.0075525519157658315,-0.37087489298965565,-0.1846037410664464,0.14530458714357916,0.2085557959740591,-0.00375605289108664,0.3097643344951635,1.5010067704629462,-0.41711159194811825,-0.0038192084605235097,-0.010969549977385518,0.0,0.0005128860006825356,-0.15566794425744737,0.1882943520326316,0.2085557959740591,0.0005044047647062621,0.0679875480563577,0.05601440438012896,0.09982221561399403,-0.021396135732393885,0.0,0.22592766657555274,1.722503120469749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0807681286859383,-0.23131696196860846,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.555483568960506,1.8002332667937089,0.5157864703419345,0.4352351352144499,0.4917103248548801,0.0,-0.4587662712713788,1.0,0.0,0.000821162748773825,-0.11048083554561197,-0.32663052858675323,0.18154252309791857,-1.736816182033544,-0.007651663606791201,-0.37079604025734525,-0.18460312323287079,0.14530382986380921,0.20855683333330516,-0.003773421399598161,0.3090983652141443,1.5009382378313658,-0.4171136666666104,-0.0038370371356545706,-0.01097264147669388,0.0,0.0005153026794853735,-0.155673166173283,0.18829440705685332,0.20855683333330516,0.0005067592750824231,0.06805283460243569,0.056017123150417444,0.09978825886323091,-0.021387391211845477,0.0,0.2257986750226034,1.7223454430595053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0808199873136892,-0.23130586318252344,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5555101493754449,1.8001471280484995,0.5158259914194502,0.4352124403394247,0.4916887686436128,0.0,-0.45884844684071063,1.0,0.0,0.0008248716576634373,-0.11000792857657149,-0.3265985919758492,0.18153396022543936,-1.7365307721877103,-0.007751374975234701,-0.37071669652593175,-0.18460250880914644,0.14530294139569727,0.20855787129879294,-0.003790662279066874,0.30843251016889955,1.5008697435318994,-0.417115742597586,-0.0038547376453948027,-0.01097569446340001,0.0,0.000517702350309443,-0.155678393341546,0.18829447346140876,0.20855787129879294,0.0005090968441960114,0.0681179667121734,0.05601984179659356,0.09975428572106523,-0.021378649828629366,0.0,0.22566905358883418,1.7221877744749565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0808718599546319,-0.2312947624589209,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5555367297903836,1.800060997546143,0.5158655157907533,0.435189745365911,0.4916672041627087,0.0,-0.4589296676594721,1.0,0.0,0.0008285523231704217,-0.10953409876404326,-0.32656666523997474,0.1815253977664715,-1.7366267158890265,-0.0078516851844367,-0.37063686239603366,-0.1846018978079877,0.14530192188464228,0.20855890988352563,-0.0038077751532792302,0.30776677010494574,1.5008012877578756,-0.4171178197670513,-0.0038723095913326343,-0.010978708835555614,0.0,0.0005200849573738188,-0.15568362578687706,0.18829455128909364,0.20855890988352563,0.0005114174192576669,0.06818294454740731,0.05602256032205159,0.09972029592801031,-0.02136991161657662,0.0,0.22553880368582374,1.7220301147100907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0809237466159194,-0.2312836597969923,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5555633102053225,1.7999748752854552,0.5159050433121627,0.4351670503399805,0.491645631620156,0.0,-0.4590105351331439,1.0,0.0,0.0008322046679299024,-0.10905934824647984,-0.32653474841947333,0.18151683573201224,-1.7312588885945912,-0.007952593396100566,-0.3705565384382071,-0.1846012902420963,0.14530077147308573,0.20855994910049225,-0.0038247596468221528,0.3071011458198002,1.5007328707023864,-0.4171198982009845,-0.003889752575788538,-0.01098168446144524,0.0,0.0005224504449869245,-0.15568886353269856,0.18829464058394585,0.20855994910049225,0.0005137209475773009,0.06824776826087912,0.05602527873018239,0.09968629013705131,-0.021361176544097187,0.0,0.22540792661181303,1.7218724637588958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0809756473047085,-0.2312725551959291,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5555898906202612,1.799888761265254,0.5159445740832368,0.4351443552295661,0.4916240508701087,0.0,-0.4590922899748325,1.0,0.0,0.0008358286147667154,-0.10858367929552465,-0.32650284155462916,0.18150827413304413,-1.7689306082346903,-0.008054098774419913,-0.37047572526587474,-0.18460068612416136,0.14529949030874892,0.2085609889626674,-0.0038416153850757747,0.3064356381287015,1.5006644925582908,-0.4171219779253348,-0.003907066201808064,-0.010984621236151865,0.0,0.0005247987575459856,-0.15569410660431282,0.1882947413903301,0.2085609889626674,0.0005160073765632318,0.06831243800588196,0.05602799702437369,0.0996522676716613,-0.021352444637402688,0.0,0.2252764238376272,1.7217148216153622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081027562028157,-0.23126144865492296,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
