u,x,phi,f,h,phiprime,A0prime,X,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,alpha1,alpha2,alpha4,alpha5,alpha6,alpha7,Codd,K_ZK_exact,even_scalar_cr2_ZK_exact,all_local_even_gates_ZK_exact
0.5822783083219645,1.7173918136875894,0.557519659332697,0.4122236702820077,0.46537628416046933,-0.5556304396097004,0.3636612639488327,-0.07183668980895794,0.0,-0.23244513863553878,-0.376104023484826,0.21899721454782892,,0.00044313703198328724,-0.8921592703424395,-0.23529047568775024,0.27374732119668,0.26562911149426477,0.0,1.1277622096592366,1.824757046229433,-0.5312582229885295,0.0,-1.5283709627550062,,0.1762707142521959,-0.3184036986024633,0.31750835236799996,0.26562911149426477,0.16434602560825187,16.080833826508098,0.1049439403017788,2.187352091538821,-2.24272169940624,,67.62146076786584,2.980525459731797,1.083901655917741,-2.082299465798522,0.0,,0.5813453877697354,0.09854326154681961,-0.7258015836981647,1.8668776298200864,-0.33704968766716276,-0.2906726938848677,-0.6245971352176576,35.88820485886302,0.26562911149426477,0.14533634694243386,1.8668776298200864,-0.33704968766716276,-0.0524719701508894,0.2735602755913869,0.1106528628070194,0.2957754561405386,1.7129588788275223,True
0.5822964984083674,1.7173381648925787,0.5575494703135683,0.41220789076876896,0.46535499007902553,-0.5557078846904541,0.364311660654087,-0.07185342881298205,0.0,-0.23435285322296853,-0.3760764719558508,0.2189880127536645,,0.0006621669140363107,-0.894649201931343,-0.23529135544079635,0.2741105625507316,0.2656281183085205,0.0,1.1370614608366654,1.8246932209592934,-0.531256236617041,0.0,-1.5404686001099646,,0.1777983289867653,-0.318963339887028,0.31749827456413693,0.2656281183085205,0.1657589483783233,16.083336254286163,0.1051096235067678,2.2084111411356435,-2.259828349541831,,67.62036305254031,2.9894674600236715,1.0890978548325791,-2.092032916750001,0.0,,0.5840055746854939,0.09919276202721516,-0.7284107546146339,1.8655709852938245,-0.3375798520718979,-0.29200278734274693,-0.6274839500338434,35.72841263803002,0.26562811830852046,0.14600139367137346,1.8655709852938245,-0.3375798520718979,-0.0525548117533839,0.274014949508353,0.1109871078387103,0.2986926038256106,1.7068469310367,True
0.5823146884947703,1.717284519449282,0.5575792835870578,0.4121921109684063,0.4653336911213882,-0.5557853479235465,0.3649624009077402,-0.07187017271676333,0.0,-0.23626377545527716,-0.3760489200416359,0.21897880973284,,0.0008814295583606802,-0.897146262402591,-0.2352922364219235,0.2744742936879412,0.2656271237437927,0.0,1.1463769886337603,1.8246293902042163,-0.5312542474875854,0.0,-1.5525819288068887,,0.1793281498340797,-0.3195239490580656,0.31748997479139507,0.2656271237437927,0.1671737914877998,16.086040326590545,0.1052756055051836,2.2295009301377666,-2.2769527288821747,,67.6187371457522,2.9984025648612125,1.0943041989596742,-2.1017696793770737,0.0,,0.586661947398492,0.09984497194393603,-0.7310174004434448,1.864273166135075,-0.3381068286417971,-0.293330973699246,-0.6303669373097829,35.56751597059344,0.2656271237437927,0.146665486849623,1.864273166135075,-0.3381068286417971,-0.0526378027525918,0.2744704807258335,0.1113211094430929,0.3016147818317738,1.700841704230653,True
0.5823328785811732,1.7172308773573857,0.557609099153795,0.4121763308578583,0.46531238717792683,-0.5558628293127786,0.3656134888243085,-0.07188692150465308,0.0,-0.2381753628418096,-0.37602136768738026,0.2189696054534219,,0.0011009000958078774,-0.8996514294323334,-0.23529311865245056,0.2748390068891852,0.26562612777604516,0.0,1.1556964580964544,1.8245655537996124,-0.5312522555520903,0.0,-1.5647101481540635,,0.1808600759407562,-0.3200856209761179,0.31748369488135464,0.26562612777604516,0.16859046110731427,16.087790411980517,0.1054418792984634,2.250597231682699,-2.294093678271696,,67.61333553502911,3.0073299527230706,1.0995203960609246,-2.1115091257641883,0.0,,0.5893143100598064,0.10049987200933001,-0.7336210570945465,1.8629842600676243,-0.3386305710762043,-0.2946571550299032,-0.633245886310849,35.404636105483426,0.2656261277760452,0.1473285775149516,1.8629842600676243,-0.3386305710762043,-0.0527209396492317,0.2749268512809398,0.1116548370941421,0.3045417952873586,1.6949408685012826,True
0.5823510686675761,1.7171772386165751,0.5576389170144089,0.41216055043710603,0.46529107824647026,-0.5559403288652875,0.366264924861627,-0.07190367517845296,0.0,-0.2400904845862612,-0.37599381489221756,0.21896039991488173,,0.0013205771782273112,-0.9021634608589765,-0.2352940021331075,0.2752041032089432,0.2656251304044856,0.0,1.1650337924463636,1.824501711740569,-0.5312502608089712,0.0,-1.576853265543537,,0.1823941072563643,-0.32064822388011294,0.3174792148737885,0.2656251304044856,0.17000895684406112,16.089851517497213,0.1056084465301856,2.271726935386208,-2.311251204086189,,67.609829149223,3.01624976967431,1.1047464952536608,-2.1212513739646814,0.0,,0.5919627024231678,0.10115747301880695,-0.7362221222852305,1.8617042585177408,-0.3391511036051886,-0.2959813512115839,-0.6361208392970713,35.24445374006329,0.26562513040448565,0.14799067560579196,1.8617042585177408,-0.3391511036051886,-0.0528042232650928,0.2753840656772057,0.1119882961882122,0.3074736609837631,1.6891416832719413,True
0.582369258753979,1.7171236032265371,0.5576687371695292,0.41214476970725045,0.4652697643351983,-0.5560178465810064,0.366916706606989,-0.07192043373970095,0.0,-0.24200748390906807,-0.3759662616599745,0.21895119311942388,,0.0015404585486610278,-0.9046830798131774,-0.2352948868623268,0.27556992406240494,0.26562413163091525,0.0,1.1743809539592984,1.8244378640399885,-0.5312482632618305,0.0,-1.5890111687233792,,0.18393023087837682,-0.32121183171910855,0.3174766783305032,0.26562413163091525,0.17142926629334124,16.091562717507035,0.1057753056236466,2.2928744620651083,-2.328425134639376,,67.60448409474279,3.0251619617998413,1.1099824639763356,-2.1309963598715145,0.0,,0.5946071057299878,0.10181777751842697,-0.7388203659479214,1.8604330994031288,-0.33966843865625657,-0.2973035528649939,-0.638991775641808,35.08302742099973,0.26562413163091525,0.14865177643249694,1.8604330994031288,-0.33966843865625657,-0.0528876528118233,0.2758421200150965,0.112321484697034,0.3104103485759455,1.683441607037146,True
0.582387448840382,1.7170699711869568,0.5576985596197852,0.412128988663929,0.46524844542099125,-0.5560953824639218,0.3675688355497267,-0.07193719718614515,0.0,-0.24392874348492166,-0.37593870797933954,0.2189419850604369,,0.0017605446872950292,-0.9072092467003288,-0.23529577284489578,0.27593596860039654,0.26562313144996136,0.0,1.1837495065596253,1.8243740106614976,-0.5312462628999227,0.0,-1.6011838781135532,,0.1854684496461706,-0.32177632963696934,0.31747589375608287,0.26562313144996136,0.17285139180261433,16.093981861349192,0.105942457108719,2.314062161130084,-2.3456154913425102,,67.6024661325332,3.0340666246604737,1.1152283362067401,-2.140744156352469,0.0,,0.597247542240123,0.10248079522789263,-0.7414161240941005,1.8591707186722564,-0.3401825981022796,-0.2986237711200615,-0.6418587188396613,34.92502575008596,0.26562313144996136,0.14931188556003075,1.8591707186722564,-0.3401825981022796,-0.0529712285543595,0.2763010159030696,0.1126544061422029,0.3133518673127391,1.6778380963396349,True
0.5824056389267849,1.7170163424975209,0.5577283843658069,0.4121132073308768,0.46522712162191815,-0.5561729365352679,0.3682213035150286,-0.07195396554182935,0.0,-0.24585330652659892,-0.37591115390885876,0.21893277577199388,,0.001980852935722144,-0.9097425031186871,-0.23529666005791972,0.2763024638199366,0.2656221298875014,0.0,1.1931348093350893,1.824310151783356,-0.5312442597750028,0.0,-1.6133719021546202,,0.18700882961877185,-0.3223417791720903,0.31747692737081523,0.2656221298875014,0.17427539419203913,16.096547180684162,0.106109904678197,2.3352813113837505,-2.362822992463891,,67.60164284065556,3.042964406593499,1.1204843203456936,-2.1504952201313827,0.0,,0.599884156191237,0.10314654925146054,-0.7440093671055256,1.8579169459236688,-0.3406936464811322,-0.2999420780956185,-0.6447218232890904,34.76906328469522,0.2656221298875014,0.14997103904780926,1.8579169459236688,-0.3406936464811322,-0.0530549523390985,0.2767607631420448,0.1129870845705373,0.3162983374176089,1.67232845820542,True
0.5824238290131878,1.7169627171579154,0.557758211408224,0.4120974256839069,0.4652057928187906,-0.5562505087770558,0.3688741169673271,-0.07197073878396408,0.0,-0.24777681131526186,-0.3758835993893648,0.21892356521961298,,0.0022013623899280743,-0.9122846890539231,-0.23529754852481946,0.27667029866725606,0.26562112691712736,0.0,1.2025156959136907,1.8242462872247138,-0.5312422538342547,0.0,-1.6255746112650926,,0.18855129030281562,-0.32290837636433367,0.3174801798004684,0.26562112691712736,0.1757011983956096,16.097538074571016,0.1062776440954596,2.3564906925851736,-2.3800467296120393,,67.59313901431038,3.051854707699825,1.1257502104153532,-2.160249113072605,0.0,,0.6025168119955775,0.1038150286981865,-0.7465994200954219,1.8566718702886515,-0.34120155251927137,-0.30125840599778875,-0.6475809429895395,34.606888785406895,0.26562112691712736,0.15062920299889437,1.8566718702886515,-0.34120155251927137,-0.0531388220477298,0.2772213509354415,0.1133194976821244,0.3192496170230305,1.6669106462434518,True
0.5824420190995907,1.716909095167826,0.5577880407476664,0.41208164370565115,0.4651844589288936,-0.556328099206015,0.3695272788489335,-0.07198751690436637,0.0,-0.24970477498783644,-0.37585604437954123,0.21891435337920537,,0.0024220547881219634,-0.9148332391727996,-0.2352984382617432,0.27703827974311335,0.2656201225206422,0.0,1.2119189427724177,1.8241824168611316,-0.5312402450412844,0.0,-1.637791421753061,,0.19009575828386496,-0.3234758317730835,0.31748521303711874,0.2656201225206422,0.17712873601111848,16.099219524403075,0.1064456703533628,2.377741766252645,-2.397285856643588,,67.58800012660504,3.0607369507496696,1.1310257966829076,-2.170005392993545,0.0,,0.6051453738784455,0.10448622123904548,-0.7491869285589211,1.855435541113416,-0.3417062887980059,-0.30257268693922273,-0.6504359316644173,34.44850895633587,0.2656201225206422,0.15128634346961137,1.855435541113416,-0.3417062887980059,-0.0532228351766814,0.2776827664806143,0.1136516240170055,0.3222055647160424,1.6615826701002898,True
0.5824602091859936,1.7168554765269397,0.5578178723847642,0.41206586143275636,0.46516312012977096,-0.5564057078248537,0.3701807793863237,-0.07200429993149775,0.0,-0.2516377497514523,-0.3758284889678472,0.21890514030226815,,0.00264295977111606,-0.9173881287235484,-0.23529932923443944,0.2774063425623377,0.2656191167367435,0.0,1.2213472325831884,1.8241185409589062,-0.531238233473487,0.0,-1.6500232868717797,,0.19164235439678412,-0.32404415478691706,0.31749196424757736,0.2656191167367435,0.1785581187995983,16.10192862791959,0.1066139924182696,2.3990401452388466,-2.4145417342757374,,67.58934305174431,3.0696123349272857,1.1363114865572554,-2.179764947632099,0.0,,0.6077701212135024,0.10516016792984924,-0.7517721571128816,1.8542077526216751,-0.3422079580662508,-0.3038850606067512,-0.6532870888860954,34.297241322118296,0.2656191167367435,0.1519425303033756,1.8542077526216751,-0.3422079580662508,-0.0533069962091348,0.2781450333276888,0.1139835080768343,0.325166421800579,1.6563418220364277,True
0.5824783992723965,1.7168018612349418,0.5578477063201476,0.412050078857474,0.46514177638538917,-0.5564833346362085,0.3708346191075694,-0.07202108786076201,0.0,-0.2535713631959533,-0.37580093313620877,0.2188959259782518,,0.002864075226805096,-0.9199512789636406,-0.23530022144999452,0.2777753975706392,0.26561810955746323,0.0,1.2307793455545597,1.8240546594638385,-0.5312362191149265,0.0,-1.6622700684801,,0.19319106332436015,-0.32461354667653336,0.3175007988027163,0.26561810955746323,0.17998933228795114,16.103741329492465,0.106782607536143,2.4203447941872267,-2.4318141507155544,,67.58404234051478,3.078480707656025,1.1416072206536227,-2.189527640797254,0.0,,0.6103910088901195,0.10583686971038427,-0.7543544903941773,1.85298840914274,-0.3427065659770568,-0.3051955044450598,-0.6561343657770974,34.13906699992357,0.26561810955746323,0.1525977522225299,1.85298840914274,-0.3427065659770568,-0.0533913037680715,0.278608144533286,0.1143151441711245,0.3281321427059385,1.6511860693044371,True
0.5824965893587994,1.7167482492915194,0.5578775425544468,0.41203429596744173,0.46512042763489997,-0.5565609796522367,0.371488800947773,-0.07203788068617799,0.0,-0.2555076347867955,-0.3757733768544265,0.21888671038954227,,0.003085387407423923,-0.9225217310731876,-0.23530111492045577,0.27814500030209216,0.2656171009692338,0.0,1.2402250845982261,1.8239907722832835,-0.5312342019384676,0.0,-1.6745313711818954,,0.1947418342408218,-0.3251838996809368,0.31751157400606367,0.2656171009692338,0.18142232897875818,16.105538863767567,0.1069515135696104,2.441674438943239,-2.4491025338803487,,67.58054796047497,3.0873417479797256,1.1469128840729899,-2.1992932383397417,0.0,,0.613007967068588,0.10651632302395679,-0.7569341552333213,1.851777560048836,-0.34320210198451095,-0.306503983534294,-0.6589776869032438,33.984517257021395,0.2656171009692338,0.153251991767147,1.851777560048836,-0.34320210198451095,-0.0534757567848052,0.279072094762698,0.1146465203562708,0.3311026430208699,1.6461135170114638,True
0.5825147794452024,1.716694640696358,0.5579073810882927,0.4120185127678791,0.4650990739046315,-0.556638642877431,0.3721433224450726,-0.07205467841327602,0.0,-0.2574465255404328,-0.3757458201355356,0.21887749354370822,,0.003306898379714096,-0.9250995385911563,-0.2353020096408416,0.2785151645377614,0.2656160909777109,0.0,1.2496842620538835,1.8239268794566101,-0.5312321819554218,0.0,-1.6868072572037442,,0.19629467557232821,-0.32575522032248627,0.31752430211024435,0.2656160909777109,0.18285711636351337,16.107220856641458,0.1071207112086702,2.4630287398537094,-2.466406964547762,,67.57603586794467,3.096195615986441,1.1522285234730623,-2.2090618489946805,0.0,,0.6156210315265653,0.10719853773531143,-0.759511164375531,1.8505751518170888,-0.3436945924913755,-0.30781051576328267,-0.6618170902365614,33.82935138715887,0.2656160909777109,0.15390525788164133,1.8505751518170888,-0.3436945924913755,-0.0535603556043351,0.2795368860327884,0.114977642551351,0.3340779405310452,1.641122129493186,True
0.5825329695316053,1.7166410354491448,0.557937221922316,0.41200272925284276,0.46507771516611196,-0.5567163243202204,0.372798184256824,-0.07207148104011817,0.0,-0.2593881761075306,-0.37571826296534444,0.21886827543245865,,0.003528602482514409,-0.9276846094624847,-0.2353029056168445,0.2788858489889555,0.26561507957650077,0.0,1.2591575622711284,1.823862980940445,-0.5312301591530015,0.0,-1.6990975395951722,,0.1978495640228507,-0.3263274936790034,0.31753898119283797,0.26561507957650077,0.18429367251859868,16.109032677663723,0.1072901989904194,2.484408925938736,-2.4837271665502287,,67.57231841188997,3.105042182871396,1.1575540878153017,-2.218833369609792,0.0,,0.6182301715261138,0.10788351552915215,-0.7620855235185667,1.8493811663635176,-0.34418404268248615,-0.3091150857630569,-0.6646525423232764,33.67551924335923,0.26561507957650077,0.15455754288152845,1.8493811663635176,-0.34418404268248615,-0.0536450994952097,0.2800025147594482,0.1153085059476458,0.3370579926462393,1.6362100508390034,True
0.5825511596180082,1.7165874335495657,0.5579670650571477,0.41198694543608266,0.46505635148613017,-0.5567940239671085,0.3734533822967493,-0.07208828857385091,0.0,-0.2613345248744064,-0.3756907053771196,0.2188590560751485,,0.0037505132002378927,-0.9302761831284949,-0.23530380283568253,0.2792566668316473,0.265614066780064,0.0,1.2686543967930213,1.8237990768346122,-0.531228133560128,0.0,-1.7114026289928157,,0.19940655271068283,-0.3269006392373145,0.31755544343543696,0.265614066780064,0.18573204641514884,16.111625174467115,0.1074599801814478,2.5058333636377697,-2.50106371865692,,67.5725806734409,3.1138819708663417,1.162889754092903,-2.22860817960933,0.0,,0.6208355046108723,0.10857127797605744,-0.764657578374131,1.8481954577886124,-0.3446705055443741,-0.31041775230543617,-0.6674841689904197,33.52580312999586,0.265614066780064,0.15520887615271808,1.8481954577886124,-0.3446705055443741,-0.0537299900907239,0.2804689896685431,0.1156391299133716,0.3400428984015062,1.6313752178154357,True
0.5825693497044111,1.716533834997307,0.5579969104934179,0.4119711613218715,0.46503498288694395,-0.5568717418296346,0.3741089140948475,-0.0721051010212093,0.0,-0.2632810528171309,-0.3756631473818166,0.21884983547813724,,0.003972631916390079,-0.9328762900952475,-0.23530470129313097,0.27962857129338714,0.26561305259320167,0.0,1.278152829787182,1.8237351671725994,-0.5312261051864033,0.0,-1.723722539345215,,0.20096564388575144,-0.327474876943416,0.3175740720511967,0.26561305259320167,0.18717223981312722,16.113136169952675,0.1076300548423992,2.527259707127302,-2.5184166323936097,,67.56738279106264,3.122715087133645,1.168235550275165,-2.2383863449533616,0.0,,0.6234370525413359,0.10926183328010965,-0.767226721915261,1.847017949757795,-0.3451540035536342,-0.31171852627066793,-0.6703119931655782,33.371957214783976,0.2656130525932016,0.15585926313533396,1.847017949757795,-0.3451540035536342,-0.0538150274211996,0.2809363111396487,0.1159695184037348,0.3430326643233292,1.6266158074214183,True
