u,x,phi,f,h,phiprime,A0prime,X,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,alpha1,alpha2,alpha4,alpha5,alpha6,alpha7,f3phi_holonomic,f3phiX_holonomic,f4phi_holonomic,f4phiX_holonomic
0.6086903137789904,1.6428715512024563,0.6035645614451746,0.3888902906426477,0.4290696313107333,-0.6897918777005955,1.4037264268178715,-0.1020784187448639,0.0,-4.736414386352863,-0.3355452167631231,0.2042431232785848,,0.553611204124612,-21.332972701755857,-0.23800696713801148,1.309068358190266,0.26259735482347685,0.0,24.358614756644844,1.725654894642029,-0.5251947096469537,0.0,-28.484426419130983,,4.05265375324051,-2.0036585615597287,7.183870963080821,0.26259735482347685,3.43871162628292,63.83320066430777,0.6151244141220914,47.93164667846841,-33.104282108703124,,346.0761430883403,17.57995560898935,24.677448270623422,-29.572446894864598,-2.4351365368602274e-10,,2.979538248485966,8.660096570976268,-3.5644930252095235,1.889421109328369,-0.4200722672410644,-1.489769124242983,-3.4720917434589738,87.33543817560192,0.2625973548234769,0.7448845621214915,1.889421109328369,-0.4200722672410644,-0.3075622070610457,1.8350397478444151,-46.54537407016229,-495.36792284581276,-11.072245379174166,4.603661442723201
0.6087085038653933,1.6428224571364538,0.603598428812197,0.3888738643966621,0.429040928765265,-0.6899010224957126,1.404319766604161,-0.1021038940678782,0.0,-4.742935167090372,-0.33551688052921425,0.20423197836852192,,0.5551571937282498,-21.385566764566374,-0.23800990147522783,1.3106815564182774,0.2625941173565211,0.0,24.39318041886,1.7255820524208731,-0.5251882347130422,0.0,-28.52933613343217,,4.0595896468322215,-2.0058287547054965,7.203359734463619,0.2625941173565211,3.4443209873619245,63.869785536138565,0.6158247253831941,48.0042223195725,-33.15102821990174,,346.3813534909495,17.61322615467237,24.734601642675802,-29.6347914759979,1.6116885603878472e-10,,2.9827872221317473,8.683822501472346,-3.567817697695711,1.8889189409427725,-0.42027395708128573,-1.4913936110658736,-3.476110345364832,87.42211994667696,0.2625941173565211,0.7456968055329368,1.8889189409427725,-0.42027395708128573,-0.30791236269159705,1.8373142245021603,-46.56490997757091,-495.1635586660964,-11.074440698154971,4.606008222843913
0.6087266939517962,1.6427733660045272,0.6036322995138211,0.3888574375678883,0.429012221343742,-0.690010192640563,1.404912499081518,-0.1021293765226476,0.0,-4.749458082584594,-0.3354885437798565,0.2042208321138145,,0.5567049819468028,-21.438253849281256,-0.23801283734314002,1.312295401031546,0.26259087828063055,0.0,24.427760012040117,1.7255092039806261,-0.5251817565612611,0.0,-28.574265992980273,,4.066530049636269,-2.0079992173543477,7.2228891997804405,0.26259087828063055,3.4499332204342608,63.909696219204136,0.6165252353558582,48.07682793516336,-33.1977814660647,,346.703041540377,17.64654164984794,24.791846929433962,-29.697229272135495,-9.708358561510977e-10,,2.9860371758383324,8.707593906619383,-3.5711430389363055,1.8884136646212677,-0.4204756266338515,-1.4930185879191662,-3.4801306667739405,87.51350376445882,0.26259087828063055,0.7465092939595831,1.8884136646212677,-0.4204756266338515,-0.3082626176779291,1.83958976371979,-46.586694837655436,-495.01421906669157,-11.077507037929644,4.608701077107862
0.6087448840381992,1.6427242778064142,0.6036661735508327,0.3888410101780574,0.4289835091395699,-0.6901193881633427,1.4055046311276067,-0.1021548661396897,0.0,-4.7559836927480585,-0.3354602065609215,0.2042096845423585,,0.5582547274499268,-21.49103844034001,-0.23801577472284466,1.3139100405010729,0.26258763761678217,0.0,24.462356430773134,1.7254363494596836,-0.5251752752335643,0.0,-28.619220241428543,,4.073475579532826,-2.010170124819261,7.2424609971403395,0.26258763761678217,3.4555488411675372,63.959226804903096,0.617225996928961,48.149470332603535,-33.24454675554754,,347.06673666985847,17.67990594816887,24.849189688051865,-29.75976643859015,2.7136692892781866e-10,,2.9892884746241086,8.731412796581317,-3.5744693562322927,1.8879054015720558,-0.4206773121796892,-1.4946442373120543,-3.4841531328556767,87.61694295364421,0.26258763761678217,0.7473221186560272,1.8879054015720558,-0.4206773121796892,-0.3086129984644805,1.8418665209109906,-46.614183293465906,-495.004571705171,-11.083304957711606,4.61250213926281
0.6087630741246021,1.6426751925418512,0.6037000509240185,0.3888245822097433,0.4289547920803951,-0.6902286090562773,1.4060961551044533,-0.1021803628994174,0.0,-4.7625092320873605,-0.3354318688365767,0.20419853563231477,,0.5598065911633832,-21.54392624350646,-0.23801871362943497,1.3155265251365038,0.2625843953484455,0.0,24.496955443612514,1.7253634887499731,-0.525168790696891,0.0,-28.664202814230546,,4.08042681989553,-2.012341842564372,7.262076825897955,0.2625843953484455,3.4611683351572675,64.01001626804671,0.6179270493225746,48.22212744148438,-33.29132862730045,,347.43787534458085,17.71332261778281,24.906634826989162,-29.822408432461838,1.1369145624939847e-09,,2.9925414520069826,8.755280866705032,-3.5777969263044387,1.8874056237669798,-0.42087954866263283,-1.4962707260034913,-3.488178133520091,87.72316437465005,0.2625843953484456,0.7481353630017457,1.8874056237669798,-0.42087954866263283,-0.3089635246612873,1.844144611689318,-46.643161812269724,-495.03135329695425,-11.089609753771605,4.616554678229874
0.608781264211005,1.642626110210576,0.6037339316341642,0.3888081536404986,0.4289260700747695,-0.6903378553296827,1.406687059630918,-0.1022058667830265,0.0,-4.7690384968945105,-0.3354035305613617,0.20418738535598022,,0.561360513302581,-21.596913002281696,-0.23802165408177064,1.3171436310552458,0.2625811514549368,0.0,24.53157657139903,1.7252906217161479,-0.5251623029098736,0.0,-28.709211862454474,,4.087383506456945,-2.014513977937455,7.281735507246643,0.2625811514549368,3.466791478529904,64.05807043741451,0.618628366526768,48.29483149230224,-33.33812492545574,,347.7965678258371,17.746790222379026,24.964180155805078,-29.885152828065053,-8.337686097092956e-10,,2.9957959643910335,8.77919729486649,-3.581125622596559,1.8869001483774834,-0.421081704414196,-1.4978979821955167,-3.492205502767426,87.82560727517983,0.2625811514549368,0.7489489910977584,1.8869001483774834,-0.421081704414196,-0.309314183263384,1.8464239600306827,-46.670288688454896,-495.0118042305421,-11.095067139550407,4.620256917537585
0.6087994542974079,1.642577030812325,0.6037678156820565,0.3887917245138085,0.4288973433057287,-0.6904471269787745,1.4072773617993124,-0.1022313778326393,0.0,-4.775571384733441,-0.3353751918255726,0.2041762337682971,,0.562916482958463,-21.64999926945884,-0.23802459604273557,1.3187614101852487,0.2625779059773242,0.0,24.566219305391282,1.7252177486286042,-0.5251558119546484,0.0,-28.754247473632507,,4.094345647242481,-2.0166865715471882,7.301437298075326,0.2625779059773242,3.472418279547288,64.10613228106871,0.6193299562019854,48.367581456684356,-33.38493574100075,,348.15504366632445,17.7803087113706,25.02182593531495,-29.947999873261686,-6.675229258235049e-10,,2.999052005055791,8.803162297412909,-3.5844554509484534,1.8863895423400256,-0.4212838002631567,-1.4995260025278956,-3.4962352318862373,87.92775660480595,0.2625779059773242,0.7497630012639478,1.8863895423400256,-0.4212838002631567,-0.3096649781009927,1.8487045885586515,-46.69723274488219,-494.9887878513351,-11.100491065328384,4.623942143486782
0.6088176443838108,1.6425279543468356,0.6038017030684815,0.3887752948092494,0.4288686116911955,-0.6905564240146073,1.4078670502840016,-0.1022568960319107,0.0,-4.782104893860322,-0.3353468525882844,0.20416508084432436,,0.5644744818166934,-21.70318604898058,-0.23802753952920705,1.3203806579600634,0.26257465889711035,0.0,24.6008681999493,1.7251448693663554,-0.5251493177942207,0.0,-28.799308942224854,,4.101313145261098,-2.0188597970241413,7.321182288067536,0.26257465889711035,3.478048653877725,64.15359258587384,0.6200318065348421,48.440351023850724,-33.43176024313532,,348.5106114830585,17.813877693568866,25.079571442564774,-30.01094877409603,-5.127382962655247e-10,,3.0023095304427985,8.827175567307638,-3.5877863662582308,1.8858836231807496,-0.4214862687303681,-1.5011547652213992,-3.500267271371908,88.02954874868351,0.2625746588971104,0.7505773826106996,1.8858836231807496,-0.4214862687303681,-0.31001590326742107,1.850986462878754,-46.72410635335588,-494.96269769909117,-11.105882128379042,4.627645911627819
0.6088358344702137,1.6424788808138449,0.6038355937942258,0.3887588645245586,0.4288398752211062,-0.6906657464468283,1.408456124719757,-0.1022824213812301,0.0,-4.788640793160748,-0.3353185128445623,0.20415392658103018,,0.5660345076292002,-21.756472338833728,-0.23803048454364248,1.322000864821339,0.26257141021170644,0.0,24.63553235618584,1.7250719839129462,-0.5251428204234129,0.0,-28.844396068918023,,4.108285970134643,-2.021033523747894,7.34097031683628,0.26257141021170644,3.4836825741879727,64.2005970138653,0.6207339164098434,48.51315552028616,-33.47859819687976,,348.8644214297085,17.847497180840946,25.137416715274025,-30.073999562178354,-4.0659031697032333e-10,,3.0055685369408542,8.851237133065124,-3.5911183652719494,1.8853763470421823,-0.4216888407503107,-1.5027842684704271,-3.5043016176972914,88.1308553205839,0.26257141021170644,0.7513921342352136,1.8853763470421823,-0.4216888407503107,-0.3103669582049217,1.8532695801140817,-46.7507629910418,-494.931571056579,-11.111154764272696,4.631311375278682
0.6088540245566166,1.64242981021309,0.6038694878600759,0.3887424336588489,0.4288111338957964,-0.6907750942748812,1.4090445812730847,-0.1023079538804428,0.0,-4.795178668959082,-0.33529017259413063,0.20414277097821906,,0.5675965418589932,-21.809857843798383,-0.2380334310860349,1.3236221049191015,0.2625681599212422,0.0,24.670209646948276,1.7249990922697844,-0.5251363198424844,0.0,-28.889508378185347,,4.115264058572694,-2.023207744014801,7.3608012335335555,0.2625681599212422,3.4893199862186304,64.24701409099524,0.6214362777837822,48.585991114230694,-33.525449032296414,,349.2151961987679,17.881166786092468,25.19536116678385,-30.137151582148935,-6.31263930017667e-10,,3.0088289827775974,8.875346781318774,-3.5944514104901617,1.8848689038133477,-0.4218915631544306,-1.5044144913887987,-3.5083382227532836,88.23140121030278,0.26256815992124216,0.7522072456943993,1.8848689038133477,-0.4218915631544306,-0.3107181388918911,1.8555539168100303,-46.77708563931734,-494.89241479201996,-11.116321702184784,4.634948673592162
