u,x,phi,f,h,phiprime,A0prime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,F_tensor,G_tensor,H_tensor,G4,G4phi,G3X,mu,P1,K_scalar,photon_factor
0.585572598671236,1.7077301811409389,0.5629565437332168,0.4093607444706313,0.4614382358538658,-0.5699564277321579,0.137505045422053,-0.021497255679329117,0.6013006500735537,-0.3029678218850425,0.1738222909196371,6.593367647316113,-0.3284085479501273,-0.10898459456744833,-0.1883483827450803,0.094237342127065,0.21230942789154958,0.1050284179404085,-0.22001144577561296,1.480199681954498,-0.42461885578309916,0.1138054996093456,0.026057626156045326,0.0,-0.015974634699594377,-0.16937392029337944,0.1397641098114237,0.21230942789154958,-0.014742614508381557,-0.036071304349435174,0.0596028410839447,0.17725720213433896,-0.01220811422841325,0.0,-0.2918422348475733,1.5481470315418615,0.2128780278921802,-0.2128780278921802,0.0,0.0,0.0,0.0073179507236678255,-0.14598973698473736,1.1504297878320837,-0.21731008936330665,0.0,0.0,0.0,0.7998813650526595,0.7998813650526595,0.7998813650526595,0.39994068252632975,0.3486765135436397,-4.87846363612138,2.788345656409264,0.39834406341708556,-0.003193238218488381,-0.30886218581074676
0.5855991790861748,1.707652667069131,0.5630007279283836,0.409337600489381,0.4614057896551835,-0.5700749830521553,0.1384045751066048,-0.021541922332168797,0.6309283711833836,-0.3029609665147335,0.1738179647035367,0.01010034496043466,-0.3287439633185962,-0.10017284438720432,-0.18835693938022957,0.09417645053646789,0.21231614747305125,0.10525259495543281,-0.21680534736501186,1.4802498776195023,-0.4246322949461025,0.11405643071155425,0.026132433215644093,0.0,-0.016010405609902734,-0.16939578808381392,0.13988725378447792,0.21231614747305125,-0.014774587686273901,-0.036571839122798266,0.059606768638449416,0.46085824418027793,-0.012199167312061585,0.0,-0.3318348054146938,1.5479958283540167,0.21424970489013442,-0.21424970489013442,0.0,0.0,0.0,0.007413284843008632,-0.14694375937520646,1.150502759792003,-0.21729630622111418,0.0,0.0,0.0,0.7999121923713917,0.7999121923713917,0.7999121923713917,0.39995609618569583,0.3490312932439942,-4.882014614572196,2.7884594246756276,0.41753737249504,0.03516255261868839,-0.30877640745192503
0.5856257595011136,1.7075751600337492,0.5630449173899631,0.4093144557388224,0.4613733324591958,-0.5701936257126689,0.1393073387628008,-0.021586702107934997,0.6036680323399481,-0.30295415918325236,0.1738136429709688,-8.022507951164613,-0.3290792539474389,-0.10834889899836378,-0.18836550656765688,0.09411559356000387,0.2123228736903892,0.10547735026348132,-0.2202052838892841,1.4803003164714172,-0.4246457473807784,0.11430802654031788,0.026207316487039178,0.0,-0.016046272116446013,-0.1694176942024205,0.14001140841374904,0.2123228736903892,-0.01480664407982354,-0.036144985968419086,0.059610697706868256,0.19099489584786142,-0.012190413369817266,0.0,-0.2941357847173709,1.547844627966114,0.21562611594025682,-0.21562611594025682,0.0,0.0,0.0,0.007509575094849079,-0.14790120033520784,1.1505757558582137,-0.21728252027483858,0.0,0.0,0.0,0.7999430545591685,0.7999430545591685,0.7999430545591685,0.39997152727958424,0.3493859656996401,-4.885561536117027,2.7885736855412815,0.39921434263685207,-0.0015143692854643342,-0.3086905885456027
0.5856523399160524,1.707497660033836,0.5630891119171834,0.4092913102811215,0.4613408645686782,-0.5703109477028239,0.1402133333390376,-0.021629300780291127,0.6069830893764323,-0.30294673059182514,0.1738093257901539,6.6250115125956395,-0.32941520951062897,-0.10739703175388138,-0.1883740842605105,0.09405438102659358,0.2123296065958169,0.10569147322201908,-0.22008291303048794,1.480347727801728,-0.4246592131916338,0.11454813711422822,0.026282275953867545,0.0,-0.01608052858829593,-0.1694390886637937,0.14013600169024973,0.2123296065958169,-0.01483720992329158,-0.03621445850893412,0.05961462831300041,0.2184576381650891,-0.012175683007714915,0.0,-0.29818555459197604,1.5476934307660681,0.21700725491464143,-0.21700725491464143,0.0,0.0,0.0,0.007606827642584031,-0.14886205655707957,1.1506487755734367,-0.21726873161222468,0.0,0.0,0.0,0.7999739516147406,0.7999739516147406,0.7999739516147406,0.3999869758073703,0.3497405305067554,-4.889104397682893,2.7886822769556754,0.4010541089972452,0.002134266379749783,-0.3086054597891298
0.5856789203309912,1.707420167068432,0.563133311611082,0.4092681640850005,0.4613083858346631,-0.5704296918769592,0.1411225595588351,-0.02167418666363316,0.6249282683658012,-0.3029399843562602,0.17380501312437432,-2.9458801620581756,-0.32975047535293733,-0.10207484786915696,-0.18838267248264107,0.0939935117272709,0.21233634616187363,0.10591679766780819,-0.21821872350146604,1.4803984816827476,-0.42467269232374727,0.11480042518213585,0.026357311608450007,0.0,-0.01611649680214411,-0.16946104210174245,0.14026216591847612,0.21233634616187363,-0.014869350250213218,-0.03652601437515557,0.059618560444657964,0.38841794698743237,-0.01216699256399894,0.0,-0.3222249215072317,1.5475422365606946,0.21839312144884948,-0.21839312144884948,0.0,0.0,0.0,0.007705049072226293,-0.14982632868568052,1.1507218191749493,-0.2172549401898422,0.0,0.0,0.0,0.8000048835368239,0.8000048835368239,0.8000048835368239,0.40000244176841193,0.35009498725845367,-4.89264319616336,2.788797199194131,0.41255196812914635,0.02509905272146884,-0.3085196024746272
0.58570550074593,1.7073426811365813,0.5631775164668178,0.4092450171519927,0.4612758962659287,-0.5705478778216553,0.1420350170551383,-0.021718132414407256,0.6007200514345805,-0.3029329787926702,0.1738007049735831,-4.0169367729076795,-0.33008512098914855,-0.10935164328535338,-0.1883912712332424,0.09393272918668907,0.21234309238887314,0.10613755331975705,-0.22128636736455,1.4804479766220908,-0.4246861847777463,0.11504779913599478,0.02643242344075654,0.0,-0.016151777409594722,-0.16948278214616333,0.14038909503404057,0.21234309238887314,-0.01490085120179717,-0.03614634896615243,0.0596224941022281,0.14823310594827688,-0.01215566366594423,0.0,-0.288692070214303,1.5473910453593873,0.21978371351858886,-0.21978371351858886,0.0,0.0,0.0,0.007804245874513599,-0.15079401622702984,1.1507948866572486,-0.21724114601011407,0.0,0.0,0.0,0.8000358503240979,0.8000358503240979,0.8000358503240979,0.4000179251620489,0.3504493355446904,-4.896177928248535,2.7889097839556287,0.39623024277210367,-0.007575364779890514,-0.3084340331475198
0.5857320811608688,1.707265202237325,0.5632217264544165,0.4092218694914322,0.4612433959082358,-0.5706656131868878,0.1429507048016586,-0.02176131176665337,0.6167601582040719,-0.3029257644542287,0.17379640134634944,7.900286526433946,-0.33042289341455927,-0.10459935499975627,-0.18839988050574297,0.09387105068723564,0.21234984528360865,0.10635458849595517,-0.21966385117596038,1.4804964594423808,-0.4246996905672173,0.11529117754253372,0.026507611433967664,0.0,-0.01618649930309681,-0.16950434853444082,0.14051683801977374,0.21234984528360865,-0.014931831812853331,-0.03642562499170321,0.05962642928905433,0.2995142500228766,-0.012142163926356411,0.0,-0.31012170713146503,1.5472398572188135,0.22117902808664702,-0.22117902808664702,0.0,0.0,0.0,0.00790442448808301,-0.15176511799169348,1.1508679779577216,-0.21722734908624253,0.0,0.0,0.0,0.8000668519752072,0.8000668519752072,0.8000668519752072,0.4000334259876036,0.35080357496382464,-4.899708590798817,2.7890204960698814,0.40647167059136274,0.012876489207518271,-0.30834871075058523
0.5857586615758077,1.7071877303697065,0.5632659415753558,0.4091987211028632,0.4612108847617157,-0.5707846921302958,0.1438696226355173,-0.021806650862723726,0.6294702571163961,-0.30291919605422657,0.17379210237203274,-4.6702317361699475,-0.33076867895189976,-0.10083676019600386,-0.18840850044315663,0.09380742213870309,0.21235660500554862,0.10658220438202216,-0.21839141465419004,1.4805481074711355,-0.42471321001109724,0.11554606352914654,0.026582876901919687,0.0,-0.016222839086382456,-0.16952644590844645,0.14064614143629356,0.21235660500554862,-0.014964299936754792,-0.03665423597509054,0.05963036604992581,0.418435758714565,-0.012134357325657876,0.0,-0.3270034648255553,1.547088672137615,0.2225790634441222,-0.2225790634441222,0.0,0.0,0.0,0.008005591466068182,-0.15273963370108262,1.1509410930844237,-0.21721354941808654,0.0,0.0,0.0,0.8000978890940297,0.8000978890940297,0.8000978890940297,0.40004894454701484,0.35115770320161593,-4.90323510986392,2.789137204983251,0.4145150237147412,0.028932158335452707,-0.30826268513236454
0.5857852419907464,1.707110265532768,0.5633101619363814,0.4091755719532803,0.4611783626682151,-0.5709031249866731,0.1447917711387354,-0.021850896853285964,0.6035676020038414,-0.30291232389164535,0.17378780810647024,-4.530790020243199,-0.3311096269380389,-0.10862761546361167,-0.18841713117349584,0.09374497097834686,0.21236337164124908,0.1068045032550521,-0.22165701661375065,1.4805982793431858,-0.42472674328249815,0.11579522360624094,0.026658220784924278,0.0,-0.01625837723272209,-0.16954829236208638,0.14077619063213515,0.21236337164124908,-0.014996023583657918,-0.03624647110252699,0.05963430440441927,0.16174392103625845,-0.012123497743480049,0.0,-0.29115089521333637,1.5469374899104906,0.22398381900504954,-0.22398381900504954,0.0,0.0,0.0,0.008107753465039766,-0.15371756384692187,1.1510142322887211,-0.2171997469595926,0.0,0.0,0.0,0.8001289621152338,0.8001289621152338,0.8001289621152338,0.4000644810576169,0.3515117184519272,-4.906757431068406,2.789251167479477,0.39705942099948005,-0.006010120116273665,-0.3081770034306286
0.5858118224056853,1.707032807725553,0.5633543873800996,0.4091524220914132,0.4611458298652414,-0.5710209232355071,0.1457171478216231,-0.02189407376757575,0.6138640684359727,-0.3029051544201349,0.17378351837731965,4.314721903667614,-0.33144331133336236,-0.10559804812267844,-0.18842577241574932,0.09368434080266662,0.2123701449560193,0.10702160165965804,-0.22070413970566904,1.4806470061783454,-0.4247402899120386,0.11603878288450803,0.026733640805956436,0.0,-0.016293131227687743,-0.16956989295601066,0.1409069970576204,0.2123701449560193,-0.015027019042190686,-0.03643157979539069,0.059638244293812696,0.25719743185008465,-0.012109654867023601,0.0,-0.30474172352351303,1.5467863108412285,0.22539328950531434,-0.22539328950531434,0.0,0.0,0.0,0.008210916821211946,-0.15469890571001696,1.151087395213324,-0.21718594177957184,0.0,0.0,0.0,0.8001600699998228,0.8001600699998228,0.8001600699998228,0.4000800349999114,0.35186562356646855,-4.910275672560095,2.7893624415853018,0.40351694778818276,0.0068738255765427025,-0.3080916603838041
