r_over_rs,u,phi,f,h,X,H_equals_2G4,G4_phi,Q_baseline_G3X_zero,Q_corrected_general_f_ne_h,K_target,K_verified_general_formula,G3X_corrected,XG3X_corrected
1.8132235286039,0.5515039840509653,0.5099050279177262,0.43863242958902904,0.4948471652317063,-0.0494083017284294,0.7848268111217971,-0.0002655997029694187,1.4058011387196343,1.4058011387196343,0.009742281472465255,0.009742290136717235,3.058850062962341e-15,-1.511325868528686e-16
1.8133652761613988,0.5514608739596241,0.5098416943739146,0.4386692291143686,0.4948801791141713,-0.0493837493214983,0.7848268827194069,-0.0008648320256591445,1.4065602725183277,1.4057019293004025,0.009742281472465255,0.009742288221408435,0.011982230460347484,-0.0005917274653662213
1.8134996001817605,0.5514200278289412,0.5097816941745139,0.4387040960945624,0.4949114404812785,-0.0493605008387415,0.7848270205465434,-0.0014322314692141226,1.407278434473198,1.405607952569442,0.009742281472465255,0.009742288563927226,0.02333668077891076,-0.0011519102511608672
1.8136414255637348,0.5513769072015818,0.5097183606307021,0.4387409046392641,0.4949444228214585,-0.0493359731104598,0.784827239879182,-0.0020308550684818138,1.4080354389531544,1.4055087666440862,0.009742281472465255,0.00974228905128971,0.03532520842722709,-0.0017428035330870637
1.8137832909213405,0.5513337811663453,0.5096550270868903,0.4387777178166754,0.494977388969185,-0.0493114580449431,0.7848275350187702,-0.0026291762911713253,1.4087913651737172,1.405409592747009,0.009742281472465255,0.009742289073138233,0.04731717006484481,-0.0023332786464580323
1.813925196262524,0.5512906497249368,0.5095916935430782,0.438814535627574,0.49501033892782553,-0.0492869556384877,0.784827905926666,-0.0032271961735612364,1.4095462148806288,1.4053104308536761,0.009742281472465255,0.00974228847254932,0.05931258239167678,-0.00292333661714272
1.814059669791098,0.5512497833740811,0.5095316933436778,0.4388494199337591,0.495041539747754,-0.0492637545027028,0.7848283271701759,-0.0037934567954871806,1.4102603333530426,1.405216499057935,0.009742281472465255,0.009742288468074789,0.07067970315821884,-0.003481947544710401
1.8142016530178429,0.5512066414097601,0.5094683597998659,0.4388862467699959,0.4950744581899847,-0.0492392767289639,0.7848288455160587,-0.004390876217080814,1.4110130676414756,1.405117360469896,0.009742281472465255,0.009742289049440744,0.08268154581563635,-0.004071179514794626
1.8143436762515848,0.5511634940442978,0.5094050262560544,0.438923078242012,0.4951073604531215,-0.0492148115976859,0.7848294395164688,-0.004987994559551839,1.411764726527415,1.4050182338132697,0.009742281472465255,0.009742289044224917,0.09468683148989983,-0.004659994572557252
1.814485739500272,0.5511203412794031,0.5093416927122424,0.4389599143505861,0.4951402465405806,-0.0491903591007698,0.7848301091328403,-0.0055848119675860316,1.4125153104667236,1.4049191190635022,0.009742281472465255,0.00974228845258085,0.10669555880669859,-0.0052483928521588055
1.8146203626543649,0.5510794547335698,0.5092816925128417,0.4389948159942441,0.4951713868633807,-0.0491672052269143,0.7848308132228654,-0.00614993401020991,1.413225389481658,1.4048252318406964,0.009742281472465255,0.009742288448135183,0.1180752898710899,-0.005805432009319272
1.8147625038496973,0.5510362914588972,0.5092183589690299,0.4390316611341377,0.4952042414606801,-0.0491427773189298,0.784831629980768,-0.006746152175522176,1.4139738617053774,1.4047261402074962,0.009742281472465255,0.00974228902829588,0.13009043798730976,-0.006393005425332409
1.8149046850833963,0.5509931227898336,0.5091550254252181,0.439068510912883,0.4952370798924373,-0.0491183620293323,0.7848325222410757,-0.0073420698541985414,1.4147212603733792,1.4046270604087658,0.009742281472465255,0.009742289019699646,0.14210902382043017,-0.006980162479646897
1.815046906363407,0.5509499487280914,0.5090916918814062,0.4391053653312593,0.4952699021621163,-0.0490939593525658,0.7848334899652978,-0.00793768718659327,1.4154675859386612,1.4045279924199365,0.009742281472465255,0.009742288431301538,0.1541310458883669,-0.007566903301811939
1.815181679260318,0.5509090420125314,0.5090316916820056,0.4391402843238811,0.4953009820385572,-0.0490708526564005,0.7848344763331001,-0.008501672872123514,1.4161736324388796,1.40443414940751,0.009742281472465255,0.009742288427300516,0.16552336701700066,-0.008122372754082542
1.8153239785480555,0.5508658574541756,0.5089683581381937,0.4391771477795631,0.4953337728447011,-0.0490464745239603,0.7848355909029784,-0.009096692132719289,1.4169178499468307,1.4043351043463792,0.009742281472465255,0.00974228900538232,0.1775517993069309,-0.008708289801390698
1.8154663179055248,0.550822667508194,0.5089050245943819,0.4392140158771718,0.4953665474990464,-0.0490221089878254,0.7848367808234366,-0.009691411492186058,1.4176609957482416,1.4042360710227049,0.009742281472465255,0.009742288997230508,0.18958366381643313,-0.009293791029920435
1.815608697340671,0.5507794721763031,0.5088416910505701,0.4392508886174871,0.4953993060051063,-0.0489977560406973,0.7848380460560591,-0.010285831091906563,1.4184030703002768,1.4041370494118994,0.009742281472465255,0.009742288409872901,0.2016189590827684,-0.009878876570316818
1.8157436200976984,0.5507385453163226,0.5087816908511694,0.4392858249705729,0.4954303254866744,-0.0489746964350308,0.784839314134012,-0.010848682632200598,1.4191050912591034,1.4040432502470235,0.009742281472465255,0.00974228840525282,0.2130238496539615,-0.010432778370224407
1.8158860776016543,0.5506953395010098,0.5087183573073577,0.4393227067541851,0.4954630525561969,-0.0489503679888122,0.7848407259169919,-0.011442505319208277,1.4198450614188987,1.4039442513749052,0.009742281472465255,0.009742288982712566,0.22506554422220307,-0.011017041211279126
1.816028575206708,0.5506521283048512,0.5086550237635457,0.4393595931828018,0.4954957634878569,-0.0489260521150258,0.7848422128990219,-0.012036028687375008,1.4205839617285154,1.4038452641431562,0.009742281472465255,0.00974228897726459,0.2371106654062626,-0.011600888772695248
1.816171112920804,0.5506089117295667,0.508591690219734,0.4393964842572027,0.4955284582852144,-0.0489017488085823,0.7848437750417605,-0.012629252874174598,1.421321792642859,1.4037462885271719,0.009742281472465255,0.009742288389897213,0.24915921164271287,-0.012184321181096339
1.8163061856552416,0.5505679647505274,0.5085316900203334,0.4394314379822626,0.495559417424113,-0.0488787362094007,0.784845324263339,-0.01319097246484453,1.4220197950557791,1.4036525328467495,0.009742281472465255,0.009742288385957587,0.2605766505130367,-0.012736657362755918
1.816448801499228,0.5505247377050418,0.5084683564765216,0.4394683381059568,0.4955920808123046,-0.0488544573584341,0.7848470326617077,-0.013783600890313774,1.4227555252550181,1.4035535797803016,0.009742281472465255,0.00974228895917395,0.2726315848877198,-0.013319268138459414
1.816591457475676,0.5504815052855054,0.5084050229327095,0.4395052428777356,0.49562472807676083,-0.0488301910575861,0.7848488161078889,-0.01437593057366051,1.4234901874647576,1.4034546382570663,0.009742281472465255,0.009742288952537814,0.28468994010340076,-0.013901464167421801
1.8167341535925328,0.5504382674936408,0.5083416893888981,0.4395421522983793,0.49565735922109017,-0.0488059372996336,0.7848506745636151,-0.014967961651234915,1.4242237821407564,1.403355708252418,0.009742281472465255,0.009742288371148877,0.2967517145764242,-0.014483245575175725
1.8168693764216783,0.5503973004209574,0.5082816891894972,0.4395771234069327,0.4956882580702403,-0.0487829716219872,0.7848525043633873,-0.015528551467398849,1.4249177730187341,1.4032619956930772,0.009742281472465255,0.009742288362874052,0.3081816799981623,-0.015034018149766692
1.8170121507295047,0.5503540521721408,0.5082183556456856,0.4396140418828707,0.4957208578331481,-0.0487587422766658,0.7848545087805829,-0.016119987924693865,1.425649270665751,1.4031630880486752,0.009742281472465255,0.009742288937523713,0.32024983112349575,-0.015614978979896277
1.81715496520116,0.5503107985560822,0.5081550221018737,0.4396509650099761,0.4957534414866381,-0.0487345254582849,0.7848565880946438,-0.016711126211392577,1.426379702188136,1.4030641918502555,0.009742281472465255,0.009742288931492982,0.3323213971668348,-0.016195525590559916
1.81729781984459,0.550267539574508,0.5080916885580619,0.4396878927890296,0.4957860090343682,-0.0487103211600031,0.7848587422673753,-0.01730196646152662,1.4271090680416265,1.4029653070731751,0.009742281472465255,0.00974228834587576,0.3443963764763966,-0.016775658104506614
1.8174331928857368,0.5502265524336502,0.5080316883586612,0.4397228812926055,0.4958168476474057,-0.0486874023176943,0.7848608520809929,-0.017861428664025035,1.4277990544195183,1.402871637271282,0.009742281472465255,0.009742288344359196,0.3558388462294565,-0.017324869066637705
1.817576125781216,0.550183283008401,0.5079683548148494,0.4397598181329594,0.4958493838418309,-0.0486632223880392,0.7848631519215955,-0.018451675426323408,1.428526326940676,1.4027727746650185,0.009742281472465255,0.009742288915575603,0.36792019043844415,-0.01790418204835574
1.8177190988718896,0.5501400082227329,0.5079050212710375,0.4397967596275659,0.4958819039413483,-0.0486390549613643,0.7848655265084035,-0.01904162458498492,1.429252535207131,1.402673923407437,0.009742281472465255,0.009742288907669039,0.3800049435054032,-0.018483081332749444
1.8178621121657048,0.5500967280783761,0.5078416877272257,0.4398337057772064,0.4959144079496638,-0.0486149000339195,0.7848679758032951,-0.019631276273349235,1.42997767967769,1.4025750834738746,0.009742281472465255,0.009742288327540871,0.3920931037224691,-0.019061567041457065
1.817997635536147,0.5500557208948677,0.507781687527825,0.4398687116873432,0.4959451863809382,-0.0485920279425031,0.7848703650674849,-0.020189613000673397,1.430663668602978,1.4024814560655308,0.009742281472465255,0.009742288324018022,0.4035480549287228,-0.019609218361239276
1.818140727143091,0.5500124303201411,0.5077183539840132,0.4399056669042951,0.4959776590644368,-0.0485678973363826,0.7848729597372064,-0.020778672324046225,1.431386723446292,1.402382638113221,0.009742281472465255,0.009742288892167994,0.4156425680178064,-0.020186885572119243
1.818283858976596,0.5499691343918328,0.5076550204402014,0.4399426267785873,0.4960101156677283,-0.0485437792125197,0.784875629002759,-0.02136743460359927,1.4321087159073538,1.4022838314122215,0.009742281472465255,0.009742288885968509,0.42774048368014955,-0.020764139600025565
1.818427031044608,0.5499258331116773,0.5075916868963897,0.4399795913110018,0.4960425561945667,-0.0485196735639737,0.7848783728260926,-0.021955899975444736,1.4328296464510033,1.4021850359378523,0.009742281472465255,0.009742288309462221,0.43984180027752173,-0.02134098056925587
1.8185627048616464,0.5498848059110937,0.507531686696989,0.4400146146392477,0.4960732744991427,-0.0484968481360563,0.7848810409786471,-0.022513113352667445,1.4335116449951801,1.4020914505588915,0.009742281472465255,0.009742288301244795,0.4513092096139298,-0.021887074201050353
1.8187059553038725,0.5498414942139002,0.5074683531531772,0.4400515882449899,0.4961056837300249,-0.0484727667653936,0.7848839298843222,-0.02310098746817974,1.4342304896201177,1.4019926768760698,0.009742281472465255,0.009742288869771798,0.46341686663790416,-0.02246309769168864
1.8188492460040264,0.5497981771699766,0.5074050196093653,0.4400885665111624,0.4961380768955903,-0.0484486978532572,0.7848868932357369,-0.02368856510842345,1.434948273758894,1.4018939143471174,0.009742281472465255,0.009742288861960824,0.47552792009609446,-0.023038708521523513
1.8189925769700548,0.5497548547810608,0.5073416860655535,0.4401255494385485,0.4961704539996425,-0.0484246413939202,0.7848899309949127,-0.024275846365117325,1.435664997815958,1.401795162947337,0.009742281472465255,0.009742288290708556,0.4876423674114633,-0.023613906770382387
1.8191284013509896,0.5497138075890312,0.5072816858661529,0.4401605901964611,0.4962011122332979,-0.0484018625452937,0.7848928774746808,-0.02483193858262691,1.436343013188704,1.4017016192333343,0.009742281472465255,0.009742288271025634,0.4991222126915204,-0.024158444731997818
1.8192718107523165,0.5496704747964374,0.507218352322341,0.4401975822031957,0.4962334580706248,-0.0483778303192338,0.7848960600242576,-0.02541862938215872,1.4370576546142915,1.4016028894352621,0.009742281472465255,0.009742288889974304,0.5112429814997597,-0.024732826210894558
1.8194152604429377,0.5496271366639792,0.5071550187785292,0.4402345788734536,0.4962657878577168,-0.0483538105285415,0.7848993168697629,-0.026005025824858974,1.4377712396827909,1.40150417069355,0.009742281472465255,0.00974228867671989,0.5233671725993286,-0.025306797100726412
1.819558750430804,0.5495837931933977,0.5070916852347174,0.4402715802080185,0.496298101598425,-0.0483298031672635,0.7849026479732891,-0.026591120576673077,1.438483758160488,1.4014054629834805,0.009742281472465255,0.009742288880075112,0.5354946298110888,-0.02588035005589655
1.81970228072386,0.5495404443864355,0.5070283516909057,0.4403085862076744,0.4963303992966128,-0.0483058082297211,0.7849060532969461,-0.027176921243664276,1.4391952212260757,1.4013067662803365,0.009742281472465255,0.009742288250990105,0.5476255058988636,-0.026453492669654508
1.8198382939771949,0.5494993721747299,0.506968351491505,0.4403436488271047,0.496360982321235,-0.0482830876389547,0.7849093478226981,-0.02773161093371609,1.4398682539829988,1.4012132742714132,0.009742281472465255,0.00974228826013157,0.5591208969682453,-0.02699608326908875
1.819981902782112,0.5494560129808718,0.5069050179476932,0.4403806639136627,0.496393248789857,-0.0482591168804155,0.7849128975716239,-0.028316822512982953,1.4405776390970042,1.4011145989318567,0.009742281472465255,0.009742288817980671,0.571258078256068,-0.02756841036744113
1.8201255519156423,0.5494126484557738,0.5068416844038813,0.440417683667624,0.4964254992274159,-0.0482351585276849,0.7849165214291078,-0.02890173881680775,1.4412859679232417,1.401015934526347,0.009742281472465255,0.009742288813175737,0.5833986402763294,-0.028140325898564567
1.820269241385733,0.5493692786011812,0.5067783508600697,0.44045470808977305,0.4964577336378219,-0.048211212575486,0.7849202193573299,-0.029486360010779197,1.4419932409786198,1.4009172810301493,0.009742281472465255,0.00974228823985579,0.595542581949655,-0.028711830016128613
1.8204054054673025,0.5493281864559711,0.5067183506606688,0.4404897881649487,0.4964882567198189,-0.0481885383707154,0.7849237909496635,-0.03003993321827188,1.4426623065976454,1.4008238298640614,0.009742281472465255,0.009742288236239682,0.6070503529245547,-0.029252869224861228
1.8205491735103467,0.5492848062279031,0.506655017116857,0.4405268216800321,0.4965204599307252,-0.0481646165521572,0.7849276330124317,-0.030623966713616335,1.4433675058848625,1.4007251975413082,0.009742281472465255,0.009742288797618848,0.6192005928287067,-0.029823559122463077
1.820692981913376,0.5492414206754918,0.5065916835730452,0.4405638598656175,0.4965526471260785,-0.0481407071170436,0.7849315490345706,-0.03120770550512163,1.444071650822404,1.4006265760549363,0.009742281472465255,0.009742288790473341,0.6313542072169405,-0.030393837976743988
1.820836830684339,0.5491980298004859,0.5065283500292334,0.4406009027224899,0.4965848183098378,-0.0481168100598587,0.7849355389783295,-0.03179114972017733,1.4447747418757209,1.4005279653801916,0.009742281472465255,0.009742288222329698,0.6435111941955479,-0.030963705902500024
1.8209731457114613,0.5491569177475685,0.5064683498298327,0.4406360002649997,0.4966152815073008,-0.0480941821564795,0.7849393870794705,-0.03234360840555001,1.4454398473779664,1.400434554691676,0.009742281472465255,0.009742288215061734,0.6550313174758765,-0.03150319550088356
1.8211170731164703,0.5491135165125348,0.506405016286021,0.4406730522208438,0.4966474215219958,-0.0480703091875674,0.7849435208675859,-0.03292646599671102,1.4461408684177415,1.4003359650001046,0.009742281472465255,0.009742288774473917,0.6671945891246153,-0.03207225018749225
1.82126104091284,0.5490701099600677,0.5063416827422089,0.4407101088502911,0.4966795455368369,-0.0480464485800716,0.7849477284661572,-0.03350902942042836,1.446840837007747,1.4002373860471802,0.009742281472465255,0.009742288769642338,0.6793612282024525,-0.03264089431812342
1.8214050491085152,0.5490266980919203,0.5062783491983973,0.4407471701541272,0.4967116535558324,-0.0480226003272661,0.7849520098375024,-0.03409129880456488,1.4475397536157901,1.4001388178081338,0.009742281472465255,0.009742288200349392,0.6915312328453617,-0.0332091280087544
1.82154151519852,0.5489855661571434,0.5062183489989965,0.4407822851755698,0.49674205692756296,-0.0480000186372921,0.784956133890696,-0.03464264499797215,1.4482009061631416,1.4000454472316717,0.009742281472465255,0.009742288194922066,0.70306368211736,-0.03374706984483649
1.8216856020893424,0.548942143942441,0.5061550154551848,0.44081935558442,0.4967741338082988,-0.0479761944291972,0.7849605588167365,-0.035224328821701296,1.4488977565197476,1.3999468997853914,0.009742281472465255,0.009742288752760064,0.7152399574882868,-0.034314491263988785
1.8218297294029,0.5488987164172293,0.506091681911373,0.440856430669977,0.4968061947050702,-0.0479523825582314,0.7849650574045888,-0.03580571901131171,1.4495935563316353,1.3998483629799585,0.009742281472465255,0.009742288747376704,0.7274195931648316,-0.034881502611793055
1.8219738971471424,0.5488552835832642,0.5060283483675612,0.4408935104330275,0.4968382396219341,-0.0479285830188361,0.7849696296166387,-0.036386815692813025,1.450288306067922,1.3997498367905832,0.009742281472465255,0.009742288179101166,0.7396025871996301,-0.03544810400154344
1.8221105144173635,0.5488141317925269,0.5059683481681605,0.440928642945011,0.4968685832274415,-0.0479060474585745,0.7849740290661401,-0.0369370514043369,1.4509455128378528,1.3996565059604078,0.009742281472465255,0.009742288174443559,0.751147335471294,-0.03598449990146959
1.822254760917856,0.5487706886255067,0.5059050146243487,0.4409657318191229,0.4969005970372186,-0.0478822719191509,0.784978744543748,-0.037517563581359735,1.451638200094857,1.3995580003732642,0.009742281472465255,0.009742288731696136,0.7633365860576714,-0.03655028997944975
1.8223990478724632,0.5487272401549141,0.505841681080537,0.4410028253730478,0.4969325948791105,-0.0478585086941819,0.7849835335347917,-0.03809778265145734,1.452329838715967,1.3994595053290988,0.009742281472465255,0.0097422887234484,0.7755291896071257,-0.03711567046340447
1.822543375289134,0.5486837863825089,0.5057783475367251,0.4410399236075735,0.4969645767572199,-0.0478347577789262,0.7849883960017243,-0.038677708738882426,1.453020429171097,1.3993610208031098,0.009742281472465255,0.009742288160722978,0.7877251441084279,-0.03768064146479638
1.822680143856917,0.54864261476176,0.5057183473373245,0.4410750736217155,0.4969948606567228,-0.0478122682604112,0.7849930702927903,-0.039226835964084716,1.4536736973604552,1.3992677293531999,0.009742281472465255,0.009742288153792078,0.7992821639308287,-0.038215493237622744
1.8228245500909488,0.5485991506698246,0.5056550137935127,0.441112180973355,0.49702681145928873,-0.047788541299466,0.7849980757366628,-0.03980617859340033,1.4543622291160299,1.399169265238774,0.009742281472465255,0.00974228870895888,0.8114843605153298,-0.038779653876357595
1.8229689968104763,0.5485556812812676,0.5055916802497008,0.4411492930079164,0.4970587463102373,-0.0477648266306395,0.7850031545458606,-0.040385228640335925,1.455049714151967,1.3990708115693917,0.009742281472465255,0.00974228870462035,0.823689902607859,-0.03934340539547272
1.8231134840234504,0.5485122065978517,0.505528346705889,0.4411864097261881,0.4970906652137191,-0.0477411242478509,0.7850083066829041,-0.04096398622565463,1.4557361529355293,1.3989723683202344,0.009742281472465255,0.009742288137386201,0.8358987881239982,-0.0399067479024558
1.8232504040061528,0.5484710151730894,0.5054683465064883,0.4412215772541164,0.4971208894681416,-0.047718680687251,0.7850132552617843,-0.04151200694122454,1.4563854897580915,1.3988791158843246,0.009742281472465255,0.009742288134853894,0.8474680513842096,-0.04044005733664992
1.823394970097602,0.5484275301836948,0.5054050129626765,0.4412587030955592,0.4971527773279898,-0.0476950022139743,0.7850185500876644,-0.04209018210677187,1.4570698736323393,1.3987806928559365,0.009742281472465255,0.009742288687621503,0.8596831642284004,-0.041002590421189984
