r_over_rs,u,phi,f,h,X,subcore_s,G5X,G5phi,G5phiX,G5phiphi,G4,G4X,G4XX,G4phi,G4phiX,G4phiphi,G3,G3X,G3phi,G2,G2X,F_target,F_check,G_check,H_target,H_check,XiH_target,XiH_check,background_rank,background_scaled_condition,background_residual_abs,background_residual_rel
0.00691,144.7178002894356,0.9999999848739665,0.25000000378150844,0.999999894817572,-9.67884474715577e-12,0.16998395570739244,2795810.3401066693,0.0,104589442603860.12,-67585406772.670166,0.5000000420753941,-6140.547440185026,1859312023507.5156,0.5840274908595129,-7378972543.550077,-103570817.95105533,-12.680923084947302,47356552441.37338,-419728086.8836111,-0.019670801078156826,143290775.61152667,1.0000001191232584,1.0000001191232584,0.9999998464171673,0.9999998808767417,0.9999998808767416,0.0006329595800750763,0.0006329595800750764,3,2.449489823269821,4.851655342665712e-10,4.851655342665712e-10
0.006917083333333333,144.5696042407084,0.9999999848427854,0.2500000037893037,0.9999998946007472,-9.698994267523775e-12,0.17095256202536388,2792547.7049107617,0.0,104680901735282.42,-67647057869.06645,0.5000000421809535,-6140.354587284372,1869906796205.6504,0.5797295643392717,-7320335921.736882,297177222.67874324,-12.668801569338974,48026422374.95418,-419402901.12381655,-0.004120230607796325,-659404465.4281185,1.0000001193676062,1.0000001193676062,0.9999998461408518,0.9999998806323938,0.9999998806323938,0.0006342579191942035,0.0006342579191942034,3,2.4494897500849455,1.1172027907825621e-09,1.1172027907825621e-09
0.006924166666666667,144.42171139728006,0.9999999848115719,0.2500000037971071,0.999999894383697,-9.719165343730243e-12,0.17192301668322324,2789278.8438017447,0.0,104770987462623.61,-67707298968.32347,0.5000000422868586,-6140.168846271642,1880521786344.6775,0.5702894889846029,-6996835678.213078,263771007.0878809,-12.656691092137136,49750328890.67372,-419762197.1445178,-0.005370095062728994,-595155900.2486622,1.0000001196122046,1.0000001196122046,0.9999998458644527,0.9999998803877954,0.9999998803877953,0.0006355575885387355,0.0006355575885387354,3,2.4494898666555995,1.678943908813707e-09,1.678943908813707e-09
0.006931250000000001,144.2741208295762,0.999999984780326,0.25000000380491855,0.9999998941664213,-9.739357975811902e-12,0.17289530875032885,2786003.793598186,0.0,104859706627586.67,-67766116997.91191,0.5000000423931137,-6139.990385056795,1891156874363.4688,0.5666233255067814,-6970514369.602993,-65544419.46623959,-12.644595598049376,50280080630.73224,-419096790.33351594,-0.018173027217840025,62964598.74446271,1.0000001198570532,1.0000001198570532,0.9999998455879706,0.9999998801429467,0.9999998801429467,0.0006368585881086719,0.0006368585881086719,3,2.4494897355116736,5.44261141688894e-10,5.44261141688894e-10
0.006938333333333334,144.1268316118184,0.9999999847490478,0.25000000381273807,0.999999893948921,-9.759571950665172e-12,0.17386942732007554,2782722.591037688,0.0,104947067235545.3,-67824578773.29181,0.500000042499445,-6139.805224761455,1901811940963.8115,0.5708342172956171,-7347974488.659674,-26276612.633815106,-12.632508470399795,49192525839.99253,-418065439.82039905,-0.016647573174988772,-15339421.752119197,1.0000001201021522,1.0000001201021522,0.9999998453114071,0.9999998798978478,0.9999998798978479,0.0006381609179040129,0.0006381609179040129,3,2.44948982260407,4.613740144055953e-10,4.613740144055953e-10
0.006945416666666667,143.9798428220049,0.9999999847177371,0.2500000038205658,0.9999998937311945,-9.779807694602601e-12,0.17484536151031632,2779435.272775468,0.0,105033073869326.86,-67882749090.04395,0.5000000426058355,-6139.612340174675,1912486867115.0203,0.5658000372823158,-7252581153.239273,277406229.6245942,-12.620436092823216,49996844558.29531,-417173915.1599458,-0.004769390658070061,-622746811.8971665,1.0000001203475015,1.0000001203475015,0.9999998450347596,0.9999998796524984,0.9999998796524984,0.0006394645779247584,0.0006394645779247585,3,2.4494896920931764,1.0116871426973234e-09,1.0116871426973234e-09
0.0069525,143.8331535418914,0.999999984686394,0.25000000382840154,0.9999998935132425,-9.800064994524786e-12,0.17582310046377728,2776141.875382962,0.0,105117734568466.48,-67939318530.10404,0.5000000427126263,-6139.42925821768,1923181534058.4753,0.5589333265509167,-7062391123.195541,84279636.97813779,-12.608375318083947,51172408717.44552,-417808306.2393744,-0.012287148922616299,-239581347.49319068,1.0000001205931013,1.0000001205931013,0.9999998447580302,0.9999998794068987,0.9999998794068987,0.0006407695681709086,0.0006407695681709087,3,2.4494896488392004,1.6824126848613563e-09,1.6824126848613563e-09
0.006959583333333334,143.6867628569718,0.9999999846550184,0.2500000038362455,0.9999998932950651,-9.82034385046818e-12,0.1768026333484639,2772842.435346456,0.0,105201056240105.9,-67995200949.1998,0.5000000428195819,-6139.243930100504,1933895823312.0679,0.5584749173511803,-7199873158.317621,114002364.28433846,-12.59632692446304,51035554896.81361,-416263173.536569,-0.011125103450987097,-297749602.2894765,1.0000001208389513,1.0000001208389513,0.9999998444812188,0.9999998791610486,0.9999998791610486,0.0006420758886424632,0.0006420758886424632,3,2.4494896995139475,6.414776684013704e-10,6.414776684013704e-10
0.006966666666666667,143.54066985645932,0.9999999846236104,0.25000000384409743,0.9999998930766624,-9.840644262469065e-12,0.177783949358062,2769536.989065734,0.0,105283045805726.48,-68050222224.7934,0.5000000429267486,-6139.058717563806,1944629616674.5833,0.552355725062267,-7049067689.144603,116010660.66188723,-12.5842907481692,52048410760.323265,-416804840.8407672,-0.011008156745527466,-304656200.7155123,1.0000001210850518,1.0000001210850518,0.999999844204326,0.9999998789149482,0.9999998789149483,0.0006433835393394224,0.0006433835393394223,3,2.4494897715698243,1.1645397810129687e-09,1.1645397810129687e-09
0.00697375,143.39487363326762,0.99999998459217,0.2500000038519576,0.9999998928580341,-9.860966230563686e-12,0.17876703771233063,2766225.572852756,0.0,105363710200202.61,-68104191690.95106,0.5000000430341773,-6138.876199343027,1955382796230.0017,0.5532156029744417,-7251788514.34664,-48216810.91318574,-12.572266564492132,51641664847.858826,-415104059.1201018,-0.017492019887528087,25401338.587167833,1.0000001213314025,1.0000001213314025,0.9999998439273516,0.9999998786685974,0.9999998786685974,0.0006446925202617861,0.0006446925202617862,3,2.4494897427831783,1.7895592126226934e-11,1.7895592126226934e-11
0.006980833333333334,143.24937328399187,0.9999999845606972,0.25000000385982574,0.9999998926391804,-9.881309754788212e-12,0.17975188765748804,2762908.222930356,0.0,105443056370854.92,-68158072336.75602,0.5000000431416198,-6138.683781748568,1966155244351.7173,0.5506920180979535,-7284394063.588574,263385615.70193505,-12.560255217308512,51917320558.61476,-415117744.7333243,-0.005161551536218925,-599623852.1274146,1.0000001215780037,1.0000001215780037,0.9999998436502965,0.9999998784219963,0.9999998784219964,0.0006460028314095545,0.0006460028314095545,3,2.4494896926138696,1.0729873553246352e-09,1.0729873553246352e-09
