u,x,T_H,S_SVT,metric_residual_14,metric_residual_15,E00_H,E11_H,E00_SVTg,E11_SVTg,E00_total_standard_assembled,E11_total_standard_assembled
0.5522673387529103,1.810717255628636,1.0,0.0,-0.0,0.0,6.441513988875158e-13,-7.046585537295869e-13,-1.0408340855860843e-17,1.5612511283791264e-17,6.4414099054666e-13,-7.046429412183031e-13
0.5522939191678491,1.810630110696705,1.0,0.0,-0.0,0.0,-3.702593787124897e-14,3.4572344986827375e-13,-6.938893903907228e-18,3.122502256758253e-17,-3.703287676515288e-14,3.4575467489084133e-13
0.552320499582788,1.810542974152472,1.0,0.0,-0.0,0.0,-4.9649173661237e-13,5.135891711915974e-13,-6.938893903907228e-18,-2.949029909160572e-17,-4.964986755062739e-13,5.135596808925058e-13
0.5523470799977268,1.810455845994724,1.0,0.0,-0.0,0.0,3.094746681142624e-14,8.110179194886769e-14,1.0408340855860843e-17,-1.9081958235744878e-17,3.09578751522821e-14,8.108270999063194e-14
0.5523736604126656,1.810368726222252,1.0,0.0,-0.0,0.0,-6.27081719883904e-13,4.0389913635863195e-13,-6.938893903907228e-18,3.122502256758253e-17,-6.27088658777808e-13,4.0393036138119953e-13
0.5524002408276044,1.810281614833844,1.0,0.0,-0.0,0.0,4.2482684037281615e-13,-4.55580018154933e-13,2.0816681711721685e-17,1.9081958235744878e-17,4.2484765705452787e-13,-4.555609361966972e-13
0.5524268212425432,1.810194511828291,1.0,0.0,-0.0,0.0,-7.474576513288866e-14,1.7602586055431857e-13,3.469446951953614e-18,1.214306433183765e-17,-7.474229568593671e-14,1.760380036186504e-13
0.552453401657482,1.8101074172043825,1.0,0.0,-0.0,0.0,-1.264266469291897e-13,-2.4885649096972884e-13,-1.3877787807814457e-17,2.949029909160572e-17,-1.2644052471699752e-13,-2.4882700067063723e-13
0.5524799820724208,1.8100203309609089,1.0,0.0,-0.0,0.0,5.831446436843635e-13,-3.7414515929867775e-13,-3.469446951953614e-18,3.642919299551295e-17,5.831411742374115e-13,-3.7410873010568224e-13
0.5525065624873596,1.8099332530966603,1.0,0.0,-0.0,0.0,-1.51684220739412e-13,5.015987625256457e-13,1.0408340855860843e-17,-1.9081958235744878e-17,-1.5167381239855615e-13,5.0157968056741e-13
0.5525331429022984,1.809846183610428,1.0,0.0,-0.0,0.0,2.2315482794965646e-14,-4.3959280660033073e-13,6.938893903907228e-18,4.85722573273506e-17,2.2322421688869554e-14,-4.395442343430034e-13
0.5525597233172372,1.8097591225010023,1.0,0.0,-0.0,0.0,5.440092820663267e-15,1.2101430968414206e-14,1.3877787807814457e-17,-2.42861286636753e-17,5.4539706084710815e-15,1.2077144839750531e-14
0.552586303732176,1.8096720697671755,1.0,0.0,-0.0,0.0,-4.1799896877137144e-14,3.9124259387790516e-13,-3.469446951953614e-18,-1.734723475976807e-17,-4.18033663240891e-14,3.912252466431454e-13
0.5526128841471148,1.8095850254077377,1.0,0.0,-0.0,0.0,2.1910251390977464e-13,-3.3306690738754696e-13,0.0,1.0408340855860843e-17,2.1910251390977464e-13,-3.330564990466911e-13
0.5526394645620536,1.809497989421481,1.0,0.0,-0.0,0.0,1.6728285423539546e-13,-3.036459972349803e-13,-1.734723475976807e-17,1.734723475976807e-18,1.672655070006357e-13,-3.0364426251150434e-13
0.5526660449769925,1.8094109618071976,1.0,0.0,-0.0,0.0,1.1465828286816304e-13,3.02174951727352e-13,-1.0408340855860843e-17,1.734723475976807e-17,1.1464787452730718e-13,3.0219229896211175e-13
0.5526926253919312,1.80932394256368,1.0,0.0,-0.0,0.0,-5.695166560570897e-13,3.4092173528676994e-13,3.469446951953614e-18,-3.469446951953614e-18,-5.695131866101377e-13,3.40918265839818e-13
0.5527192058068701,1.8092369316897192,1.0,0.0,-0.0,0.0,1.0064171718227044e-13,-4.203859482743155e-13,-1.0408340855860843e-17,2.7755575615628914e-17,1.0063130884141458e-13,-4.203581926986999e-13
0.5527457862218088,1.8091499291841089,1.0,0.0,-0.0,0.0,1.6428525206890754e-13,1.4585554986012994e-13,-3.469446951953614e-18,3.469446951953614e-18,1.6428178262195559e-13,1.458590193070819e-13
0.5527723666367477,1.809062935045641,1.0,0.0,-0.0,0.0,3.022859740298145e-13,-1.630084955905886e-13,0.0,-1.734723475976807e-17,3.022859740298145e-13,-1.6302584282534838e-13
0.5527989470516865,1.8089759492731092,1.0,0.0,-0.0,0.0,-3.6154412796918223e-13,4.541367282229203e-13,0.0,6.938893903907228e-18,-3.6154412796918223e-13,4.541436671168242e-13
0.5528255274666253,1.8088889718653076,1.0,0.0,-0.0,0.0,-9.2148511043888e-13,7.89618370689027e-13,6.938893903907228e-18,-2.42861286636753e-17,-9.21478171544976e-13,7.895940845603633e-13
0.5528521078815641,1.808802002821028,1.0,0.0,-0.0,0.0,1.025068918636407e-12,-1.0653700144303002e-12,-3.469446951953614e-18,-3.122502256758253e-17,1.025065449189455e-12,-1.0654012394528678e-12
0.5528786882965029,1.8087150421390643,1.0,0.0,-0.0,0.0,-9.997558336749535e-14,-2.202127369343998e-13,2.42861286636753e-17,-3.9898639947466563e-17,-9.995129723883167e-14,-2.2025263557434727e-13
0.5529052687114417,1.808628089818212,1.0,0.0,-0.0,0.0,-6.740441538255482e-13,6.993017276357705e-13,0.0,-1.9081958235744878e-17,-6.740441538255482e-13,6.992826456775347e-13
0.5529318491263805,1.808541145857264,1.0,0.0,-0.0,0.0,7.296940829348841e-13,-1.331434962281719e-13,-6.938893903907228e-18,2.6020852139652106e-17,7.296871440409802e-13,-1.3311747537603225e-13
0.5529584295413194,1.808454210255015,1.0,0.0,-0.0,0.0,-1.770250612764812e-13,-2.1965762542208722e-13,-2.0816681711721685e-17,2.42861286636753e-17,-1.7704587795819293e-13,-2.1963333929342355e-13
0.5529850099562581,1.80836728301026,1.0,0.0,-0.0,0.0,-1.662558979376172e-14,-1.847966224488573e-13,3.469446951953614e-18,-1.5612511283791264e-17,-1.6622120346809766e-14,-1.848122349601411e-13
0.553011590371197,1.8082803641217933,1.0,0.0,-0.0,0.0,2.3467339183014246e-13,-2.3783752745032416e-13,6.938893903907228e-18,-3.469446951953614e-18,2.3468033072404637e-13,-2.378409968972761e-13
0.5530381707861357,1.8081934535884103,1.0,0.0,-0.0,0.0,7.66053886991358e-14,-1.1421419365831298e-13,0.0,-3.469446951953614e-18,7.66053886991358e-14,-1.1421766310526493e-13
0.5530647512010746,1.8081065514089067,1.0,0.0,-0.0,0.0,-5.352107645961723e-13,6.949163466885011e-13,0.0,-1.734723475976807e-18,-5.352107645961723e-13,6.949146119650251e-13
0.5530913316160133,1.8080196575820784,1.0,0.0,-0.0,0.0,4.5075054799781356e-14,-1.6442402994698568e-13,3.469446951953614e-18,-5.204170427930421e-18,4.507852424673331e-14,-1.6442923411741361e-13
0.5531179120309522,1.8079327721067195,1.0,0.0,-0.0,0.0,3.499978085130806e-13,-3.7664316110408436e-14,6.938893903907228e-18,0.0,3.500047474069845e-13,-3.7664316110408436e-14
0.5531444924458909,1.807845894981628,1.0,0.0,-0.0,0.0,-3.7364555893759643e-13,3.156086503253164e-13,3.469446951953614e-18,5.204170427930421e-18,-3.736420894906445e-13,3.156138544957443e-13
0.5531710728608298,1.807759026205599,1.0,0.0,-0.0,0.0,9.4840801878604e-14,-2.711719737646945e-14,6.938893903907228e-18,-8.673617379884035e-18,9.48477407725079e-14,-2.7125870993849333e-14
0.5531976532757686,1.807672165777429,1.0,0.0,-0.0,0.0,-5.814793091474257e-14,-2.6134649999676185e-13,-2.42861286636753e-17,5.204170427930421e-18,-5.817221704340625e-14,-2.613412958263339e-13
0.5532242336907074,1.807585313695916,1.0,0.0,-0.0,0.0,1.3597456494096605e-13,-1.264266469291897e-13,-6.938893903907228e-18,-2.6020852139652106e-17,1.3596762604706214e-13,-1.2645266778132935e-13
0.5532508141056462,1.8074984699598555,1.0,0.0,-0.0,0.0,5.738465258531278e-13,-4.318767565791859e-13,0.0,1.734723475976807e-18,5.738465258531278e-13,-4.318750218557099e-13
0.553277394520585,1.8074116345680455,1.0,0.0,-0.0,0.0,-3.6387559632089506e-13,6.003531005660534e-13,-3.469446951953614e-18,-1.214306433183765e-17,-3.63879065767847e-13,6.003409575017216e-13
0.5533039749355239,1.8073248075192836,1.0,0.0,-0.0,0.0,-1.3147816169123416e-13,4.837519274047963e-13,-2.0816681711721685e-17,-3.469446951953614e-18,-1.3149897837294588e-13,4.837484579578444e-13
0.5533305553504626,1.8072379888123664,1.0,0.0,-0.0,0.0,8.910094884129194e-13,-1.337041588556076e-12,0.0,-2.6020852139652106e-17,8.910094884129194e-13,-1.3370676094082157e-12
0.5533571357654015,1.8071511784460927,1.0,0.0,-0.0,0.0,-3.9046543776066756e-13,-9.792167077193881e-14,-1.734723475976807e-17,-1.3877787807814457e-17,-3.904827849954273e-13,-9.793554855974662e-14
0.5533837161803402,1.807064376419261,1.0,0.0,-0.0,0.0,-3.952116411909401e-13,5.290212712338871e-13,-1.0408340855860843e-17,-1.5612511283791264e-17,-3.9522204953179596e-13,5.290056587226033e-13
0.5534102965952791,1.806977582730669,1.0,0.0,-0.0,0.0,-7.063793994177558e-14,4.9185655548456e-13,-3.469446951953614e-18,-1.3877787807814457e-17,-7.064140938872754e-14,4.918426776967522e-13
0.5534368770102178,1.8068907973791155,1.0,0.0,-0.0,0.0,-3.26405569239796e-13,-4.085620730620576e-14,1.3877787807814457e-17,-1.734723475976807e-18,-3.263916914519882e-13,-4.085794202968174e-14
0.5534634574251567,1.806804020363399,1.0,0.0,-0.0,0.0,3.287647931671245e-13,-3.287092820158932e-13,3.469446951953614e-18,-1.734723475976807e-17,3.2876826261407643e-13,-3.28726629250653e-13
0.5534900378400954,1.8067172516823191,1.0,0.0,-0.0,0.0,7.177591854201637e-14,1.5490386751082497e-13,-1.0408340855860843e-17,-2.7755575615628914e-17,7.176551020116051e-14,1.5487611193520934e-13
0.5535166182550343,1.8066304913346745,1.0,0.0,-0.0,0.0,4.4458881021114394e-13,-2.9090618802740664e-13,0.0,-1.9081958235744878e-17,4.4458881021114394e-13,-2.909252699856424e-13
0.553543198669973,1.8065437393192647,1.0,0.0,-0.0,0.0,1.7530421558831222e-13,-3.0433988662537104e-13,-6.938893903907228e-18,6.938893903907228e-18,1.752972766944083e-13,-3.0433294773146713e-13
0.5535697790849119,1.8064569956348904,1.0,0.0,-0.0,0.0,-1.1934897514720433e-13,2.5118795932144167e-13,-1.3877787807814457e-17,0.0,-1.1936285293501214e-13,2.5118795932144167e-13
0.5535963594998508,1.8063702602803504,1.0,0.0,-0.0,0.0,-6.983580380648391e-13,5.567213356982847e-13,-2.42861286636753e-17,5.551115123125783e-17,-6.983823241935028e-13,5.56776846849516e-13
0.5536229399147895,1.8062835332544465,1.0,0.0,-0.0,0.0,-2.0780599463421368e-13,3.7470027081099033e-14,-6.938893903907228e-18,1.214306433183765e-17,-2.0781293352811758e-13,3.748217014543087e-14
0.5536495203297284,1.806196814555977,1.0,0.0,-0.0,0.0,5.178357742607886e-13,-6.514788708500419e-13,-3.469446951953614e-18,-1.3877787807814457e-17,5.178323048138367e-13,-6.514927486378497e-13
0.5536761007446671,1.806110104183744,1.0,0.0,-0.0,0.0,1.975641872320466e-13,5.0959236830294685e-14,1.734723475976807e-17,-2.2551405187698492e-17,1.9758153446680637e-13,5.0936685425106987e-14
0.553702681159606,1.806023402136548,1.0,0.0,-0.0,0.0,-2.910727214811004e-13,3.911870827266739e-13,3.469446951953614e-18,4.336808689942018e-17,-2.9106925203414846e-13,3.9123045081357333e-13
0.5537292615745447,1.8059367084131908,1.0,0.0,-0.0,0.0,-7.172040739078511e-14,-3.5685343569014094e-13,-1.0408340855860843e-17,2.42861286636753e-17,-7.173081573164097e-14,-3.5682914956147727e-13
0.5537558419894836,1.8058500230124723,1.0,0.0,-0.0,0.0,-4.902744876744691e-13,1.035393992765421e-12,1.0408340855860843e-17,1.0408340855860843e-17,-4.902640793336133e-13,1.0354044011062769e-12
0.5537824224044223,1.805763345933196,1.0,0.0,-0.0,0.0,-6.106226635438361e-16,-6.003531005660534e-14,0.0,-2.949029909160572e-17,-6.106226635438361e-16,-6.006480035569695e-14
0.5538090028193612,1.8056766771741617,1.0,0.0,-0.0,0.0,5.281053372385713e-13,-7.39575067854048e-13,1.734723475976807e-17,-2.0816681711721685e-17,5.281226844733311e-13,-7.395958845357598e-13
0.5538355832342999,1.805590016734173,1.0,0.0,-0.0,0.0,-9.317546734166626e-14,4.97241137153992e-13,1.0408340855860843e-17,5.204170427930421e-18,-9.31650590008104e-14,4.972463413244199e-13
0.5538621636492388,1.805503364612031,1.0,0.0,-0.0,0.0,-1.3072876114961218e-13,-4.499178807293447e-14,2.7755575615628914e-17,-6.938893903907228e-18,-1.3070100557399655e-13,-4.4998726966838376e-14
0.5538887440641775,1.8054167208065397,1.0,0.0,-0.0,0.0,-3.9890313274781874e-13,-2.6009749909405855e-13,2.42861286636753e-17,-1.3877787807814457e-17,-3.9887884661915507e-13,-2.6011137688186636e-13
0.5539153244791164,1.8053300853165,1.0,0.0,-0.0,0.0,6.506184480059574e-13,-1.1976530878143876e-13,6.938893903907228e-18,-4.163336342344337e-17,6.506253868998613e-13,-1.198069421448622e-13
0.5539419048940551,1.8052434581407164,1.0,0.0,-0.0,0.0,-1.0130785099704553e-13,6.816491815442305e-13,6.938893903907228e-18,-2.6020852139652106e-17,-1.0130091210314163e-13,6.816231606920908e-13
0.553968485308994,1.8051568392779915,1.0,0.0,-0.0,0.0,-2.29621877068098e-13,-1.386113446244508e-13,1.734723475976807e-17,-1.5612511283791264e-17,-2.2960452983333823e-13,-1.3862695713573459e-13
0.5539950657239329,1.8050702287271283,1.0,0.0,-0.0,0.0,-4.6879167214797235e-14,-1.280642258905118e-13,-6.938893903907228e-18,-3.2959746043559335e-17,-4.688610610870114e-14,-1.2809718563655537e-13
0.5540216461388716,1.8049836264869317,1.0,0.0,-0.0,0.0,4.4353409833775004e-13,-5.547506898295751e-13,-6.938893903907228e-18,-3.469446951953614e-18,4.4352715944384613e-13,-5.54754159276527e-13
0.5540482265538105,1.804897032556204,1.0,0.0,-0.0,0.0,3.624878175401136e-13,-1.2351231148954867e-13,6.938893903907228e-18,-6.938893903907228e-18,3.624947564340175e-13,-1.2351925038345257e-13
0.5540748069687492,1.804810446933751,1.0,0.0,-0.0,0.0,-8.893996650272129e-13,9.91567938868343e-13,0.0,1.214306433183765e-17,-8.893996650272129e-13,9.915800819326748e-13
0.5541013873836881,1.8047238696183756,1.0,0.0,-0.0,0.0,1.0230705171920818e-13,-1.0672018824209317e-13,-1.734723475976807e-17,-1.214306433183765e-17,1.0228970448444841e-13,-1.0673233130642501e-13
0.5541279677986268,1.8046373006088832,1.0,0.0,-0.0,0.0,5.047351425702118e-13,-5.654643420172079e-13,-1.3877787807814457e-17,-1.3877787807814457e-17,5.04721264782404e-13,-5.654782198050157e-13
0.5541545482135657,1.8045507399040777,1.0,0.0,-0.0,0.0,-8.434919429589627e-14,-1.6264767310758543e-13,-6.938893903907228e-18,-1.0408340855860843e-17,-8.435613318980018e-14,-1.626580814484413e-13
0.5541811286285044,1.8044641875027656,1.0,0.0,-0.0,0.0,-2.0758395002928864e-13,-4.987676938128516e-14,-2.0816681711721685e-17,-2.0816681711721685e-17,-2.0760476671100037e-13,-4.989758606299688e-14
0.5542077090434433,1.804377643403751,1.0,0.0,-0.0,0.0,-1.006972283335017e-13,4.2069125960608744e-13,-1.3877787807814457e-17,3.122502256758253e-17,-1.0071110612130951e-13,4.20722484628655e-13
0.554234289458382,1.8042911076058403,1.0,0.0,-0.0,0.0,6.57973675544099e-13,-3.667899317605361e-13,-6.938893903907228e-18,4.683753385137379e-17,6.579667366501951e-13,-3.667430942266847e-13
0.5542608698733209,1.804204580107838,1.0,0.0,-0.0,0.0,-4.715672297095352e-13,-2.2160051571518125e-13,1.3877787807814457e-17,-3.122502256758253e-17,-4.715533519217274e-13,-2.2163174073774883e-13
0.5542874502882597,1.8041180609085512,1.0,0.0,-0.0,0.0,1.6470158570314197e-13,4.5130565951012613e-14,-1.3877787807814457e-17,-2.7755575615628914e-17,1.6468770791533416e-13,4.5102810375396984e-14
0.5543140307031985,1.8040315500067852,1.0,0.0,-0.0,0.0,-1.520450432224152e-13,4.035660694512444e-14,3.469446951953614e-18,-3.642919299551295e-17,-1.5204157377546323e-13,4.032017775212893e-14
0.5543406111181373,1.8039450474013476,1.0,0.0,-0.0,0.0,-6.223355164536315e-13,1.0622613899613498e-12,-3.469446951953614e-18,4.5102810375396984e-17,-6.223389859005835e-13,1.0623064927717252e-12
0.5543671915330761,1.8038585530910436,1.0,0.0,-0.0,0.0,5.470623953840459e-13,-5.437872374614017e-13,-1.0408340855860843e-17,-3.469446951953614e-18,5.4705198704319e-13,-5.437907069083536e-13
0.5543937719480149,1.8037720670746809,1.0,0.0,-0.0,0.0,-4.984623824810797e-13,-1.5662471319899396e-13,-3.469446951953614e-18,-1.214306433183765e-17,-4.984658519280316e-13,-1.566368562633258e-13
0.5544203523629537,1.8036855893510664,1.0,0.0,-0.0,0.0,4.123923424970144e-13,-3.910760604242114e-14,-3.469446951953614e-18,8.673617379884035e-18,4.1238887305006244e-13,-3.9098932425041255e-14
0.5544469327778926,1.8035991199190071,1.0,0.0,-0.0,0.0,-1.392774784392259e-13,3.1213920337336276e-13,-2.0816681711721685e-17,5.204170427930421e-18,-1.392982951209376e-13,3.121444075437907e-13
0.5544735131928313,1.803512658777312,1.0,0.0,-0.0,0.0,1.6042722705833512e-13,6.136757768615553e-14,-6.938893903907228e-18,-3.642919299551295e-17,1.6042028816443121e-13,6.133114849316001e-14
0.5545000936077702,1.8034262059247863,1.0,0.0,-0.0,0.0,5.687950110910833e-13,-6.189770918041404e-13,6.938893903907228e-18,-1.5612511283791264e-17,5.688019499849872e-13,-6.189927043154242e-13
0.5545266740227089,1.8033397613602409,1.0,0.0,-0.0,0.0,-3.905209489118988e-13,-1.2703726959273354e-13,3.469446951953614e-18,2.7755575615628914e-17,-3.9051747946494686e-13,-1.270095140171179e-13
0.5545532544376478,1.8032533250824816,1.0,0.0,-0.0,0.0,-6.93056723122254e-14,-8.415490526658687e-14,3.469446951953614e-18,1.0408340855860843e-17,-6.930220286527344e-14,-8.4144496925731e-14
0.5545798348525866,1.803166897090319,1.0,0.0,-0.0,0.0,-4.045097590221758e-13,4.637124018103123e-13,3.469446951953614e-18,-3.469446951953614e-17,-4.0450628957522383e-13,4.636777073407927e-13
0.5546064152675254,1.80308047738256,1.0,0.0,-0.0,0.0,6.293021659331544e-13,-4.988787161153141e-13,6.938893903907228e-18,-2.42861286636753e-17,6.293091048270583e-13,-4.989030022439778e-13
0.5546329956824642,1.8029940659580144,1.0,0.0,-0.0,0.0,-1.4349632593280148e-14,2.58792987040124e-13,6.938893903907228e-18,-8.673617379884035e-18,-1.434269369937624e-14,2.587843134227441e-13
0.554659576097403,1.8029076628154912,1.0,0.0,-0.0,0.0,-5.6291082906057e-13,6.760425552698734e-13,1.0408340855860843e-17,-6.938893903907228e-18,-5.629004207197141e-13,6.760356163759695e-13
0.5546861565123418,1.8028212679538,1.0,0.0,-0.0,0.0,2.2273849431542203e-13,-4.779787676767455e-13,1.3877787807814457e-17,2.2551405187698492e-17,2.2275237210322985e-13,-4.779562162715578e-13
0.5547127369272806,1.80273488137175,1.0,0.0,-0.0,0.0,-3.008704396734174e-13,2.298161660974074e-14,3.469446951953614e-18,0.0,-3.0086697022646547e-13,2.298161660974074e-14
0.5547393173422194,1.8026485030681516,1.0,0.0,-0.0,0.0,-1.0039191700172978e-13,4.478362125581725e-13,-1.0408340855860843e-17,1.5612511283791264e-17,-1.0040232534258564e-13,4.478518250694563e-13
0.5547658977571582,1.802562133041814,1.0,0.0,-0.0,0.0,6.654121698090876e-13,-6.018241460736817e-13,-6.938893903907228e-18,5.204170427930421e-18,6.654052309151837e-13,-6.018189419032538e-13
0.554792478172097,1.802475771291548,1.0,0.0,-0.0,0.0,-4.899969319183128e-13,6.22002449546244e-13,-1.734723475976807e-17,1.0408340855860843e-17,-4.900142791530726e-13,6.220128578870998e-13
0.5548190585870358,1.8023894178161648,1.0,0.0,-0.0,0.0,3.1741276274033225e-13,-6.10178574333986e-13,6.938893903907228e-18,-6.938893903907228e-18,3.1741970163423616e-13,-6.101855132278899e-13
0.5548456390019747,1.802303072614473,1.0,0.0,-0.0,0.0,2.7630675525358583e-13,-6.727396417716136e-13,3.122502256758253e-17,1.734723475976807e-17,2.763379802761534e-13,-6.727222945368538e-13
0.5548722194169134,1.802216735685287,1.0,0.0,-0.0,0.0,-4.306555112520982e-13,8.112677196692175e-13,-1.0408340855860843e-17,2.6020852139652106e-17,-4.306659195929541e-13,8.112937405213572e-13
0.5548987998318523,1.802130407027415,1.0,0.0,-0.0,0.0,4.294620215006262e-13,-1.9373391779708982e-14,-6.938893903907228e-18,3.122502256758253e-17,4.2945508260672227e-13,-1.93421667571414e-14
0.5549253802467911,1.8020440866396696,1.0,0.0,-0.0,0.0,-1.9134693829414573e-13,4.812816811750054e-13,6.938893903907228e-18,-1.9081958235744878e-17,-1.9133999940024182e-13,4.812625992167696e-13
0.5549519606617299,1.8019577745208624,1.0,0.0,-0.0,0.0,3.255173908200959e-13,-6.908640326486193e-13,-6.938893903907228e-18,3.122502256758253e-17,3.25510451926192e-13,-6.908328076260517e-13
0.5549785410766687,1.8018714706698051,1.0,0.0,-0.0,3.926014037901961e-17,-7.252531908363835e-14,-2.1171953079601735e-13,-3.469446951953614e-18,1.734723475976807e-18,-7.25287885305903e-14,-2.1171779607254138e-13
