u,x,T_H,S_SVT,metric_residual_14,metric_residual_15,E00_H,E11_H,E00_SVTg,E11_SVTg,E00_total_standard_assembled,E11_total_standard_assembled
0.7140071428571428,1.400546213023079,0.9778647365675218,0.0221352634324781,1.491862189340054e-16,4.845299508837719e-16,-2.609033664599905,-0.9346885060570456,-0.013387278216012044,0.0014289341353888735,-2.622420942815917,-0.9332595719216566
0.7140107142857143,1.400539207594924,0.9782784798870302,0.0217215201129697,-8.239936510889834e-17,-3.58870919092702e-17,-2.6071960367687748,-0.9341411817119187,-0.01313895301986423,0.0016931628829026518,-2.620334989788639,-0.9324480188290161
0.7140142857142857,1.40053220223685,0.9786873651180868,0.0213126348819132,1.0408340855860844e-17,-3.0704605524789486e-16,-2.605347845061475,-0.9335808309075521,-0.012893511838805605,0.0019469315913733937,-2.6182413569002807,-0.9316338993161787
0.7140178571428571,1.400525196948856,0.9790914042029586,0.0209085957970414,-1.960237527853792e-16,-4.3368086899420185e-18,-2.6034891602115895,-0.9330076594620632,-0.012650947455156603,0.0021904219799838143,-2.6161401076667463,-0.9308172374820793
0.7140214285714286,1.4005181917309404,0.9794906095246264,0.0205093904753735,-1.6479873021779667e-17,1.0972125985553304e-16,-2.601620101357823,-0.9324218881978323,-0.01241125203883664,0.0024238204548892167,-2.6140313533966597,-0.9299980677429431
0.714025,1.4005111865831028,0.9798849939079584,0.0201150060920415,-1.52655665885959e-16,-1.5937771935536915e-16,-2.5997406053658887,-0.9318236812658498,-0.012174418960557931,0.002647294305608533,-2.6119150243264464,-0.9291763869602413
0.7140285714285713,1.400504181505342,0.9802745706207776,0.0197254293792225,-2.0209528495129803e-16,-6.676516978165736e-16,-2.597851294213624,-0.9312134121434632,-0.011940436215148731,0.0028610788815024574,-2.609791730428773,-0.9283523332619608
0.7140321428571428,1.4004971764976568,0.9806593533748932,0.0193406466251068,-1.5092094240998222e-16,-1.986258379993444e-16,-2.5959529205404794,-0.9305914911639879,-0.011709290888253232,0.003065418939723924,-2.6076622114287327,-0.927526072224264
0.7140357142857142,1.4004901715600462,0.9810393563269164,0.0189606436730834,1.3010426069826053e-17,4.119968255444917e-17,-2.59404484613543,-0.9299579037889488,-0.011480980213991465,0.003260421835362015,-2.6055258263494214,-0.9266974819535868
0.7140392857142857,1.400483166692509,0.9814145940790956,0.0185854059209045,-1.2576745200831851e-16,-1.89084858881472e-16,-2.592126678542394,-0.9293127131509322,-0.011255499076464393,0.0034462217154937747,-2.6033821776188586,-0.9258664914354384
