u,x,T_H,S_SVT,K11,K12,K13,K21,K22,K23,K31,K32,K33,R11,R12,R13,R21,R22,R23,R31,R32,R33,G11,G12,G13,G21,G22,G23,G31,G32,G33,S11,S12,S13,S21,S22,S23,S31,S32,S33,M11,M12,M13,M21,M22,M23,M31,M32,M33
0.5746214677164474,1.7402760881420112,0.9994606626597236,0.0005393373402763,0.011237388352817564,-0.7863762127305163,-6.21880717781757e-07,-0.7861812671756453,61.53353939644109,7.384599041391803e-06,-6.218807177819017e-07,7.384599041391813e-06,0.2769571579190113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.000680144237624507,-0.015972164581547904,-1.2704299149478024e-07,-0.015972164581547904,1.0290441228329137,1.4618867186161811e-06,-1.2704299149478024e-07,1.4618867186161811e-06,0.05496420372301976,-3.41740524767431e-16,0.23224405579025303,6.894269865754979e-07,-0.2322440557901293,-4.284572696633404e-12,0.0015046487062498727,-6.894269865757283e-07,-0.0015046487062498816,1.7630341631047486e-13,-0.05905840482287771,875.764124655033,-0.0018452268916711234,875.7641246550321,-40909.86334867046,0.41859362441845094,-0.0018637349172106088,0.5021977881591488,6.700229391078902
0.5746480481313861,1.7401955914611624,0.99943282969909,0.0005671703009099,0.01124387933564423,-0.786512680675798,-6.568589146105236e-07,-0.7863041439676804,61.53344095575722,7.815941155676022e-06,-6.568589146104571e-07,7.815941155676712e-06,0.27690220306152924,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006809523762787463,-0.0160068607668306,-1.3437129577660202e-07,-0.0160068607668306,1.030900205870234,1.5468861262059686e-06,-1.3437129577660202e-07,1.5468861262059686e-06,0.05494654431295952,-1.0217521273503394e-15,-0.05218755250945095,7.308598333674577e-07,0.05218755250945928,-1.8900436771218665e-12,0.001542644091615497,-7.308598333675119e-07,-0.0015426440916154964,1.1102230246251565e-14,0.16557351474530882,917.5794470125227,-0.0019590678239741347,917.5794470125226,-42950.276468632095,0.10914786121382034,-0.0019722474237766187,0.29908758346611897,2.796611118682589
0.574674628546325,1.7401151022267365,0.999403895918871,0.0005961040811289,0.011225807030228858,-0.7827780690681714,-6.93383791150642e-07,-0.7831919608624341,61.25894959714498,8.280067944000973e-06,-6.933837911505752e-07,8.280067944000405e-06,0.2768465396499392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006817580550941835,-0.016053665381462804,-1.420446169886383e-07,-0.016053665381462804,1.0333262917116566,1.6384126551221194e-06,-1.420446169886383e-07,1.6384126551221194e-06,0.054928837313514736,8.396061623727746e-16,0.0733901343349242,7.723838096606879e-07,-0.07339013433501285,2.177813485104707e-12,0.0016444002775775008,-7.723838096612029e-07,-0.0016444002775775081,-1.3367085216486885e-13,0.06663938806316078,-1629.646103335389,-0.002091687006187347,-1629.646103335385,76865.03281193337,1.2516368759644956,-0.002052313532564898,0.9453996968136276,24.501253931338237
0.5747012089612638,1.7400346204377002,0.9993738325829375,0.0006261674170624,0.011248925188242533,-0.7861550702660616,-7.315031971052049e-07,-0.7859280005982645,61.43170335746679,8.743391789696054e-06,-7.315031971049787e-07,8.743391789693054e-06,0.276790149219726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006825638420330734,-0.01607874226162465,-1.500749169192834e-07,-0.01607874226162465,1.0347285900678174,1.729565653170818e-06,-1.500749169192834e-07,1.729565653170818e-06,0.05491077154116715,9.211381657436846e-16,0.2069275115685309,8.196393427434268e-07,-0.20692751156863265,6.661338147750939e-12,0.0017908593796776462,-8.196393427429389e-07,-0.0017908593796776475,4.1744385725905886e-14,-0.036865666149925265,779.540084251491,-0.002103599461759662,779.5400842514885,-36523.23680702535,0.44485609628372336,-0.0021340887937257853,0.5743671814294353,5.4885896336266695
0.5747277893762026,1.7399541460930206,0.9993426106966188,0.0006573893033813,0.01125276441918403,-0.7858780092924169,-7.712661240377496e-07,-0.7857042879491177,61.397572590452675,9.239611722589427e-06,-7.712661240381982e-07,9.239611722596903e-06,0.27673301308631915,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006833729788045578,-0.01611455141208038,-1.5847617386844588e-07,-0.01611455141208038,1.0366340731317234,1.8272426322573156e-06,-1.5847617386844588e-07,1.8272426322573156e-06,0.05489263680636346,-3.9621084191310274e-15,-0.03878906177302499,8.673946639412884e-07,0.03878906177315811,2.170708057747106e-12,0.0018397319749017828,-8.673946639412613e-07,-0.0018397319749017807,1.9095836023552692e-14,0.15734738975424922,568.5919551802353,-0.0022412278107210182,568.5919551802361,-26615.925278511626,0.23189344977013948,-0.0022522424316647987,0.4297972505321791,3.434332725126341
0.5747543697911414,1.7398736791916651,0.99931020101575,0.00068979898425,0.011242978042623898,-0.7828863902055889,-8.127181073171753e-07,-0.7832987026573848,61.18745765819098,9.767910248380696e-06,-8.127181073170973e-07,9.767910248379624e-06,0.2766751127599578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006841796520516768,-0.016158132634434195,-1.6726116002868173e-07,-0.016158132634434195,1.038906584107163,1.931282155262041e-06,-1.6726116002868173e-07,1.931282155262041e-06,0.054874414097442786,3.2786273695961654e-15,0.12777165649306504,9.159793136444744e-07,-0.12777165649307276,-3.9896974612929625e-12,0.0019728697265436407,-9.159793136448674e-07,-0.001972869726543653,4.440892098500626e-14,0.026234274661605265,-1625.981833093185,-0.002382775542867821,-1625.9818330931835,76937.25743410287,1.5144570609056425,-0.0023358631135692543,1.1487379068118533,27.420857517956918
0.5747809502060802,1.7397932197326007,0.999276574055806,0.000723425944194,0.011274145471904924,-0.7869636255956027,-8.559092200408535e-07,-0.7867037649449456,61.39954919927086,1.029370639687876e-05,-8.559092200405363e-07,1.0293706396873961e-05,0.27661642926521846,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006849878693627218,-0.0161800860548491,-1.7644286697763267e-07,-0.0161800860548491,1.0401561353980868,2.0345365314387137e-06,-1.7644286697763267e-07,2.0345365314387137e-06,0.054855788895413704,-1.394717674685353e-15,0.21907807068987248,9.71250080999286e-07,-0.21907807068988838,4.192202140984591e-13,0.002138472262528172,-9.712500809990827e-07,-0.002138472262528168,-2.2515322939398175e-13,-0.04391431157504379,1140.8816768398065,-0.0023922500422799524,1140.8816768398028,-53699.383350705764,0.3940217383764616,-0.0024292286219526104,0.5798035680160308,3.9529799905203555
0.574807530621019,1.7397127677147954,0.9992417001011092,0.0007582998988908,0.011274849163672926,-0.7862408423787726,-9.008894020220953e-07,-0.7860984733280166,61.34384723627426,1.086201757965883e-05,-9.00889402022165e-07,1.0862017579660103e-05,0.27655694353200366,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006857993936399745,-0.016217222729035825,-1.8603669035134625e-07,-0.016217222729035825,1.0421204771722123,2.1462733159873096e-06,-1.8603669035134625e-07,2.1462733159873096e-06,0.05483714387785972,-4.279562815234783e-15,-0.06640166569507122,1.026119277304193e-06,0.06640166569496997,-5.4853899200679734e-12,0.0021799805500008975,-1.026119277303163e-06,-0.0021799805500008745,-3.241851231905457e-14,0.18167160278196426,654.2274543752319,-0.002547463997738479,654.2274543752297,-30742.444288317263,0.22930612178529153,-0.002565208015607922,0.43187851355464035,4.243677556702071
0.5748341110359578,1.7396323231372166,0.9992055492141042,0.0007944507858957,0.011257790123834223,-0.7828117332559243,-9.477046444907033e-07,-0.7832215469845056,61.09195400291069,1.1467623989330796e-05,-9.477046444905483e-07,1.1467623989326359e-05,0.27649663669152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006866080060067424,-0.016262947212886774,-1.960562218524652e-07,-0.016262947212886774,1.0444918361000175,2.2654237585368117e-06,-1.960562218524652e-07,2.2654237585368117e-06,0.05481842095565879,3.681083216022785e-15,0.10279846405130694,1.0816409772495747e-06,-0.10279846405139148,-4.369837824924616e-13,0.002328516129905038,-1.081640977248111e-06,-0.0023285161299050434,-1.163513729807164e-13,0.04838383744397095,-1630.9548415171907,-0.0027237047553897043,-1630.9548415171896,77377.27179375246,1.7261482653075007,-0.0026562800448061406,1.2924357037278182,30.59654230396918
0.5748606914508966,1.7395518859988324,0.9991680912446932,0.0008319087553067,0.011281896138664965,-0.7864335073464283,-9.964060814825746e-07,-0.7861434857626988,61.27420565022017,1.206914678908387e-05,-9.96406081483023e-07,1.2069146789083017e-05,0.27643548938086215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006874172429562333,-0.016286947385200035,-2.0651519679192301e-07,-0.016286947385200035,1.0458331454543723,2.3833919900706157e-06,-2.0651519679192301e-07,2.3833919900706157e-06,0.054799252063174625,-2.742597815519332e-15,0.1935417653538828,1.1448398518123235e-06,-0.19354176535375445,7.339906460401835e-12,0.00251343544929244,-1.1448398518128114e-06,-0.0025134354492924163,-2.149391775674303e-13,-0.021384008029315425,1031.8704383639626,-0.0027011359566594642,1031.8704383639617,-48713.602879467486,0.3972767403624742,-0.002758801268897866,0.6558782636267411,1.8562979287506047
0.5748872718658354,1.7394714562986104,0.9991292958396176,0.0008707041603824,0.011280369613175127,-0.7853228163958592,-1.0470448949447057e-06,-0.7852201630026372,61.18588746571664,1.2717282142931192e-05,-1.0470448949444755e-06,1.2717282142935107e-05,0.2763734821334831,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006882293900173021,-0.016325043751999987,-2.174305460383207e-07,-0.016325043751999987,1.0478401080066684,2.5106674295651292e-06,-2.174305460383207e-07,2.5106674295651292e-06,0.05478006121714106,5.759281940243e-16,-0.049054804502524973,1.2076726339292176e-06,0.0490548045024537,-6.551204023708124e-12,0.0025690666131901662,-1.207672633929326e-06,-0.0025690666131901693,1.4566126083082054e-13,0.17046207504628882,294.4018993513805,-0.0028918604382226053,294.40189935138915,-13761.720683678397,0.4240217386522434,-0.002905014788425448,0.6185239863436323,5.612296576385557
0.5749138522807742,1.73939103403552,0.999089132451884,0.000910867548116,0.01127213941999201,-0.7827109728823386,-1.099667722530303e-06,-0.7831123725285551,61.0029774517289,1.3400152285904063e-05,-1.0996677225299706e-06,1.3400152285899406e-05,0.2763105957602543,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006890386923569924,-0.016367248830186053,-2.288167245823396e-07,-0.016367248830186053,1.0500425536693836,2.644792714367992e-06,-2.288167245823396e-07,2.644792714367992e-06,0.05476073435006105,-2.3418766925686896e-16,0.15719788584746563,1.272315305886622e-06,-0.15719788584762973,6.608047442568932e-13,0.0027600636066527646,-1.2723153058847518e-06,-0.002760063606652783,-8.304468224196171e-14,0.008052806139564044,-1575.3983828659016,-0.0030804079261558138,-1575.39838286594,74986.9515896091,2.045336571262066,-0.0029985857659243554,1.5392933681019847,33.80508821967251
