r_over_rs,u,phi,A_f,B_h,X,F_tensor,H_tensor,XiH_target,G4_background,G4X,G4XX,G4phi,G4phiX,G4phiphi,G3,G3X,G3phi,G2,G2X,XiH_reconstructed,XiH_residual,background_rank,background_scaled_condition,background_residual_abs,background_residual_rel
0.025341300156542568,39.46127443432779,0.9999995544979589,0.250000111376771,0.9999969022498574,-5.844905757483099e-10,1.0000016021318532,0.9999983978681468,0.008512882921535845,0.5000008010659266,-1370.536942476191,1780663803801.9653,-0.0394082533271074,-2283836361.3772874,3085186.797848823,-38.27976990343546,-9097417850.124983,0.0,-0.014889622607683586,11413510.063920962,0.008512882921535845,0.0,3,2.532320749819149,2.4582578867098775e-05,2.4582578867098775e-05
0.025399983964682855,39.370103594964455,0.9999995524892613,0.2500001118789518,0.9999968882826844,-5.871427216227906e-10,1.0000016095606796,0.9999983904393205,0.008552359599100267,0.5000008047803398,-1370.6724279262328,1771380300374.0857,-0.0395347063965672,-2271389871.628479,3050134.0644627125,-38.25571127358974,-9044989206.561653,0.0,-0.014922094021180632,11390094.938207857,0.008552359599100265,-1.734723475976807e-18,3,2.5319719155724942,1.0295763312996586e-05,1.0295763312996586e-05
0.025458803669139288,39.279143395578416,0.9999995504713496,0.25000011238343617,0.9999968742514418,-5.898068404609488e-10,1.000001617023952,0.9999983829760478,0.00859201396600549,0.500000808511976,-1370.8080690142788,1763423307032.8342,-0.039614527284489,-2260838138.590347,3040769.5901890513,-38.2316699251207,-9003494163.320013,0.0,-0.014909515049040138,11321205.640344363,0.008592013966005488,-1.734723475976807e-18,3,2.531440581907708,4.55970204221029e-06,4.55970204221029e-06
0.02551775958461213,39.188393349509646,0.9999995484441815,0.25000011289023466,0.9999968601558377,-5.92482878586712e-10,1.000001624521831,0.999998375478169,0.008631851292271538,0.5000008122609155,-1370.944114769848,1755618906259.71,-0.039761792018376596,-2250289061.25085,3034045.8380322605,-38.20763120170007,-8962612779.803997,0.0,-0.014889343772946803,11257555.532978706,0.008631851292271538,0.0,3,2.53165706896042,6.850652738797994e-06,6.850652738797994e-06
0.02557685202653037,39.09785297122256,0.999999546407715,0.2500001133993578,0.9999968459955789,-5.951707956231258e-10,1.000001632054476,0.999998367945524,0.008671871303654483,0.500000816027238,-1371.0807788373902,1749218125374.7244,-0.03987324201534248,-2241700636.7218833,3013796.6087103803,-38.183579591576425,-8933187020.226994,0.0,-0.014914896538512336,11226840.88758118,0.008671871303654483,0.0,3,2.5317285293862475,1.668281153071119e-05,1.668281153071119e-05
0.025636081311053483,39.00752177630327,0.9999995443619079,0.2500001139108161,0.9999968317703712,-5.978708428533285e-10,1.0000016396220488,0.9999983603779512,0.008712078955446595,0.5000008198110244,-1371.217603599813,1740748299944.3413,-0.03998673449353474,-2230378993.7584996,3003831.202380768,-38.15952241053259,-8887024758.725672,0.0,-0.01489788947038101,11172899.4646318,0.008712078955446597,1.734723475976807e-18,3,2.5323047074089837,3.82686717475926e-06,3.82686717475926e-06
0.02569544775507306,38.91739928145715,0.9999995423067173,0.25000011442462033,0.9999968174799186,-6.005828691398794e-10,1.0000016472247113,0.9999983527752888,0.008752479766154677,0.5000008236123556,-1371.355058463609,1732577587661.4473,-0.040121019490133136,-2219392428.883676,2987827.7676875,-38.13548001481975,-8843002125.559649,0.0,-0.014893541684541628,11102005.94810203,0.008752479766154678,1.734723475976807e-18,3,2.5308815182889917,1.2347416843463618e-05,1.2347416843463618e-05
0.025754951676214544,38.82748500450612,0.9999995402421008,0.25000011494078106,0.9999968031239241,-6.033070691800027e-10,1.000001654862626,0.9999983451373742,0.008793055938568684,0.500000827431313,-1371.4928188906938,1725855872624.413,-0.04023082754592089,-2210392521.2554393,2971737.2876807125,-38.11143407238791,-8810726637.74522,0.0,-0.014914199317422702,11097204.533129621,0.008793055938568684,0.0,3,2.5332086686827155,1.4000959055817525e-05,1.4000959055817525e-05
0.025814593392838907,38.737778464386146,0.9999995381680152,0.2500001154593091,0.9999967887020892,-6.060434282142428e-10,1.0000016625359565,0.9999983374640434,0.008833835098265255,0.5000008312679782,-1371.631040875715,1717391148148.7761,-0.04035019645956672,-2199067320.1532555,2955313.502874155,-38.0873883160706,-8764263045.950693,0.0,-0.014903560255811233,11026880.207153473,0.008833835098265255,0.0,3,2.5319321963916384,9.735969749055662e-06,9.735969749055662e-06
0.02587437322404435,38.64827918114465,0.9999995360844177,0.25000011598021515,0.9999967742141139,-6.087920397486575e-10,1.000001670244867,0.9999983297551329,0.008874800302225073,0.5000008351224335,-1371.7696339868344,1710396962591.6882,-0.04045623058357539,-2189723064.538619,2950063.743804733,-38.06334642398489,-8729621345.327126,0.0,-0.01488991445235899,10969782.984003311,0.008874800302225075,1.734723475976807e-18,3,2.5323199185145984,3.268933621264347e-06,3.268933621264347e-06
0.025934291489668068,38.558986675937874,0.9999995339912646,0.2500001165035101,0.9999967596596973,-6.115529582855967e-10,1.0000016779895224,0.9999983220104774,0.008915939480404481,0.5000008389947612,-1371.9085974182942,1703056915164.6626,-0.04060763908720677,-2179794406.6387334,2938181.166937289,-38.039297234669164,-8691791659.103336,0.0,-0.014883615965405297,10919465.031272566,0.008915939480404481,0.0,3,2.532538357144346,3.3883198386538277e-06,3.3883198386538277e-06
