u,x,phi,T_H,S_SVT,f,h,X,A0prime,f2,f2X,f2F,f2phi,f3,f3X,f4,N4,G4,G4X,G4XX,G4phi,G4phiX,G4phiphi,G3,G3X,G3phi,G2,G2X,G2phi,JA,metric_residual_14,metric_residual_15,f2_full_outer_reference,f2X_full_outer_reference,G2_core_reference,G2X_core_reference
0.7144535714285714,1.3996710772968355,0.859434185734554,0.9996737865373078,0.0003262134626922375,0.28922669677527824,0.40870730632686403,-0.31675066877509045,0.0004565915487551751,-0.0002016242202813082,-0.0006130467699915753,0.0003262134773161329,1.4006985547877373,-0.002253452468295312,-0.013292640283667282,-0.001556598085040268,0.0005879658023167678,0.5,0.0,1.7079643265057733,-7.447730668744688e-15,-0.43967861934032143,0.11318579503292964,-0.0067684665518783094,-2.761397543706397,-0.021597566250189743,-1.135691754517953,3.922466262561983,-99.30285532458055,2.942355597989453e-23,1.0706496453294356e-16,2.2155671394741283e-16,-0.6180744921356245,-1.8792810233278066,-1.551786390222248,3.302549221949124
0.7144571428571428,1.399664080620651,0.8594428964565625,0.9996931152769414,0.00030688472305862025,0.2892239869663814,0.408723959647033,-0.3167484379351142,0.0004295355237563668,-0.00018971146385116867,-0.0005836962180705718,0.00030688466893460844,1.3351669495133254,-0.002120610945493349,-0.012512599870548324,-0.001464850157896283,0.0005532821115600517,0.5,0.0,1.7060955866388892,-6.744835946878823e-15,-0.4397288735806994,0.1133356892488425,-0.006774790433373541,-2.758803488586128,-0.017426909314035472,-1.136847113037152,3.925590565099386,-128.59849058018864,1.3840356061491322e-22,-8.035293350833195e-17,4.933119884809045e-17,-0.618184776225992,-1.902004805755925,-1.5518430040290554,3.30119877525236
0.7144607142857142,1.3996570840144167,0.8594516068832831,0.9997115287049937,0.0002884712950063095,0.28922127728742575,0.40874061439753717,-0.3167461974537988,0.00040376089159039366,-0.00017836039867140233,-0.0005552340731048175,0.00028847121532005063,1.2718006888729063,-0.001994011258410532,-0.011768953661599978,-0.0013774121866858742,0.0005202297535720477,0.5,0.0,1.7042293705074414,-6.050640408574514e-15,-0.4397787111043344,0.11348552993710918,-0.0067811096736854586,-2.7562127104091765,-0.014649336977947312,-1.1377126544373675,3.9268704313851397,-88.36284763606659,-5.2040720503344604e-23,-1.1035822863186828e-16,-1.6138349337446734e-16,-0.6182951363237066,-1.924746353333607,-1.5518995919159677,3.2998514980784606
0.7144642857142857,1.3996500874781306,0.859460317014584,0.9997290576017995,0.00027094239820046884,0.2892185677384482,0.4087572705774699,-0.3167439468625917,0.0003792245513428207,-0.00016755229091625713,-0.0005276621083492059,0.000270942331477246,1.210564801392281,-0.0018734465985777455,-0.01106051220628967,-0.0012941414335916085,0.000488754573438909,0.5,0.0,1.70236571250899,-5.365697794776897e-15,-0.43982814476956383,0.11363532028460654,-0.006787424464939074,-2.753625267788755,-0.012041653046597212,-1.1385351339476588,3.9279185745682748,-105.41289680952923,1.4663837315975146e-22,2.2727588040727387e-17,1.0034291106353344e-16,-0.618405580038773,-1.9475065986490294,-1.5519561543821798,3.298507374359741
0.7144678571428571,1.399643091011792,0.8594690268503323,0.9997457322565889,0.00025426774341108516,0.28921585831948543,0.40877392818592456,-0.3167416875090805,0.0003558840903324845,-0.00015726869013293296,-0.0005009804358150431,0.00025426771556310836,1.1514247556522277,-0.001758713282174052,-0.010386103093891612,-0.0012148973142732454,0.0004588032404891797,0.5,0.0,1.7005046459486686,-4.690561749573544e-15,-0.43987718722382885,0.11378506344028534,-0.0067937349966780405,-2.7510412176281283,-0.00835764517119062,-1.139567089691631,3.9303798595103236,-134.81652330230327,-3.440413577922561e-23,3.6601310090395023e-16,3.2867588858898067e-16,-0.61851608868322,-1.9702870253781555,-1.5520126919268862,3.2971663880285154
0.7144714285714285,1.3996360946154,0.8594777363903964,0.9997615824578909,0.00023841754210907062,0.2892131490305741,0.40879058722199463,-0.316739414715339,0.00033369779752534225,-0.0001474914637573539,-0.00047518697380075363,0.00023841759352107966,1.0943486243423228,-0.0016496108223906353,-0.009744571410557835,-0.0011395414478986413,0.0004303232669650716,0.5,0.0,1.698646203028984,-4.025785819940028e-15,-0.43992585089934966,0.11393476251372653,-0.006800041455784574,-2.7484606151027724,-0.005809195769825053,-1.1403607415191277,3.931335558586398,9.72715053217378,8.602705099830548e-23,-4.733897735614834e-17,1.3552527156068805e-18,-0.6186267270966156,-1.9930872938173583,-1.552069205049282,3.295828523017099
0.714475,1.3996290982889534,0.8594864456346439,0.9997766374843112,0.0002233625156887742,0.289210439871751,0.40880724768477705,-0.31673714583647855,0.00031262467642503123,-0.00013820271054146914,-0.00045027956169921675,0.0002233626112075455,1.0393081130392356,-0.0015459419992154724,-0.009134780181405995,-0.0010679377054041085,0.0004032630260229526,0.5,0.0,1.696790414840314,-3.3719234557830556e-15,-0.43997414800896173,0.11408442057373111,-0.006806344026401528,-2.74588351364365,-0.011948417196623822,-1.1393825455746656,3.9208126889678714,153.3395387968329,6.044732656108424e-23,-2.2579865494726237e-16,-2.448670606558512e-16,-0.6187372581979519,-2.01591372800717,-1.5521256942485608,3.2944937632578064
0.7144785714285714,1.3996221020324513,0.8594951545833295,0.999790926095705,0.0002090739042950318,0.2892077308429318,0.4088239095762262,-0.3167349004430967,0.00029262445740954395,-0.00012938484459919193,-0.00042625390857676095,0.00020907394293674057,0.9862575843338572,-0.0014475128790946501,-0.008555610350302178,-0.0009999522261741635,0.0003775717592465861,0.5,0.0,1.6949373113521329,-2.7295280102680356e-15,-0.44002209054212454,0.11423404064694694,-0.006812642889856844,-2.743309964921645,-0.017266860952168492,-1.138559594868203,3.9113617404716776,-8.747103064440779,5.658161616109898e-23,-6.158268339717665e-17,1.7978782525240877e-16,-0.6188474120453228,-2.038771457461561,-1.5521821600239174,3.2931620926829526
0.7144821428571428,1.3996151058458923,0.8595038632366557,0.9998044765247575,0.00019552347524254277,0.28920502194404835,0.4088405728979146,-0.31673265593659095,0.00027365760949694815,-0.00012102072085085419,-0.00040310147403079026,0.00019552345168208224,0.9351551805566501,-0.0013541329333208762,-0.008005961696673943,-0.0009354534964463557,0.00035319960420584774,0.5,0.0,1.6930869214049884,-2.0991527404171387e-15,-0.44006969026110637,0.11438362571653388,-0.006818938224590414,-2.7407400188332005,-0.014405986056797486,-1.1393892777433836,3.9127050791303284,-126.73361775785774,1.411080766982449e-22,-4.60514872763218e-17,1.8951853975046618e-16,-0.6189574970510857,-2.061652563871174,-1.552238602874547,3.2918334952248514
0.7144857142857143,1.3996081097292759,0.8595125715944903,0.9998173164689929,0.00018268353100714396,0.28920231317513745,0.4088572376489359,-0.3167303988039333,0.0002556853515115783,-0.00011309347318397332,-0.0003808135496453654,0.00018268348484515407,0.8859720149072171,-0.0012656151364952017,-0.00748475358084913,-0.0008743124150203543,0.00033009761805682095,0.5,0.0,1.6912392727032426,-1.4813508079641626e-15,-0.4401169586973558,0.11453317872087032,-0.006825230206083549,-2.738173723487187,-0.01106261525551044,-1.1403094963738385,3.9146799689536964,-93.21318068738977,9.888316060146524e-23,1.261604752958445e-16,1.4137996329210978e-16,-0.6190676989900679,-2.0845532574607035,-1.552295023299643,3.2905079548158183
