u,x,T_H,S_SVT,K11,K12,K13,K21,K22,K23,K31,K32,K33,R11,R12,R13,R21,R22,R23,R31,R32,R33,G11,G12,G13,G21,G22,G23,G31,G32,G33,S11,S12,S13,S21,S22,S23,S31,S32,S33,M11,M12,M13,M21,M22,M23,M31,M32,M33
0.5517888912840118,1.8122873000813804,1.0,0.0,0.04653808526520553,-0.1147546733964333,-0.0,-0.11481399939981907,1.6891790541438594,-0.0,-0.0,-0.0,2.178094337176753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017598587432730663,-0.0004708775903691241,0.0,-0.0004708775903691241,0.06981111204157825,0.0,0.0,0.0,0.47229752530965363,4.0245584642661925e-14,-0.05004502807573731,0.0,0.05004502807574027,8.020667463526365e-14,0.0,0.0,0.0,1.2327916465437738e-12,-1.4317690749519294,-10.716012075106102,-0.0,-10.716012075106194,1.903986131060581,-0.0,-0.0,-0.0,1.6966883850131667
0.5518154716989506,1.8122000039635744,1.0,0.0,0.04740449424884452,-0.12421206043932465,-0.0,-0.12419514814362415,1.8225451461638036,-0.0,-0.0,-0.0,2.1777987568501436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017595023727038472,-0.00047957038364423597,0.0,-0.00047957038364423597,0.0698158467527816,0.0,0.0,0.0,0.47218946870269507,-4.6407322429331543e-14,-0.04791486158125062,0.0,0.04791486158126909,1.0696998842263383e-13,0.0,0.0,0.0,-7.638334409421077e-13,-1.4129291517210456,-9.11888258724379,-0.0,-9.118882587244125,1.9180894702358644,-0.0,-0.0,-0.0,1.6608003172022607
0.5518420521138894,1.812112716255302,1.0,0.0,0.04807271354191567,-0.13419832441074298,-0.0,-0.1342012833348603,1.9555414080057958,-0.0,-0.0,-0.0,2.177503226703303,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017591510083995003,-0.0004884855881741859,0.0,-0.0004884855881741859,0.06982418895782251,0.0,0.0,0.0,0.47208142964113786,-3.9995784462121264e-14,-0.047378144100696795,0.0,0.047378144100672134,1.0565159858089146e-13,0.0,0.0,0.0,-1.0196288258157438e-12,-1.4149782079203002,0.4431181521650258,-0.0,0.4431181521648528,1.4922742138640612,-0.0,-0.0,-0.0,1.692484702777685
0.5518686325288282,1.812025436955348,1.0,0.0,0.04869945106870044,-0.14438840051344393,-0.0,-0.14438774808126814,2.088384050794258,-0.0,-0.0,-0.0,2.177207746647854,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01758805716376853,-0.0004977259411514946,0.0,-0.0004977259411514946,0.06983593111099319,0.0,0.0,0.0,0.4719734079328514,-8.076872504148014e-15,-0.04721485268560596,0.0,0.04721485268561594,-1.5923373730686308e-13,0.0,0.0,0.0,9.485745522397337e-13,-1.4134276337487812,-5.0598704030214625,-0.0,-5.059870403020846,1.8973728097292155,-0.0,-0.0,-0.0,1.6703215681414776
0.551895212943767,1.811938166062496,1.0,0.0,0.04953629804256332,-0.15387554501048584,-0.0,-0.15387618393536728,2.221518089349769,-0.0,-0.0,-0.0,2.1769123166819506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017584657307182304,-0.0005072350366835045,0.0,-0.0005072350366835045,0.06985121627957666,0.0,0.0,0.0,0.47186540360485096,-4.3298697960381105e-15,-0.04556729885865278,0.0,0.04556729885863668,1.8512968935624485e-14,0.0,0.0,0.0,7.354117315117037e-13,-1.4119595332154442,-12.13163167848412,-0.0,-12.131631678483581,2.4063014748328873,-0.0,-0.0,-0.0,1.692452084565352
0.5519217933587058,1.8118509035755328,1.0,0.0,0.050249897215680406,-0.16341171855035563,-0.0,-0.1634111459728133,2.3544449390274034,-0.0,-0.0,-0.0,2.176616936783021,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017581304283424116,-0.0005169068107097044,0.0,-0.0005169068107097044,0.06987015709844628,0.0,0.0,0.0,0.47175741663759063,-9.389711230767261e-14,-0.044040088558478435,0.0,0.04404008855848793,-2.4646951146678475e-14,0.0,0.0,0.0,-6.608047442568932e-13,-1.4094485757576602,-2.233185400107655,-0.0,-2.233185400108085,1.9295498721613833,-0.0,-0.0,-0.0,1.657804592250701
0.5519483737736447,1.8117636494932448,1.0,0.0,0.05082210704850154,-0.1741955752741129,-0.0,-0.1741958982807016,2.486521582999237,-0.0,-0.0,-0.0,2.176321607002289,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01757801267899256,-0.0005268725526191464,0.0,-0.0005268725526191464,0.0698924625613291,0.0,0.0,0.0,0.47164944718271795,3.7192471324942744e-14,-0.044474485115301374,0.0,0.04447448511531628,7.116529587847253e-14,0.0,0.0,0.0,2.8066438062523957e-13,-1.406037263257718,1.6759515260772329,-0.0,1.675951526076702,1.7943980638881125,-0.0,-0.0,-0.0,1.7049525605774394
0.5519749541885834,1.811676403814416,1.0,0.0,0.05165440758978512,-0.18322627822668736,-0.0,-0.18322631812545692,2.6192308469651637,-0.0,-0.0,-0.0,2.1760263271882856,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01757477655210013,-0.0005372058632021984,0.0,-0.0005372058632021984,0.0699182443093816,0.0,0.0,0.0,0.47154149490050773,3.5915714846623814e-14,-0.043565068319625394,0.0,0.04356506831963884,-1.5654144647214707e-14,0.0,0.0,0.0,-5.933031843596837e-13,-1.4036126878267088,-13.400478399810611,-0.0,-13.400478399810668,2.811493117727003,-0.0,-0.0,-0.0,1.6618213386552443
0.5520015346035223,1.8115891665378328,1.0,0.0,0.052415923252491226,-0.1928466707343901,-0.0,-0.19284635250117538,2.7514947888652146,-0.0,-0.0,-0.0,2.1757310974430464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017571584403529426,-0.000547665396947765,0.0,-0.000547665396947765,0.06994771128689994,0.0,0.0,0.0,0.47143356007659404,-2.892130979148533e-14,-0.04097813363248674,0.0,0.0409781336324698,-7.549516567451064e-15,0.0,0.0,0.0,-1.0444978215673473e-12,-1.4023252510192377,-9.719787617914395,-0.0,-9.719787617913923,2.6912683656009015,-0.0,-0.0,-0.0,1.6873748865728637
0.552028115018461,1.811501937662284,1.0,0.0,0.05300593923578045,-0.2033995059746836,-0.0,-0.20339965883414418,2.883148068765547,-0.0,-0.0,-0.0,2.175435917721231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017568451614847,-0.000558341083977515,0.0,-0.000558341083977515,0.06998055093743497,0.0,0.0,0.0,0.47132564262443444,-1.0852430065710905e-14,-0.04096382756098002,0.0,0.04096382756098589,1.6764367671839864e-14,0.0,0.0,0.0,7.425171588693047e-13,-1.3994668064479412,6.538961658270599,-0.0,6.538961658270712,1.7632540967466601,-0.0,-0.0,-0.0,1.673950250070785
0.5520546954333999,1.811414717186552,1.0,0.0,0.053778397896132146,-0.21294379337618707,-0.0,-0.2129442041667197,3.0150492278602563,-0.0,-0.0,-0.0,2.17514078799152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01756537430796501,-0.0005694140177637024,0.0,-0.0005694140177637024,0.07001685054477862,0.0,0.0,0.0,0.4712177425046738,6.306066779870889e-14,-0.04140116502217131,0.0,0.041401165022163025,-2.0977664050292333e-13,0.0,0.0,0.0,-7.460698725481052e-14,-1.3962308388500597,-9.751819287782391,-0.0,-9.751819287782636,2.9142920033648507,-0.0,-0.0,-0.0,1.6884428829142089
0.5520812758483387,1.811327505109426,1.0,0.0,0.0545729855726933,-0.22184140343050274,-0.0,-0.22184067837615937,3.1470882849895205,-0.0,-0.0,-0.0,2.1748457082319232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01756234421003071,-0.000580707098773052,0.0,-0.000580707098773052,0.07005674671753176,0.0,0.0,0.0,0.4711098596895452,-1.2884138200774942e-13,-0.038050212973174014,0.0,0.03805021297318932,1.0369483049998962e-13,0.0,0.0,0.0,-1.723066134218243e-12,-1.3956947665707822,-19.44492432034733,-0.0,-19.44492432034719,3.6628133777466965,-0.0,-0.0,-0.0,1.6663437033238748
0.5521078562632775,1.8112403014296925,1.0,0.0,0.055139596249081047,-0.2326709963465916,-0.0,-0.23267128330747508,3.278140289627543,-0.0,-0.0,-0.0,2.174550678493527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01755936843273031,-0.0005920327921124462,0.0,-0.0005920327921124462,0.0701000868051006,0.0,0.0,0.0,0.471001994337243,-2.919886554764162e-14,-0.03705146761278713,0.0,0.037051467612807254,1.6109336087311021e-13,0.0,0.0,0.0,3.161915174132446e-13,-1.3935714660496634,11.205705515334312,-0.0,11.205705515334664,1.7095309150180402,-0.0,-0.0,-0.0,1.6871476173667597
0.5521344366782163,1.8111531061461388,1.0,0.0,0.05585728217673136,-0.242450738308142,-0.0,-0.2424512027431799,3.409399784582792,-0.0,-0.0,-0.0,2.174255698672872,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017556454949607087,-0.0006038675949188235,0.0,-0.0006038675949188235,0.07014673093428704,0.0,0.0,0.0,0.4708941462275576,8.262834860772728e-14,-0.03967427596691542,0.0,0.03967427596691728,1.1035616864774056e-13,0.0,0.0,0.0,-6.643574579356937e-13,-1.3890282247048027,2.061945211954068,-0.0,2.0619452119542685,2.4294227635291206,-0.0,-0.0,-0.0,1.6841794120020628
0.5521610170931551,1.811065919257552,1.0,0.0,0.056708382681642355,-0.2509563015761813,-0.0,-0.2509557252175689,3.5410345933833773,-0.0,-0.0,-0.0,2.173960768765019,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017553584972864585,-0.0006160405015650069,0.0,-0.0006160405015650069,0.0701970374827202,0.0,0.0,0.0,0.4707863153737611,-8.376632720796806e-14,-0.03650163469739476,0.0,0.03650163469738148,5.517808432387028e-14,0.0,0.0,0.0,3.552713678800501e-13,-1.3882719144164435,-30.544809955289946,-0.0,-30.54480995529028,4.812580475179608,-0.0,-0.0,-0.0,1.6682794035470434
0.5521875975080939,1.810978740762721,1.0,0.0,0.057329873632991024,-0.2616222061746578,-0.0,-0.2616220514527744,3.671615503392724,-0.0,-0.0,-0.0,2.1736658888285563,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017550767652838604,-0.0006281322853046381,0.0,-0.0006281322853046381,0.07025078099930501,0.0,0.0,0.0,0.4706785019549303,-1.3600232051658168e-14,-0.033009570281153505,0.0,0.03300957028114493,4.3076653355456074e-14,0.0,0.0,0.0,-1.1759482276829658e-12,-1.3880011550779219,3.2452468953047306,-0.0,3.245246895304683,2.5248616980635927,-0.0,-0.0,-0.0,1.6870673105221727
0.5522141779230327,1.810891570660432,1.0,0.0,0.05799176641425707,-0.2718104529762755,-0.0,-0.2718112839464911,3.802274160090018,-0.0,-0.0,-0.0,2.173371058784725,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017548009088636664,-0.0006405846842226797,0.0,-0.0006405846842226797,0.07030787526648102,0.0,0.0,0.0,0.47057070580985144,-7.757683384568281e-14,-0.03641654689523127,0.0,0.036416546895211815,9.2148511043888e-15,0.0,0.0,0.0,-8.277822871605167e-13,-1.3835777934940146,15.520727734181055,-0.0,15.52072773418113,1.727136645882988,-0.0,-0.0,-0.0,1.6747934598457535
0.5522407583379715,1.8108044089494744,1.0,0.0,0.0588242588183332,-0.2802680914702762,-0.0,-0.2802676281163571,3.9334378217327304,-0.0,-0.0,-0.0,2.173076278628834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01754530085889601,-0.0006535887402696365,0.0,-0.0006535887402696365,0.07036848588898648,0.0,0.0,0.0,0.4704629269524902,7.099876242477876e-14,-0.0347791046871076,0.0,0.0347791046871134,5.5067062021407764e-14,0.0,0.0,0.0,2.7640112421067897e-12,-1.3821322101927964,-36.41765946638586,-0.0,-36.41765946638613,5.684997722635792,-0.0,-0.0,-0.0,1.6854708075458906
0.5522673387529103,1.810717255628636,1.0,0.0,0.05947342800853095,-0.2901185358636713,-0.0,-0.2901177226700397,4.064005289483841,-0.0,-0.0,-0.0,2.17278154836069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017542640008256165,-0.0006664202241027728,0.0,-0.0006664202241027728,0.07043261586743074,0.0,0.0,0.0,0.4703551654202542,6.092348847630547e-14,-0.028680358284728785,0.0,0.028680358284750296,6.850076061937216e-14,0.0,0.0,0.0,-2.4655832930875476e-12,-1.3834235791010652,-5.684659535784576,-0.0,-5.6846595357842205,3.481891710174948,-0.0,-0.0,-0.0,1.6632099430645122
0.5522939191678491,1.810630110696705,1.0,0.0,0.060077156559429135,-0.30150188635664676,-0.0,-0.30150351655372715,4.193678708201205,-0.0,-0.0,-0.0,2.172486867989499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017540041915203926,-0.000679471827965963,0.0,-0.000679471827965963,0.07049998314363992,0.0,0.0,0.0,0.4702474212620816,-4.6074255521944e-15,-0.03343116674434404,0.0,0.033431166744352786,-1.2279066652354231e-13,0.0,0.0,0.0,6.750155989720952e-14,-1.3772996741271146,35.179283993999675,-0.0,35.17928399399988,0.42543449123546007,-0.0,-0.0,-0.0,1.7034914310372755
0.552320499582788,1.810542974152472,1.0,0.0,0.06093222299200307,-0.3090343181666384,-0.0,-0.30903342834154707,4.324657058412824,-0.0,-0.0,-0.0,2.172192237390224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01753749347118904,-0.0006933875390024152,0.0,-0.0006933875390024152,0.07057088802482561,0.0,0.0,0.0,0.47013969420177154,-2.881028748902281e-14,-0.03445600453268091,0.0,0.03445600453267453,-3.4661162828797387e-13,0.0,0.0,0.0,-1.0871303857129533e-12,-1.3739676892818247,-36.81759796741335,-0.0,-36.817597967413555,6.179043637321014,-0.0,-0.0,-0.0,1.657270931016913
0.5523470799977268,1.810455845994724,1.0,0.0,0.06163001447891281,-0.3191751270840584,-0.0,-0.3191744469668914,4.454455490463609,-0.0,-0.0,-0.0,2.1718976566803843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017534990587547546,-0.0007070678381986891,0.0,-0.0007070678381986891,0.07064531434399676,0.0,0.0,0.0,0.4700319845641071,-8.382183835919932e-15,-0.025528520103371893,0.0,0.025528520103403757,1.8074430840897548e-13,0.0,0.0,0.0,4.227729277772596e-13,-1.377122432424794,-26.981523201662114,-0.0,-26.98152320166255,5.524749777560438,-0.0,-0.0,-0.0,1.6922922738883488
0.5523736604126656,1.810368726222252,1.0,0.0,0.06222358740098821,-0.3301252406587878,-0.0,-0.330126414265258,4.583888080558305,-0.0,-0.0,-0.0,2.1716031257793773,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01753254738711004,-0.0007207422395741027,0.0,-0.0007207422395741027,0.07072299957554021,0.0,0.0,0.0,0.46992429217536963,-1.0769163338864018e-14,-0.028841078590480712,0.0,0.028841078590488373,5.3734794391857577e-14,0.0,0.0,0.0,8.952838470577262e-13,-1.3721545578706527,46.594037661207494,-0.0,46.594037661207736,-0.38836118606019043,-0.0,-0.0,-0.0,1.6691830366141853
0.5524002408276044,1.810281614833844,1.0,0.0,0.06302782600643764,-0.33874479863757756,-0.0,-0.3387449578885994,4.713821682207625,-0.0,-0.0,-0.0,2.171308644678203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017530157088689977,-0.000735348977882053,0.0,-0.000735348977882053,0.07080414521527498,0.0,0.0,0.0,0.46981661704840383,6.420558529285358e-14,-0.03321878772155487,0.0,0.033218787721543824,-1.850741782050136e-13,0.0,0.0,0.0,2.3447910280083306e-13,-1.366449304217451,-27.66600404350591,-0.0,-27.666004043505904,5.893575099299672,-0.0,-0.0,-0.0,1.6925341500478015
0.5524268212425432,1.810194511828291,1.0,0.0,0.06377055674496734,-0.347235199242661,-0.0,-0.34723338980597795,4.84378067996008,-0.0,-0.0,-0.0,2.171014213347977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017527812047323295,-0.0007499512348799902,0.0,-0.0007499512348799902,0.07088881118329589,0.0,0.0,0.0,0.46970895914465927,-5.898059818321144e-14,-0.02233255183484198,0.0,0.022332551834835346,1.9162449405030202e-13,0.0,0.0,0.0,-3.446132268436486e-13,-1.3712493007053577,-51.33188260016652,-0.0,-51.33188260016663,8.049359584399085,-0.0,-0.0,-0.0,1.6582064210958993
0.552453401657482,1.8101074172043825,1.0,0.0,0.06432262866772276,-0.35938583758930065,-0.0,-0.35938755387886756,4.97228428385072,-0.0,-0.0,-0.0,2.1707198318523977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017525524374910048,-0.0007640938290816275,0.0,-0.0007640938290816275,0.07097672137716998,0.0,0.0,0.0,0.4696013186460976,6.5780714209040525e-15,-0.023202992470509443,0.0,0.023202992470518435,5.728750807065808e-14,0.0,0.0,0.0,2.419398015263141e-12,-1.367816068364077,58.24314849673364,-0.0,58.24314849673351,-1.3419172539835391,-0.0,-0.0,-0.0,1.6990306160241697
0.5524799820724208,1.8100203309609089,1.0,0.0,0.06509768496087998,-0.3676461030280518,-0.0,-0.3676462384266028,5.101868518613474,-0.0,-0.0,-0.0,2.170425500046316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017523294631199393,-0.000779450111708247,0.0,-0.000779450111708247,0.07106799872492836,0.0,0.0,0.0,0.4694936952333123,8.421041641781812e-14,-0.032877572353811835,0.0,0.032877572353817025,-2.156053113822054e-13,0.0,0.0,0.0,-4.298783551348606e-13,-1.3587533042212907,-0.4182698389113948,-0.0,-0.4182698389113164,3.9094545284883995,-0.0,-0.0,-0.0,1.6695262764320693
0.5525065624873596,1.8099332530966603,1.0,0.0,0.06589299779793123,-0.3760851929426394,-0.0,-0.37608361641044763,5.231140947750114,-0.0,-0.0,-0.0,2.1701312179947436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017521106577558225,-0.000795064627515634,0.0,-0.000795064627515634,0.07116286902326949,0.0,0.0,0.0,0.4693860890938736,-4.191091917959966e-15,-0.022270773364222757,0.0,0.02227077336419303,-6.217248937900877e-14,0.0,0.0,0.0,-6.892264536872972e-13,-1.3631756051216555,-75.44763286639883,-0.0,-75.44763286639851,10.797963629716625,-0.0,-0.0,-0.0,1.6791279988641705
0.5525331429022984,1.809846183610428,1.0,0.0,0.06648095485873506,-0.38761826464067894,-0.0,-0.3876191526610362,5.359370558007112,-0.0,-0.0,-0.0,2.1698369856957083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017518974278645655,-0.0008099918944765755,0.0,-0.0008099918944765755,0.07126096352985108,0.0,0.0,0.0,0.46927850025190465,1.61259894326804e-14,-0.018127452908373698,0.0,0.01812745290835535,3.299582829185965e-13,0.0,0.0,0.0,2.1955770534987096e-12,-1.363288692940369,44.85269865377299,-0.0,44.85269865377259,-0.10744890066035843,-0.0,-0.0,-0.0,1.6786662694210073
0.5525597233172372,1.8097591225010023,1.0,0.0,0.0672000188462023,-0.3970716174940847,-0.0,-0.3970726973464659,5.48803428327076,-0.0,-0.0,-0.0,2.169542803095932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017516897914898494,-0.0008258380489433127,0.0,-0.0008258380489433127,0.07136242663413041,0.0,0.0,0.0,0.4691709286136747,1.1871059690804486e-13,-0.02970257823742606,0.0,0.029702578237427446,1.8207657603852567e-14,0.0,0.0,0.0,-2.9203306439740118e-12,-1.3531555373506678,23.80170453850871,-0.0,23.801704538508744,1.9248728528104986,-0.0,-0.0,-0.0,1.682540530850749
