u,x,phi,A0prime,f3,f4,N4,tilde_f3,f3X_integrated,f2,f2X,Ephi_residual,alpha4,alpha6,alpha7,Codd,K_even_corrected,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,v1,v4,c2,even_scalar_cr2,even_vector_cOmega2,even_angular_cond55,even_angular_cond56,even_angular_discriminant,even_cOmega_minus2,even_cOmega_plus2,HXX,HXF,HXY,HFF,HFY,HYY,H_norm,control_sigma_min,v13,e4,M22_0
0.615172543135784,1.6255601963354775,0.6158505998034441,1.5655729199087711,-0.883565939354503,-0.9513404642175894,0.1430244594063378,0.0,27.840103707427687,-1.1566602254858664,133.84290124235255,-2.842170943040401e-14,1.688919807526259,-0.4272088531394253,2.6448211986571866,1.1890775362522925,2.234085642934158,1.0076407856069862,16.80550028790773,11.278134095124598,10.579284794628746,31.391146987717065,0.0,41.73044036312681,0.9999999999999999,1.0,3197.2659321857373,1167946.7329855922,5550722.509173163,420.6343976330886,2776.6315345526486,0.874840028788545,4.765505946270158,7.245300611336618,15.540125220053772,11.652061731881856,16.805254434514616,27.122912528263843,1.6625747582293906,48.41225721736792,173.66283438214325,-647.2282761221368
0.615198799699925,1.6254908177450431,0.6159012744585006,1.5659855440012524,-0.8848826565457075,-0.9518275681423923,0.14328398160150513,0.0,27.78228103669067,-1.1569000738703241,133.786775106949,1.7053025658242404e-13,1.6881314619378094,-0.42760331970093884,2.6476712407322553,1.191172194200854,2.2409340659845842,1.0076541951966176,16.846139331018005,11.288529032082835,10.590684962929021,31.446392665638207,0.0,41.675980864200156,0.9999999999999997,1.0,3190.963052362983,1162944.6118339247,5530466.754209987,419.63430457806544,2771.3287477849176,0.872911579120106,4.76102808526073,7.230403848549094,15.542145910085447,11.63360027745788,16.777928022860678,27.094389207233743,1.664247048598103,48.302673732322454,173.04342222072108,-647.4854795184207
0.615225056264066,1.6254214450764852,0.615951956649434,1.566395976774842,-0.8861972354442129,-0.9523137807602734,0.1435435496620504,0.0,27.724718237748327,-1.1571372977083527,133.73071909460904,2.2737367544323206e-13,1.6873441240387186,-0.4279965561432654,2.650514569144241,1.1932637755550934,2.247781207547437,1.007667611412368,16.88677537299643,11.298891726260797,10.602058276576964,31.501557681583506,0.0,41.62169810391858,0.9999999999999998,1.0,3184.5563036918443,1157960.312407422,5509557.601753774,418.6558103584896,2765.9004933333545,0.8709979303180017,4.756596743634402,7.215600661622772,15.544221263259065,11.615243311480988,16.75074030971661,27.066080907176172,1.665912751656546,48.194291650414854,172.42367157488272,-647.7673790175833
0.615251312828207,1.6253520783290456,0.6160026463786258,1.566804217388606,-0.8875094084870266,-0.9527989848883267,0.1438030940653557,0.0,27.667420690876817,-1.1573718968056979,133.67473828670924,-1.7053025658242404e-13,1.686557888116937,-0.4283885098857319,2.6533508626014366,1.1953518926133506,2.25462625755908,1.0076810314283835,16.92740188392511,11.309220790434187,10.613403450405746,31.556631804699148,0.0,41.56760100996857,0.9999999999999999,1.0,3176.926877370537,1151874.407281965,5485366.755031452,417.42044683660765,2759.5064305339292,0.8690990241228208,4.7522116208717495,7.2008909076794,15.546349238113125,11.596991471714194,16.723691375727235,27.03798656199358,1.6675718478660633,48.06303632597637,171.7251880097837,-647.6361111214251
0.6152775693923481,1.625282717501966,0.6160533436484574,1.5672102650448887,-0.8888187887440866,-0.9532830112738001,0.14406251885411497,0.0,27.610396491563485,-1.1576038710856773,133.61884005458654,-1.9895196601282805e-13,1.6857729487317583,-0.4287791065075121,2.6561796670438866,1.1974359942421118,2.2614680717648437,1.0076944513952144,16.968008983332087,11.319514260815673,10.624718668175547,31.611600489680352,0.0,41.51370246742469,0.9999999999999998,1.0,3168.322501269331,1144996.3970627715,5458281.883798465,416.01294200702546,2752.309559262306,0.8672148137876877,4.747872367498923,7.186274586563442,15.548526985733002,11.578845852674732,16.69678157913264,27.01010503111999,1.6692243178997008,47.91583332433124,170.96614884386983,-647.221824634974
0.6153038259564891,1.6252133625944891,0.6161040484613093,1.5676141189911166,-0.8901250627495726,-0.9537657227083636,0.14432174454776786,0.0,27.553652065657058,-1.1578332205434323,133.56303044518606,-1.9895196601282805e-13,1.6849895300137026,-0.42916828489214714,2.659000608877151,1.199515626691127,2.268305705667281,1.0077078681151952,17.008587830088082,11.329770524852146,10.636002435508605,31.66645176215665,0.0,41.46001297187608,1.0000000000000002,1.0,3158.8028936322685,1137333.3751264524,5428702.220313783,414.42266800578795,2744.3802256264808,0.8653452463130026,4.743578663615894,7.171751615284752,15.550752142006033,11.560807272074955,16.67001111497966,26.98243520704311,1.6708701426490986,47.75179232220245,170.14720464563797,-646.5049726189341
0.6153300825206302,1.6251440136058568,0.6161547608195631,1.568015778518534,-0.8914278895585813,-0.9542469699723269,0.14458068530625343,0.0,27.49719441800615,-1.1580599451779765,133.50731593328194,0.0,1.684208304532329,-0.42955597881044755,2.6618132832701322,1.2015902969345567,2.275138134669124,1.0077212781458236,17.049124443468855,11.339987835022578,10.647253133080529,31.721172610966885,0.0,41.40654387694236,0.9999999999999999,1.0,3148.2152910176505,1128816.707552505,5395992.68838733,412.6438397461004,2735.5714512715504,0.8634902707625425,4.739330173254684,7.157321937601268,15.553022140804991,11.542876639839594,16.643380226460184,26.954975931258833,1.672509303220952,47.57015239121237,169.26367389938906,-645.4741849270458
0.6153563390847712,1.6250746705353116,0.616205480725599,1.5684152429636826,-0.8927269304477776,-0.9547266047713092,0.14483925472806605,0.0,27.441030510775285,-1.158284045114153,133.45170302739206,0.0,1.683428764804925,-0.4299421223107408,2.6646172869723506,1.203659512768397,2.281964336005556,1.0077346780144982,17.089616738138858,11.350164451137344,10.658469147889402,31.77575004670776,0.0,41.35330649412652,0.9999999999999998,1.0,3136.771267732738,1119576.4125975727,5361028.335683358,410.69090557188497,2726.080362160853,0.8616498365499196,4.735126561234464,7.142985498142077,15.555334423144123,11.525054861669444,16.61688915710568,26.92772603949843,1.6741417809428059,47.37209757936304,168.32222327266416,-644.1491499323669
0.6153825956489122,1.6250053333820957,0.6162562081817984,1.5688125117086273,-0.8940218765541939,-0.9552044921123786,0.1450973801925616,0.0,27.385166571095624,-1.1585055205264407,133.39619753573734,5.684341886080802e-14,1.6826518625674605,-0.4303266550905631,2.6674122498272137,1.205722821890422,2.2887833701365974,1.0077480648927941,17.13004838019431,11.360298782146376,10.669648999308855,31.830172133411565,0.0,41.30031113613995,1.0000000000000002,1.0,3124.275549184365,1109537.4475165133,5322947.917165211,408.5620383306648,2715.7135108537004,0.85982389023774,4.730967501375892,7.128742204320427,15.557686621757318,11.507342717957794,16.590538075490354,26.900684361565894,1.6757675573645916,47.1570266056262,167.31531527666536,-642.5251974437381
0.6154088522130533,1.6249360021454518,0.6163069431905422,1.5692075841799664,-0.8953123050851975,-0.9556804461457472,0.14535493526819676,0.0,27.329611531512782,-1.1587243716130853,133.34080776947775,-2.2737367544323206e-13,1.68187759308582,-0.4307094948199285,2.67019767151394,1.2077796099111833,2.295593961145455,1.0077614334612672,17.17041036996392,11.370388655493915,10.68079068605576,31.884422656186064,0.0,41.24757188759064,0.9999999999999999,1.0,3110.600949489108,1098500.961484745,5281834.421023562,406.1883804491845,2704.4125690399237,0.8580123888256049,4.726852619321846,7.114592094836354,15.56007557465481,11.489741439718845,16.564327399280128,26.873849632145745,1.6773866142559988,46.91902505750378,166.231558008688,-640.4891288550125
0.6154351087771943,1.624866676824623,0.6163576857542106,1.5696004598506823,-0.8965980578490345,-0.9561543962860789,0.14561184827411058,0.0,27.27436823204065,-1.1589405987015045,133.28553676522432,-5.684341886080802e-14,1.6811059058955122,-0.4310906073089408,2.67297334443194,1.2098296204733006,2.3023955650859858,1.0077747804778776,17.21069924707464,11.380433169488908,10.69189337772776,31.938494851959103,0.0,41.19509395939154,1.0000000000000004,1.0,3097.3203876619577,1087927.2063625127,5241684.75837637,403.923896863816,2693.3964907981417,0.8562152632542631,4.722781640387341,7.100534880885209,15.562499873532285,11.472251221259297,16.538256894452147,26.847220677357807,1.6789989336135207,46.68931778752423,165.17320125098607,-638.6043341298545
