u,x,K11,K12,K13,K21,K22,K23,K31,K32,K33,R11,R12,R13,R21,R22,R23,R31,R32,R33,G11,G12,G13,G21,G22,G23,G31,G32,G33,S11,S12,S13,S21,S22,S23,S31,S32,S33,M11,M12,M13,M21,M22,M23,M31,M32,M33
0.5515230871346237,1.813160724051259,1.371520243653398e-06,-4.157737585905929e-05,-0.0,-4.165074148323826e-05,0.10467140954968357,-0.0,-0.0,-0.0,0.013086317400878369,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.976677236022375e-07,-9.035176946479361e-06,0.0,-9.035176946479361e-06,0.022718039754285026,0.0,0.0,0.0,0.0028402742926579385,-1.9175555376416478e-17,-3.79990528137027e-05,0.0,3.799905281182741e-05,-7.283063041541027e-13,0.0,0.0,0.0,4.618527782440651e-14,0.00018254211739748166,0.0967172745772581,-0.0,0.09671727457868946,-237.21885276898539,-0.0,-0.0,-0.0,1.745565249096861
0.5515496675495626,1.8130733437712376,1.3713146776280416e-06,-4.1548603793557744e-05,-0.0,-4.1622516662651914e-05,0.10463895072299409,-0.0,-0.0,-0.0,0.013084540914554153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.97595086823481e-07,-9.028942440014462e-06,0.0,-9.028942440014462e-06,0.022708883998506423,0.0,0.0,0.0,0.002839624907367779,-1.387439967602544e-18,-3.82458575247118e-05,0.0,3.8245857524843e-05,3.156086503253164e-13,0.0,0.0,0.0,3.608224830031759e-14,0.00018254803528044026,0.09672217352343979,-0.0,0.09672217352282772,-237.19988234225076,-0.0,-0.0,-0.0,1.7453980450691726
0.5515762479645013,1.8129859719129144,1.371108926830132e-06,-4.1519676951964584e-05,-0.0,-4.1594280267293337e-05,0.10460649607623224,-0.0,-0.0,-0.0,0.013082764728529633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9752246434694234e-07,-9.022716048275965e-06,0.0,-9.022716048275965e-06,0.022699731126870987,0.0,0.0,0.0,0.002838975626878679,-5.40428196171925e-18,-3.849298065860339e-05,0.0,3.849298065855536e-05,-6.611378111642807e-14,0.0,0.0,0.0,7.105427357601002e-15,0.00018255397319224756,0.09672652117446265,-0.0,0.09672652117455215,-237.18012195065333,-0.0,-0.0,-0.0,1.7452398376351346
0.5516028283794402,1.81289860847507,1.3709031947171458e-06,-4.149075994409135e-05,-0.0,-4.1566036486290024e-05,0.1045740507276457,-0.0,-0.0,-0.0,0.013080988842718444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9744985627285786e-07,-9.016497802239191e-06,0.0,-9.01649780223919e-06,0.022690581082803866,0.0,0.0,0.0,0.002838326451153042,1.5320708433462157e-18,-3.874040637575603e-05,0.0,3.874040637579041e-05,3.462508058049707e-14,0.0,0.0,0.0,-6.494804694057166e-15,0.00018255998819699808,0.09673051085552453,-0.0,0.09673051085589225,-237.15950861135644,-0.0,-0.0,-0.0,1.7450816328696725
0.5516294087943789,1.8128112534564889,1.3706974509616714e-06,-4.146184561413613e-05,-0.0,-4.1537785019891084e-05,0.10454161347404395,-0.0,-0.0,-0.0,0.013079213257034233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9737726271221537e-07,-9.010287760184659e-06,0.0,-9.010287760184659e-06,0.022681433878389605,0.0,0.0,0.0,0.0028376773801532854,1.5231769974000456e-18,-3.898813423924399e-05,0.0,3.8988134239223036e-05,-9.71445146547012e-15,0.0,0.0,0.0,5.204170427930421e-15,0.00018256609527997017,0.09673416243328874,-0.0,0.09673416243320912,-237.138044090837,-0.0,-0.0,-0.0,1.7449232075828056
0.5516559892093178,1.812723906855953,1.3704917004452206e-06,-4.143292944248934e-05,-0.0,-4.1509523465008385e-05,0.10450918446834911,-0.0,-0.0,-0.0,0.013077437971390707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9730468377376506e-07,-9.004085975325445e-06,0.0,-9.004085975325445e-06,0.02267228951354508,0.0,0.0,0.0,0.002837028413841849,1.4801900753268898e-19,-3.923616367704189e-05,0.0,3.923616367700644e-05,7.577272143066693e-15,0.0,0.0,0.0,1.0311196341206141e-14,0.00018257228485531955,0.09673746793421546,-0.0,0.09673746793410044,-237.11573197212965,-0.0,-0.0,-0.0,1.7447649102306195
0.5516825696242565,1.8126365686722463,1.3702859972459548e-06,-4.14040146736445e-05,-0.0,-4.148132838398696e-05,0.10447676373185841,-0.0,-0.0,-0.0,0.01307566298570159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.972321195658832e-07,-8.997892500201714e-06,0.0,-8.997892500201714e-06,0.022663147986805313,0.0,0.0,0.0,0.0028363795521811996,-1.3590643638695249e-18,-3.9484493630495316e-05,0.0,3.9484493630513733e-05,3.4638958368304884e-14,0.0,0.0,0.0,-5.412337245047638e-15,0.0001825785457102145,0.09674045646437107,-0.0,0.09674045646441726,-237.09257458737454,-0.0,-0.0,-0.0,1.744606600619851
0.5517091500391954,1.8125492389041515,1.3700798249414656e-06,-4.1375102913640896e-05,-0.0,-4.1452451952858055e-05,0.10444435164914345,-0.0,-0.0,-0.0,0.013073888299880593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9715957019900194e-07,-8.991707393013272e-06,0.0,-8.991707393013272e-06,0.022654009311318224,0.0,0.0,0.0,0.0028357307951338054,-4.656563627530516e-19,-3.973312341694579e-05,0.0,3.973312341698919e-05,-2.130240428499519e-14,0.0,0.0,0.0,-5.051514762044462e-15,0.00018258479367960043,0.09674279292245049,-0.0,0.0967427929224404,-237.06855113140315,-0.0,-0.0,-0.0,1.74444820022834
0.5517357304541342,1.8124619175504533,1.3698765905172756e-06,-4.1346191297395046e-05,-0.0,-4.142784122093416e-05,0.10441194626512602,-0.0,-0.0,-0.0,0.01307211391384144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9708703578138134e-07,-8.985530706808008e-06,0.0,-8.985530706808008e-06,0.02264487348721379,0.0,0.0,0.0,0.0028350821426621634,2.685094442796132e-19,-3.998205208962612e-05,0.0,3.998205208961914e-05,2.1815882433884326e-14,0.0,0.0,0.0,2.6367796834847468e-15,0.00018259165881315403,0.09674768852102486,-0.0,0.09674768852102683,-237.04387283563787,-0.0,-0.0,-0.0,1.744290492912715
0.551762310869073,1.8123746046099345,1.3696627330347716e-06,-4.1316704642404954e-05,-0.0,-4.1387208336047146e-05,0.10437955555082278,-0.0,-0.0,-0.0,0.013070339827497932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.970145164363373e-07,-8.97936250485843e-06,0.0,-8.97936250485843e-06,0.022635740511856604,0.0,0.0,0.0,0.002834433594728792,2.2253673106738606e-18,-4.023135285353084e-05,0.0,4.023135285345327e-05,5.2735593669694936e-15,0.0,0.0,0.0,-5.551115123125783e-16,0.00018259678787362573,0.09673553015656908,-0.0,0.09673553015656881,-237.01728961135288,-0.0,-0.0,-0.0,1.7441302625201347
