u,x,v5,c3,e3,v1,v4,c2
0.7136607142857142,1.4012260728137125,-546.4399871316975,46.99100423992917,-16658519277.32798,70.60277656674107,-1.2354561818028742e-12,-5.2950312430548365
0.7136571428571429,1.401233085114901,-551.883056832945,47.459426626346215,54239101932.025764,71.32338833127096,5.906386491005833e-13,-5.347449547068436
0.7136535714285714,1.401240097486275,-557.3492055242573,47.92984084170379,-34937957825.20434,72.04749646270835,1.7408297026122455e-13,-5.400128418622444
0.71365,1.401247109927836,-562.8382890810151,48.402234532912814,-21748430999.02065,72.77508603077837,-1.1679546219056647e-12,-5.453066805826666
0.7136464285714286,1.4012541224395834,-568.3501660751806,48.87659555083283,56321601272.79259,73.50614199544044,-6.581402089977928e-13,-5.506263647991545
0.7136428571428571,1.4012611350215194,-573.8846886881812,49.352911279795165,-31733810666.9708,74.24064920920124,-2.3003821070233244e-13,-5.559717875816318
0.7136392857142857,1.4012681476736446,-579.4417134938493,49.83116947031289,-26862402001.122925,74.97859241992516,-1.0755840662568517e-12,-5.613428411576251
0.7136357142857143,1.4012751603959603,-585.0210919118206,50.31135734477215,57920739116.274414,75.7199562731866,2.637001728089672e-12,-5.667394169310796
0.7136321428571428,1.4012821731884677,-590.6226824730554,50.7934626903033,-28074238027.100636,76.46472531513749,-1.5765166949677223e-12,-5.721614055009013
0.7136285714285714,1.4012891860511671,-596.2463353618054,51.2774727889811,-32019069412.614017,77.21288399496918,7.638334409421077e-13,-5.776086966796356
0.713625,1.4012961989840604,-601.8919010484591,51.76337489295287,59193792661.91083,77.9644166672495,-1.1226575225009583e-12,-5.830811795114187
0.7136214285714285,1.4013032119871482,-607.5592367724371,52.25115664371643,-24049629750.690674,78.71930759471499,-1.9948487306464813e-12,-5.885787422908038
0.7136178571428571,1.4013102250604317,-613.248190105502,52.74080506882876,-37191206711.17843,79.47754095079611,-3.0375701953744283e-13,-5.941012725804853
0.7136142857142856,1.401317238203912,-618.9586127690438,53.23230740603336,60015810482.248604,80.23910082164336,2.7746693831431912e-12,-5.996486572292952
0.7136107142857142,1.40132425141759,-624.6903582456173,53.725651215788474,-19517714391.373817,81.00397120936044,-6.483702463810914e-13,-6.052207823904723
0.7136071428571428,1.4013312647014666,-630.443274360444,54.2208233200154,-42325741995.40597,81.77213603367919,1.0835776720341528e-12,-6.108175335390001
0.7136035714285714,1.401338278055543,-636.2172124760926,54.717810992035595,60218447846.388306,82.54357913486582,1.3962164757685969e-12,-6.164387954890799
0.7136,1.4013452914798206,-642.0120236834124,55.21660154281517,-14494361584.973866,83.3182842761029,1.971756091734278e-13,-6.220844524127642
0.7135964285714286,1.4013523049743002,-647.8275553152397,55.71718186933796,-47203548000.951515,84.09623514555315,-5.329070518200751e-13,-6.277543878557481
0.7135928571428571,1.4013593185389828,-653.6636582403939,56.219539183404805,59709326662.79085,84.87741535910952,-7.94031507211912e-13,-6.334484847555586
0.7135892857142857,1.4013663321738696,-659.5201799703672,56.723660513008895,-9118285255.106632,85.6618084625113,-1.4246381851990009e-12,-6.39166625458256
0.7135857142857143,1.4013733458789617,-665.3969686580756,57.2295327008116,-51775460312.04122,86.44939793374316,1.6289192217300297e-12,-6.449086917358386
0.7135821428571428,1.4013803596542596,-671.293877441099,57.737143249305404,58666424077.9441,87.24016718525321,1.199040866595169e-12,-6.5067456480259125
0.7135785714285714,1.4013873734997648,-677.210750284805,58.24647868381018,-3482128735.1888905,88.03409956658089,1.262989712813578e-12,-6.564641253319223
0.713575,1.4013943874154784,-683.1474336671715,58.75752598709437,-56217385371.81234,88.8311783659915,-3.5136338283336954e-12,-6.622772534730757
0.7135714285714285,1.4014014014014016,-689.1037790384262,59.270272442672194,57264627998.05795,89.63138681336451,-1.8172130467064562e-12,-6.681138288670695
0.7135678571428571,1.401408415457535,-695.0796341016738,59.78470472643835,2440769616.653406,90.43470808202805,8.668621376273222e-13,-6.739737306635789
0.7135642857142857,1.40141542958388,-701.0748449900308,60.30080996548969,-60489867062.79522,91.24112529112881,2.467359649926948e-12,-6.798568375364425
0.7135607142857142,1.4014224437804372,-707.0892575045709,60.818574882272685,55200749595.56028,92.05062150768553,1.3535839116229909e-12,-6.8576302770024995
0.7135571428571428,1.4014294580472082,-713.1227216439429,61.33798640231197,8843788597.297615,92.8631797488334,4.318323476582009e-12,-6.916921789254502
0.7135535714285713,1.401436472384194,-719.1750824582098,61.85903161191584,-64357147058.159096,93.67878298397962,2.26840768391412e-12,-6.976441685544046
0.71355,1.4014434867913952,-725.2461893307191,62.38169715955388,52204087511.825775,94.49741413687384,2.113864638886298e-13,-7.036188735170413
0.7135464285714286,1.4014505012688132,-731.3358864867936,62.9059701455065,15535153794.996532,95.31905608772057,1.5276668818842154e-13,-7.09616170346419
0.7135428571428571,1.401457515816449,-737.4440235334437,63.43183727760203,-67446689988.31892,96.14369167518335,4.831690603168681e-13,-7.156359351930405
0.7135392857142857,1.401464530434304,-743.5704445656514,63.95928549759617,48364174392.599304,96.97130369858574,-2.0321522242738865e-12,-7.216780438408023
0.7135357142857143,1.4014715451223785,-749.7149996816006,64.4883018223984,22104613419.84974,97.8018749197657,-1.6076029396572267e-12,-7.277423717217744
0.7135321428571428,1.401478559880674,-755.8775314621009,65.01887271618801,-69787107522.2834,98.6353880651983,1.4992451724538114e-12,-7.3382879393047915
0.7135285714285714,1.401485574709192,-762.0578913602542,65.55098545809238,44151970306.47948,99.47182582790693,1.9895196601282805e-12,-7.399371852394552
0.713525,1.4014925896079324,-768.2559239076024,66.0846268520732,28457575233.50223,100.3111708696414,-1.0658141036401503e-13,-7.460674201127858
0.7135214285714285,1.4014996045768973,-774.4714739724092,66.61978351056405,-71849633040.53642,101.15340582231887,-3.2862601528904634e-13,-7.522193727208105
0.7135178571428571,1.4015066196160877,-780.7043934423855,67.15644260182438,39841963058.65773,101.99851329056341,-7.283063041541027e-13,-7.583929169546309
0.7135142857142857,1.4015136347255035,-786.9545281963425,67.69459125057602,34859865799.648674,102.84647585319904,2.4780177909633494e-12,-7.645879264398445
0.7135107142857142,1.4015206499051471,-793.2217181176024,68.23421532997742,-73727049297.17563,103.69727606520343,-2.3927526626721374e-12,-7.708042745500961
0.7135071428571428,1.401527665155019,-799.5058182265685,68.77530263739754,34890231878.67545,104.55089645949597,-2.27018404075352e-12,-7.770418344213795
0.7135035714285713,1.4015346804751203,-805.8066770984858,69.31784025122391,41715272597.1831,105.40731954913196,3.270272941335861e-12,-7.833004789651341
0.7135,1.401541695865452,-812.1241355946241,69.86181437024129,-74987362735.35228,106.26652782859524,-1.2931877790833823e-12,-7.895800808819786
0.7134964285714286,1.4015487113260152,-818.4580431841478,70.40721206300918,28770979339.171185,107.12850377591245,3.3786307085392764e-12,-7.958805126752168
