L,u,x,eig_min,eig_mid,eig_max,tracked_0,tracked_1,tracked_2,tracked0_psi,tracked0_dphi,tracked0_V
6,0.7079632408102026,1.4125027153324892,-0.1072695523290268,22.660214265066095,11116.504599006228,-0.10726955232902503,22.660214265066326,11116.504599006228,0.9962197766695278,-0.08686855217654717,-0.00010590215565708456
6,0.7079369842460614,1.41255510342489,-0.10665490993515453,22.605853351559013,11044.079773541733,-0.10665490993512616,22.60585335156276,11044.079773541729,0.9962218509288077,-0.08684476202242145,-0.00010507734977205154
6,0.7079107276819204,1.4126074954034622,-0.1060423815933319,22.55169813769429,10972.214320044877,-0.10604238159332441,22.55169813769528,10972.21432004488,0.9962239347220088,-0.08682085589694546,-0.00010425123790292249
6,0.7078844711177794,1.4126598912686386,-0.1054319804424138,22.497747442025815,10900.906208321005,-0.1054319804424233,22.497747442024572,10900.906208321005,0.9962260278292916,-0.08679683622672663,-0.0001034238958949625
6,0.7078582145536384,1.4127122910208516,-0.10482353114759359,22.443989331604946,10830.130071916847,-0.10482353114760712,22.443989331603166,10830.13007191685,0.996228131411591,-0.08677268958841344,-0.00010259513948356018
6,0.7078319579894974,1.4127646946605337,-0.10421683270672343,22.390413429538512,10759.857834547685,-0.10421683270673036,22.390413429537585,10759.857834547684,0.9962302469814673,-0.08674839850500615,-0.00010176473275865194
6,0.7078057014253563,1.412817102188118,-0.10361206625775972,22.33702914788366,10690.108699763705,-0.103612066257745,22.3370291478856,10690.108699763701,0.9962323731518901,-0.08672397878722687,-0.00010093297716032462
6,0.7077794448612152,1.4128695136040363,-0.10300950115952326,22.28385370963324,10620.91232460524,-0.10300950115953181,22.283853709632098,10620.91232460524,0.9962345079852446,-0.0866994525895616,-0.00010010028952440383
6,0.7077531882970742,1.412921928908722,-0.10240939144809205,22.2309024834781,10552.295929915981,-0.10240939144808908,22.2309024834785,10552.295929915983,0.9962366495774924,-0.08667484170542503,-9.926707494019547e-05
6,0.7077269317329332,1.4129743481026076,-0.1018119915018968,22.178192486274277,10484.286292732106,-0.10181199150190551,22.178192486273126,10484.286292732108,0.9962387960641745,-0.08665016749783805,-9.843373735802496e-05
6,0.7077006751687922,1.4130267711861262,-0.10121757602314393,22.125742894922386,10416.912161092037,-0.10121757602313611,22.125742894923427,10416.912161092036,0.9962409454409588,-0.08662545296277326,-9.760071037051124e-05
