u,x,F_tensor_action,G_tensor_action,H_tensor_action,a1_action,c4_action,dc2_dG2XX_action
100.0,0.01,1.0000002494827192,0.9999997505172807,0.9999997505172807,0.0003314042812179073,1.0136157914764434,6.332601711253082e-20
99.76896123941695,0.0100231573785787,1.0000002506395302,0.9999997493604698,0.9999997493604698,0.0003329409741199,1.0165703442118825,6.406118964212092e-20
99.53845626792292,0.0100463683835757,1.0000002518017053,0.9999997481982946,0.9999997481982946,0.00033448534997306846,1.0160624525394912,6.480523924919334e-20
99.30848385225804,0.0100696331391757,1.000000252969269,0.9999997470307309,0.9999997470307309,0.0003360364347543221,1.0154266395920482,6.555805506987021e-20
99.07904276201198,0.010092951769851,1.0000002541422468,0.9999997458577532,0.9999997458577532,0.0003375942657253248,1.0149437463630218,6.63193115763927e-20
98.85013176961712,0.0101163244003622,1.0000002553206635,0.9999997446793368,0.9999997446793368,0.0003391586735537537,1.0119308741284183,6.708947865134218e-20
98.62174965034195,0.0101397511557587,1.000000256504544,0.999999743495456,0.999999743495456,0.00034073368867012995,1.0141129118849261,6.786871881704843e-20
98.39389518228452,0.0101632321613795,1.000000257693914,0.9999997423060859,0.9999997423060859,0.00034231336548730515,1.0132620971037902,6.865682883000089e-20
98.166567146366,0.010186767542854,1.000000258888799,0.9999997411112008,0.9999997411112008,0.0003438998968653772,1.011814184334298,6.945412496722978e-20
97.9397643263242,0.0102103574261023,1.0000002600892244,0.9999997399107754,0.9999997399107754,0.00034549570002851673,1.0170616582545697,7.026068160718662e-20
97.71348550870673,0.0102340019373364,1.0000002612952161,0.9999997387047838,0.9999997387047838,0.0003470981587901114,1.012118350408263,7.107660987070407e-20
97.48772948286492,0.0102577012030602,1.0000002625067999,0.9999997374931999,0.9999997374931999,0.0003487065409631692,1.0113389560365607,7.190191095541259e-20
97.2624950409472,0.0102814553500709,1.0000002637240013,0.9999997362759985,0.9999997362759985,0.0003503230288743719,1.0103324181482232,7.273677798442815e-20
97.03778097789252,0.0103052645054592,1.0000002649468471,0.9999997350531529,0.9999997350531529,0.00035194792633547255,1.0154175282981404,7.358139649907525e-20
96.8135860914239,0.0103291287966099,1.0000002661753626,0.9999997338246372,0.9999997338246372,0.00035357804534548297,1.0117119668732495,7.443580644542625e-20
96.5899091820423,0.010353048351203,1.000000267409575,0.9999997325904252,0.9999997325904252,0.0003552175206237697,1.0148248541121005,7.529998706581961e-20
96.36674905301984,0.0103770232972143,1.0000002686495097,0.9999997313504901,0.9999997313504901,0.0003568680240419456,1.0116013274730218,7.617431010536144e-20
96.14410451039365,0.0104010537629158,1.0000002698951942,0.9999997301048058,0.9999997301048058,0.0003585210348909119,1.0153508786901078,7.70587492776153e-20
95.9219743629592,0.0104251398768763,1.0000002711466547,0.9999997288533455,0.9999997288533455,0.0003601826802346965,1.014017329616725,7.795338337467591e-20
95.70035742226425,0.0104492817679629,1.0000002724039176,0.9999997275960822,0.9999997275960822,0.00036185390280948747,1.0104536432703293,7.885848799639166e-20
95.47925250260236,0.0104734795653405,1.0000002736670108,0.9999997263329892,0.9999997263329892,0.0003635306618558311,1.0106053766965322,7.9773913943317e-20
95.25865842100644,0.0104977333984737,1.0000002749359602,0.9999997250640394,0.9999997250640394,0.0003652164222673211,1.0099339929748556,8.07001045719111e-20
95.03857399724252,0.0105220433971264,1.0000002762107942,0.9999997237892059,0.9999997237892059,0.00036690939067756496,1.014638293301716,8.16369432083418e-20
94.8189980538035,0.0105464096913633,1.0000002774915389,0.999999722508461,0.999999722508461,0.00036861098389169187,1.012589349171666,8.258458793317692e-20
94.5999294159028,0.0105708324115503,1.0000002787782223,0.9999997212217777,0.9999997212217777,0.00037032042441154485,1.0120574815533938,8.354335424708204e-20
94.38136691146788,0.010595311688355,1.000000280070872,0.9999997199291283,0.9999997199291283,0.00037203800845681114,1.015131515641065,8.451313899420745e-20
94.16330937113432,0.0106198476527477,1.000000281369515,0.9999997186304849,0.9999997186304849,0.00037376245763345834,1.0118746350402612,8.54941839287199e-20
93.94575562823933,0.010644440436002,1.0000002826741803,0.9999997173258198,0.9999997173258198,0.0003754956348077022,1.0156566918742338,8.648648386631664e-20
93.7287045188155,0.0106690901696956,1.0000002839848947,0.9999997160151053,0.9999997160151053,0.00037723744298536247,1.0152572737739922,8.749044756541221e-20
93.51215488158468,0.0106937969857106,1.0000002853016867,0.9999997146983133,0.9999997146983133,0.0003789858389949657,1.0128275922936565,8.850604710913182e-20
93.2961055579518,0.0107185610162349,1.0000002866245845,0.9999997133754155,0.9999997133754155,0.00038074400758645086,1.0168483749499075,8.953315137568272e-20
93.08055539199852,0.0107433823937621,1.0000002879536165,0.9999997120463834,0.9999997120463834,0.00038250897103942307,1.0152116202170132,9.05724692088627e-20
92.86550323047707,0.010768261251093,1.000000289288811,0.9999997107111892,0.9999997107111892,0.000384281719799119,1.0109940095145593,9.162368077689645e-20
92.65094792280418,0.0107931977213356,1.0000002906301964,0.9999997093698038,0.9999997093698038,0.00038606437794874016,1.0151854606807407,9.268703850883619e-20
92.43688832105497,0.0108181919379064,1.0000002919778015,0.9999997080221986,0.9999997080221986,0.0003878553568146021,1.0133073981521399,9.376277060834862e-20
92.22332327995647,0.0108432440345308,1.0000002933316554,0.9999997066683447,0.9999997066683447,0.00038965514402104935,1.0139766443628884,9.485090159757134e-20
92.010251656882,0.0108683541452438,1.0000002946917868,0.999999705308213,0.999999705308213,0.00039145763524325546,1.0147577843694988,9.595179295796667e-20
91.79767231184462,0.0108935224043907,1.000000296058225,0.9999997039417751,0.9999997039417751,0.0003932738401737866,1.0132777998432418,9.706518784421833e-20
91.58558410749131,0.0109187489466282,1.000000297430999,0.999999702569001,0.999999702569001,0.00039509673586024974,1.0131210214554336,9.819168711625351e-20
91.37398590909665,0.0109440339069245,1.0000002988101386,0.9999997011898614,0.9999997011898614,0.000396931062925806,1.017032916790098,9.933114839413139e-20
91.16287658455695,0.0109693774205606,1.000000300195673,0.9999996998043269,0.9999996998043269,0.00039876888814485955,1.0173656385362888,1.0048374967364587e-19
90.95225500438416,0.0109947796231308,1.0000003015876318,0.9999996984123682,0.9999996984123682,0.00040061935618480166,1.0175199848284187,1.0164990902323097e-19
90.74212004169976,0.011020240650543,1.0000003029860447,0.9999996970139551,0.9999996970139551,0.0004024766641717936,1.0128651377733942,1.0282931516312581e-19
90.53247057222868,0.0110457606390204,1.0000003043909422,0.9999996956090579,0.9999996956090579,0.0004043444343835423,1.012729146345474,1.0402247669837709e-19
90.3233054742934,0.0110713397251012,1.0000003058023539,0.9999996941976462,0.9999996941976462,0.00040621833154367757,1.0133734869469633,1.05229495241605e-19
90.11462362880802,0.01109697804564,1.0000003072203099,0.9999996927796901,0.9999996927796901,0.00040810294705364826,1.0142453609176627,1.0645049485777807e-19
89.90642391927197,0.0111226757378083,1.0000003086448408,0.9999996913551592,0.9999996913551592,0.0004099947948891528,1.0147236802746595,1.0768565457121054e-19
89.69870523176436,0.0111484329390952,1.000000310075977,0.9999996899240231,0.9999996899240231,0.00041189554424183515,1.012899056803763,1.0893491863062512e-19
89.49146645493788,0.0111742497873083,1.000000311513749,0.999999688486251,0.999999688486251,0.0004138055295804629,1.0147684107652442,1.1019884404808673e-19
89.28470648001286,0.0112001264205741,1.000000312958188,0.999999687041812,0.999999687041812,0.00041572439635719405,1.01131282466231,1.1147744448543015e-19
89.07842420077125,0.0112260629773392,1.0000003144093248,0.9999996855906754,0.9999996855906754,0.00041765437439813695,1.0170655839519553,1.1277064828524198e-19
88.87261851355089,0.0112520595963707,1.00000031586719,0.99999968413281,0.99999968413281,0.0004195885830253366,1.0145077514180776,1.1407898326749975e-19
88.66728831723955,0.0112781164167571,1.000000317331815,0.9999996826681851,0.9999996826681851,0.000421534242678568,1.011505371485138,1.1540236930408544e-19
88.46243251326882,0.0113042335779089,1.0000003188032311,0.9999996811967687,0.9999996811967687,0.00042349002022307126,1.0148082546645267,1.1674115626318827e-19
88.25805000560858,0.0113304112195596,1.0000003202814705,0.9999996797185298,0.9999996797185298,0.000425455181406126,1.0156637015337924,1.180954462846151e-19
88.05413970076087,0.011356649481766,1.0000003217665636,0.9999996782334365,0.9999996782334365,0.00042742414259947946,1.0145305793018649,1.1946534561405395e-19
87.85070050775423,0.0113829485049095,1.0000003232585433,0.9999996767414567,0.9999996767414567,0.00042940897426137106,1.0124976550681082,1.2085119173593193e-19
87.64773133813762,0.0114093084296966,1.0000003247574407,0.9999996752425592,0.9999996752425592,0.0004313995830781297,1.0151617183018222,1.2225299618571502e-19
87.44523110597484,0.0114357293971594,1.0000003262632888,0.9999996737367115,0.9999996737367115,0.0004333966081219835,1.0152162886748175,1.236709654010803e-19
87.24319872783863,0.0114622115486568,1.000000327776119,0.9999996722238814,0.9999996722238814,0.00043540609137858726,1.0150927684563362,1.2510545709446232e-19
87.04163312280491,0.011488755025875,1.0000003292959636,0.9999996707040365,0.9999996707040365,0.0004374264650577277,1.0150448194126145,1.2655664014124946e-19
86.84053321244674,0.0115153599708283,1.0000003308228558,0.9999996691771442,0.9999996691771442,0.000439455788869787,1.012875727725886,1.2802440835027746e-19
86.63989792082903,0.0115420265258598,1.0000003323568278,0.9999996676431722,0.9999996676431722,0.0004414913657642963,1.016280134280337,1.2950934063613962e-19
86.43972617450238,0.0115687548336424,1.0000003338979127,0.9999996661020872,0.9999996661020872,0.00044353907070091833,1.011538955803935,1.3101138685780914e-19
86.24001690249746,0.0115955450371791,1.0000003354461433,0.9999996645538566,0.9999996645538566,0.0004455986156897185,1.013799663411949,1.325308189073948e-19
86.04076903631935,0.0116223972798044,1.0000003370015529,0.999999662998447,0.999999662998447,0.00044766068169459325,1.0116430821247644,1.3406786709622594e-19
85.84198150994172,0.0116493117051845,1.0000003385641747,0.9999996614358254,0.9999996614358254,0.00044973991778201347,1.0133078793293198,1.3562262914926484e-19
85.6436532598013,0.0116762884573184,1.000000340134042,0.999999659865958,0.999999659865958,0.00045182613691020063,1.0136487657743753,1.3719546377220203e-19
85.44578322479182,0.0117033276805385,1.0000003417111887,0.9999996582888114,0.9999996582888114,0.0004539166147838545,1.0136954962856601,1.3878647184079568e-19
85.24837034625881,0.0117304295195114,1.0000003432956484,0.999999656704352,0.999999656704352,0.0004560252479399995,1.0160002134762756,1.4039589759101665e-19
85.05141356799363,0.0117575941192389,1.0000003448874548,0.9999996551125455,0.9999996551125455,0.0004581386394589428,1.0144368582030379,1.4202400790296556e-19
84.8549118362278,0.0117848216250583,1.000000346486642,0.999999653513358,0.999999653513358,0.0004602609111399252,1.0146350752290196,1.4367084305294756e-19
84.65886409962756,0.0118121121826438,1.0000003480932445,0.9999996519067554,0.9999996519067554,0.00046239582103015667,1.0110528622813233,1.4533669518974148e-19
84.46326930928811,0.0118394659380066,1.0000003497072967,0.9999996502927034,0.9999996502927034,0.0004645395763765071,1.0135929844196756,1.470220588808198e-19
84.26812641872807,0.0118668830374963,1.0000003513288327,0.9999996486711671,0.9999996486711671,0.0004666937712097463,1.012614483249726,1.487267263317035e-19
84.07343438388372,0.0118943636278012,1.0000003529578876,0.9999996470421123,0.9999996470421123,0.0004688598552414434,1.0159560058933497,1.5045112032863922e-19
83.8791921631036,0.0119219078559494,1.0000003545944967,0.9999996454055036,0.9999996454055036,0.00047103328685262416,1.0134646979185862,1.5219551263902935e-19
83.68539871714296,0.0119495158693095,1.0000003562386939,0.9999996437613061,0.9999996437613061,0.00047321708859490946,1.0132461070435055,1.5396017382043815e-19
83.49205300915791,0.0119771878155914,1.000000357890515,0.9999996421094849,0.9999996421094849,0.0004754110390555743,1.0126705822497895,1.5574520879363785e-19
83.29915400470024,0.0120049238428468,1.0000003595499953,0.9999996404500046,0.9999996404500046,0.0004776155371190662,1.0153790413297856,1.5755072080039388e-19
83.10670067171162,0.0120327240994706,1.0000003612171706,0.999999638782829,0.999999638782829,0.00047983099135494555,1.0160425119220373,1.5937732839231685e-19
82.91469198051831,0.0120605887342011,1.0000003628920762,0.9999996371079236,0.9999996371079236,0.00048205484654866536,1.013961121333979,1.6122499389251251e-19
82.72312690382527,0.0120885178961212,1.0000003645747482,0.9999996354252517,0.9999996354252517,0.00048429043463505507,1.0149641357130583,1.6309407737972212e-19
82.53200441671117,0.0121165117346588,1.0000003662652226,0.9999996337347775,0.9999996337347775,0.00048653494164642273,1.0148032813443844,1.6498470807953388e-19
82.34132349662246,0.0121445703995882,1.0000003679635352,0.9999996320364647,0.9999996320364647,0.0004887939497004122,1.0143121253733474,1.6689720880211846e-19
82.15108312336825,0.0121726940410301,1.0000003696697228,0.9999996303302774,0.9999996303302774,0.0004910576801359061,1.0162839601202276,1.6883207718642706e-19
81.96128227911449,0.0122008828094533,1.0000003713838213,0.9999996286161787,0.9999996286161787,0.0004933341597481002,1.0150308053878914,1.7078894797204842e-19
81.77191994837888,0.0122291368556746,1.0000003731058678,0.9999996268941321,0.9999996268941321,0.0004956227622302632,1.0144077010041437,1.727685790376252e-19
81.58299511802524,0.0122574563308605,1.0000003748358999,0.9999996251641003,0.9999996251641003,0.0004979202197128569,1.0149425910775045,1.747713650683272e-19
81.39450677725804,0.0122858413865271,1.0000003765739531,0.9999996234260471,0.9999996234260471,0.0005002307851864355,1.0121161609923117,1.7679697737945222e-19
81.2064539176172,0.0123142921745417,1.0000003783200655,0.9999996216799343,0.9999996216799343,0.0005025476681751726,1.0128643471622762,1.7884614673605744e-19
81.01883553297252,0.0123428088471232,1.000000380074275,0.9999996199257252,0.9999996199257252,0.0005048801511209239,1.014718474364872,1.8091905122578914e-19
80.83165061951837,0.012371391556843,1.0000003818366177,0.9999996181633823,0.9999996181633823,0.0005072189072112625,1.0130384542079236,1.8301593902729644e-19
80.64489817576823,0.0124000404566258,1.0000003836071323,0.9999996163928677,0.9999996163928677,0.0005095722305431181,1.014866785767009,1.851369639715087e-19
80.45857720254952,0.0124287556997504,1.0000003853858566,0.9999996146141434,0.9999996146141434,0.000511935659448234,1.014023347920595,1.8728260905055993e-19
80.27268670299804,0.0124575374398506,1.0000003871728287,0.9999996128271716,0.9999996128271716,0.0005143091728557397,1.0133926828037119,1.8945328443429455e-19
80.08722568255274,0.012486385830916,1.0000003889680864,0.9999996110319137,0.9999996110319137,0.0005166947949251427,1.0135841505077274,1.9164863506839515e-19
79.90219314895045,0.0125153010272927,1.0000003907716684,0.9999996092283316,0.9999996092283316,0.0005190896696325307,1.0158586269299226,1.9386950798506891e-19
79.71758811222047,0.0125442831836843,1.0000003925836134,0.9999996074163865,0.9999996074163865,0.0005214949912701693,1.0111442235717227,1.9611621162732747e-19
79.53340958467935,0.0125733324551526,1.0000003944039602,0.9999996055960397,0.9999996055960397,0.0005239140854745679,1.0146924982135095,1.9838887769305688e-19
79.34965658092548,0.0126024489971187,1.0000003962327475,0.9999996037672522,0.9999996037672522,0.0005263439567853935,1.0108342508207269,2.0068771879283684e-19
79.16632811783403,0.0126316329653633,1.0000003980700152,0.9999996019299852,0.9999996019299852,0.0005287861364129512,1.0146839062135982,2.030132091230103e-19
78.9834232145515,0.0126608845160279,1.0000003999158011,0.999999600084199,0.999999600084199,0.0005312373311131328,1.0099711691473694,2.0536550264878903e-19
78.80094089249059,0.0126902038056159,1.000000401770146,0.9999995982298538,0.9999995982298538,0.0005336978131213388,1.015886840783,2.0774500083058735e-19
78.61888017532482,0.0127195909909927,1.0000004036330894,0.9999995963669106,0.9999995963669106,0.0005361717163338204,1.013665348028049,2.101522553809913e-19
78.4372400889835,0.0127490462293872,1.0000004055046707,0.9999995944953293,0.9999995944953293,0.0005386608064674205,1.013124478276111,2.1258700601969883e-19
78.25601966164642,0.0127785696783924,1.0000004073849305,0.9999995926150698,0.9999995926150698,0.0005411548978212496,1.011589551455905,2.1505004733430612e-19
78.07521792373853,0.0128081614959662,1.0000004092739085,0.9999995907260916,0.9999995907260916,0.0005436655278475135,1.0131871212975072,2.175416690224797e-19
77.89483390792503,0.0128378218404322,1.0000004111716454,0.9999995888283545,0.9999995888283545,0.0005461894816301396,1.0159225000611576,2.2006191665330864e-19
