x,u,S_SVT,T_H,v5_target,c3_target,e3_target
1.3999370028348723,0.7143178571428571,0.0020829996163775,0.9979170003836224,-14.214355419066784,1.2208276013186306,0.672990844365911
1.399930003499825,0.7143214285714286,0.0020024162891864,0.9979975837108136,-13.66931372551196,1.174008154836233,0.6469553900231654
1.399923004234767,0.714325,0.0019241632903099,0.99807583670969,-13.139794443273875,1.1285224655051744,0.6216728353006414
1.3999160050396977,0.7143285714285714,0.0018482003272534,0.9981517996727466,-12.62553928859617,1.0843483244536147,0.5971301622026808
1.3999090059146155,0.7143321428571429,0.0017744871138237,0.9982255128861762,-12.126289629478656,1.0414634935024933,0.5733143547695276
1.3999020068595198,0.7143357142857143,0.0017029833828142,0.9982970166171856,-11.641786572479804,0.9998457126203621,0.5502124031757567
1.3998950078744097,0.7143392857142857,0.0016336488988117,0.9983663511011882,-11.171771050537355,0.9594727074653713,0.5278113078679884
1.3998880089592831,0.7143428571428571,0.0015664434711198,0.99843355652888,-10.715983911772673,0.9203221970114569,0.5060980837402759
1.3998810101141403,0.7143464285714285,0.0015013269667797,0.9984986730332204,-10.274166009147418,0.8823719012474438,0.4850597643409609
1.3998740113389796,0.7143499999999999,0.0014382593237136,0.9985617406762864,-9.84605829115321,0.8455995489645638,0.46468340611914044
1.3998670126338,0.7143535714285714,0.0013772005639387,0.9986227994360612,-9.431401893172106,0.8099828856012997,0.4449560926939429
1.3998600139986002,0.7143571428571428,0.0013181108068771,0.9986818891931228,-9.029938229688637,0.7754996811610622,0.4258649391547884
1.3998530154333797,0.7143607142857142,0.001260950282741,0.9987390497172588,-8.641409087210237,0.7421277381904086,0.407397096385978
1.3998460169381368,0.7143642857142857,0.0012056793459856,0.9987943206540144,-8.265556717848186,0.7098448998136875,0.38953975541315555
1.399839018512871,0.7143678571428571,0.0011522584888206,0.9988477415111794,-7.902123933493977,0.6786290578185185,0.37228015176870216
1.3998320201575811,0.7143714285714285,0.001100648354771,0.9988993516452288,-7.55085420053265,0.648458160787084,0.3556055698730598
1.399825021872266,0.714375,0.0010508097522783,0.9989491902477216,-7.2114917350291545,0.6193102222677425,0.33950334742910687
1.3998180236569246,0.7143785714285714,0.0010027036683293,0.9989972963316708,-6.883781598302963,0.5911633289796823,0.323960879825451
1.399811025511556,0.7143821428571429,0.0009562912821063,0.9990437087178936,-6.5674697928472785,0.5639956490468622,0.3089656245466364
1.399804027436159,0.7143857142857143,0.0009115339786421,0.9990884660213578,-6.262303358480296,0.5377854402515778,0.29450510558490156
1.3997970294307325,0.7143892857142857,0.0008683933624724,0.9991316066375276,-5.968030468677188,0.5125110583032448,0.28056691785109716
1.3997900314952756,0.7143928571428572,0.0008268312712734,0.9991731687287264,-5.684400526998536,0.4881509651151593,0.26713873158082235
1.3997830336297876,0.7143964285714285,0.0007868097894712,0.9992131902105288,-5.411164263523565,0.46468373708136945,0.2542082967314497
1.3997760358342666,0.7143999999999999,0.0007482912618057,0.9992517087381942,-5.14807383116864,0.44208807334338973,0.24176344736444985
