u,x,phi,f,h,phiprime,A0prime,X,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,alpha1,alpha2,alpha4,alpha5,alpha6,alpha7,f3phi_holonomic,f3phiX_holonomic,f4phi_holonomic,f4phiX_holonomic,v6phi_selected
0.715,1.3986013986013988,0.860763471272998,0.2888136109156587,0.411271779490215,-1.240374216133215,1.3986013986013983,-0.3163766144922836,0.11676824392011548,-32.20795839107691,-0.16859305201168723,0.1723230162386017,-5833.436493214951,9.280450664200275,-1593.248957602707,-0.20950017097234558,11.250540285568562,0.2983291121430641,-0.8086062395045142,191.84832092626917,1.1674868887042926,-0.5966582242861282,-0.9830558280789523,17.717551498580804,6073.727085637491,22.14810193869634,-20.740662194922244,815.5974043989171,0.2983291121430641,16.2397982792837,866.9684526550757,5.31322470960098,231.20381801012076,32.658203136783776,-5146.877043603265,2979.388434057258,1593.5352126632451,2228.7205771513914,-2275.253422528418,-1.1365955288056284e-08,-10572.270883828714,33.270984439533954,779.2729290739129,-34.302613218194956,0.010018984555447783,-3.375488252905705,-16.635492219766977,-40.44890276786611,1304.4992148105148,0.2983291121430641,8.317746109883489,0.010018984555447783,-3.375488252905705,-2.65661235480049,21.13495294890441,-266.6465181652273,-3051.4904375172086,-200.06377052882763,62.9463211193478,1278.6321678853833
0.714973743435859,1.3986527605817052,0.8606997574166082,0.2888333902958683,0.4111477976862575,-1.2405992451057812,1.3986527605817054,-0.3163960097805318,0.11653705785636964,-32.12280566984666,-0.16870408947032678,0.17230293984607567,-5798.913442846307,9.256813752382191,-1584.6585712643316,-0.209538930788045,11.217661581958753,0.2982739282144216,-0.8069500395158204,191.28214503230407,1.1681758074958974,-0.5965478564288432,-0.9813381514590969,17.70801552902651,6038.737647649474,22.02693590927124,-20.71299427553741,811.2822706166814,0.2982739282144216,16.139997307923302,861.3089289660746,5.2976338024477325,230.50216302514366,32.532638687950275,-1243.4955516826121,2961.189184159316,1584.7306690853898,2216.4879250947733,-2262.888320007105,-1.0708220088417875e-08,-10509.345462603214,33.175064042622786,775.0242388074553,-34.20854676116502,0.010039698267498743,-3.3669445228379264,-16.587532021311393,-40.3444506200886,1296.9480782244725,0.2982739282144216,8.293766010655697,0.010039698267498743,-3.3669445228379264,-2.6488169012238663,21.07737080406984,-265.0562200427128,-3033.0817129801508,-198.83790011059733,62.59659509756843,1270.376634464696
0.7149474868717179,1.3987041263345663,0.8606360273293767,0.2888531767475239,0.4110238917184405,-1.2408239725021684,1.3987041263345663,-0.3164152612382958,0.11630612625012621,-32.03808063642876,-0.16881505413961573,0.17228287555790464,-5763.290118008639,9.23330183359901,-1576.1366162037316,-0.20957769004328564,11.184958781734688,0.29821876549498855,-0.8052958084777115,190.7189981641946,1.168864099335634,-0.5964375309899771,-0.9796216530271118,17.699647581506383,6002.677734751292,21.90642046760424,-20.68546103453468,807.001806399433,0.29821876549498855,16.040769447234506,856.7083219219326,5.2821257909277,229.80445596909786,32.40870687463651,-1553.1022102371098,2946.271008836393,1575.996870652492,2204.353326072004,-2250.62197256873,-1.0369660685682902e-08,-10446.932835963073,33.07965252919071,770.8095232690596,-34.11497781590284,0.010020546093518299,-3.358445286290007,-16.539826264595355,-40.24054707731069,1290.9555548659243,0.29821876549498855,8.269913132297678,0.010020546093518299,-3.358445286290007,-2.64106289546385,21.020093030151095,-263.81594191640954,-3017.961966496042,-197.83365655723455,62.317448863106655,1263.6364664520067
0.7149212303075769,1.3987554958603972,0.860572281024588,0.288872970268332,0.4109000616599355,-1.241048398115355,1.3987554958603972,-0.3164343689165214,0.11607544910138506,-31.953719606897153,-0.1689259458713529,0.17226282339433133,-5726.833294265017,9.20989137535978,-1567.6751776814328,-0.20961644870340462,11.15240352881382,0.29816362402186275,-0.8036435461134599,190.1584388301559,1.1695517632850079,-0.5963272480437255,-0.9779063342883618,17.69235125136197,5965.775362689697,21.786449840407027,-20.658040082116695,802.7520091624195,0.29816362402186275,15.942031317952313,852.923983759695,5.266688383267817,229.1100802682859,32.28623514057743,-1538.8227226840136,2933.9342293417026,1567.3257926794417,2192.3055663141226,-2238.443053021079,-1.0477720024937298e-08,-10384.979219231738,32.98466875518849,766.6248648718049,-34.02182545599055,0.010015657305955349,-3.3499826229656637,-16.492334377594243,-40.13709394680852,1286.1657980368936,0.2981636240218627,8.246167188797122,0.010015657305955349,-3.3499826229656637,-2.6333441916339084,20.96307061993376,-262.84494932629764,-3005.448075834042,-197.0002540194436,62.094489137222524,1258.064459030681
0.7148949737434358,1.398806869159614,0.8605085185155397,0.2888927708559946,0.4107763075838183,-1.2412725217527176,1.3988068691596145,-0.3164533328736195,0.1158450264101451,-31.869658919693876,-0.16903676451663285,0.17224278337559135,-5689.309355312875,9.186559035065404,-1559.2664942662743,-0.2096552067337105,11.119967740729223,0.2981085038321188,-0.801993252146076,189.60002581869517,1.1702387984010407,-0.5962170076642376,-0.9761921967498459,17.686034983272748,5927.812852741827,21.66691935956765,-20.630709186875585,798.5289543716789,0.2981085038321188,15.843700515340457,850.0988620906929,5.251309417026263,228.41842105478122,32.16505604788257,-1457.759345779892,2924.6073618019714,1558.7095683718242,2180.3336512633255,-2226.340454476598,-9.963343927665846e-09,-10323.432623960107,32.890032370751136,762.4664221117507,-33.92900953257446,0.01000661267862543,-3.3415486816236335,-16.445016185375568,-40.03399388369055,1282.7925993822803,0.2981085038321188,8.222508092687784,0.01000661267862543,-3.3415486816236335,-2.6256547085131317,20.906255042618216,-262.19158921723107,-2995.9636314828444,-196.36771629065433,61.93686599547999,1253.8647787885845
0.7148687171792948,1.3988582462326324,0.8604447398155441,0.2889125785082081,0.4106526295630735,-1.2414963431887802,1.3988582462326324,-0.3164721531513759,0.11561485817640843,-31.78583080856876,-0.16914750992858546,0.17222275552191382,-5650.858462982344,9.163279817715464,-1550.902370683531,-0.20969396409948174,11.087621403602279,0.29805340496281113,-0.800344926298346,189.0432896098598,1.1709252037552238,-0.5961068099256223,-0.9744792419202293,17.68060512595912,5888.921525362518,21.547717415556324,-20.60344445349225,794.3284987979858,0.29805340496281113,15.745689300927241,848.1079098905697,5.235975909721895,227.72882276482258,32.0449945690448,-1458.4283239581318,2917.913160078053,1550.139895487742,2168.425975617219,-2214.3024515793704,-1.0579753961792449e-08,-10262.238092430502,32.79565751507485,758.330139334297,-33.83644437425529,0.010000736844517783,-3.3331350613213515,-16.397828757537425,-39.931142715400114,1280.6530135854641,0.29805340496281113,8.198914378768713,0.010000736844517783,-3.3331350613213515,-2.6179879548609475,20.849594431755552,-261.81462591702166,-2989.1338588740045,-195.9099238995215,61.83655995188974,1250.8583945855603
0.7148424606151538,1.398909627079868,0.8603809449379265,0.2889323932226646,0.4105290276705883,-1.2417198622466972,1.398909627079868,-0.3164908298164923,0.11538494440017405,-31.70220400481461,-0.16925818195765618,0.17220273985352016,-5612.852272275984,9.140042231771266,-1542.5789796186752,-0.20973272076596858,11.055350696578584,0.29799832745097016,-0.7986985682927772,188.4880134696129,1.171610978400877,-0.5959966549019403,-0.9727674713097985,17.67602069233294,5850.477297697255,21.428791800781717,-20.57623525434925,790.1487087901098,0.29799832745097016,15.647956536814368,845.9554377816695,5.220681868313112,227.0409830216937,31.925970702957205,-1421.4499854826563,2910.7161251944613,1541.612891973066,2156.5771158115585,-2202.323565481184,-1.0017913609772222e-08,-10201.370039635214,32.7015046417961,754.2141222122312,-33.74409055187909,0.010003431099458887,-3.324737902773551,-16.35075232089805,-39.82849255185439,1278.2701536359625,0.2979983274509702,8.175376160449025,0.010003431099458887,-3.324737902773551,-2.610340934156556,20.793064913264505,-261.3821021300956,-2981.800480134989,-195.41844424330662,61.725835431058876,1247.6216087885782
0.7148162040510128,1.3989610117017368,0.8603171338960244,0.2889522149970507,0.4104055019791555,-1.241943078716118,1.398961011701737,-0.3165093629187091,0.11515528508144185,-31.618821200053034,-0.16936878045636267,0.17218273639062473,-5576.059284884901,9.116862297484987,-1534.3012106445074,-0.2097714766983922,11.023174683023976,0.2979432713336047,-0.7970541778516376,187.93449263023584,1.1722961214060357,-0.5958865426672094,-0.9710568864304845,17.672326838505967,5813.248340826197,21.31021400081929,-20.549096453632306,785.9920536622038,0.2979432713336047,15.550557925465128,843.1082887281514,5.205435482322152,226.3553161536584,31.808082945474812,-1394.109087249828,2901.3243498807115,1533.1334908005172,2144.793979364107,-2190.410779954441,-8.846825494401855e-09,-10140.860289910286,32.60762823500723,750.1207888157514,-33.6520025193623,0.010009388624763527,-3.3163625805130597,-16.303814117503617,-39.72611000310539,1274.8507343531019,0.2979432713336047,8.151907058751808,0.010009388624763527,-3.3163625805130597,-2.602717741161076,20.736699432250965,-260.7161893891505,-2972.2548088485346,-194.78164131819617,61.56697725122915,1243.392288275984
0.7147899474868717,1.399012400098655,0.8602533067031908,0.288972043829048,0.4102820525614756,-1.242165992359131,1.399012400098655,-0.3165277524938465,0.11492588022021205,-31.53571856657744,-0.16947930527893706,0.17216274515343505,-5540.071988119708,9.093753589491575,-1526.073121011719,-0.20981023186194409,10.991109462208648,0.29788823664770187,-0.7954117546969397,187.38297710991293,1.172980631851006,-0.5957764732954037,-0.9693474887958429,17.6695604201621,5776.824015100881,21.192044114242726,-20.522040819654386,781.8605825903494,0.29788823664770187,15.453540089741361,839.8731078416763,5.1902436659698425,225.67217310860238,31.691412823500666,-1377.1601899251045,2890.7167121559282,1524.7057815627982,2133.082294908466,-2178.569888032491,-9.98403493213118e-09,-10080.735386103688,32.514074295993716,746.0521452519599,-33.560226242057375,0.010011707984446297,-3.308013638138202,-16.257037147996858,-39.62405142145706,1270.8485367271594,0.29788823664770187,8.128518573998429,0.010011707984446297,-3.308013638138202,-2.5951218329849213,20.680525793918154,-259.9191614996433,-2961.4874276670894,-194.06374096165763,61.37999583391202,1238.6089669050955
0.7147636909227306,1.3990637922710385,0.8601894633727919,0.288991879716333,0.4101586794901536,-1.2423886030094522,1.3990637922710385,-0.3165459986143531,0.11469672981648366,-31.45292235525192,-0.16958975627561934,0.17214276616215132,-5504.893492989749,9.070726024736564,-1517.8975706908905,-0.20984898622178716,10.959166738931172,0.2978332234302262,-0.793771298550443,186.83364822503694,1.173664508788859,-0.5956664468604524,-0.9676392799210514,17.66774706880824,5741.210850832007,21.074325182740814,-20.49507800207,777.7557404528386,0.2978332234302262,15.356936217288311,836.2541523189984,5.175111435053828,224.99180893877588,31.576017652503218,-1363.247811954955,2878.908631703593,1516.3326418597255,2121.44609626463,-2166.804970353555,-1.0337316780351102e-08,-10021.013838909359,32.42087625530947,742.009605134646,-33.468795136049685,0.010011861098500987,-3.2996943878066527,-16.210438127654736,-39.52235790256851,1266.268941533869,0.2978332234302262,8.105219063827368,0.010011861098500987,-3.2996943878066527,-2.587555717526914,20.62456420475498,-258.99216733173614,-2949.5148508879047,-193.26559708705557,61.16526605197883,1233.2778283181685
