r_over_rs,u,f,h,tensor_F_target,tensor_H,a4,eq85_required_A0prime2_v8
1.6504347508866115,0.6059009600123854,0.3914024473954324,0.4334130178200766,0.8331541149158516,0.8331541149158516,0.1715766136931851,-0.07568248251093039
1.650515709082216,0.6058712404234304,0.3914291427335612,0.4334586685547468,0.8330926331043247,0.8330926331043247,0.1715788383180803,-0.07558999109109607
1.6505966672778205,0.6058415237498386,0.3914558339836004,0.4335043014850447,0.8330311894565595,0.8330311894565595,0.171581064127973,-0.07549757365718004
1.6506776254734246,0.6058118099911809,0.3914825211471112,0.4335499166121652,0.8329697839921562,0.8329697839921562,0.1715832911306767,-0.07540534918957327
1.6507585836690288,0.6057820991470285,0.3915092042256539,0.433595513937317,0.8329084167306698,0.8329084167306698,0.1715855193339984,-0.07531319400074252
1.650839541864633,0.6057523912169526,0.3915358832207884,0.4336410934617206,0.8328470876916111,0.8328470876916111,0.1715877487457374,-0.07522107097492617
1.6509205000602374,0.6057226862005244,0.3915625581340752,0.43368665518661,0.8327857968944455,0.8327857968944455,0.1715899793736865,-0.07512904168539683
1.6510014582558417,0.6056929840973154,0.3915892289670743,0.433732199113234,0.8327245443585946,0.8327245443585946,0.1715922112256322,-0.07503718995539324
1.651082416451446,0.6056632849068969,0.3916158957213448,0.4337777252428518,0.8326633301034337,0.8326633301034337,0.1715944443093527,-0.07494535803732764
1.6511633746470502,0.6056335886288408,0.391642558398446,0.4338232335767366,0.8326021541482953,0.8326021541482953,0.1715966786326202,-0.07485366156705808
1.6512443328426547,0.6056038952627182,0.3916692169999366,0.4338687241161742,0.832541016512465,0.832541016512465,0.1715989142031994,-0.07476202831917342
1.651325291038259,0.6055742048081012,0.3916958715273753,0.4339141968624633,0.8324799172151858,0.8324799172151858,0.1716011510288481,-0.07467051036812766
1.6514062492338633,0.6055445172645616,0.3917225219823202,0.4339596518169156,0.8324188562756543,0.8324188562756543,0.1716033891173174,-0.07457907172210458
1.6514872074294675,0.6055148326316712,0.3917491683663295,0.4340050889808561,0.8323578337130231,0.8323578337130231,0.171605628476351,-0.07448771066691989
1.6515681656250718,0.6054851509090019,0.391775810680961,0.4340505083556217,0.8322968495463998,0.8322968495463998,0.1716078691136857,-0.07439649697370586
1.651649123820676,0.6054554720961258,0.3918024489277719,0.4340959099425613,0.8322359037948474,0.8322359037948474,0.1716101110370509,-0.07430531413408115
1.6517300820162804,0.6054257961926152,0.3918290831083195,0.4341412937430388,0.832174996477384,0.832174996477384,0.1716123542541698,-0.07421429590725392
1.6518110402118846,0.605396123198042,0.3918557132241603,0.4341866597584289,0.8321141276129832,0.8321141276129832,0.1716145987727575,-0.07412328285677933
1.6518919984074891,0.6053664531119787,0.3918823392768513,0.4342320079901198,0.8320532972205732,0.8320532972205732,0.1716168446005227,-0.07403247726089003
