u,x,phi,f,h,phiprime,A0prime,X,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,alpha1,alpha2,alpha4,alpha5,alpha6,alpha7,f3phi_holonomic,f3phiX_holonomic,f4phi_holonomic,f4phiX_holonomic,v6phi_selected
0.715,1.3986013986013988,0.860763471272998,0.2888136109156587,0.411271779490215,-1.240374216133215,1.3986013986013983,-0.3163766144922836,1.8256398768072681,-50.02312487079572,0.8912271040456571,0.1723230162386017,-5673.788236541271,9.280450664200275,-1599.916711851182,-0.2095001709723455,11.250540285568562,0.2983291121430641,-12.642339611483226,198.93697699069574,-6.1716419888944865,-0.5966582242861282,-15.369811693807224,17.717551498580804,6073.727085637491,22.14810193869634,-20.740662194922244,815.2441693920413,0.2983291121430641,16.2397982792837,865.9218215313433,5.31322470960098,142.768315994843,33.57657436399444,-5146.877043603265,2978.362588435132,1593.5352126632451,2228.720577151392,-2275.253422528418,-1.1365955288056284e-08,-10572.270883828714,33.270984439533954,779.2729290739129,-34.30261321819496,0.0100189845554477,-3.375488252905705,-16.635492219766977,-40.44890276786611,1304.4992148105148,0.2983291121430641,8.317746109883489,0.0100189845554477,-3.375488252905705,-2.65661235480049,21.13495294890441,-266.6465181652273,-3051.4904375172086,-200.06377052882763,62.9463211193478,1278.6321678853833
0.714973743435859,1.3986527605817052,0.8606997574166082,0.2888333902958683,0.4111477976862575,-1.2405992451057812,1.3986527605817054,-0.3163960097805318,1.8245463978035343,-49.923821503428826,0.8907734594157111,0.1723029398460756,-5639.08566105548,9.256813752382191,-1591.331704430975,-0.209538930788045,11.217661581958753,0.2982739282144216,-12.63390216715975,198.31346990635097,-6.168078133232737,-0.5965478564288432,-15.364185626503765,17.70801552902651,6038.737647649474,22.02693590927124,-20.71299427553741,810.9290736427638,0.2982739282144216,16.139997307923302,860.2707678733938,5.2976338024477325,142.02094315854566,33.45057793804623,-1243.495551682612,2960.1715181426275,1584.7306690853898,2216.4879250947733,-2262.888320007105,-1.0708220088417876e-08,-10509.345462603214,33.175064042622786,775.0242388074553,-34.20854676116502,0.0100396982674987,-3.3669445228379264,-16.587532021311393,-40.3444506200886,1296.9480782244725,0.2982739282144216,8.293766010655697,0.0100396982674987,-3.3669445228379264,-2.6488169012238663,21.07737080406984,-265.0562200427128,-3033.0817129801508,-198.83790011059733,62.59659509756843,1270.376634464696
0.7149474868717179,1.3987041263345663,0.8606360273293767,0.2888531767475239,0.4110238917184405,-1.2408239725021684,1.3987041263345663,-0.3164152612382958,1.823453415018211,-49.82495641392441,0.890319586108145,0.1722828755579046,-5603.773091133846,9.23330183359901,-1582.815126473924,-0.2095776900432856,11.184958781734688,0.2982187654949885,-12.625469005051137,197.69305234836128,-6.164513031382312,-0.5964375309899771,-15.358558540557826,17.699647581506383,6002.677734751292,21.90642046760424,-20.68546103453468,806.648647685849,0.2982187654949885,16.040769447234506,855.6786218259082,5.2821257909277,141.27752252878147,33.326214255813575,-1553.1022102371098,2945.2615153636107,1575.996870652492,2204.353326072004,-2250.62197256873,-1.0369660685682902e-08,-10446.932835963073,33.07965252919071,770.8095232690596,-34.11497781590284,0.0100205460935182,-3.358445286290007,-16.539826264595355,-40.24054707731069,1290.9555548659243,0.2982187654949885,8.269913132297678,0.0100205460935182,-3.358445286290007,-2.64106289546385,21.02009303015109,-263.81594191640954,-3017.961966496042,-197.8336565572345,62.317448863106655,1263.6364664520067
0.7149212303075769,1.3987554958603972,0.860572281024588,0.288872970268332,0.4109000616599355,-1.241048398115355,1.3987554958603972,-0.3164343689165214,1.8223609283369038,-49.72647294556579,0.8898654844950127,0.1722628233943313,-5567.583551992118,9.20989137535978,-1574.3590588831516,-0.2096164487034046,11.15240352881382,0.2981636240218627,-12.617040124204948,197.07533143784173,-6.16094668648592,-0.5963272480437255,-15.352930434270563,17.69235125136197,5965.775362689697,21.786449840407027,-20.65804008211669,802.3988889364527,0.2981636240218627,15.942031317952312,851.902728448985,5.266688383267817,140.53748521503746,33.20331076115528,-1538.8227226840136,2932.9328943162423,1567.3257926794415,2192.305566314122,-2238.443053021079,-1.0477720024937298e-08,-10384.979219231738,32.98466875518849,766.6248648718049,-34.02182545599055,0.0100156573059553,-3.349982622965664,-16.492334377594243,-40.13709394680852,1286.1657980368936,0.2981636240218627,8.246167188797122,0.0100156573059553,-3.349982622965664,-2.6333441916339084,20.96307061993376,-262.84494932629764,-3005.448075834042,-197.0002540194436,62.09448913722253,1258.064459030681
0.7148949737434358,1.398806869159614,0.8605085185155397,0.2888927708559946,0.4107763075838183,-1.2412725217527176,1.3988068691596145,-0.3164533328736195,1.821268937644927,-49.62830522328857,0.8894111549612576,0.1722427833755913,-5530.314170995397,9.186559035065404,-1565.9557415949969,-0.2096552067337105,11.119967740729225,0.2981085038321188,-12.608615523666263,196.45985058640193,-6.157379101774794,-0.5962170076642376,-15.347301305946784,17.686034983272748,5927.812852741827,21.66691935956765,-20.630709186875585,798.1758728606095,0.2981085038321188,15.843700515340457,849.0860376249744,5.251309417026263,139.80020130635884,33.081700016054015,-1457.759345779892,2923.6141733535833,1558.7095683718242,2180.333651263325,-2226.340454476598,-9.963343927665846e-09,-10323.432623960109,32.890032370751136,762.4664221117507,-33.92900953257446,0.0100066126786254,-3.341548681623633,-16.445016185375568,-40.03399388369055,1282.7925993822803,0.2981085038321188,8.222508092687784,0.0100066126786254,-3.341548681623633,-2.625654708513132,20.906255042618216,-262.19158921723107,-2995.9636314828444,-196.3677162906544,61.93686599547999,1253.8647787885843
0.7148687171792948,1.3988582462326324,0.8604447398155441,0.2889125785082081,0.4106526295630735,-1.2414963431887802,1.3988582462326324,-0.3164721531513759,1.8201774428273183,-49.53038631881971,0.8889565978616748,0.1722227555219138,-5492.146738290004,9.163279817715464,-1557.5969788110906,-0.2096939640994817,11.08762140360228,0.2980534049628111,-12.600195202477877,195.84614602314912,-6.153810280270782,-0.5961068099256223,-15.34167115389501,17.68060512595912,5888.921525362518,21.547717415556324,-20.60344445349225,793.975456229071,0.2980534049628111,15.74568930092724,847.1035014813478,5.235975909721895,139.06502090341868,32.96120699297455,-1458.4283239581318,2916.928105504768,1550.139895487742,2168.425975617219,-2214.3024515793704,-1.0579753961792449e-08,-10262.238092430502,32.79565751507485,758.330139334297,-33.83644437425529,0.0100007368445177,-3.3331350613213515,-16.397828757537425,-39.931142715400114,1280.653013585464,0.2980534049628111,8.198914378768713,0.0100007368445177,-3.3331350613213515,-2.6179879548609475,20.849594431755552,-261.81462591702166,-2989.1338588740045,-195.9099238995215,61.83655995188974,1250.8583945855603
0.7148424606151538,1.398909627079868,0.8603809449379265,0.2889323932226646,0.4105290276705883,-1.2417198622466972,1.398909627079868,-0.3164908298164923,1.8190864437688135,-49.432685458545244,0.8885018135951036,0.1722027398535201,-5454.402723239748,9.140042231771266,-1549.2789429047414,-0.2097327207659685,11.055350696578584,0.2979983274509701,-12.59177915968004,195.2340043897595,-6.150240225299917,-0.5959966549019403,-15.33603997642742,17.67602069233294,5850.477297697255,21.42879180078172,-20.57623525434925,789.7957053905783,0.2979983274509701,15.647956536814368,844.9594301427045,5.220681868313112,138.33164497421475,32.84175169072344,-1421.4499854826563,2909.739191305911,1541.612891973066,2156.5771158115585,-2202.323565481184,-1.0017913609772222e-08,-10201.370039635214,32.7015046417961,754.2141222122312,-33.74409055187909,0.0100034310994588,-3.324737902773551,-16.35075232089805,-39.82849255185439,1278.2701536359623,0.2979983274509702,8.175376160449025,0.0100034310994588,-3.324737902773551,-2.610340934156556,20.793064913264505,-261.3821021300956,-2981.800480134989,-195.41844424330665,61.72583543105888,1247.6216087885782
0.7148162040510128,1.3989610117017368,0.8603171338960244,0.2889522149970507,0.4104055019791555,-1.241943078716118,1.398961011701737,-0.3165093629187091,1.8179959403538617,-49.33524370225894,0.8880468025296377,0.1721827363906247,-5417.858622422578,9.116862297484989,-1541.006524457233,-0.2097714766983922,11.023174683023976,0.2979432713336047,-12.58336739431063,194.62370957251707,-6.14666893997474,-0.5958865426672094,-15.330407771859916,17.672326838505967,5813.248340826197,21.31021400081929,-20.549096453632306,785.639089659271,0.2979432713336047,15.550557925465128,842.1206682490324,5.205435482322152,137.60047674956084,32.72343260507659,-1394.109087249828,2900.3555251300554,1533.1334908005172,2144.793979364107,-2190.410779954441,-8.846825494401855e-09,-10140.860289910286,32.60762823500723,750.1207888157514,-33.6520025193623,0.0100093886247635,-3.31636258051306,-16.303814117503617,-39.72611000310539,1274.850734353102,0.2979432713336047,8.151907058751808,0.0100093886247635,-3.31636258051306,-2.602717741161076,20.736699432250965,-260.7161893891505,-2972.2548088485346,-194.78164131819617,61.56697725122915,1243.392288275984
0.7147899474868717,1.399012400098655,0.8602533067031908,0.288972043829048,0.4102820525614756,-1.242165992359131,1.399012400098655,-0.3165277524938465,1.8169059324666204,-49.23809823501424,0.887591565008116,0.172162745153435,-5382.1573548062515,9.093753589491577,-1532.783780086563,-0.209810231861944,10.991109462208648,0.2978882366477018,-12.574959905405091,194.01551854750048,-6.143096427232271,-0.5957764732954037,-15.324774538512003,17.6695604201621,5776.824015100881,21.192044114242726,-20.522040819654386,781.5076582112192,0.2978882366477018,15.45354008974136,838.8938598853468,5.1902436659698425,136.87187402799648,32.606331262896326,-1377.1601899251043,2889.755983989238,1524.7057815627982,2133.082294908466,-2178.569888032491,-9.98403493213118e-09,-10080.735386103688,32.51407429599372,746.0521452519599,-33.560226242057375,0.0100117079844462,-3.308013638138202,-16.257037147996858,-39.62405142145706,1270.8485367271594,0.2978882366477018,8.128518573998429,0.0100117079844462,-3.308013638138202,-2.5951218329849213,20.68052579391816,-259.9191614996433,-2961.4874276670894,-194.06374096165763,61.37999583391202,1238.6089669050957
0.7147636909227306,1.3990637922710385,0.8601894633727919,0.288991879716333,0.4101586794901536,-1.2423886030094522,1.3990637922710385,-0.3165459986143531,1.8158164199909521,-49.141276353270264,0.8871361014382457,0.1721427661621513,-5347.24833215395,9.070726024736564,-1524.6135691091508,-0.2098489862217871,10.959166738931172,0.2978332234302262,-12.566556691996404,193.40961981578573,-6.139522690457843,-0.5956664468604524,-15.319140274706879,17.66774706880824,5741.210850832007,21.07432518274081,-20.49507800207,777.4028559246792,0.2978332234302262,15.356936217288313,835.2832611882915,5.175111435053828,136.1460989465169,32.49050497956421,-1363.247811954955,2877.955986526563,1516.3326418597255,2121.44609626463,-2166.804970353555,-1.0337316780351102e-08,-10021.01383890936,32.42087625530947,742.009605134646,-33.468795136049685,0.0100118610985009,-3.2996943878066527,-16.210438127654736,-39.52235790256851,1266.268941533869,0.2978332234302262,8.105219063827368,0.0100118610985009,-3.2996943878066527,-2.587555717526914,20.62456420475498,-258.99216733173614,-2949.5148508879047,-193.2655970870556,61.16526605197883,1233.2778283181683
