u,x,phi,f,h,phiprime,A0prime,X,f2,f2X,f2F,f2Y,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,v6_A2_resolved,f2phi,f2phiX,f2phiF,f2phiY,f2phiphi,f3phi,f3phiX,f3phiphi,f4phi,f4phiX,f4phiXX,f4phiphi,f4phiphiX,tf4phi,tf4phiphi,Fbg_action,Ybg_action,principal_delta_f2XX,principal_delta_f2XF,principal_delta_f2FF,G2_lift,G2X_lift,G2phi_lift,G2XX_lift,G2Xphi_lift,G2phiX_lift,G2phiphi_lift,dc2_dG2XX,delta_c2_G2_lift
0.697880720180045,1.432909623498428,0.8164673421940325,0.3030712998287457,0.349068319943682,-1.3174549595411646,1.4329096234984282,-0.3029367720767525,7.69956564793775,7.861129304139432,7.483503419013825,0.0,-143.6126177405202,20.184544930090176,2.1538040227507693,59.64575920121222,1.5284804592604933,4.167353159456202,2.2710112654973025,5.5710591935353655,-52.11936955864218,-20.14837012247145,-1.8632572366939928,0.7649870075557398,-0.0,0.0,0.0,2.7192409085004927,160.42240708500682,-928.8580600138052,-12.956121363340317,26.9122569435933,3703.303407538028,69.36681467366505,-459.27599500529084,892.5032250171878,-22.68884958437602,9.917448604343782,7.832522520123591e-11,-550.6677071040338,170.5281078005855,0.0,0.0,1.1824239760794588,-1.432798810158682,-147.79675295926504,-10.701083556035808,7.745756450787513e-10,0.0,0.0,0.0,-999.6414101789256,-728.9821787208765,-728.9821787208765,-531.6056452658539,0.2665342199667074,-266.43864350845934
0.697854463615904,1.4329635362917097,0.8163963142862822,0.3030950027409795,0.349004091720802,-1.3174634693155007,1.4329635362917097,-0.302884944795498,7.686938377259007,7.916240379304227,7.473068005366031,0.0,-143.49789961885634,20.16337002082645,2.1596123438046604,59.56614216465757,1.545883463085196,4.169750358342829,2.266377268692611,5.600959653054236,-52.0487314802448,-20.12404908938967,-1.861607640282364,0.7642831037564254,-0.0,0.0,0.0,2.719474194910533,160.08828160733964,-926.8300124796116,-12.595311961292765,26.876009348364637,4808.153689085191,69.26535520036562,-458.6430049655154,1290.9354781646862,-22.64293799537011,9.902236232726056,-5.07729264293216e-11,-725.9598075114613,257.52853231411234,0.0,0.0,1.1822029142983277,-1.4322858577373032,-147.67806961619777,-10.68568794589803,1.034727731298555e-09,0.0,0.0,0.0,-999.6395231309124,-729.8424551365533,-729.8424551365533,-532.8620937789726,0.2664962894454976,-266.4002236974548
0.697828207051763,1.4330174531420492,0.8163252805834773,0.3031187103682183,0.3489399621791764,-1.3174716536703357,1.4330174531420492,-0.3028330521400908,7.674344686897166,7.9712103199300515,7.46265529989232,0.0,-143.3836376349682,20.142273971272957,2.165412035346961,59.486789940996,1.5632511572308605,4.172148638942167,2.261752948781353,5.630811388919188,-51.97829385231521,-20.09974574506422,-1.8599615806903247,0.7635804338700717,-0.0,0.0,0.0,2.719706931170639,159.67396542013444,-924.4128086704737,-12.30457641042118,26.839999042609747,5999.832231043465,69.13497785717406,-457.8083601836534,1721.2138734074167,-22.58431030119204,9.880655782819385,1.329020941348117e-10,-915.0525719144766,352.27427628499555,0.0,0.0,1.1819821802721144,-1.431773084908014,-147.5598541334796,-10.670326861538653,9.770384463144706e-10,0.0,0.0,0.0,-999.637626157615,-730.7006068647645,-730.7006068647645,-534.1169268756099,0.26645826710151604,-266.36170959543125
0.6978019504876218,1.433071374049905,0.8162542411024898,0.3031424227059459,0.3488759313128365,-1.3174795127098984,1.433071374049905,-0.3027810942361321,7.6617901580342345,8.026011941970701,7.452270047996194,0.0,-143.26990321121903,20.12126948891614,2.1712009421923426,59.40774591292882,1.580575287957779,4.174547923808265,2.2571403245960875,5.660600326484587,-51.908105746634085,-20.075482511030103,-1.858319945672733,0.7628794417145404,-1.2763993635433547e-14,0.0,0.0,2.719939118802255,159.1992306553365,-921.7020083192658,-12.067372452470732,26.80425986646655,6105.9399502743345,68.98277616236835,-456.8206818752221,1760.9303696714146,-22.516077356470603,9.854274059694461,5.053341279829522e-11,-932.7289722564673,361.17677901333604,0.0,0.0,1.1817617740030386,-1.4312604922362906,-147.4421803450323,-10.655008143633436,9.243859136476684e-10,0.0,0.0,0.0,-999.635719206884,-731.5571376805028,-731.5571376805028,-535.3708710167953,0.266420177053477,-266.32312530007783
0.6977756939234808,1.4331252990157344,0.8161831958601917,0.3031661397496435,0.3488119991156995,-1.3174870465477204,1.4331252990157346,-0.3027290712132234,7.649275753779835,8.080640405054432,7.441913090063292,0.0,-143.15670865427424,20.100358556781956,2.176978674775377,59.32901715508894,1.5978543904832254,4.17694819765044,2.252539754354545,5.690323839114399,-51.83817587360882,-20.05124924160201,-1.8566828944260287,0.7621802073161326,-6.384226964854141e-15,0.0,0.0,2.7201707594048585,158.76954893702342,-919.2097646502529,-11.79448982768281,26.768785859141303,5117.346495502491,68.84670385529596,-455.94300845226,1406.653547811304,-22.454898187991027,9.831391827174281,-5.697810158874927e-11,-777.4614641522318,284.2936812009278,0.0,0.0,1.1815416954929074,-1.4307480803050603,-147.3250609563016,-10.639733188078322,1.0610078521499766e-09,0.0,0.0,0.0,-999.6338022262963,-732.4116215040473,-732.4116215040473,-536.6232935696105,0.2663819750422809,-266.2844265560656
0.6977494373593398,1.4331792280399958,0.8161121448734495,0.3031898614947923,0.3487481655815591,-1.3174942553485602,1.4331792280399958,-0.3026769832242187,7.636796441625639,8.135120149032737,7.431580191725325,0.0,-143.04398888484025,20.07952940181717,2.182747143461391,59.25056388338776,1.615095842786564,4.179349526071693,2.2479494379215392,5.719994376179065,-51.768460302611054,-20.02704912984916,-1.855049638610451,0.7614823398863761,-6.386459434258925e-15,0.0,0.0,2.7204018545824904,158.39217013878124,-916.975909649156,-11.479617295573695,26.733557219597163,4833.719782736325,68.72937476865833,-455.1967684691337,1306.0515125259474,-22.401923690060862,9.812545031004023,-9.296015019366903e-11,-733.5470761478615,263.2219375469028,0.0,0.0,1.1813219447430774,-1.4302358498056074,-147.20842869361996,-10.62449500590884,8.942414874306557e-10,0.0,0.0,0.0,-999.6318751631538,-733.2641459357236,-733.2641459357236,-537.8743126084188,0.26634368212344345,-266.24563439891676
0.6977231807951988,1.4332331611231472,0.8160410881591276,0.3032135879368716,0.348684430704093,-1.3175011392127105,1.4332331611231472,-0.3026248303920609,7.624351359990951,8.189455573389488,7.421270646795792,0.0,-142.93173242495735,20.058779948844105,2.1885066816044443,59.172379128624335,1.632300933762707,4.181751934492903,2.2433690763517893,5.749614135765153,-51.69895156737298,-20.00287397135806,-1.8534200482159089,0.7607857793063897,6.388694224689274e-15,0.0,0.0,2.720632405726912,158.01030057402735,-914.7210406851602,-11.170769608213874,26.698577589564977,4913.218012196962,68.61034769572936,-454.437968374938,1336.2671451315675,-22.348184054704404,9.793249526287315,-1.1851013042948367e-10,-746.9396665447725,271.3237031088048,0.0,0.0,1.181102521754486,-1.429723801286347,-147.09227170679225,-10.609292436390376,8.207082170655615e-10,0.0,0.0,0.0,-999.6299379644826,-734.1150695024369,-734.1150695024369,-539.1244447599927,0.2663053218491475,-266.2067723596749
0.6976969242310578,1.4332870982656474,0.8159700257340881,0.3032373190713597,0.3486207944768575,-1.3175076982546,1.4332870982656474,-0.3025726128459062,7.611940446533519,8.243646707435019,7.4109844253472685,0.0,-142.819938479358,20.038109842843312,2.194257283276187,59.09446198190401,1.6494696807354925,4.184155416382274,2.2387986583392947,5.7791829996950685,-51.629649463910994,-19.978727974635035,-1.851794119460462,0.7600905284422745,6.3909313347054374e-15,0.0,0.0,2.72086241420548,157.63304083385432,-912.4872782338417,-10.86024760101743,26.66383433576877,4880.947630375033,68.49289192887179,-453.688023136835,1326.1019295781146,-22.295119790339587,9.774192582726162,3.5617557534575734e-11,-742.7196516187034,269.875179676158,0.0,0.0,1.180883426527628,-1.4292119353235644,-146.97658915570818,-10.594125434762566,1.032469696086759e-09,0.0,0.0,0.0,-999.6279905770303,-734.9638512124262,-734.9638512124262,-540.3728863946574,0.2662668499289497,-266.1677961517517
0.6976706676669167,1.4333410394679542,0.8158989576151888,0.3032610548937333,0.3485572568932924,-1.3175139326537737,1.4333410394679542,-0.3025203307445345,7.599563506609797,8.297694528393983,7.40072138533421,0.0,-142.70860414462123,20.017518503754715,2.19999901208746,59.016810622864256,1.6666023520930744,4.186559977442906,2.2342381249919536,5.808701383715546,-51.56055241961983,-19.9546022007881,-1.8501718275797328,0.7593965805839408,6.393170761927101e-15,0.0,0.0,2.721091881386591,157.25016072598123,-910.2288518519365,-10.556696792954584,26.62933356860903,5000.198323981684,68.37334513427167,-452.9237560969192,1370.3098379965268,-22.241107817412658,9.754668914790397,-2.948183433034278e-11,-762.5142567922152,279.3656184836127,0.0,0.0,1.1806646590625758,-1.4287002526319739,-146.86137804639495,-10.578993767404642,8.640336421400298e-10,0.0,0.0,0.0,-999.6260329472663,-735.8108330606209,-735.8108330606209,-541.6201301331321,0.26622828791593145,-266.1287273077452
0.6976444111027756,1.433394984730526,0.8158278838192854,0.3032847953994682,0.3484938179467163,-1.31751984248217,1.433394984730526,-0.3024679841970124,7.587220808212651,8.351597740241438,7.390481776490827,0.0,-142.59773267527157,19.99700640107087,2.205731754177904,58.93942683917144,1.6836985329503156,4.188965617641598,2.2296875831395506,5.838168521540316,-51.4916629733992,-19.93050648373389,-1.848553221179668,0.7587039607684123,6.395412505547202e-15,0.0,0.0,2.721320808660998,156.88009791645757,-908.0335010201595,-10.244501164657079,26.59507549807486,4247.705769964102,68.25830798646524,-452.1904174338053,1102.2276634855577,-22.189073388551595,9.73594611905136,8.255775586284337e-11,-643.9772344509505,228.56688386927237,0.0,0.0,1.1804462193589607,-1.4281887536899565,-146.74664174219117,-10.563897854289573,1.090249327231041e-09,0.0,0.0,0.0,-999.6240650213783,-736.6559998738618,-736.6559998738618,-542.8661445225946,0.26618965889625745,-266.08958889253097
