u,x,a1_control,c2_control,c4_control,F_tensor_control,G_tensor_control,H_tensor_control
0.6729894973743435,1.4859072896404506,-0.1434319528898662,0.39209201861540754,-0.19780167087246914,-0.018703137757508457,-0.01870313775750853,-0.018703137757508467
0.6729632408102025,1.48596526430785,-0.14344919894690794,0.392102121282557,-0.19780158257741495,-0.01873742376455835,-0.018737423764558545,-0.018737423764558406
0.6729369842460615,1.486023243499345,-0.1434664103990536,0.39211207116616315,-0.19780141423799322,-0.018771738683764517,-0.01877173868376463,-0.018771738683764545
0.6729107276819204,1.486081227215465,-0.14348357861678543,0.39212183148584834,-0.19780114670203702,-0.01880608880265545,-0.018806088802655222,-0.01880608880265533
0.6728844711177794,1.48613921545674,-0.14350069722065556,0.39213137516006014,-0.19780076589215986,-0.018840478755789807,-0.018840478755789855,-0.018840478755789886
0.6728582145536384,1.486197208223699,-0.1435177811797977,0.3921407661445623,-0.1978003051444988,-0.018874897615979606,-0.01887489761597968,-0.018874897615979658
0.6728319579894974,1.4862552055168723,-0.14353483047981014,0.39215000441660836,-0.19779976445573827,-0.01890934538881043,-0.01890934538881048,-0.018909345388810474
0.6728057014253563,1.48631320733679,-0.14355182530128674,0.3921590056385256,-0.19779909993810244,-0.018943836498590334,-0.018943836498590307,-0.01894383649859024
0.6727794448612153,1.4863712136839815,-0.14356878166490286,0.39216783818832646,-0.19779834721891515,-0.018978359259995067,-0.018978359259995102,-0.018978359259995074
0.6727531882970742,1.486429224558978,-0.14358570333114548,0.39217651812763465,-0.19779751466857795,-0.019012910928576657,-0.019012910928576886,-0.01901291092857678
0.6727269317329332,1.486487239962308,-0.14360258292284703,0.3921850141371722,-0.19779658600614394,-0.019047496861965565,-0.019047496861965593,-0.019047496861965624
0.6727006751687922,1.4865452598945033,-0.14361941158580757,0.39219328871280973,-0.19779554175119676,-0.019082123483911993,-0.019082123483912028,-0.019082123483912028
0.6726744186046512,1.4866032843560937,-0.14363620551332135,0.3922014107815671,-0.1977944177761925,-0.019116779007275025,-0.01911677900727506,-0.019116779007275108
0.6726481620405101,1.4866613133476088,-0.1436529646909675,0.3922093803211508,-0.1977932140783368,-0.019151463437505085,-0.01915146343750522,-0.01915146343750521
0.6726219054763691,1.48671934686958,-0.14366967068055156,0.39221711916603375,-0.19779189004729306,-0.019186190153391038,-0.01918619015339117,-0.019186190153391118
0.672595648912228,1.4867773849225383,-0.14368633676733647,0.39222468383895004,-0.19779047509121292,-0.019220949489663783,-0.019220949489663658,-0.019220949489663613
0.672569392348087,1.4868354275070133,-0.14370296806633945,0.39223209608977394,-0.1977889805247464,-0.019255737726679784,-0.019255737726679895,-0.019255737726679822
0.672543135783946,1.486893474623536,-0.14371955868483113,0.39223933100099106,-0.1977873934167432,-0.019290559131659724,-0.01929055913165949,-0.01929055913165961
0.672516879219805,1.4869515262726376,-0.14373609682914892,0.3922463387599482,-0.19778568792611467,-0.01932542223806752,-0.01932542223806742,-0.01932542223806747
0.672490622655664,1.4870095824548486,-0.14375260014617197,0.39225319419749893,-0.19778390293625314,-0.019360314238801444,-0.01936031423880141,-0.019360314238801503
0.6724643660915228,1.4870676431707006,-0.14376906862242514,0.39225989729577465,-0.19778203844620826,-0.019395235139177704,-0.019395235139177836,-0.01939523513917767
0.6724381095273818,1.487125708420724,-0.14378548543613337,0.39226637701172523,-0.19778005760203127,-0.01943019711238566,-0.019430197112385625,-0.019430197112385618
0.6724118529632408,1.48718377820545,-0.14380186067142137,0.392272676131414,-0.19777798264145563,-0.019465192832870338,-0.01946519283287045,-0.01946519283287041
0.6723855963990998,1.4872418525254103,-0.14381820102813497,0.3922788230224543,-0.1977758282953318,-0.019500217446215523,-0.01950021744621559,-0.01950021744621554
0.6723593398349588,1.487299931381136,-0.1438345023273543,0.3922848000904724,-0.1977735854490515,-0.01953527397009533,-0.01953527397009532,-0.019535273970095277
0.6723330832708176,1.4873580147731584,-0.14385074938022316,0.39229054338495173,-0.19777122097166966,-0.019570373365466225,-0.01957037336546625,-0.019570373365466236
0.6723068267066766,1.4874161027020092,-0.14386696151758807,0.3922961345648569,-0.19776877722544564,-0.019605501646622718,-0.01960550164662272,-0.019605501646622704
0.6722805701425356,1.4874741951682195,-0.14388313872513073,0.3923015736103297,-0.19776625420880886,-0.01964065881874374,-0.019640658818743727,-0.01964065881874382
0.6722543135783946,1.4875322921723215,-0.14389926601504935,0.39230679747339875,-0.19776361927068922,-0.019675855690755372,-0.019675855690755407,-0.019675855690755407
0.6722280570142536,1.487590393714847,-0.14391534983182078,0.3923118334416327,-0.1977608865808386,-0.01971108759366981,-0.019711087593669626,-0.01971108759366973
0.6722018004501125,1.4876484997963273,-0.1439313986805314,0.3923167173863124,-0.19775807473658888,-0.019746348380110315,-0.019746348380110353,-0.019746348380110322
0.6721755438859714,1.4877066104172945,-0.14394741031880634,0.39232143992415075,-0.19775517888933622,-0.019781639660494586,-0.019781639660494555,-0.0197816396604946
0.6721492873218304,1.4877647255782809,-0.14396336571576068,0.39232592118891996,-0.1977521577175487,-0.019816975138219835,-0.019816975138219905,-0.019816975138219815
0.6721230307576894,1.487822845279818,-0.14397928610715346,0.3923302505458216,-0.197749057509238,-0.019852339491740343,-0.019852339491740346,-0.019852339491740305
0.6720967741935484,1.4878809695224382,-0.14399517147915833,0.39233442797723106,-0.1977458782640437,-0.019887732726097854,-0.019887732726097798,-0.01988773272609784
0.6720705176294073,1.487939098306674,-0.14401100891725627,0.3923383993679709,-0.19774259200194688,-0.019923164128736157,-0.01992316412873608,-0.01992316412873614
0.6720442610652663,1.4879972316330576,-0.14402680075105154,0.39234217464869137,-0.19773920389306188,-0.019958632001205553,-0.019958632001205324,-0.019958632001205432
0.6720180045011253,1.488055369502121,-0.1440425575286095,0.3923457981230234,-0.1977357368671472,-0.019994128746418083,-0.019994128746418077,-0.019994128746418108
0.6719917479369842,1.4881135119143971,-0.14405827917876174,0.3923492695326473,-0.1977321907992322,-0.020029654411285895,-0.020029654411286058,-0.02002965441128608
0.6719654913728432,1.4881716588704186,-0.14407394235622906,0.39235249125514254,-0.19772851525775853,-0.020065225753683195,-0.020065225753683087,-0.020065225753683177
0.6719392348087021,1.488229810370718,-0.14408957044147797,0.39235556129716437,-0.19772476092112803,-0.020100825960438377,-0.020100825960438513,-0.020100825960438353
0.6719129782445611,1.4882879664158275,-0.14410516342001692,0.3923584796381913,-0.1977209277885986,-0.020136455036454243,-0.020136455036454195,-0.020136455036454295
0.6718867216804201,1.4883461270062806,-0.14412071067509682,0.3923612019693657,-0.19771699299069737,-0.02017212059196293,-0.02017212059196293,-0.02017212059196291
0.6718604651162791,1.48840429214261,-0.1441362099716906,0.3923637191106452,-0.19771295181776535,-0.02020782421005981,-0.020207824210059656,-0.020207824210059715
0.671834208552138,1.4884624618253486,-0.14415167412233634,0.39236608466548284,-0.19770883196739875,-0.020243556688669364,-0.02024355668866933,-0.020243556688669364
0.6718079519879969,1.4885206360550296,-0.14416710311316638,0.3923682986176313,-0.1977046334399964,-0.02027931803262615,-0.020279318032626153,-0.02027931803262616
0.6717816954238559,1.488578814832186,-0.1441824758641305,0.3923702731533217,-0.19770031094244458,-0.02031512333480338,-0.02031512333480329,-0.02031512333480328
0.6717554388597149,1.488636998157351,-0.1441978110912357,0.3923720864642557,-0.1976959048527227,-0.020350959164629798,-0.02035095916462972,-0.02035095916462983
0.6717291822955739,1.4886951860310582,-0.14421311112206123,0.39237374829730987,-0.19769142020928354,-0.02038682385069304,-0.02038682385069314,-0.020386823850693094
0.6717029257314329,1.4887533784538407,-0.14422836787266055,0.39237522505516376,-0.19768683969881057,-0.020422723171814056,-0.02042272317181423,-0.020422723171814174
0.6716766691672919,1.4888115754262323,-0.1442435740797458,0.3923764866632814,-0.19768214784933488,-0.020458662300596196,-0.020458662300596186,-0.020458662300596224
0.6716504126031507,1.4888697769487664,-0.14425874505564448,0.39237759692542806,-0.19767737757239032,-0.020494630276214246,-0.020494630276214152,-0.020494630276214267
0.6716241560390097,1.4889279830219766,-0.14427388078667794,0.392378555827033,-0.19767252886915937,-0.0205306271033628,-0.02053062710336267,-0.020530627103362693
0.6715978994748687,1.4889861936463966,-0.14428896284264062,0.3923792869087854,-0.1976675623702146,-0.020566665930463527,-0.02056666593046347,-0.020566665930463426
0.6715716429107277,1.4890444088225605,-0.14430400466635263,0.3923798461478911,-0.19766250694131546,-0.020602737142203557,-0.020602737142203557,-0.02060273714220348
0.6715453863465867,1.4891026285510014,-0.1443190112074005,0.3923802541493286,-0.19765737320944002,-0.020638837195710448,-0.020638837195710566,-0.02063883719571054
0.6715191297824455,1.4891608528322544,-0.14433397713393953,0.39238048885862487,-0.19765214983305207,-0.020674969885761285,-0.020674969885761493,-0.020674969885761414
0.6714928732183045,1.489219081666853,-0.1443488897108015,0.3923804976301152,-0.19764680973950285,-0.020711144279310298,-0.02071114427931048,-0.02071114427931035
0.6714666166541635,1.4892773150553311,-0.1443637669669698,0.3923803552895508,-0.1976413914667476,-0.020747347504573768,-0.0207473475045738,-0.02074734750457382
0.6714403600900225,1.4893355529982235,-0.14437860888889834,0.39238006182266955,-0.1976358950166694,-0.020783579566104916,-0.02078357956610478,-0.020783579566104833
0.6714141035258815,1.489393795496064,-0.1443933999451303,0.3923795530497548,-0.19763028739537813,-0.020819851515831683,-0.02081985151583153,-0.02081985151583167
0.6713878469617404,1.4894520425493878,-0.14440814782396919,0.39237886093606045,-0.19762458507500877,-0.020856157857371556,-0.020856157857371646,-0.020856157857371663
0.6713615903975994,1.4895102941587286,-0.1444228603327679,0.3923780178299151,-0.1976188047051413,-0.020892493024764636,-0.020892493024764498,-0.02089249302476455
0.6713353338334583,1.489568550324621,-0.1444375351288629,0.3923770141038621,-0.1976129413475593,-0.020928858677713394,-0.020928858677713547,-0.02092885867771347
0.6713090772693173,1.4896268110476,-0.14445215353462015,0.39237577277982627,-0.19760695547044796,-0.020965268079174447,-0.02096526807917457,-0.020965268079174506
0.6712828207051763,1.4896850763282,-0.14446673653461664,0.39237438059904023,-0.19760089167252715,-0.021001706295784715,-0.02100170629578475,-0.021001706295784586
0.6712565641410353,1.4897433461669565,-0.14448128411546093,0.39237283754817975,-0.19759474995640544,-0.021038173331955498,-0.021038173331955567,-0.02103817333195551
0.6712303075768942,1.4898016205644036,-0.14449578386200074,0.39237109253953084,-0.19758850410411785,-0.021074677992710046,-0.02107467799271012,-0.02107467799271005
0.6712040510127532,1.4898598995210766,-0.1445102372624958,0.3923691518685031,-0.19758215737877086,-0.021111219201019514,-0.021111219201019486,-0.021111219201019597
0.6711777944486121,1.4899181830375106,-0.14452465520680635,0.392367060460077,-0.19757573286309507,-0.021147789217824925,-0.0211477892178251,-0.021147789217825008
0.6711515378844711,1.489976471114241,-0.14453903768018703,0.3923648182972805,-0.1975692305581281,-0.02118438804746635,-0.021184388047466134,-0.021184388047466193
0.6711252813203301,1.4900347637518023,-0.14455336227466514,0.39236233336277626,-0.19756260327576022,-0.02122103155998845,-0.02122103155998853,-0.021221031559988546
0.671099024756189,1.490093060950731,-0.14456765048865458,0.39235969417501965,-0.197555896459728,-0.021257704498751303,-0.021257704498751265,-0.021257704498751258
0.671072768192048,1.4901513627115612,-0.1445819031972732,0.3923569043754445,-0.1975491119867846,-0.02129440623892408,-0.02129440623892418,-0.02129440623892409
0.671046511627907,1.4902096690348294,-0.14459611133388642,0.39235392682087517,-0.1975422308268022,-0.021331143189880775,-0.021331143189880598,-0.021331143189880705
0.671020255063766,1.4902679799210703,-0.14461026972756613,0.39235074045248036,-0.1975352422168244,-0.0213679189910524,-0.0213679189910523,-0.02136791899105232
0.6709939984996249,1.4903262953708207,-0.1446243925809793,0.3923474036143148,-0.19752817608241557,-0.021404723581922396,-0.021404723581922275,-0.021404723581922264
0.6709677419354838,1.4903846153846154,-0.14463847987992903,0.3923439162922908,-0.19752103242587155,-0.02144155696668534,-0.02144155696668551,-0.02144155696668541
0.6709414853713428,1.4904429399629906,-0.14465251269210513,0.39234020106784895,-0.19751377161278585,-0.02147843250872819,-0.021478432508728152,-0.02147843250872816
0.6709152288072018,1.490501269106482,-0.1446665055944053,0.39233631776846223,-0.19750642431794382,-0.021515339889591773,-0.021515339889591673,-0.021515339889591683
0.6708889722430608,1.4905596028156256,-0.1446804629086842,0.39233228413506177,-0.19749899963621406,-0.021552276052275384,-0.021552276052275506,-0.021552276052275502
0.6708627156789198,1.490617941090958,-0.14469437914688466,0.39232807779356715,-0.19749148612568998,-0.021589244863458125,-0.021589244863458104,-0.02158924486345816
0.6708364591147786,1.4906762839330148,-0.14470824201098662,0.39232364864832936,-0.1974838581854472,-0.02162625497274765,-0.021626254972747602,-0.021626254972747574
0.6708102025506376,1.4907346313423322,-0.1447220692512943,0.392319069312192,-0.19747615299124313,-0.021663293851496915,-0.021663293851496953,-0.02166329385149693
0.6707839459864966,1.4907929833194469,-0.14473586085456822,0.3923143397752273,-0.19746837054718214,-0.021700361503757776,-0.02170036150375763,-0.02170036150375773
0.6707576894223556,1.490851339864895,-0.14474960159647257,0.392309398042552,-0.1974604791714744,-0.021737468639896004,-0.02173746863989612,-0.021737468639896108
0.6707314328582146,1.4909097009792134,-0.14476329867262097,0.39230427361155334,-0.19745249397821005,-0.021774610171992385,-0.021774610171992302,-0.021774610171992424
0.6707051762940734,1.4909680666629386,-0.14477696007604707,0.39229899912328603,-0.19744443166904715,-0.021811780464880873,-0.02181178046488078,-0.02181178046488079
0.6706789197299324,1.4910264369166066,-0.14479058412178414,0.39229356776773094,-0.1974362887745186,-0.021848980697238972,-0.02184898069723898,-0.021848980697239135
0.6706526631657914,1.491084811740755,-0.14480415094198967,0.3922878988446154,-0.1974280240953204,-0.021886224819102885,-0.021886224819102813,-0.02188622481910291
0.6706264066016504,1.49114319113592,-0.14481768205772388,0.39228208002603954,-0.1974196824402371,-0.02192349768875215,-0.021923497688752114,-0.021923497688752094
0.6706001500375094,1.4912015751026388,-0.14483117745402418,0.39227611129526163,-0.1974112638115198,-0.02196079931009263,-0.021960799310092535,-0.021960799310092566
0.6705738934733683,1.491259963641449,-0.1448446258411542,0.39226994688034594,-0.19740274486250248,-0.021998137595871728,-0.02199813759587164,-0.02199813759587173
0.6705476369092273,1.4913183567528865,-0.1448580265771093,0.3922635843391203,-0.19739412437674425,-0.022035512977557032,-0.02203551297755685,-0.022035512977556935
0.6705213803450862,1.4913767544374892,-0.144871391558848,0.3922570720345306,-0.1973854270541214,-0.02207291709756859,-0.022072917097568735,-0.02207291709756863
0.6704951237809452,1.4914351566957942,-0.1448847207730271,0.392250409957591,-0.19737665289936546,-0.022110349959738585,-0.02211034995973855,-0.022110349959738585
0.6704688672168042,1.4914935635283388,-0.14489799340740195,0.3922435139074823,-0.19736775899334993,-0.022147826131190616,-0.022147826131190623,-0.02214782613119063
