u,x,phi,f,h,phiprime,A0prime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,region,certification,selected_member
0.0200657063208099,49.8362720958848,0.0101867005204684,0.9799337305015184,0.9799322432271442,-0.0002075546910188,0.0,0.772064032771901,46.11861866270117,-24.418023361789047,0.4899664934320246,1.8659463143711519,-0.0003172237911571,-0.4952206478023251,-0.2500001897164089,0.0099321582265264,0.2499998102837349,-1.5757474383023184,-0.0929213858014763,49.83607074999284,-0.4999996205674699,-0.8040083634318514,-46.02731081552366,0.0,0.0003172241019582,-0.0099321285953169,0.2476103198714454,0.2499998102837349,0.0006217162516752,0.038560898705759,0.0001972764685393,230778.69847636457,-221609.87034240065,0.0,3.681429408961776,1241.8260658284055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102389721567434,-0.4899664934320246,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.021396395469947,46.73684412893657,0.0108733694691648,0.978602878302836,0.9786009617369528,-0.0002364829600349,0.0,-124.4965371733338,29.574800692677027,-22.88311432628601,0.4893011947572833,1.628016304417018,-0.0003827670628851,-0.4952261772079562,-0.2500003647496961,0.0105837007365417,0.2499998751310975,254.4373002238553,10.976391970113246,46.76690582797297,-0.499999750262195,130.0005365681665,-35.00511727360076,0.0,-0.0582415422070085,-0.0105972270230049,0.2482475746747341,0.2499998751310975,-0.1139904584336437,0.0360476338661568,0.0002240048951114,178251.3351520672,-170675.28325264226,0.0,-1.8091772897532792,1092.1652300774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109329848750706,-0.4893009600097125,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0215189907819521,46.47058080617307,0.0109367030129767,0.97848026637934,0.9784783060973684,-0.0002392461919173,0.0,-133.68071967939517,28.23999815821312,-22.75125368974591,0.4892399017566778,1.607459116973363,-0.0003892115927335,-0.495226697297133,-0.2500003825879373,0.0106436821869675,0.249999881738549,273.2415241730985,11.858203488964929,46.50324482052587,-0.499999763477098,139.62574462325804,-34.1094146222661,0.0,-0.0632646883003111,-0.0106585415275772,0.2483063031290445,0.249999881738549,-0.1238062500877329,0.0358163572383372,0.000226550836108,174201.64815183936,-166750.40574124033,0.0,-2.246392168735838,1079.756358640937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109970206139373,-0.4892396431189317,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0216415627737735,46.20738393309828,0.0110000365567885,0.9783576774979924,0.9783556727717996,-0.0002420254849157,0.0,-142.5236208638908,26.934021214676903,-22.62091150309687,0.4891786204905691,1.5871638285574086,-0.0003957243161719,-0.4952272187283961,-0.2500004007257744,0.0107036446987879,0.249999888456731,291.35279283211486,12.719101384828264,46.24262071709104,-0.4999997769134621,148.89921985461444,-33.23198608223143,0.0,-0.0682287346609626,-0.0107198510284557,0.2483650236611102,0.249999888456731,-0.1335039392031893,0.0355851741345665,0.0002291103482132,170266.92562636468,-162937.27459767592,0.0,-2.6732214171570376,1067.5600712144935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110610605598641,-0.4891783375671912,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0217576620992868,45.96082039681897,0.0110600367561891,0.9782415619127456,0.9782395144029518,-0.0002446733059997,0.0,-150.59714391811315,25.72269175718154,-22.498806467872992,0.4891205753779499,1.5681787923173989,-0.0004019582591384,-0.4952277138934738,-0.2500004181882156,0.0107604338198351,0.24999989492451,307.89357103914523,13.515907969919096,45.99846774835719,-0.49999978984902,157.37126056856417,-32.417188193960506,0.0,-0.0728779234666249,-0.0107779290901286,0.2484206461533907,0.24999989492451,-0.1425841289253734,0.0353662363030755,0.0002315476554378,166641.7962412219,-159424.48484255697,0.0,-3.0682437578634563,1056.197400434908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111217338650036,-0.4891202690786565,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0218801886862513,45.70344499032404,0.011123370300001,0.9781190178863844,0.9781169244925746,-0.0002474838696642,0.0,-158.80935367916217,24.470748490019467,-22.371346966440004,0.4890593169613018,1.5483349547235687,-0.0004086064410372,-0.4952282377884051,-0.2500004369186306,0.0108203594630915,0.2499999018616922,324.72398711218807,14.337660428145822,45.7436090237407,-0.4999998037233845,165.99446292203135,-31.574068302912963,0.0,-0.0777297785412263,-0.010839228832208,0.2484793511567825,0.2499999018616922,-0.1520576238564663,0.0351352172131438,0.0002341335568062,162919.88316746967,-155818.21953175508,0.0,-3.4756089334896387,1044.4013243635966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111857820097521,-0.4890589855944597,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0220026919613574,45.448984231396125,0.0111867038438128,0.9779964968851612,0.9779943568567036,-0.0002503104880989,0.0,-166.7142395311376,23.245552181029,-22.24533074654609,0.488998070277188,1.5286821696481174,-0.0004153236376624,-0.4952287629424122,-0.2500004559580687,0.0108802661804043,0.2499999089130722,340.9301363800562,15.140053643841474,45.49163686658521,-0.4999998178261444,174.30066645569076,-30.747935328336744,0.0,-0.0825254657760782,-0.010900523555479,0.2485380481504953,0.2499999089130722,-0.1614188796519511,0.0349042905909504,0.0002367329895697,159301.85937299047,-152312.94699720212,0.0,-3.873353805740408,1032.8039538525827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112498343678707,-0.4889977134351734,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0221251719274023,45.19738889628623,0.0112500373876246,0.9778739989033076,0.977871811481878,-0.0002531531683779,0.0,-174.32246374834637,22.046446498936294,-22.120733433910388,0.4889368353249609,1.509283873897353,-0.0004221101520249,-0.4952292893313897,-0.2500004753097548,0.0109401539803,0.2499999160798359,356.533590102304,15.92357980408595,45.24250252838084,-0.4999998321596718,182.30078110238648,-29.938376481527,0.0,-0.0872659330238973,-0.010961813259074,0.2485967372994982,0.2499999160798359,-0.1706697920134694,0.0346734580310528,0.0002393459402716,155784.26445894517,-148905.2853864751,0.0,-4.26173275606925,1021.4008391255072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51131389094152,-0.4889364525959906,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0222411840808116,44.96163497260654,0.0113100375870252,0.9777579694123648,0.977755736385826,-0.0002558610414445,0.0,-181.2659159875023,20.93391139199684,-22.003981127042017,0.4888788340862742,1.4911403960189022,-0.0004286045293139,-0.4952297890949097,-0.2500004939338759,0.0109968723412162,0.2499999229768956,370.7787032335693,16.6489223453654,45.00905503284513,-0.4999998459537913,189.60702015623804,-29.186353170094517,0.0,-0.0917068099348544,-0.0110198725508113,0.2486523301405768,0.2499999229768956,-0.1793337189588972,0.0344548506110387,0.0002418338245206,152541.41825383474,-145764.08496990454,0.0,-4.621242286446432,1010.773155489284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113745800070869,-0.4888784264492289,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0223636186635028,44.71548254540705,0.0113733711308371,0.977635516241159,0.9776332343227252,-0.0002587349939798,0.0,-188.3255424750561,19.783737819069152,-21.882079047517525,0.488817621978528,1.4721633919615484,-0.0004355287327527,-0.495230317738455,-0.2500005139029291,0.0110567233137224,0.2499999303717749,385.2673912648664,17.397120217592494,44.76531116964811,-0.4999998607435499,197.0408624312818,-28.40793412967959,0.0,-0.0963423924111865,-0.011081152464655,0.2487110039188985,0.2499999303717749,-0.1883750493906749,0.0342241787897705,0.0002444730610438,149209.9379082862,-142537.32458853518,0.0,-4.992056624527322,999.7360228804264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114386447961636,-0.4888171876406381,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
0.0224860299452977,44.47205675847288,0.0114367046746489,0.977513086072333,0.9775107544808376,-0.0002616250021886,0.0,-195.117673416456,18.65780827093956,-21.76152715336675,0.4887564216008125,1.453356489941335,-0.0004425230599126,-0.4952308475347575,-0.2500005341938127,0.0111165553814219,0.249999937885561,399.2124017499196,18.127829575968764,44.52426768178624,-0.499999875771122,204.19847041066265,-27.64494423032749,0.0,-0.1009254359492145,-0.0111424273438836,0.2487696697727004,0.249999937885561,-0.1973113980820483,0.033993599755993,0.0002471257758947,145969.4179579517,-139398.9797075407,0.0,-5.354183748413561,988.8807368093404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115027138071948,-0.4887559601379451,0.0,0.0,0.0,weak_exterior_H,PASS NUMERICAL / pure-H 39+2 LO completion,v5=c3=e3=0; v12 Appendix-minus; corrected holonomic a5
