u,x,phi,f,h,phiprime,A0prime,X,f2,f2X,f2F,f2phi,f2Y,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,tf4phi,tf4phiphi,f2phiX,f2phiF,f2phiY,f2phiphi,f3phi,f3phiX,f3phiphi,f4phi,f4phiX,f4phiXX,f4phiphi,f4phiphiX,Fbg_action,Ybg_action
0.7140321428571428,1.4004971764976568,0.8584042560504233,0.2895473651154086,0.406752300549872,-1.2484682320144231,0.027086520990101,-0.3169968992986731,0.16715386156821682,12.156366679038408,17631.989024190367,40026.6527776469,0.0,4186.105740413132,2048.207976956239,-0.029271146772825718,0.0,-3577.3657174086948,-4953.518959111799,-370.63449669588937,0.005306828074691363,-3045.762682120066,39.162247660685715,-1415.372738445699,1794.8364895471345,-805.880662944617,2040.77591124254,-1291.9894544265462,4113149.538806431,-11307698442.163338,-80148.11526850707,-23853310.790991887,8171.9599618268,-256944138.3094824,-5614804.814508219,-2710424.7942948057,1860429730.1013894,4882349.973257362,6620933.200439211,488745.3652354593,-2470262481.749695,-742766496.2754271,0.0005153317021501357,-0.0006534342067676015
0.7140285714285713,1.400504181505342,0.8583955104190696,0.2895500903485019,0.4067358186029863,-1.2484973020015644,0.0276255463275894,-0.3169988161332848,0.17621293183317513,12.794738603647799,17841.186291948943,41821.00949776093,0.0,4235.504864361336,2071.9590067948398,-0.0319507299616459,0.0,-3620.0104133331074,-5011.736505849308,-374.9171065273572,0.0057925048619409765,-3082.2040600163145,41.09838018847999,-1432.438208487195,1816.5011736903334,-788.7203152641559,1997.1158323850398,-1264.2192487700154,4178322.720603592,4131922202.7811546,-83385.52919911643,-23945337.97581687,8253.200811005374,-266523326.24604806,-5698781.983522957,-2749385.3828765475,7429849145.55192,4845343.665009827,6718866.077114305,495755.4185195506,6981537833.956197,-10025077816.644493,0.0005360193528589016,-0.000679670001123205
0.714025,1.4005111865831028,0.858386764496435,0.2895528157108386,0.4067193381068848,-1.248526417698425,0.0281712910500914,-0.3170007564573713,0.1856634345710969,13.458907607617242,18049.953453613067,43680.196089326106,0.0,4285.4671838487175,2096.251822416684,-0.03485377688699074,0.0,-3662.123083919685,-5070.711915846161,-379.29747332230636,0.006318672222670803,-3118.347522745439,43.1154918098625,-1449.0262894286427,1837.5619436066152,-772.0396822598691,1954.666745717722,-1237.2132794614836,4071624.390964601,9025229168.898878,-87055.23189739355,-23782665.926176157,8334.107146817898,-274999327.2436484,-5675807.367516744,-2772054.9610868013,-10654616622.781164,4816831.60954109,6703671.248438704,499810.9334064892,-3069081670.3567615,12466003818.423111,0.0005573789139356743,-0.0007067581494039873
0.7140214285714286,1.4005181917309404,0.8583780182822777,0.2895555412024991,0.4067028590596824,-1.2485555390194687,0.0287237744620739,-0.3170026999133029,0.19550923442640505,14.154081682114525,18257.49911446409,45599.396914245845,0.0,4334.61676291395,2120.180608402864,-0.03799813292250147,0.0,-3704.472739760838,-5128.737043915538,-383.6113425471292,0.006888562430072695,-3153.7991410812965,45.217605879886825,-1465.2415465572647,1858.151680739609,-755.8233930110399,1913.3885129272355,-1210.9453639239089,4093183.3194111753,-11066095814.423326,-91000.71512469758,-23771549.15754553,8420.65415368033,-284015805.30518377,-5597434.541032059,-2703035.4032561295,490028099.2949591,4865934.492558133,6599643.8575971695,487237.85923411365,-1721848871.03539,982073445.5517099,0.0005794265155442396,-0.0007347190793155253
0.7140178571428571,1.400525196948856,0.8583692717767308,0.2895582668234464,0.4066863814622882,-1.2485846338347941,0.0292830152465754,-0.3170046301867592,0.2057866908687141,14.878140252378909,18465.873127407278,47585.98438814127,0.0,4383.816438615728,2143.819706873675,-0.04140121826223339,0.0,-3746.9588951534665,-5186.703629984484,-387.8721501712554,0.0075053303712723325,-3190.094353132228,47.4068596958206,-1482.2312444652684,1879.7250826292784,-740.0574752398301,1873.2428180627378,-1185.3893822311607,4164907.126183524,3292482959.361569,-94534.75221110473,-23838229.721940696,8507.586598561178,-294152169.6351149,-5671303.797358374,-2731730.4848874523,7075638206.929034,4824606.002212929,6683710.433759903,492377.62591213756,7323664178.092101,-9455937918.11216,0.0006021785099582224,-0.0007635735034228799
0.7140142857142857,1.40053220223685,0.8583605249799271,0.2895609925736433,0.4066699053156121,-1.2486137107326913,0.0298490314666358,-0.317006551640168,0.21649433949143954,15.63039522960671,18673.724252203345,49641.64827711337,0.0,4433.551897445695,2167.9619218901184,-0.04508107482219737,0.0,-3788.8858400563854,-5245.3865129895885,-392.2236333084711,0.008172243557746681,-3226.13809938704,49.684939519143356,-1498.7968422482738,1900.762333924504,-724.7257953685564,1834.1917641245773,-1160.5232207799465,4058310.815080166,9826538065.478846,-98579.60276514114,-23681837.25699174,8593.717261909913,-303210833.73827314,-5653218.571522884,-2758159.0630281805,-9654525463.691849,4795058.252662544,6674758.975173471,497109.4165853225,-3333390778.997447,11080067648.886717,0.0006256514709213293,-0.0007933424613014779
0.7140107142857143,1.400539207594924,0.8583517778919998,0.2895637184530529,0.4066534306205634,-1.2486427673748084,0.0304218405667759,-0.3170084630874916,0.22763835937561705,16.41707549126195,18880.468743250585,51761.723944595455,0.0,4482.537475110265,2191.809608387525,-0.04906022668893437,0.0,-3831.0619421146275,-5303.206748682261,-396.5211915575108,0.008893381650845238,-3261.4353855794066,52.057212873574095,-1514.916909827395,1921.2366164145456,-709.814485156308,1796.1995120916906,-1136.323732159984,4070565.0841752547,-10262196535.81207,-102973.97882061164,-23680584.13873616,8680.006013309776,-312945879.2302051,-5578029.186696349,-2695159.377346623,-349183969.4131715,4847771.381605947,6576005.769697394,485624.0098994251,-1953162661.3463316,1955899930.6171055,0.0006498621929368341,-0.0008240472600062909
0.7140071428571428,1.400546213023079,0.8583430305130817,0.289566444461638,0.4066369573780519,-1.2486718043158815,0.0310014593746255,-0.3170103648117581,0.23925646997145716,17.235767450431204,19087.969915349277,53954.347418277444,0.0,4531.524607898565,2215.3499197268898,-0.053359285611004115,0.0,-3873.3912181121427,-5360.912547362035,-400.7624303997197,0.009672477310361036,-3297.5250112328163,54.525469206956316,-1531.780363281426,1942.655278722031,-695.3110084609954,1759.2318605623602,-1112.767705063915,4142490.051047019,2432981215.227105,-106837.92883530271,-23716649.743139457,8766.917909269487,-323668908.44330996,-5639086.032466376,-2713949.456237596,6114953933.544985,4803225.755876356,6643582.991874442,488961.3817311414,8381632966.896133,-8104691028.339524,0.0006748276904869176,-0.0008557094893853356
0.7140035714285714,1.400553218521316,0.8583342828433059,0.2895691705993618,0.4066204855889871,-1.2487008218926305,0.0315879041026786,-0.3170122569852796,0.25134296280788665,18.084893943924946,19294.64176539326,56219.911652772935,0.0,4580.960135512239,2239.308778881351,-0.05799860183744337,0.0,-3915.0898845399665,-5419.216171247946,-405.07895709887487,0.01051321545705852,-3333.409527939247,57.09011765174548,-1548.293028800336,1963.631492917275,-681.2016679463109,1723.2553412560449,-1089.8347225817427,4043051.813226574,9873913910.74979,-111210.617938838,-23542616.67045329,8849.528677098082,-333165664.9053392,-5622458.059872404,-2738785.778094705,-8875016947.831806,4763863.913964998,6635479.929037677,493398.1602970985,-2813502771.9309454,10084246731.58262,0.0007005651971815442,-0.000888351017295435
0.714,1.400560224089636,0.8583255348826616,0.2895718968662319,0.4066040152532065,-1.2487298794902904,0.0321811903501754,-0.3170141697607291,0.2639085698800202,18.971635715929395,19500.25212537824,58553.84723822419,0.0,4629.723355132428,2263.0291912321486,-0.06300645771997095,0.0,-3956.9968972105507,-5476.754509203241,-409.3516829809885,0.01142071901311054,-3368.5571181360883,59.75816174712708,-1564.3424392501756,1984.022512013284,-667.473044998412,1688.2375196920543,-1067.5052325589488,4045847.562051608,-8765289711.322317,-116090.0257810082,-23552060.51770247,8927.37528877238,-343590639.1434499,-5550728.247040086,-2682073.6832382986,-843761156.4187864,4820358.6839630725,6542329.932628024,483050.70724203595,-3025385241.814564,2399920156.397404,0.0007270921648354276,-0.000921994075899337
0.7139964285714285,1.40056722972804,0.8583167866307521,0.2895746232623777,0.4065875463676616,-1.2487589663440701,0.0327813331051032,-0.31701609766919,0.2769943272040704,19.894243380126305,19706.63648778936,60965.57085771899,0.0,4678.430326035077,2286.4417194340135,-0.06840844511207418,0.0,-3999.129931349961,-5534.118976176867,-413.56798671339277,0.012399622251873108,-3404.3828617109502,62.532270576730475,-1581.0478129964931,2005.2477504691,-654.1147012777135,1654.148242225296,-1045.757782002386,4112098.1626859014,1581771049.6618392,-120376.54534912402,-23585087.55534096,9010.993265975347,-355063517.2713186,-5603374.774948272,-2696590.6000103103,5679164318.670877,4781931.986271564,6599805.240745094,485609.4403426107,8693344214.904697,-7421828295.301576,0.0007544262624734553,-0.0009566610788339474
0.7139928571428571,1.4005742354365291,0.8583080380876605,0.2895773497877775,0.4065710789328928,-1.2487880259285904,0.0333883467463222,-0.3170180120113048,0.29059161583301985,20.8498888177023,19912.112902055786,63455.24394599754,0.0,4727.559816503067,2310.2323027812927,-0.07422743086049491,0.0,-4040.6081425459247,-5592.040118086877,-417.85216147609174,0.013454064599529912,-3440.057714656466,65.4114286991615,-1597.4623992454237,2026.1070030471217,-641.1144354962357,1620.9577890692005,-1024.5743022550942,4024683.7512962273,9608179104.238598,-125064.8203006719,-23393419.50413284,9097.424482883984,-365093842.06533986,-5588778.119835839,-2718410.546295119,-8856821411.611948,4731353.621671492,6592631.233772433,489487.53945879877,-1216602066.494757,10094721483.012726,0.0007825853752834929,-0.0009923746396059752
0.7139892857142857,1.4005812412151044,0.8582992892535204,0.2895800764423942,0.4065546129498099,-1.2488170679015667,0.0340022450458041,-0.3170199176919562,0.3047094113199518,21.845967049670147,20116.318182375362,66017.12831728601,0.0,4776.031119933115,2333.780187627469,-0.08049658113535349,0.0,-4082.189686343537,-5649.208432414528,-422.0916656614684,0.014590052451896457,-3475.0359262448796,68.40260251437935,-1613.4470647161422,2046.4234955626146,-628.4600781776893,1588.6372207806774,-1003.9376651776344,4017032.8629945107,-7399016044.675865,-130396.55264165736,-23374571.169186298,9182.411695281446,-375921743.06945175,-5512463.773072311,-2662238.6552463835,-1391599685.449182,4781651.704401382,6495048.980801488,479229.4601477288,-3697755159.3321176,2922100315.2654448,0.0008115876034829929,-0.0010291577410239615
0.7139857142857142,1.400588247063767,0.8582905401284643,0.2895828032261908,0.4065381484193228,-1.2488460890044455,0.0346230411709861,-0.3170218130580532,0.3193940727824531,22.881889666890594,20321.1970636612,68660.58866364526,0.0,4824.380366956742,2357.0226715488393,-0.08724827920794687,0.0,-4124.032425139781,-5706.137018300664,-426.27514133402667,0.015813449636719934,-3510.5548094141764,71.51022885088618,-1629.9813078297548,2067.4399649547004,-616.1430104300813,1557.1597792097866,-983.8277960817611,4080305.8221033583,954632376.2666445,-135174.287980401,-23433287.31473365,9266.998453124983,-388258344.47825503,-5564138.751197264,-2677153.0092054503,6004667561.148828,4755181.178799112,6551549.534705506,481852.8590125524,7763161116.132469,-7736122832.068453,0.0008414512611227688,-0.001067033617604502
0.7139821428571428,1.4005952529825176,0.8582817907126256,0.2895855301391302,0.4065216853423412,-1.2488750927359187,0.0352507476872371,-0.317023699887238,0.334641880097815,23.9541893807724,20525.47291339646,71388.57338282965,0.0,4873.199631950433,2380.6447724538602,-0.09451016207824915,0.0,-4165.293048744536,-5763.669178947307,-430.5266902346947,0.017129259305693603,-3546.013696724521,74.73342990082996,-1646.294643929771,2088.179051374904,-604.1510556313083,1526.4983318369389,-964.2298695299726,3998882.489654181,9792462572.110546,-140250.966214401,-23238387.81399964,9352.804775495712,-398995488.73798084,-5551763.963956397,-2698416.714201269,-9202967830.446276,4700423.800293276,6546315.692791819,485621.38581588207,477984790.0085877,10514645019.76759,0.0008721948748243657,-0.0011060257849580272
