u,x,f3_delta,f3X_delta,f3XX_delta,f4_delta,f4X_delta,f4XX_delta,f4XXX_delta,tf4_delta,f2XX_delta,f2XF_delta,f2FF_delta,f2XY_delta,f2FY_delta,f2YY_delta,e3_emitted,e3_historical_target
0.7140857142857142,1.4003921097907417,3440.8555486911414,1686.8872221821991,-0.007299717218861499,-2939.4801098598837,-4073.5719306276337,-305.32785460885236,0.001323871675601519,-2503.4113710841807,18.27141812550688,-1164.6185891496498,-1134.028283006186,1476.625788263579,2874.319430114759,-1821.3193102512591,6487979.959993059,4.566352068609577
0.7140821428571428,1.400399113747418,3490.433811597799,1710.7720043564605,-0.008043602026177264,-2982.0933776428856,-4132.047837220454,-309.63889797223254,0.0014587497264539372,-2540.09174325987,19.266745810718962,-1181.8850843484317,-1107.2308931831078,1498.5309079602828,2806.3077129891262,-1778.1659327757325,6841417.547997805,4.668067236962146
0.7140785714285715,1.4004061177741545,3540.53604094659,1735.3035312667837,-0.008857396412299202,-3024.195897751421,-4191.281122622389,-314.06685292057995,0.0016063000339230477,-2576.120964893692,20.30959055082383,-1198.3555876903554,-1081.2495938722707,1519.4274159795893,2740.3620015465094,-1736.3201194783949,-14251076.19740222,4.771247495019447
0.714075,1.400413121870952,3589.7469299595537,1759.3091573173238,-0.0097476817177179,-3066.889130544906,-4249.427349793655,-318.39903218261645,0.0017677152567234541,-2611.7205918814207,21.403155299675593,-1214.7270111501825,-1056.055188548711,1540.1989901593909,2676.4072167840272,-1695.7336129743367,6629057.987195596,4.875899439530547
0.7140714285714286,1.4004201260378113,3639.3979330742654,1783.218065109436,-0.010720377760045788,-3109.618035570544,-4307.97882321376,-322.71323869375794,0.0019440679188808406,-2648.4435366381017,22.54812396710247,-1232.000628972114,-1031.6202624566336,1562.1153055390719,2614.371817927103,-1656.359777527209,8930687.296112511,4.982029523192362
0.7140678571428571,1.4004271302747338,3689.576293988238,1807.738690925282,-0.01178217696856394,-3151.7701478776125,-4367.278805173306,-327.1379499800007,0.0021365706337442506,-2684.6138481234257,23.746008469847514,-1248.569775113301,-1007.916376042283,1583.1389349348967,2554.186235363979,-1618.1561247056306,-16155032.510567274,5.089644054436554
0.7140642857142857,1.4004341345817204,3738.884131570954,1831.7930357876485,-0.012941566441708236,-3194.500258929273,-4425.533964508078,-331.47770030341593,0.00234676132241321,-2720.2413038174273,25.000920468261928,-1264.9262992404467,-984.9180025851941,1603.8938989584785,2495.784456643234,-1581.0799926411082,5942777.983391668,5.19874919724074
0.7140607142857143,1.400441138958772,3788.603138889149,1855.7374941525072,-0.014205982267205817,-3237.335497852383,-4484.159866798933,-335.797066562011,0.002575987198757169,-2756.967596054206,26.313721508401144,-1282.1725138951451,-962.6006100835635,1625.7775010385571,2439.1031560007164,-1545.0905278213734,11216149.579847079,5.309350970983856
0.7140571428571428,1.40044814340589,3838.7739811744236,1880.2178058740112,-0.015583148561802332,-3279.5086199001407,-4543.4313184575685,-340.21315428509206,0.002825647554269157,-2793.1884836164713,27.684987484479997,-1298.7841863642113,-940.9396041332634,1646.8575780474482,2384.081299705898,-1510.149882037799,-17005172.75082827,5.421455250341023
0.7140535714285714,1.4004551479230751,3888.1216554060697,1904.2739238109198,-0.017083799505081865,-3322.1779518084536,-4601.72047912823,-344.55189519521474,0.0030976875019801003,-2828.8518828946176,29.119669746571628,-1315.153134162217,-919.9118816759241,1667.6308552150008,2330.660276108492,-1476.2208812946656,4388325.743184926,5.535067765217504
0.71405,1.4004621525103285,3937.8192581501926,1928.2074248292445,-0.018717559330538612,-3365.0481120796844,-4660.313317981348,-348.8679620980342,0.0033938506643063026,-2865.524152394214,30.619445425396336,-1332.3483197188127,-899.4960929477926,1689.452690879188,2278.7843005463724,-1443.2671172619748,12961252.984132899,5.650194100721178
0.7140464285714285,1.4004691571676513,3987.9651360769294,1952.6586458102277,-0.02049354696646738,-3407.2458490800063,-4719.541414601594,-353.27743578749494,0.0037157886913191337,-2901.731451393357,32.18423476223359,-1348.948098111478,-879.6706074288751,1710.52083014836,2228.399717220584,-1411.2553316570882,-17031916.73267013,5.7668396971723
0.7140428571428571,1.4004761618950443,4037.295560491313,1976.6807994940816,-0.022424587511533284,-3449.816858508927,-4777.793423409443,-357.6086243600363,0.004065825178651235,-2937.410009401785,33.818852954155126,-1365.3297036991853,-860.4150909055684,1731.3132259033623,2179.454975353116,-1380.1528523528625,3079514.333854202,5.8850098501506025
0.7140392857142857,1.400483166692509,4086.875525350874,2000.5504241945562,-0.02452296775417949,-3492.611830878951,-4836.237240883271,-361.9116888576162,0.004446185920882802,-2973.9743537735617,35.52587480910172,-1382.4565466704578,-841.7111494632469,1753.051786050896,2131.9009711767067,-1349.926989234466,14151988.932186889,6.004709710578238
0.7140357142857142,1.4004901715600462,4136.973068037993,2024.9566314419928,-0.02680020676267947,-3534.811817939026,-4895.392030317259,-366.3115504220305,0.004858957329089857,-3010.1632983295985,37.30566976428516,-1399.0488497709382,-823.5388744377676,1774.1136767763012,2085.6897740527256,-1320.5489757866937,-17584045.147660546,6.125944284838994
0.7140321428571428,1.4004971764976568,4186.23443297451,2048.941473369972,-0.029271146772825718,-3577.276918264094,-4953.552699015562,-370.63449669588937,0.005306828074691363,-3045.762682120066,39.162247660685715,-1415.372738445699,-805.880662944617,1794.8364895471345,2040.77591124254,-1291.9894544265462,2839775.557966108,6.248718434931501
0.7140285714285713,1.400504181505342,4235.636076159679,2072.7066398551224,-0.0319507299616459,-3619.9198767114763,-5011.770907600566,-374.9171065273572,0.0057925048619409765,-3082.2040600163145,41.09838018847999,-1432.438208487195,-788.7203152641559,1816.5011736903334,1997.1158323850398,-1264.2192487700154,15543297.675081644,6.373036878657434
0.714025,1.4005111865831028,4285.600945183314,2097.0137561873457,-0.03485377688699074,-3662.030788946003,-5070.746987441202,-379.29747332230636,0.006318672222670803,-3118.347522745439,43.1154918098625,-1449.0262894286427,-772.0396822598691,1837.5619436066152,1954.666745717722,-1237.2132794614836,-19470901.543950256,6.498904189838849
0.7140214285714286,1.4005181917309404,4334.753104146611,2120.9570071496128,-0.03799813292250147,-3704.3786655175077,-5128.77279336796,-383.6113425471292,0.006888562430072695,-3153.7991410812965,45.217605879886825,-1465.2415465572647,-755.8233930110399,1858.151680739609,1913.3885129272355,-1210.9453639239089,2849823.023137664,6.626324798588126
0.7140178571428571,1.400525196948856,4383.95539016795,2144.610735048251,-0.04140121826223339,-3746.8630206822777,-5186.740065324442,-387.8721501712554,0.0075053303712723325,-3190.094353132228,47.4068596958206,-1482.2312444652684,-740.0574752398301,1879.7250826292784,1873.2428180627378,-1185.3893822311607,18069358.136751167,6.7553029915711225
0.7140142857142857,1.40053220223685,4433.6934897956535,2168.7677441128067,-0.04508107482219737,-3788.7881443605957,-5245.423642263009,-392.2236333084711,0.008172243557746681,-3226.13809938704,49.684939519143356,-1498.7968422482738,-724.7257953685564,1900.762333924504,1834.1917641245773,-1160.5232207799465,-21611139.141748372,6.885842912340567
0.7140107142857143,1.400539207594924,4482.681738789817,2192.6303894297594,-0.04906022668893437,-3830.962404161031,-5303.2445799500565,-396.5211915575108,0.008893381650845238,-3261.4353855794066,52.057212873574095,-1514.916909827395,-709.814485156308,1921.2366164145456,1796.1995120916906,-1136.323732159984,1387097.8001691573,7.01794856168102
0.7140071428571428,1.400546213023079,4531.671573490264,2216.1858244939594,-0.053359285611004115,-3873.28981683313,-5360.95108869932,-400.7624303997197,0.009672477310361036,-3297.5250112328163,54.525469206956316,-1531.780363281426,-695.3110084609954,1942.655278722031,1759.2318605623602,-1112.767705063915,21528812.943564896,7.15162379798805
0.7140035714285714,1.400553218521316,4581.109833646367,2240.1599723952077,-0.05799860183744337,-3914.9865988355773,-5419.25543074326,-405.07895709887487,0.01051321545705852,-3333.409527939247,57.09011765174548,-1548.293028800336,-681.2016679463109,1963.631492917275,1723.2553412560449,-1089.8347225817427,-22249734.19085319,7.286872337676513
0.714,1.400560224089636,4629.875816484336,2263.8958386170734,-0.06300645771997095,-3956.8917059503315,-5476.794494957833,-409.3516829809885,0.01142071901311054,-3368.5571181360883,59.75816174712708,-1564.3424392501756,-667.473044998412,1984.022512013284,1688.2375196920543,-1067.5052325589488,-2112014.147002102,7.423697755618479
0.7139964285714285,1.40056722972804,4678.585581322608,2287.32398590308,-0.06840844511207418,-3999.022813374771,-5534.159696303997,-413.56798671339277,0.012399622251873108,-3404.3828617109502,62.532270576730475,-1581.0478129964931,-654.1147012777135,2005.2477504691,1654.148242225296,-1045.757782002386,24622971.90987479,7.562103485608072
0.7139928571428571,1.4005742354365291,4727.717896482083,2311.130353605095,-0.07422743086049491,-4040.4990766709147,-5592.081580710738,-417.85216147609174,0.013454064599529912,-3440.057714656466,65.4114286991615,-1597.4623992454237,-641.1144354962357,2026.1070030471217,1620.9577890692005,-1024.5743022550942,-21193813.37309259,7.7020928208557455
0.7139892857142857,1.4005812412151044,4776.192055394383,2334.694188115512,-0.08049658113535349,-4082.0786513602857,-5649.2506456694455,-422.0916656614684,0.014590052451896457,-3475.0359262448796,68.40260251437935,-1613.4470647161422,-628.4600781776893,2046.4234955626146,1588.6372207806774,-1003.9376651776344,-5558880.113256803,7.843668914507859
0.7139857142857142,1.400588247063767,4824.544188722957,2357.952787032169,-0.08724827920794687,-4123.919399818344,-5706.179990330318,-426.27514133402667,0.015813449636719934,-3510.5548094141764,71.51022885088618,-1629.9813078297548,-616.1430104300813,2067.4399649547004,1557.1597792097866,-983.8277960817611,26201254.56176024,7.98683478019335
0.7139821428571428,1.4005952529825176,4873.366370873261,2381.5911682677934,-0.09451016207824915,-4165.178011835483,-5763.712917903962,-430.5266902346947,0.017129259305693603,-3546.013696724521,74.73342990082996,-1646.294643929771,-604.1510556313083,2088.179051374904,1526.4983318369389,-964.2298695299726,-20194705.078464743,8.131593292596145
0.7139785714285714,1.4006022589713578,4921.483520163941,2404.971746854968,-0.10231870238536826,-4206.412447610777,-5820.440191086548,-434.73073160800203,0.018544085315194622,-3580.723491082115,78.07723774923336,-1662.1444513040278,-592.474601465525,2108.333755110588,1496.627511589959,-945.1271719886664,-6790313.321190465,8.277947188052545
0.7139749999999999,1.4006092650302884,4969.434176297818,2428.020441601177,-0.11071361977759775,-4247.881149180887,-5876.872407561369,-438.8738308853536,0.020065120360576835,-3615.9546555639745,81.54742829815675,-1678.5411709657328,-581.1051875092152,2129.1855250015183,1467.5230123575075,-926.5024847700884,26614684.05603174,8.425899065172725
0.7139714285714286,1.40061627115931,5017.862921156123,2451.4482656561745,-0.11972970402877421,-4288.851337095071,-5933.914461051255,-443.08483593148304,0.021698662719076056,-3651.14407316543,85.14450857809281,-1694.7313952371828,-570.0320697649998,2149.7790309541747,1439.1607235429979,-908.3425093684169,-20774378.250498574,8.575451385482117
0.7139678571428572,1.4006232773584244,5065.610823911076,2474.6548845163375,-0.1294085010257553,-4329.751989267638,-5990.187477010897,-447.25488889342074,0.023452233189307246,-3685.538549296758,88.87256777079008,-1710.4066244790586,-559.2467488108414,2169.723612625726,1411.5181229790826,-890.6323501691356,-6729379.993408829,8.72660647410875
0.7139642857142857,1.4006302836276323,5113.127827795412,2497.4773573798416,-0.1397953599552541,-4370.824908578551,-6046.081093407913,-451.35439732888847,0.025334041864913583,-3720.4623449568676,92.7366694652423,-1726.6589694078502,-548.7418653501738,2190.403946971569,1384.5736152769055,-873.3564564283208,28227576.97196409,8.879366520446974
0.7139607142857143,1.400637289966935,5161.076070878867,2520.6474593126636,-0.15093280038974152,-4411.411056402959,-6102.525301448484,-455.51598752100676,0.027351785442579817,-3755.333850465044,96.73837361174539,-1742.711294891352,-538.508203494956,2210.8350390993232,1358.305627961039,-856.5022889565021,-22383128.083579972,9.03373357888966
0.7139571428571428,1.400644296376333,5208.434853673984,2543.662422333022,-0.1628718513584975,-4451.956212134932,-6158.314560066926,-459.648497993339,0.029514701958212937,-3789.4218318639737,100.8832763440878,-1758.2285479410534,-528.53683697255,2230.592123723951,1332.693343616944,-840.0578018670548,-8532412.993358267,9.189709569558552
0.7139535714285714,1.400651302855828,5255.484267979837,2566.2672588034675,-0.17566280896025954,-4492.630694331397,-6213.635184847124,-463.7056451829388,0.03183189562846111,-3823.9508756116734,105.17476251128484,-1774.267066226849,-518.8222647898107,2251.01506727704,1307.717775133914,-824.007761118014,32347272.01023695,9.34729627906048
0.71395,1.4006583094054206,5302.90074624266,2589.1455125270227,-0.1893541838493475,-4532.778416381042,-6269.413902241634,-467.8112969486572,0.034312147058384396,-3858.493585838454,109.61368401421576,-1790.189699045406,-509.3562566343626,2271.2964686235823,1283.3595324489647,-808.340809200551,-23078947.220907647,9.506495361263289
0.7139464285714285,1.400665316025112,5349.802358713244,2611.9270395442036,-0.2040094062912417,-4572.881670228079,-6324.631921060349,-471.89835340660323,0.036966940419374206,-3892.2507433623323,114.2080718501372,-1805.5496830310678,-500.12969583446295,2290.8698012309715,1259.5994740990934,-793.0473319520175,-13622965.277236909,9.667308338092491
0.7139428571428571,1.4006723227149032,5396.348074493457,2634.3035392546744,-0.21968779821782175,-4613.151204064565,-6379.334598253392,-475.91087743517465,0.03980701224101151,-3926.343676287823,118.96163317930495,-1821.3481093655928,-491.1386870435397,2311.0051603230827,1236.4210445785745,-778.112594863049,37053090.02637277,9.829736600345546
0.7139392857142857,1.4006793294747957,5443.2242415547125,2656.9016837308673,-0.23644205052463732,-4652.857437389288,-6434.4385280619135,-479.9623528531405,0.042841896214255465,-3960.5128522409223,123.87303260545917,-1837.1025511920127,-482.3757664745203,2331.090946295854,1213.8069760935393,-763.5267004099733,-21304542.519571744,9.993781408526552
0.7139357142857142,1.4006863363047894,5489.593993641242,2679.400756947738,-0.25434623085572844,-4692.450735188495,-6488.988286990945,-483.9946302856216,0.046084999804295035,-3993.921116209266,128.95084298885595,-1852.3150361237085,-473.83266971402287,2350.495759601728,1191.740135422873,-749.281210015497,-19326483.2656698,10.159443893697633
0.7139321428571428,1.4006933432048865,5535.592867512962,2701.525405347456,-0.27347451975575393,-4732.254585551735,-6543.0169630806795,-487.957776708715,0.04954974931593798,-4027.556801578622,134.20151055723912,-1867.8697358360828,-465.50622982793766,2370.3416771935613,1170.2056714303633,-735.3623771904197,39029803.52689817,10.326725058348496
0.7139285714285714,1.4007003501750876,5581.927161296756,2723.8537560742884,-0.29388651646119657,-4771.536173617873,-6597.443120534594,-491.95644963963,0.053246928117019345,-4061.326016153755,139.62261539366338,-1883.4334140173246,-457.3886873704041,2390.2059406799635,1149.1875999758072,-721.7624093998243,-18023450.894768037,10.495625777282786
0.7139249999999999,1.400707357215394,5627.710613364039,2746.0556396411093,-0.31566170599179094,-4810.590997608614,-6651.259316606671,-495.9307940115792,0.05719092129063881,-4094.3191003480906,145.22005379492106,-1898.4557961771666,-449.4743052105771,2409.3917670340866,1128.6710989398132,-708.4717283181564,-22144351.124013867,10.666146798520913
0.7139214285714285,1.4007143643258064,5673.12432350686,2767.892389743836,-0.3388918030106246,-4849.85145428374,-6704.556577216455,-499.8375160113811,0.06139833133787252,-4127.518565128836,151.00330315990036,-1913.8005683723559,-441.7585214355889,2428.9946663497167,1108.6420438402904,-695.4797552033683,37623559.847934626,10.838288744218737
0.7139178571428572,1.4007213715063258,5718.857185459395,2789.927067866413,-0.3636491570674755,-4888.671786420156,-6758.230141752902,-503.77857050406476,0.0658822482517092,-4160.835361104086,156.97116577366612,-1929.1448664680206,-434.2352106586604,2448.605603767949,1089.0862123386285,-682.7782998308033,-15771630.042581147,11.012052111596288
0.7139142857142857,1.4007283787569536,5764.055887639526,2811.8486700235203,-0.39001956735102594,-4927.205070162296,-6811.3133724093395,-507.6975171926673,0.07065819448889196,-4193.376292067252,163.12705244082537,-1943.9426394023847,-426.89895629220615,2467.5328157268714,1069.9902581599442,-670.359140730529,-22223827.328107957,11.187437273908582
0.7139107142857143,1.4007353860776908,5808.839469718614,2833.3705090946887,-0.41810704894766365,-4965.8803526111715,-6863.817682620024,-511.5423180775437,0.07574499428045321,-4226.124661748044,169.48017205054933,-1959.0802298801664,-419.7457460780107,2486.900307997166,1051.3416035172563,-658.2127777573993,37012492.46805482,11.36444448137621
0.7139071428571429,1.4007423934685383,5853.904575375999,2855.077701217564,-0.4480011868852345,-5004.158514921164,-6916.653725341719,-515.4189510401826,0.08115885543297621,-4258.949892632397,176.0317719492157,-1974.1927004209424,-412.77124224023953,2506.246328455921,1033.1279497063429,-646.3305799824973,-16095553.595545143,11.543073862184505
0.7139035714285714,1.4007494009294974,5898.52576991971,2876.720724696685,-0.4798029904201157,-5042.181728361381,-6969.004607350803,-519.2820980774752,0.08691805422302075,-4291.053431227229,182.78610362612207,-1988.7795651437934,-405.9677424723524,2524.9361393474474,1015.3361732120017,-634.7082891924441,-23502660.074794162,11.723325423468784
0.7139,1.4007564084605688,5942.639396174775,2897.934176762338,-0.5136218815928877,-5080.264082843714,-7020.6709592886145,-523.0654683506528,0.09304238819397155,-4323.259858860872,189.7488229340549,-2003.6396555020283,-399.334881607993,2543.983979266919,997.9560642358742,-623.3335328675067,40975813.747452885,11.905199052317345
0.7138964285714285,1.4007634160617537,5987.011206673437,2919.284592085331,-0.5495636901286841,-5117.945053900821,-7072.624961439317,-526.8716414701042,0.09955100694162387,-4355.623815068673,196.92240945064816,-2018.5590483346562,-392.86693871513,2563.1190534503116,980.9757827513049,-612.2004891320294,-17800101.7100189,12.088694516787974
0.7138928571428571,1.4007704237330532,6030.992138095252,2940.6210444442286,-0.5877516810799774,-5155.396731969846,-7124.161845038044,-530.6731951681725,0.1064662154201211,-4387.243363401336,204.31389552943045,-2032.9132807047213,-386.5566516157084,2581.5498694971684,964.3831764439672,-601.3054193092831,-28649668.43642689,12.273811466935324
0.7138892857142857,1.4007774314744683,6074.433472899039,2961.533518850314,-0.6283075894643699,-5192.906956830932,-7174.980880928977,-534.3957300082615,0.11381003288643904,-4418.889423200328,211.92776006495436,-2047.4803911417177,-380.40456774895455,2600.2642556903093,948.1693136850946,-590.6361024293585,47350572.029986605,12.460549435850368
0.7138857142857142,1.4007844392860005,6118.095455807569,2982.5315713970035,-0.671344723730722,-5229.972341197792,-7226.028339856864,-538.1314251247717,0.12160295341160916,-4450.753603005201,219.76395587941997,-2062.1776362289716,-374.40515592301125,2619.1573499971687,932.3234397762061,-580.1877901072737,-16704336.243508562,12.648907840710557
0.7138821428571428,1.40079144716765,6161.366119577579,3003.517362301688,-0.7170083256436302,-5266.78195434797,-7276.655997441638,-541.8624878471073,0.12987125432282823,-4481.870934548928,227.83134487841036,-2076.3081463678755,-368.5526673292705,2637.346358918564,916.8349910447945,-569.9563186955033,-35913073.266787216,12.83888598384037
0.7138785714285714,1.400798455119418,6204.128447230954,3024.125854986466,-0.7654474934894957,-5303.696881340466,-7326.61023791432,-545.522667294659,0.13864190890551822,-4512.95770838994,236.13771539811793,-2090.5881447313172,-362.8460116473751,2655.740409583657,901.6952953035404,-559.9324317772345,50152282.66737419,13.03048305378245
0.7138749999999999,1.4008054631413065,6247.067673419764,3044.785479593818,-0.8167804001331951,-5340.163102485799,-7376.732808788701,-549.1894338813923,0.14793628616019602,-4544.267160684505,244.67943499211617,-2105.0182806884027,-357.28151995687733,2674.3408788574293,886.895056009714,-550.110229248757,-11060879.125728434,13.22369812637804
0.7138714285714285,1.4008124712333154,6289.59830929275,3065.4061335098527,-0.8711646312168365,-5376.296320118281,-7426.405072257102,-552.8463833290386,0.15778289415227104,-4574.867667631831,253.46347635657446,-2118.9234688406164,-351.85423619500045,2692.292882297668,872.4247547387702,-540.4855931095001,-41428825.77807306,13.418530165856104
0.7138678571428572,1.4008194793954465,6331.640041763646,3085.682663785681,-0.9287844413286811,-5412.548881171109,-7475.431007532772,-556.4381146807007,0.16821507341869765,-4605.392352447473,262.5022936764288,-2132.929348571399,-346.56148694314174,2710.3905687151732,858.2757928348803,-531.0519061855617,47211880.440264314,13.614978025926252
0.7138642857142857,1.4008264876277003,6373.831959700939,3106.0007762927,-0.9897755977761847,-5448.414846345158,-7524.59024295199,-560.034360547335,0.17925737015575532,-4636.113796201513,271.79235942349356,-2147.0707475865393,-341.4014848929877,2728.6790851117466,844.4401914469851,-521.8019067012075,-4514720.759794255,13.81304045090927
0.7138607142857143,1.4008334959300783,6415.626629954697,3126.2753498587813,-1.0543012535755376,-5483.88118305308,-7573.304917114228,-563.6195440118765,0.1909392852461409,-4666.163699754781,281.33655378859567,-2160.719232187096,-336.3689443252992,2746.3622419168255,830.9091158733332,-512.7328758056611,-42931346.801508136,14.012716076815588
0.7138571428571429,1.4008405043025816,6456.898224306529,3146.188744822803,-1.1225717137666973,-5519.419417612019,-7621.328823370941,-567.1359741440017,0.20329886323080185,-4696.117102630939,291.14837448697216,-2174.4617789563063,-331.46193453690114,2764.1852546610835,817.6750425939093,-503.8383625367865,43722255.19876398,14.21400343249131
0.7138535714285714,1.400847512745211,6498.309388703992,3166.1514944337737,-1.1947566195547081,-5554.632845100169,-7669.473363160761,-570.6578939402007,0.21636677911319668,-4726.228945526956,301.22828614290734,-2188.308421158477,-326.6796155598264,2782.162298324024,804.7310596002301,-495.1109270593097,-2356360.3084595343,14.416900940741463
0.71385,1.4008545212579675,6539.381958195075,3186.0946034883923,-1.2710350032131963,-5589.460292028069,-7717.23542910887,-574.1726207004926,0.23017540657869767,-4755.726696285244,311.57768758494046,-2201.697286008476,-322.0141641296495,2799.581094709025,792.0680251867917,-486.5515463526098,-43076331.62747746,14.621406919465928
0.7138464285714285,1.4008615298408522,6579.851563503932,3205.6492166090693,-1.3516232951819207,-5624.267755454179,-7764.212403359568,-577.613198014192,0.24476388743177166,-4785.043749089923,322.205434880955,-2215.1286208154643,-317.46834587951224,2817.078089801236,779.6806830803497,-478.14907331354004,45796220.52013338,14.827519582801134
0.7138428571428571,1.4008685384938662,6620.462835781754,3225.2324137852565,-1.436729270210068,-5658.773624924596,-7811.298601596011,-581.0550158203073,0.26016980569998105,-4814.57996565111,333.11609150843975,-2228.721425844224,-313.03785462030646,2834.8050119959103,767.5614076056951,-469.90074356156407,-5074656.646765798,15.035237042268452
0.7138392857142857,1.400875547217011,6660.771134482339,3244.834201798182,-1.5265645350352275,-5692.931813877763,-7858.04589230778,-584.4960981476435,0.2764314254316568,-4843.477365884749,344.3132834382677,-2241.8213376286953,-308.7165475695759,2851.933040488662,755.7020947728853,-461.80613551501426,-46262155.795454,15.244557307927444
0.7138357142857142,1.4008825560102869,6700.454338335958,3264.0493737114966,-1.621356328650686,-5727.038369145167,-7903.980964873348,-587.8628517233161,0.29358982440425724,-4872.148788536392,355.802369055402,-2254.929670796597,-304.5073394589153,2869.0996543361885,744.098140173398,-453.854687998833,52553510.17559396,15.455478289534556
0.7138321428571428,1.400889564873695,6740.242004308174,3283.2499603034817,-1.721328461941665,-5760.80446355,-7949.966679030605,-591.2224384168404,0.311685469099197,-4901.080841854154,367.5860604591567,-2268.2527549806186,-300.4059125578059,2886.5670280339773,732.7425356124726,-446.0444392644066,-5415849.733978705,15.667997797706205
0.7138285714285714,1.4008965738072368,6779.73545159643,3302.481858325094,-1.8267353181290458,-5794.23390528889,-7995.620977590739,-594.5830191267484,0.3307643559765433,-4929.3630096587185,379.67180793881215,-2281.0704511873223,-296.4085303360751,2903.423785467444,721.6286571107375,-438.37295948167855,-54172586.964084744,15.882113545086984
0.7138249999999999,1.400903582810913,6818.652300997855,3321.3728603159593,-1.9378434446468698,-5827.649559808966,-8040.521288784091,-597.8769411651042,0.3508746813001362,-4957.400406441225,392.0674042937443,-2293.863889846863,-292.5132734392551,2920.281081551373,710.7506587999426,-430.8358958531332,56587897.37998774,16.097823147520934
0.7138214285714285,1.400910591884725,6857.59715138043,3340.2066600599996,-2.05487055249897,-5860.684283426552,-8085.373880573214,-601.1553860531604,0.3720557904799743,-4985.661385920961,404.7688665131331,-2306.8641609490237,-288.72200941732353,2937.4337522204864,700.1041839648408,-423.4246771787244,2443939.3260837784,16.31512412522718
0.7138178571428571,1.400917601028674,6896.267058624071,3359.0570810002687,-2.178104025444053,-5893.347258023533,-8129.901930342102,-604.4315289619268,0.3943596570421415,-5013.3530271200725,417.78462527168,-2319.429149827055,-285.02767642925954,2954.0689072814703,689.6818605803954,-416.1412761098776,-64106221.095283635,16.534013903978636
0.7138142857142857,1.4009246102427602,6934.377002913032,3377.6087895910014,-2.3078685496355527,-5926.023153217202,-8173.700349175339,-607.6480221541932,0.41784500085496196,-5040.727902911996,431.12787719662776,-2331.897113673636,-281.4285967703142,2970.6171477525054,679.478239452091,-408.98144173410697,53715488.6365423,16.754489816276923
0.7138107142857143,1.4009316195269854,6972.486602241046,3396.0914730175723,-2.4443969775523975,-5958.350424122048,-8217.410438178309,-610.8462365533313,0.4425538839881979,-5068.305031243751,444.7924264876719,-2344.5627814059085,-277.92810999374416,2987.454045758239,669.4899090263601,-401.9354267117531,14403834.430178002,16.976549102564125
0.7138071428571429,1.4009386288813506,7010.3323778655895,3414.577157700602,-2.5879809244549095,-5990.242506890676,-8260.794938480985,-614.0389435322595,0.4685390136970655,-5095.37493730026,458.7817552141003,-2356.849259923007,-274.5181534166225,3003.848891954893,659.7096539112779,-395.0070146184333,-69476512.88076627,17.200188912368166
0.7138035714285714,1.4009456383058565,7047.591144463695,3432.7635689263634,-2.7389974281659453,-6022.1257815565405,-8303.415126181797,-617.1711453372585,0.4958685632774259,-5122.081186254347,473.1124017000861,-2369.0052551998365,-271.19938365095777,3020.1194169455252,650.1334001411168,-388.1899277477673,47635445.404664874,17.425406305519182
0.7138,1.4009526478005043,7084.86984172579,3450.904326789973,-2.897735747611763,-6053.728346648329,-8345.966938324022,-620.2885187248074,0.5245948073869979,-5148.973954717438,487.78311013004253,-2381.339003577929,-267.9724679370149,3036.6582211797254,640.7572045967852,-381.4780406281605,20843025.714009903,17.652198253332692
0.7137964285714286,1.4009596573652952,7121.899627121288,3469.048028287947,-3.06448648310875,-6084.88022643371,-8388.199421297482,-623.3995930048466,0.554770257292166,-5175.394485009738,502.79160238813523,-2393.3227265284368,-264.8307953933076,3052.7972178533846,631.5747209314013,-374.87389128537745,-68647914.82715209,17.880561639801613
0.7137928571428571,1.4009666670002303,7158.298676284272,3486.8757973659,-3.2396444479012354,-6115.9502900679,-8429.609530609943,-626.4463509441365,0.5864662923216452,-5201.413387837712,518.1511366490167,-2405.1561050754744,-261.77699667726415,3068.7924846593883,622.5829180601415,-368.36933167810355,45091395.29641862,18.11049326278865
0.7137892857142857,1.4009736767053105,7194.727711280401,3504.6608997540966,-3.4235723655863866,-6146.7814095056365,-8470.952427899276,-629.4779855364129,0.6197484975843439,-5227.63594523657,533.8672866892388,-2417.1812869867276,-258.80852842909985,3085.0795919894613,613.7769999926963,-361.96231594188373,18881963.647314113,18.341989835219856
0.7137857142857142,1.4009806864805363,7230.932586393979,3522.474253022302,-3.6165945171622953,-6177.196465105181,-8511.999967609709,-632.5070623994385,0.6546754576393703,-5253.37566125082,549.9378959378786,-2428.8390303176825,-255.92114322339498,3100.9511528873113,605.151713705791,-355.6529481105254,-67774326.7933522,18.5750479862789
0.7137821428571428,1.4009876963259098,7266.493918671183,3539.969877835762,-3.819107088590746,-6207.478446817035,-8552.202315126118,-635.4705933000394,0.6913187536959657,-5278.698872880977,566.3703330431462,-2440.3384660788765,-253.11665633751673,3116.6746983604226,596.7040937673396,-349.4344742160805,49000827.84412961,18.80966426260053
0.7137785714285714,1.4009947062414316,7302.047510484091,3557.3937249850933,-4.031510447518454,-6237.497389537157,-8592.279475984738,-638.4127678192165,0.7297507456803863,-5304.232193177984,583.1704802872538,-2452.0507942226996,-250.3933317133075,3132.7227308888137,588.4299893787884,-343.3043592641491,17365134.282572307,19.04583512946513
