u,eps_leading_power,raw_c0,raw_c1,raw_c2,raw_c3,published_c0,published_c1,published_c2,published_c3,poly_max_abs_diff,raw_root0,raw_root1,raw_root2,published_cV,published_cminus,published_cplus
0.6684733683420855,2,37086831762.28571,-37089198080.0,2369828.5714285714,1.0,188278170426.33405,-188290243278.97214,12072851.638197754,1.0,151201045198.97214,-2385377.1456634686,1.0000000946988925,15547.574234802538,1.0000000000000004,-12088427.713376306,15575.07517855335
0.6684996249062265,2,-1825193984.0,1825325056.0,-139264.0,1.0,-193178978134.2817,193191465134.24652,-12487000.964828545,1.0,191366140078.24652,1.0000044881047487,14646.411113927561,124616.5888815844,1.0000000000000002,15489.621771578677,12471510.343056966
0.6685258814703676,2,44170708114.28571,-44173534354.28571,2828580.5714285714,1.0,213214803027.06284,-213228499766.09103,13696738.02828095,1.0,169054965411.80533,-2844112.1494968566,1.0000000530152582,15530.578068230698,1.0000000000000004,-13712288.20576523,15549.177484281361
0.6685521380345086,2,,,,,-259387280830.09583,259404087818.12378,-16806989.027928986,1.0,,1.0,15482.210491555805,,0.9999999999999999,15447.497527726926,16791540.53040126
0.6685783945986497,2,-649119088640.0,649161138176.0,-42045440.0,1.0,385438099018.0085,-385463001033.29614,24902014.287811574,1.0,1034624139209.2961,0.9999999936879606,15444.18683901442,42029994.813161,1.0000000000000004,-24917483.868068665,15468.580257091671
0.6686046511627907,2,24048975872.0,-24050548736.0,1572864.0,1.0,-393511478387.15076,393537066380.64453,-25587994.493949402,1.0,417587615116.64453,-1588009.1045283813,1.0000000000415845,15144.104528381886,1.0000000000000004,15388.008805586025,25572605.485143818
0.6686309077269317,2,206393973145.6,-206407371980.8,13402112.0,1.0,285234154339.9961,-285252647330.6481,18492989.652148023,1.0,78845275349.84808,-13417495.451264286,1.000000015882309,15382.45126426626,1.0000000000000007,-18508401.71565972,15411.063511695713
0.6686571642910728,2,,,,,-58352626786.448975,58356474310.95898,-3847525.5100259585,1.0,,1.0000000533831974,15368.09269888017,,1.0000000000000004,15226.536975149531,3832297.973050809
0.6686834208552138,2,311843946496.0,-311864295424.0,20332544.0,1.0,-110445014607.2666,110452259812.78616,-7245206.519598779,1.0,422316555236.78613,-20347870.631292336,0.9999999474606851,15325.631292371878,1.0000000000000002,15276.084725604858,7229929.434873175
0.6687096774193548,2,-540797362176.0,540832645120.0,-35282944.0,1.0,204013843676.97357,-204027105291.27295,13261613.29938498,1.0,744859750411.273,0.9999999999981508,15334.109092846116,35267608.89090714,1.0,-13276980.28166024,15365.982275260612
0.6687359339834958,2,41846618521.6,-41849326796.8,2708275.2,1.0,-233417948808.69876,233433222175.3185,-15273367.619800448,1.0,275282548972.1185,-2723640.4228867535,1.0000000000238982,15364.222886752146,1.0000000000000002,15298.000988205895,15258068.618812243
0.6687621905476369,2,-64378845184.0,64383062016.0,-4218880.0,1.0,216271062536.48444,-216285133837.4097,14071299.925440464,1.0,280668195853.40967,1.000000031798244,15315.300955591914,4203563.699044374,1.0000000000000009,-14086653.830760267,15352.905319801532
0.6687884471117779,2,-643715387392.0,643757465600.0,-42074112.0,1.0,-116002270669.02975,116009894774.33417,-7624106.304391725,1.0,527747570825.66583,0.9999999936349702,15305.127621609914,42058805.872378394,0.9999999999999999,15245.68417069316,7608859.620221032
0.668814703675919,2,518610104320.0,-518643990528.0,33890304.0,1.0,-82277651808.2864,82283076633.83937,-5424826.5529416315,1.0,600927067161.8394,-33905600.70600207,1.000000007900478,15295.706002074341,0.9999999999999999,15209.517879829742,5409616.035061802
0.66884096024006,2,489873551360.0,-489905586176.0,32030720.0,1.0,337203725154.85114,-337225741080.1075,22015924.256372344,1.0,152679845095.89252,-32046007.570546318,0.9999999916401534,15286.570546326442,1.0,-22031230.970592532,15305.714220188558
0.668867216804201,2,975428304896.0,-975492136960.0,63832064.0,1.0,-489717102929.29315,489749213858.60724,-32110930.314212628,1.0,1465241350818.6072,-63847342.50829674,1.0000000000010252,15277.508296735243,1.0000000000000002,15258.042082281783,32095671.272130348
0.668893473368342,2,-362944238933.3333,362968039424.0,-23800490.666666668,1.0,475392851168.40607,-475423956625.682,31105456.276119627,1.0,838391996049.682,0.9999999999972448,15259.22735372992,23785230.43931294,1.0000000000000004,-31120733.036193002,15275.760073374957
0.668919729932483,2,515267368277.3333,-515301163008.0,33786538.666666664,1.0,-350437678257.89746,350460712840.2274,-23034583.330045253,1.0,865761875848.2274,-33801783.459263854,0.9999999841023561,15243.792597211435,1.0000000000000002,15223.607333254069,23019358.722712
