r,u,S,phi,X,F,H,XiH,Kghost,G4,G4X,G4XX,G3X,G2,G2X,G3phi,rank,condition,res_abs,res_rel,XiH_check
0.010750384615384617,93.01992773067153,1.0,0.9999999631857688,-2.3818343672679667e-11,1.0000002883290982,0.9999997116709018,0.00153203451769132,6.31207718981841e-07,0.5000001441645491,-6052.668945307374,9466744941737.834,-96133868263.74724,-0.014143138382916497,145031836.8575951,-99167745.52450776,3,2.4494897531898316,2.366513741696927e-10,2.366513741696927e-10,0.0015320345176913202
0.010754038461538462,92.98832281253911,1.0,0.9999999631605457,-2.3834913576191654e-11,1.0000002885251265,0.9999997114748737,0.0015330730948423968,6.208576872612781e-07,0.5000001442625632,-6052.57337056102,9464566067969.969,-96086257587.35037,-0.014156263727957854,145357603.560344,-98956640.97155643,3,2.4494897591251235,7.251655862166445e-11,7.251655862166445e-11,0.001533073094842397
0.010757692307692308,92.95673936360386,1.0,0.999999963135314,-2.385148928601259e-11,1.0000002887212212,0.9999997112787788,0.0015341086852753143,6.328865014282314e-07,0.5000001443606106,-6052.477849310371,9462387194202.104,-96039448748.9727,-0.014182995955566192,145707883.97035956,-99006823.26293498,3,2.4494897160603983,1.8639218131268808e-10,1.8639218131268808e-10,0.0015341086852753143
0.010761346153846154,92.92517736199717,1.0,0.9999999631100734,-2.3868071233137607e-11,1.0000002889173825,0.9999997110826173,0.0015351607059872249,6.339111595643487e-07,0.5000001444586912,-6052.382275712064,9460208320434.238,-95990070484.3129,-0.014073951233091799,143730491.0103556,-98535823.1420122,3,2.4494897694873927,2.3961776226405496e-10,2.3961776226405496e-10,0.0015351607059872249
0.010765,92.89363678588016,1.0,0.9999999630848242,-2.388465898658346e-11,1.0000002891136106,0.9999997108863895,0.0015361983796304223,6.24338635457633e-07,0.5000001445568053,-6052.286756835472,9458029446666.371,-95940608907.68665,-0.01428523985658808,147681379.5167763,-98849130.3663263,3,2.449489739818104,1.7561991498635937e-10,1.7561991498635937e-10,0.001536198379630422
0.010768653846153846,92.86211761344357,1.0,0.9999999630595661,-2.3901252977354266e-11,1.0000002893099054,0.9999997106900946,0.0015372391374421967,6.303334789681259e-07,0.5000001446549527,-6052.191189305228,9454953773648.97,-95897153917.23233,-0.014173163231963017,145385986.49094352,-98635451.34247956,3,2.449489729449607,9.319078007104936e-11,9.319078007104936e-11,0.0015372391374421967
0.010772307692307692,92.83061982290774,1.0,0.9999999630342992,-2.391785298996132e-11,1.0000002895062665,0.9999997104937336,0.001538280427048784,6.26864641972702e-07,0.5000001447531333,-6052.0956162193825,9444428471676.88,-95810164084.1609,-0.014011897423698778,141760159.94162974,-98708859.45515543,3,2.449489716134544,1.8084756055972845e-10,1.8084756055972845e-10,0.0015382804270487839
0.010775961538461538,92.79914339252254,1.0,0.9999999630090236,-2.3934458808906936e-11,1.0000002897026943,0.9999997102973055,0.0015393242823384013,6.441762059328227e-07,0.5000001448513471,-6052.000103748263,9433903169704.791,-95731457337.9003,-0.014222463188477311,146433235.79103604,-98255219.00929022,3,2.449489759057155,1.0105893335707328e-10,1.0105893335707328e-10,0.0015393242823384013
0.010779615384615386,92.7676883005673,1.0,0.9999999629837392,-2.395107086520872e-11,1.0000002898991889,0.9999997101008112,0.0015403840162018729,6.314748675073645e-07,0.5000001449495944,-6051.904535973594,9423377867732.697,-95647716973.58218,-0.014115182313365058,143676260.04031208,-98586774.58555867,3,2.449489699908815,2.2936254097200243e-10,2.2936254097200243e-10,0.0015403840162018726
0.010783269230769232,92.73625452535087,1.0,0.9999999629584461,-2.396768872786083e-11,1.00000029009575,0.99999970990425,0.0015414146308319427,6.279960689248298e-07,0.500000145047875,-6051.809027703578,9412852565760.607,-95570050888.7382,-0.01419303711020968,145316412.26342073,-98393634.20050246,3,2.4494897723312055,1.280269179262445e-10,1.280269179262445e-10,0.0015414146308319425
0.010786923076923078,92.70484204521144,1.0,0.9999999629331441,-2.3984312827890035e-11,1.0000002902923777,0.9999997097076223,0.001542469528394979,6.415852873420391e-07,0.5000001451461888,-6051.7134631839335,9402327263788.518,-95488770186.66165,-0.01412556169235697,143656746.28393295,-98463014.284749,3,2.4494897427831783,1.3647112303075137e-11,1.3647112303075137e-11,0.001542469528394979
0.010790576923076924,92.6734508385165,1.0,0.9999999629078334,-2.400094273428125e-11,1.000000290489072,0.9999997095109282,0.0015435138121602321,6.302052328877039e-07,0.500000145244536,-6051.6179524389945,9391801961816.428,-95407531121.374,-0.014159248908696501,144628651.72034198,-98012754.70277748,3,2.4494897457338864,1.7158760978915055e-10,1.7158760978915055e-10,0.001543513812160232
0.01079423076923077,92.64208088366293,1.0,0.9999999628825139,-2.401757887807037e-11,1.0000002906858332,0.9999997093141668,0.0015445569611546796,6.294111418725379e-07,0.5000001453429166,-6051.522400689197,9382996276763.084,-95335222441.38223,-0.01418753411330296,144717485.397243,-98336887.14975631,3,2.4494897457318427,2.0080147343070481e-10,2.0080147343070481e-10,0.0015445569611546798
0.010797884615384615,92.61073215907675,1.0,0.9999999628571857,-2.4034220828233248e-11,1.0000002908826602,0.9999997091173395,0.001545597446922297,6.338147420237306e-07,0.5000001454413301,-6051.426888902913,9378553186171.533,-95280040268.6981,-0.014114122205377276,143230433.8207755,-98132232.09965341,3,2.4494897368899324,3.337676559829819e-10,3.337676559829819e-10,0.0015455974469222972
0.010801538461538461,92.57940464321322,1.0,0.9999999628318487,-2.4050869015814777e-11,1.0000002910795547,0.9999997089204453,0.001546646645667139,6.348876095962908e-07,0.5000001455397773,-6051.331336309958,9374110095579.984,-95221852063.30286,-0.014136333196620741,143470367.47895265,-98188878.1063902,3,2.4494897427831783,3.890931934286135e-11,3.890931934286135e-11,0.001546646645667139
0.010805192307692307,92.54809831455675,1.0,0.9999999628065029,-2.406752300978179e-11,1.0000002912765156,0.9999997087234846,0.00154768959006699,6.338438416353398e-07,0.5000001456382578,-6051.235836450778,9369667004988.436,-95166796382.21753,-0.014216021625481018,145424125.75593543,-97726643.32293345,3,2.4494897398406335,1.9655199961100128e-10,1.9655199961100128e-10,0.00154768959006699
0.010808846153846155,92.51681315162081,1.0,0.9999999627811483,-2.408418324118826e-11,1.0000002914735429,0.9999997085264571,0.001548738087407602,6.356264969920034e-07,0.5000001457367714,-6051.140284440253,9365223914396.883,-95110155336.32523,-0.014080867792704736,142141751.9616037,-98036980.20965122,3,2.4494897398426674,2.0754000276158868e-10,2.0754000276158868e-10,0.0015487380874076022
0.010812500000000001,92.48554913294797,1.0,0.9999999627557851,-2.410084927899188e-11,1.000000291670637,0.999999708329363,0.0015497837825454545,6.380274768513772e-07,0.5000001458353185,-6051.044790986593,9360780823805.334,-95052504189.08502,-0.01421612501616443,144969112.40653852,-97852522.11529367,3,2.4494897560063253,9.963505378813436e-11,9.963505378813436e-11,0.0015497837825454545
0.010816153846153847,92.45430623710973,1.0,0.9999999627304129,-2.4117521554255688e-11,1.0000002918677977,0.9999997081322025,0.0015508376607355513,6.426651142366069e-07,0.5000001459338989,-6050.949243282718,9356337733213.783,-95000584061.67499,-0.014302328813174713,146603024.6407741,-97839005.42935303,3,2.449489745719625,2.1007040670786153e-10,2.1007040670786153e-10,0.0015508376607355511
0.010819807692307693,92.42308444270657,1.0,0.999999962705032,-2.4134199851461448e-11,1.0000002920650248,0.9999997079349752,0.001551885915816296,6.297076351469144e-07,0.5000001460325124,-6050.853697849325,9350802567609.135,-94940058200.65343,-0.01403071040839011,141018293.04749122,-97627247.14537235,3,2.449489748652011,3.395981700059572e-10,3.395981700059572e-10,0.0015518859158162963
0.010823461538461539,92.39188372836786,1.0,0.9999999626796423,-2.415088417061727e-11,1.0000002922623186,0.9999997077376812,0.0015529275496675254,6.426483638577452e-07,0.5000001461311593,-6050.75815475115,9343889872674.791,-94869965882.19507,-0.014021955271686285,140752316.40317735,-97544845.71338733,3,2.449489755978929,1.2108461826887483e-10,1.2108461826887483e-10,0.0015529275496675254
0.010827115384615385,92.36070407275182,1.0,0.999999962654244,-2.416757429619355e-11,1.0000002924596794,0.9999997075403207,0.0015539879921477617,6.392826956691522e-07,0.5000001462298397,-6050.662671460773,9336977177740.447,-94801978942.39168,-0.014285016450794604,145880825.3833691,-97687883.0561013,3,2.4494897427831783,5.0814991971182e-11,5.0814991971182e-11,0.0015539879921477615
0.01083076923076923,92.32954545454545,1.0,0.9999999626288367,-2.418427065927145e-11,1.0000002926571063,0.9999997073428936,0.001555027115994658,6.332784143747716e-07,0.5000001463285532,-6050.567133186622,9330064482806.104,-94743526261.4032,-0.014272030341811666,145820123.24953997,-97310452.51710048,3,2.4494897266773035,9.123034164053301e-11,9.123034164053301e-11,0.001555027115994658
0.010834423076923077,92.29840785246455,1.0,0.9999999626034207,-2.4200973044323627e-11,1.0000002928546,0.9999997071454,0.0015560774015902896,6.323919361506114e-07,0.5000001464273,-6050.471595147121,9323151787871.76,-94677170709.6244,-0.014018557970639743,139986770.21890086,-97735350.35882914,3,2.4494897530252984,2.9581811284394577e-10,2.9581811284394577e-10,0.0015560774015902898
0.010838076923076924,92.26729124525355,1.0,0.999999962577996,-2.421768145135812e-11,1.0000002930521603,0.9999997069478397,0.0015571157060151467,6.402276977457433e-07,0.5000001465260802,-6050.376063141479,9316239092937.412,-94608592122.00906,-0.014053561957984568,141243358.4083484,-97036292.70228277,3,2.449489755942532,1.2405822057588316e-10,1.2405822057588316e-10,0.0015571157060151465
0.01084173076923077,92.2361956116856,1.0,0.9999999625525625,-2.4234395664836333e-11,1.0000002932497871,0.9999997067502127,0.0015581812007810347,6.538965002800268e-07,0.5000001466248936,-6050.28058645791,9309326398003.068,-94539793201.29971,-0.0142565510306484,144829576.61469656,-97466450.0772334,3,2.449489742783178,3.650838355587216e-11,3.650838355587216e-11,0.0015581812007810347
0.010845384615384616,92.20512093056244,1.0,0.9999999625271202,-2.4251116115857487e-11,1.000000293447481,0.9999997065525191,0.0015592338981362055,6.331710755702602e-07,0.5000001467237405,-6050.185062077709,9302351422532.047,-94478672556.30818,-0.014240331999376512,144714296.08696535,-97075871.85669951,3,2.4494897559243896,1.2113168974814403e-10,1.2113168974814403e-10,0.0015592338981362057
0.010849038461538462,92.17406718071435,1.0,0.9999999625016691,-2.4267842588885196e-11,1.000000293645241,0.9999997063547589,0.0015602765312600836,6.377667796098052e-07,0.5000001468226205,-6050.0895370450635,9295332418369.066,-94413046489.58333,-0.01410221809791557,141497997.90295324,-97277685.54919015,3,2.449489732569279,2.6850463410825476e-10,2.6850463410825476e-10,0.0015602765312600836
0.010852692307692308,92.1430343410001,1.0,0.9999999624762093,-2.4284575083927464e-11,1.0000002938430679,0.9999997061569322,0.0015613330491903116,6.517142649986596e-07,0.5000001469215339,-6049.994014859182,9288313414206.086,-94346094107.76248,-0.014158755649763792,142801930.54346937,-96968034.53856614,3,2.449489739866932,1.9436987718120247e-10,1.9436987718120247e-10,0.001561333049190312
0.010856346153846154,92.11202239030698,1.0,0.9999999624507406,-2.430131360099238e-11,1.0000002940409614,0.9999997059590388,0.0015623903526289977,6.339674993860456e-07,0.5000001470204807,-6049.898497867472,9281294410043.105,-94278813637.54109,-0.014156319511302813,142457886.8581447,-97091400.5841776,3,2.449489739868942,1.615584635473663e-10,1.615584635473663e-10,0.0015623903526289973
0.01086,92.08103130755065,1.0,0.9999999624252632,-2.4318058140087958e-11,1.0000002942389214,0.9999997057610788,0.0015634293193827536,6.414415993916123e-07,0.5000001471194607,-6049.802982704102,9274275405880.125,-94215769672.82611,-0.014175389009160096,142754406.16555572,-97020916.49786907,3,2.4494897427831774,7.486448743918017e-11,7.486448743918017e-11,0.0015634293193827534
