u,x,phi,A0prime,f3,f4,N4,f,h,X,phiprime,Fbg,f2,f2X,f2F,f2phi,f3X,f3phi,f4X,f4phi,f4Xphi,JA_bracket,Ephi_residual,scalar_coeff,E00_vec,E11_vec
0.5654098398120359,1.768628576277411,0.5307817639647465,0.00850559512035,0.239568574076843,-0.6587625362692597,-0.0158543390680226,0.42674991199939827,0.48306816734310826,-0.058226274379217034,-0.4909873334473345,4.094627467701453e-05,4.0946274661984614e-05,-11621985626004.553,1.0,-5329445910490.372,-5.291318172108736e+17,-2.42641790318088e+17,-0.0158543390680226,2.409294088488679,-0.04667224009123905,-1.1481948738144288e-09,,2.168404344971009e-19,5.076256688786504e-21,3.0971950823820996e-05
0.5654510741565805,1.768499602713793,0.5308450975085584,0.0086792138022088,0.2395196329250536,-0.6586095174686698,-0.0158572779338229,0.42671460203594574,0.48302969019513675,-0.05825532492018629,-0.49112935815461733,4.2635081710536396e-05,4.263508165116574e-05,-447303292333.21075,1.0,-205222797832.82034,-1.9552858101999204e+16,-8970853365262560.0,-0.0158572779338229,2.4083345455218343,-0.04626849560333186,-4.355265585242324e-09,,6.071532165918825e-18,-0.0,-2.061686847492514e-06
0.5654901328186333,1.76837745163756,0.530905097707959,0.008845984548046,0.2394732307468388,-0.6584646090956006,-0.0158600666394014,0.42668115456672834,0.4829932239064564,-0.058282858954388984,-0.49126395499851255,4.42894139381493e-05,4.42894139003742e-05,-13438339946638.062,1.0,-6168308214805.578,-5.6533350980704986e+17,-2.594927161014477e+17,-0.0158600666394014,2.4073258937229496,-0.04688007395290121,-2.667200720484972e-09,,2.168404344971009e-19,5.078516778929411e-21,3.3478306338927925e-05
0.5655313556482982,1.768248550699099,0.5309684312517708,0.0090244540670015,0.2394242091172098,-0.6583117097428827,-0.0158630716775561,0.42664585315248166,0.4829547149406651,-0.058311937278522206,-0.49140607919086343,4.609467565710784e-05,4.609467560477968e-05,344498068333.0212,1.0,158210220105.8233,1.3921063419382866e+16,6393227452174298.0,-0.0158630716775561,2.406675592953543,-0.04795475798914369,-3.5495334950366025e-09,,-9.107298248878237e-18,-0.0,6.2348792497518855e-06
0.5655725725630155,1.768119687042605,0.5310317647955827,0.0092054400789916,0.239375263535205,-0.6581588237765937,-0.0158661221378438,0.4266105561192304,0.4829161893760344,-0.058341030098077035,-0.49154825449015016,4.7962220641556437e-05,4.796222057410426e-05,519047227623.4523,1.0,238482848563.2205,2.0152147733539228e+16,9259160516406416.0,-0.0158661221378438,2.406763784778558,-0.048158589964689344,-4.396630638985738e-09,-3.6210138815869524,-6.5052130349130266e-18,-5.0808382987155965e-21,1.3347579448101639e-05
0.5656137835614966,1.7679908606599128,0.5310950983393944,0.009388959778148,0.2393264345255712,-0.6580059362984745,-0.0158691606766269,0.4265752634952874,0.4828776481458454,-0.05837013663057387,-0.49169048091152495,4.9893778722685305e-05,4.9893778705435554e-05,5583471541393.333,1.0,2566741624569.421,2.0832866521085773e+17,9.576942456381846e+16,-0.0158691606766269,2.4064859950891817,-0.04785065241506384,-1.0806776226928577e-09,0.29517914997343747,-6.505213034913027e-19,-0.0,0.000220774038896815
0.5656528201015322,1.7678688489885093,0.5311550985387951,0.0095651732099754,0.2392801743581934,-0.6578611382669143,-0.0158720265374372,0.4265418323694323,0.4828411185370375,-0.05839772593254554,-0.49182526889677636,5.1784322535866685e-05,5.17843224565583e-05,1055428092696.8916,1.0,485409154067.2727,3.7931962921921784e+16,1.7445548551765808e+16,-0.0158720265374372,2.4054065376719986,-0.04765429244803518,-4.786532216806763e-09,-1.419273923498318,-3.686287386450715e-18,-0.0,-6.693942608281358e-06
0.5656940195752301,1.767740095168202,0.5312184320826069,0.0097536759084616,0.2392312284631204,-0.6577083875556541,-0.015875036295134,0.42650654827854145,0.48280254514443627,-0.0584268605825787,-0.4919675949023433,5.384563384453578e-05,5.384563383230902e-05,-1928424132666.0498,1.0,-887352454138.4479,-6.663531222021518e+16,-3.0661827359079816e+16,-0.015875036295134,2.4035510184878857,-0.047388232162013696,-7.0957404882388e-10,-0.31286938280257537,2.168404344971009e-18,-0.0,-5.095732583228867e-05
0.5657352131289032,1.767611378597622,0.5312817656264187,0.0099447624027025,0.2391820462038629,-0.6575557787381395,-0.015878028418633,0.4264712685098157,0.4827639533634548,-0.05845601126238882,-0.49210997206725526,5.597626082977393e-05,5.5976260748691486e-05,291796855310.4332,1.0,134338204646.97194,9696310610188106.0,4464013012361894.0,-0.015878028418633,2.400893897966769,-0.04709413948059543,-4.525812022891651e-09,2.6543830354473337,-1.5395670849294163e-17,-0.0,-3.5796033670256046e-06
0.5657764007612688,1.767482699268599,0.5313450991702305,0.010138449495893,0.2391325080975655,-0.6574033603870348,-0.0158810009730079,0.42643599315399566,0.4827253461213804,-0.05848517550544503,-0.4922524004058866,5.8178073651811224e-05,5.817807359038264e-05,-390313187852.1746,1.0,-179778727777.54108,-1.2475590851268472e+16,-5746272279079696.0,-0.0158810009730079,2.3976223054627233,-0.046771950140724945,-3.298538005019544e-09,-2.0554237876569386,1.235990476633475e-17,-0.0,-7.671229381672885e-06
0.5658154151603118,1.767360826881451,0.5314050993696312,0.0103243565581138,0.2390851408492946,-0.6572591837294818,-0.015883797273819,0.42640257842050583,0.4826887551299836,-0.05851281852696466,-0.49238737973056046,6.033139303456448e-05,6.033139295951889e-05,915092869429.7219,1.0,421699142418.1145,2.819765268299975e+16,1.2994228620790332e+16,-0.015883797273819,2.393270859377593,-0.046429353478815695,-3.885368824200694e-09,-1.782097903435803,-5.637851296924623e-18,-0.0,2.2567679723933896e-05
0.565856591258035,1.76723222005201,0.531468432913443,0.0105231558083399,0.2390344490473503,-0.6571073235791542,-0.0158867257840053,0.42636731157598756,0.48265011522032364,-0.058542011360961994,-0.49252990775886896,6.267733450669786e-05,6.267733442321507e-05,593692648001.0065,1.0,273719142802.15155,1.760434051028458e+16,8116396607397633.0,-0.0158867257840053,2.387711379312059,-0.04605442548658256,-4.1598123196907866e-09,5.976016990755993,-9.324138683375338e-18,1.017768823014862e-20,1.2855600730844922e-05
0.5658977614306789,1.7671036504400406,0.5315317664572549,0.0107246045798145,0.2389830798646821,-0.6569557846197994,-0.0158896318103303,0.42633204912578004,0.4826114593183493,-0.058571218222922675,-0.4926724869990456,6.510018603284674e-05,6.510018599625683e-05,-1521120542900.5686,1.0,-701671692427.0555,-4.341376937699888e+16,-2.0026166351885176e+16,-0.0158896318103303,2.3834156056136786,-0.04572430097113143,-1.7551049322651197e-09,-23.401419986635087,3.903127820947816e-18,-0.0,3.195028203871558e-06
0.5659389256769671,1.7669751180373676,0.5315951000010667,0.0109287192620384,0.2389313138010859,-0.6568044529039022,-0.0158925187567914,0.4262967910104666,0.48257278557246486,-0.058600440684937374,-0.4928151174592707,6.760196302286289e-05,6.76019629178146e-05,29353278168805.754,1.0,13546711805922.107,8.065306896743834e+17,3.72218692332005e+17,-0.0158925187567914,2.3810743531343777,-0.04545060220140529,-4.8516629472597494e-09,3.6279402298912102,-2.168404344971009e-19,-0.0,5.090885854668505e-05
0.5659779179161276,1.7668533848138404,0.5316551002004674,0.0111245649590505,0.2388821600906721,-0.6566611740067867,-0.0158952392409838,0.4262633926745781,0.48253613370027315,-0.05862813708714023,-0.49295028831650256,7.004673225969113e-05,7.004673225569733e-05,-1011009736631.8589,1.0,-466810525123.74365,-2.6802482101356136e+16,-1.2375430513692176e+16,-0.0158952392409838,2.3804776537788936,-0.0452402042348599,-1.7799155638958952e-10,20.32656436644572,6.7220534694101275e-18,-1.0184535429035801e-20,6.865667685831436e-06
0.5660190706179595,1.7667249248479129,0.5317184337442791,0.0113339177765538,0.238830424947229,-0.6565099192341612,-0.0158980987896665,0.4262281430649906,0.482497427301888,-0.05865738817330264,-0.4930930185670504,7.270813412434485e-05,7.270813401388351e-05,3730254481509.171,1.0,1723251568909.296,9.5244641228896e+16,4.399980704841746e+16,-0.0158980987896665,2.3815701871025636,-0.045069206448382464,-4.742040706938108e-09,-4.510812351918308,-1.951563910473908e-18,-0.0,-3.703762071131241e-05
0.5660602173896816,1.7665965020671817,0.5317817672880909,0.0115459841762094,0.2387791178390916,-0.6563585364315017,-0.0159009492742711,0.4261928978755927,0.4824587058139099,-0.058686652546798404,-0.49323580008121876,7.545462402838067e-05,7.545462396397901e-05,1057266756457.024,1.0,488651515898.73914,2.6005269194327732e+16,1.201921287655616e+16,-0.0159009492742711,2.3845619806230975,-0.04495636982307392,-2.663703725256858e-09,0.857152861341311,-7.37257477290143e-18,-1.0189182605150245e-20,1.0876771505693797e-05
0.5661013582300227,1.7664681164634697,0.5318451008319027,0.0117607801127358,0.2387285180347809,-0.6562069120393101,-0.0159037940872263,0.42615765703551783,0.48241996703697637,-0.05871593207506766,-0.49337863287104416,7.828836862155318e-05,7.828836852995107e-05,-2748140175578.337,1.0,-1270803063380.3591,-6.513011391933247e+16,-3.011765885252972e+16,-0.0159037940872263,2.3889947958398263,-0.044881389305013904,-3.651067490440668e-09,-0.605481883021112,3.0357660829594124e-18,-0.0,1.2977792145052223e-05
0.5661403282904981,1.7663465222828636,0.5319051010313034,0.0119668031853357,0.2386813124102656,-0.6560630130424427,-0.0159064843572923,0.4261242750149478,0.48238325204636934,-0.058743683838603226,-0.49351399544955815,8.105545476654577e-05,8.105545467136595e-05,-512704686468.4593,1.0,-237193962264.6326,-1.1733005180518524e+16,-5428072068558818.0,-0.0159064843572923,2.392591534427196,-0.04478387170009334,-3.6636538143508535e-09,2.0252609003806348,1.734723475976807e-17,-0.0,3.5517591744490735e-06
0.5661814575766146,1.7662182090530258,0.5319684345751152,0.012186959893815,0.2386320422551035,-0.6559109374593325,-0.0159093162439157,0.4260890427002144,0.48234448140937136,-0.058772991365134884,-0.493656928129127,8.406548369739143e-05,8.406548362562601e-05,-2741609407030.147,1.0,-1269014646418.2908,-6.047692228499406e+16,-2.799308316974792e+16,-0.0159093162439157,2.3949222185859096,-0.044642237639549595,-2.6630930349390985e-09,-0.6128930563835028,3.469446951953614e-18,1.0196032342460376e-20,6.317825277066155e-05
0.5662225809276132,1.766089932976095,0.532031768118927,0.0124098924999533,0.2385831743356061,-0.655758744152671,-0.0159121386778211,0.4260538147322505,0.48230569348147156,-0.0588023140667401,-0.49379991212145613,8.716938335597522e-05,8.716938322327713e-05,-633712470160.1327,1.0,-293465652003.20624,-1.3477449281086476e+16,-6241266547295110.0,-0.0159121386778211,2.396234452302545,-0.04448256914352206,-4.748170209659466e-09,-1.1723206953866891,1.6046192152785466e-17,-1.0198356703661328e-20,-1.4888098789025446e-05
0.5662636983422296,1.7659616940438865,0.5320951016627389,0.0126356165042477,0.2385345349411171,-0.6556065036996668,-0.0159149502374091,0.42601859118239127,0.4822668904932569,-0.058831650056611604,-0.4939429474369141,9.036947770825119e-05,9.036947770547335e-05,-6264182395339.21,1.0,-2902382469542.753,-1.284693935951673e+17,-5.952370035087565e+16,-0.0159149502374091,2.3964108746362522,-0.044299457543489316,-9.58615292180609e-11,-1.141970862417432,1.734723475976807e-18,-1.0200681237202958e-20,-0.00011589037304494218
0.5663026462053045,1.7658402387854375,0.5321551018621395,0.0128520491305195,0.2384885090578396,-0.6554622963188167,-0.0159176025020703,0.425985225465219,0.4822301123810424,-0.058859457276007617,-0.494078501939245,9.349202098174826e-05,9.349202083561067e-05,1403880244008.7214,1.0,650769971065.276,2.7822531886737376e+16,1.2897160101914162e+16,-0.0159176025020703,2.39559194739511,-0.044106315826930496,-4.874052479978894e-09,0.17407121452915958,-8.239936510889834e-18,-1.0202883588462487e-20,-2.1708697042858362e-05
0.5663437520559725,1.7657120721642017,0.5322184354059514,0.0130832530524244,0.2384398168906251,-0.6553101663667886,-0.0159203888103055,0.42595001041087377,0.4821912767846607,-0.05888882194478844,-0.4942216372471196,9.688626264570756e-05,9.688626259689743e-05,-1424168572083.3047,1.0,-660489990366.3263,-2.722814061278135e+16,-1.2627658469335322e+16,-0.0159203888103055,2.393481739919113,-0.04387671442126262,-1.5706789562551504e-09,0.4523307774704226,8.673617379884035e-18,-0.0,-4.218674060565592e-05
0.5663848519665384,1.765583942663564,0.5322817689497631,0.0133172933677608,0.2383908423779223,-0.6551581969301584,-0.0159231600614319,0.42591479967844115,0.4821524232304353,-0.05891820237816212,-0.49436482391732167,0.00010038378361650605,0.00010038378347780686,1447821978033.8157,1.0,671808880765.176,2.670841206500035e+16,1.239306260619835e+16,-0.0159231600614319,2.3908388548596875,-0.04363868757054316,-4.307121269234507e-09,4.394327378070035,-9.107298248878237e-18,1.0207533505542329e-20,6.356428368317943e-06
0.5664259459357438,1.765455850275336,0.5323451024935749,0.0135541851049863,0.2383416372314887,-0.6550063669922093,-0.015925916976658,0.42587959333660014,0.4821135538532244,-0.05894759677081528,-0.4945080619640818,0.0001039870695363613,0.000103987069413192,-2949295355090.1187,1.0,-1369163293924.067,-5.250650121926037e+16,-2.4375305117446908e+16,-0.015925916976658,2.3892554090380322,-0.043427573604632265,-3.6917891554130028e-09,-6.132827287035773,4.7704895589362195e-18,-0.0,3.2007482824276295e-05
0.5664648715827901,1.7653345338182154,0.5324051026929756,0.0137812526253246,0.2382949651898558,-0.6548625933129005,-0.0159285170636589,0.42584624398269105,0.4820767148132512,-0.058975457670616294,-0.4946438085694522,0.00010750055979859261,0.00010750055967285725,5747799995643.081,1.0,2669622122795.925,9.89576140290517e+16,4.596183510757311e+16,-0.0159285170636589,2.388326819367292,-0.04323988785849415,-3.6450269200530294e-09,-3.3261664172812035,-2.6020852139652106e-18,-0.0,-1.1385000394069462e-05
0.5665059539783699,1.7652065136780215,0.5324684362367874,0.014023739797823,0.2382456436924965,-0.6547108997301209,-0.0159312491569162,0.4258110461308511,0.48203781284488284,-0.05900488077503152,-0.49478714671025226,0.00011131709861811726,0.00011131709846308834,-9192890299715.207,1.0,-4271758374964.348,-1.5280100575667898e+17,-7.100367292148481e+16,-0.0159312491569162,2.3872066542391734,-0.0430368440931823,-4.339521966593984e-09,4.854554011559405,1.734723475976807e-18,-0.0,8.342941128510487e-05
0.5665470304288863,1.7650785306261016,0.5325317697805992,0.0142691219718113,0.2381962674144233,-0.6545592741523513,-0.01593396840511,0.42577585266887547,0.48199889509039684,-0.05903431782369642,-0.4949305362663374,0.00011524697113112329,0.00011524697107418664,-852026033716.1449,1.0,-396125626050.0693,-1.3675307270412068e+16,-6357950860130386.0,-0.01593396840511,2.386139720487121,-0.04283163846058685,-1.5391833031643681e-09,-1.6215571257555512,1.9949319973733282e-17,-0.0,5.823690305967909e-06
0.5665881009330872,1.7649505846542617,0.5325951033244111,0.0145174136874791,0.2381468397220972,-0.6544077152136544,-0.0159366747413848,0.4257406635237478,0.4819599593570151,-0.05906377068592506,-0.49507397724262026,0.00011929282848522661,0.00011929282829802481,-479988438004.7285,1.0,-223263792372.92453,-7440599715209846.0,-3460951094680926.0,-0.0159366747413848,2.385114998054651,-0.042643000223479256,-4.888332965193379e-09,7.567310391948449,3.7730235602495554e-17,-0.0,8.805422375445569e-06
0.5666270043455639,1.7648294068775774,0.5326551035238117,0.0147553343533293,0.2380999690992981,-0.6542641932947547,-0.0159392266679365,0.4257073305220826,0.4819230593746223,-0.05909168536807997,-0.4952099161524304,0.0001232351769138436,0.00012323517690699087,4925519081056.796,1.0,2292168455390.7104,7.389125002572182e+16,3.438646559907511e+16,-0.0159392266679365,2.384057506296275,-0.04238558938775982,-1.7319413763393354e-10,-19.838461586129608,-3.903127820947816e-18,-0.0,-9.186266440723891e-05
0.5666680632665066,1.7647015330908022,0.5327184370676236,0.0150093332691873,0.2380504509174681,-0.654112760211319,-0.0159419076683255,0.4256721498614609,0.48188409106771557,-0.05912116697299901,-0.49535345731767116,0.00012751467193780416,0.0001275146717414387,-11799592556600.975,1.0,-5493958852487.28,-1.7102529089085008e+17,-7.963036913197142e+16,-0.0159419076683255,2.383366846369035,-0.04240816667936814,-4.795649033483354e-09,-2.330458158531459,1.734723475976807e-18,-0.0,9.543764847001776e-05
0.5667091162374499,1.7645736963599543,0.5327817706114354,0.0152662838451293,0.2380010036424131,-0.6539613430946368,-0.0159446099815144,0.42563697361392383,0.4818451077612055,-0.05915066187600533,-0.4954970499450746,0.0001319182184373085,0.00013191821833175536,1004690981771.912,1.0,468010871785.3675,1.4072103129001982e+16,6555147177336727.0,-0.0159446099815144,2.383410355210214,-0.04296735232768295,-2.4914139980670297e-09,18.612004413205494,-2.168404344971009e-17,-0.0,2.9618985094898764e-05
0.5667501632571459,1.7644458966768397,0.5328451041552471,0.015526200118407,0.2379516615058881,-0.6538099277053997,-0.0159473448233375,0.4256018016985905,0.4818061070395602,-0.059180172141219387,-0.4956406940611362,0.00013644863834616107,0.00013644863817621124,1336179266944.368,1.0,622746341220.5333,1.8088586055885516e+16,8430456199126509.0,-0.0159473448233375,2.383076500724538,-0.043270442834243944,-3.877646560616899e-09,-1.8389357781915976,-1.734723475976807e-17,2.0456443553623696e-20,-1.3106629028594823e-05
0.5667890444166005,1.7643248574596326,0.5329051043546478,0.0157751848642421,0.2379049055930087,-0.6536665277919615,-0.0159499342369148,0.42556848497153327,0.4817691441074057,-0.059208142401030506,-0.49577682545704993,0.00014086024549478057,0.0001408602453409925,1618909763865.9153,1.0,754860268596.2893,2.1224015758409764e+16,9896268830837696.0,-0.0159499342369148,2.3819361568646036,-0.04297362535987786,-3.39853110584154e-09,-15.508650434911758,-1.5178830414797062e-17,-0.0,-9.866796731441733e-06
0.5668300798434521,1.764197129898578,0.5329684378984596,0.016040916237099,0.237855427229846,-0.6535152571220921,-0.0159526327188482,0.4255333215574682,0.48173011149012934,-0.05923768087663363,-0.4959205698514666,0.00014564600163555216,0.00014564600148930424,-30122423749394.508,1.0,-14052629955244.02,-3.8182340917559405e+17,-1.7812720257951357e+17,-0.0159526327188482,2.38000712995875,-0.04214597970673764,-3.1252552618304258e-09,-5.749173256110368,8.673617379884035e-19,2.0465505963832075e-20,0.0008462052319902326
0.5668711093153901,1.7640694393610912,0.5330317714422714,0.016309653923512,0.2378057040737234,-0.6533641332723543,-0.015955261388171,0.42549816248789946,0.4816910619005903,-0.05926723435496345,-0.49606436576507,0.00015056720713258945,0.00015056720690938808,16008128803279.352,1.0,7471573376687.847,1.9622721560985254e+17,9.158634703337822e+16,-0.015955261388171,2.377269146794819,-0.04077983230094469,-4.613152634414322e-09,17.343442121163974,-1.734723475976807e-18,-2.0470160141666916e-20,-0.0002562611315582499
0.5669121328311728,1.763941785838973,0.5330951049860833,0.0165814114446446,0.2377556176651084,-0.6532132053860191,-0.0159577855816199,0.42546300781589846,0.4816519969398925,-0.05929680147606994,-0.4962082132075483,0.00015562686007920872,0.00015562686003701455,-2267839859033.5537,1.0,-1059032293178.2786,-2.688776923926639e+16,-1.2556008221869498e+16,-0.0159577855816199,2.3739023199572236,-0.03882773751716934,-8.436001825481293e-10,-3.2840919158453454,1.3010426069826053e-17,-0.0,2.4025794384984257e-05
0.5669509917192409,1.7638208850602184,0.5331551051854839,0.0168416636826482,0.2377077250722067,-0.6530704463346486,-0.0159600491635923,0.42542970735023544,0.4816149710175211,-0.05932482743870266,-0.4963445372747401,0.00016055068058061275,0.00016055068033003672,2118694230893.2292,1.0,989842359263.6299,2.4342624369169376e+16,1.1372740995329222e+16,-0.0159600491635923,2.3694691459983606,-0.03659642119711166,-4.855526144782046e-09,2.267501046061733,-1.474514954580286e-17,-0.0,2.7643777595085733e-05
0.5669920036326396,1.7636933035971194,0.5332184387292958,0.0171193402361128,0.2376564770007863,-0.652920086886625,-0.0159622976442139,0.42539456116630653,0.48157587393592244,-0.059354423009426456,-0.49648848509827304,0.00016588871364206764,0.00016588871361726337,-2941883026684.261,1.0,-1375107742027.181,-3.2703763524210556e+16,-1.5286535191120164e+16,-0.0159622976442139,2.3638528672240353,-0.03453561706237536,-4.651100719843537e-10,4.232107463335357,1.1275702593849246e-17,-2.048387971440367e-20,7.769075153635954e-05
0.5670330095862345,1.76356575912521,0.5332817722731076,0.0174000757017637,0.2376045498934787,-0.652770052090847,-0.0159644361602305,0.42535941927085646,0.48153675831698356,-0.05938403494125685,-0.49663248448733516,0.00017137429067804851,0.00017137429041810267,-3382914868711.314,1.0,-1582068963302.311,-3.639255084843654e+16,-1.7019501650848648e+16,-0.0159644361602305,2.359496055901702,-0.03305445305318837,-4.717593343099916e-09,-0.5099635906424818,1.0408340855860843e-17,-0.0,8.172995637557567e-05
0.5670740095787901,1.763438251636286,0.5333451058169194,0.0176838830730034,0.2375522188442041,-0.6526202293027084,-0.0159664935687533,0.4253242817772207,0.48149762753380415,-0.05941366036364054,-0.4967765354580686,0.000177010589301068,0.00017701058913979268,-10768801196989.938,1.0,-5038587388166.263,-1.1212776132456208e+17,-5.24631770740807e+16,-0.0159664935687533,2.3570686314295495,-0.031996399206206984,-2.833277878803997e-09,-2.2783204894597335,3.469446951953614e-18,2.0493191124573882e-20,0.00013202530908845364
0.5671128461771955,1.7633174891748935,0.5334051060163201,0.0179555985098828,0.2375025184836593,-0.6524783854913759,-0.0159683940054273,0.4252909976156575,0.4814605402291702,-0.05944174074952455,-0.49691305238748124,0.00018249219092948303,0.00018249219067289425,1469364277415.0422,1.0,687829228288.0021,1.4835924428915072e+16,6944896243722511.0,-0.0159683940054273,2.3563722695217457,-0.03142096158502406,-4.371740194896237e-09,-0.9523267406765059,-2.688821387764051e-17,-0.0,2.0677564154094854e-05
0.5671538345578728,1.7631900536819154,0.5334684395601318,0.0182454247898328,0.2374501891217792,-0.6523286526625787,-0.0159703761872174,0.42525586859110553,0.4814213769417841,-0.05947139499638377,-0.49705720383787594,0.00018843128834505416,0.00018843128812723152,-1463681671331.033,1.0,-685495912911.4623,-1.4308727399411858e+16,-6701302847046948.0,-0.0159703761872174,2.3573404410638155,-0.031239250351191218,-3.5937539426527526e-09,2.2252342282261317,2.862293735361732e-17,2.0502258814515106e-20,4.811403411395981e-05
0.5671948169738797,1.7630626551477315,0.5335317731039436,0.0185383604818133,0.2373982648329076,-0.6521788004070922,-0.0159723621678958,0.42522074391762815,0.48138219705685625,-0.05950106397238365,-0.49720140689981634,0.00019453073684361357,0.00019453073665717598,1969296383164.4038,1.0,922769932138.1893,1.8642675188100344e+16,8735556651231356.0,-0.0159723621678958,2.3601841344684074,-0.031577451937019475,-2.9790697007783112e-09,-5.246836335163743,-2.2551405187698492e-17,-0.0,5.2588589115079045e-05
0.5672357934239873,1.7629352935641311,0.5335951066477554,0.0188344180412294,0.237347019491966,-0.6520287164676539,-0.0159743807053975,0.42518562357765805,0.481343000086306,-0.05953074810351789,-0.497345661592426,0.000200793895055287,0.00020079389475339085,-2170323977997.3948,1.0,-1017452706193.8296,-1.98992840264319e+16,-9328828593920224.0,-0.0159743807053975,2.364457734164747,-0.03213931449415178,-4.67282810297405e-09,-2.7360171752651903,2.168404344971009e-17,-0.0,-3.51940891981638e-05
0.567274607714543,1.7628146692989437,0.5336551068471561,0.0191177845165461,0.2372991768390138,-0.6518862858501517,-0.0159763161815959,0.4251523557226444,0.48130585179088303,-0.05955888266862709,-0.4974823715738642,0.00020688151165785317,0.00020688151151655165,-3183609064939.1562,1.0,-1493200996433.5718,-2.832343212355224e+16,-1.3284475639635458e+16,-0.0159763161815959,2.367918019904067,-0.0322745211963238,-2.1224544656528455e-09,-2.162429565951637,1.5612511283791264e-17,-0.0,-3.075083299846085e-05
0.5673155725433243,1.7626873796481812,0.5337184403909679,0.0194199567259782,0.2372492123449307,-0.6517357685608229,-0.0159783555826296,0.4251172438463501,0.48126662233634104,-0.059588595654689,-0.49762672684184794,0.00021347328898219619,0.00021347328864715354,5517140903181.012,1.0,2588941791727.6445,4.755502317487971e+16,2.231539651869997e+16,-0.0159783555826296,2.3701175712467415,-0.032154074827310385,-4.876487892527606e-09,-1.057495497180296,-9.540979117872439e-18,-0.0,6.647621863047403e-05
0.5673565314025928,1.7625601269237985,0.5337817739347798,0.0197252867101572,0.2371996283208731,-0.6515851419184107,-0.0159803901377847,0.42508213637643366,0.4812273779786763,-0.059618321946593555,-0.49777113377668153,0.00022023894901334115,0.00022023894898417565,4942460854212.856,1.0,2320442964731.04,4.128126785033417e+16,1.938120106238886e+16,-0.0159803901377847,2.371298714617734,-0.032081624157913984,-4.113994938985399e-10,7.449222398886008,-1.1275702593849246e-17,-0.0,-0.00011344211678991045
0.5673974842911249,1.7624329111175825,0.5338451074785916,0.0200337863776481,0.2371502518181019,-0.6514344763036012,-0.0159824186806721,0.4250470331856614,0.4811881150521701,-0.05964806468706313,-0.4979155923922668,0.00022718203441386527,0.0002271820340655311,9714827506234.842,1.0,4563302354244.34,7.863992553399883e+16,3.693917952702573e+16,-0.0159824186806721,2.371348100238552,-0.03197582017491175,-4.76263565586145e-09,-17.950238447415227,-6.071532165918825e-18,-0.0,-1.593982719174961e-05
0.5674362762557322,1.7623124249273765,0.5339051076779923,0.0203289837230227,0.2371035089459258,-0.6512917682361891,-0.015984333856071,0.4250137816007172,0.4811509050244514,-0.059676254152943926,-0.49805249559875914,0.00023392661410378095,0.0002339266139931856,14347969478294.932,1.0,6742689485310.714,1.1276577099726902e+17,5.299318342964573e+16,-0.015984333856071,2.370411820478539,-0.03186091663083021,-1.4683273579212813e-09,11.180057345330196,-4.336808689942018e-18,-0.0,0.00017393610167927584
0.5674772175135374,1.7621852809908525,0.5339684412218041,0.0206436895787592,0.2370540409710623,-0.6511412284744131,-0.0159863473474077,0.42497868688694396,0.481111610173548,-0.05970602531695054,-0.4981970548833152,0.00024122556445207899,0.0002412255641039778,15176828675362.475,1.0,7135885762442.433,1.1563845619606256e+17,5.437122806162253e+16,-0.0159863473474077,2.368179454629955,-0.031718313800446304,-4.481107506327381e-09,15.344665435570437,-4.336808689942018e-18,-0.0,0.0001792999731064165
0.5675181527970103,1.762058173948278,0.5340317747656158,0.0209615994019191,0.2370042719033593,-0.6509908568202354,-0.0159883513946452,0.4249435965522989,0.48107229971102866,-0.0597358104178866,-0.49834166588785594,0.00024871266421047926,0.000248712663937662,-3488851412524.057,1.0,-1641170547946.186,-2.5775510442125828e+16,-1.2124909775189398e+16,-0.0159883513946452,2.3654214694363316,-0.03156956231326248,-3.405762916261143e-09,-23.36097320595217,1.9949319973733282e-17,-0.0,9.227927236544163e-05
0.5675590821049344,1.7619311037914336,0.5340951083094276,0.0212827245467291,0.2369542546426686,-0.6508406317407955,-0.0159903466685683,0.4249085105561439,0.48103297248744514,-0.0597656104435012,-0.49848632861550024,0.0002563916452207193,0.0002563916449508961,-10603412922334.92,1.0,-4990444191746.358,-7.597008948061443e+16,-3.5754949333001972e+16,-0.0159903466685683,2.3637283617506943,-0.03144381211755475,-3.2670325737262085e-09,5.097134324950698,6.938893903907228e-18,4.109670501472731e-20,5.355211039119203e-06
0.5675978517255843,1.761810755554918,0.5341551085088283,0.0215899244652524,0.2369067968299498,-0.6506983849643039,-0.0159922300472115,0.42487527519287227,0.48099569966582745,-0.05979385581371165,-0.49862342524311637,0.0002638468932834612,0.00026384689294653034,-2234649801288.76,1.0,-1052206772220.7131,-1.5554028222954058e+16,-7323766713722120.0,-0.0159922300472115,2.3626912378888334,-0.031333345978440945,-3.9637601814083295e-09,3.0631104230422617,3.469446951953614e-17,-0.0,1.0787410299028782e-05
0.5676387693934262,1.7616837572045885,0.5342184420526401,0.0219173430758054,0.2368566272860038,-0.6505483105235267,-0.0159942106005028,0.42484019766781517,0.4809563405115317,-0.059823684316220864,-0.4987681887397881,0.00027191043090050017,0.00027191043067508966,5246478993767.8955,1.0,2471614596871.447,3.5424654892738084e+16,1.6688543731144206e+16,-0.0159942106005028,2.361446406164359,-0.031210198328878582,-2.572789284133875e-09,,-1.5612511283791264e-17,-0.0,1.6661452597093364e-05
